date,timestamp_utc,Market Cap
2016-11-13,2016-11-13T00:00:00Z,871347609.4241022
2016-11-14,2016-11-14T00:00:00Z,861355283.2672895
2016-11-15,2016-11-15T00:00:00Z,883169041.859347
2016-11-16,2016-11-16T00:00:00Z,860266195.6198
2016-11-17,2016-11-17T00:00:00Z,852829113.0232842
2016-11-18,2016-11-18T00:00:00Z,818720930.1906797
2016-11-19,2016-11-19T00:00:00Z,833669285.0974663
2016-11-20,2016-11-20T00:00:00Z,827091037.795008
2016-11-21,2016-11-21T00:00:00Z,822225236.8900391
2016-11-22,2016-11-22T00:00:00Z,851212608.437798
2016-11-23,2016-11-23T00:00:00Z,845776630.6066507
2016-11-24,2016-11-24T00:00:00Z,792080992.6321013
2016-11-25,2016-11-25T00:00:00Z,811377583.945112
2016-11-26,2016-11-26T00:00:00Z,802193267.8693753
2016-11-27,2016-11-27T00:00:00Z,775719048.4259554
2016-11-28,2016-11-28T00:00:00Z,749835184.4429941
2016-11-29,2016-11-29T00:00:00Z,703702066.6938922
2016-11-30,2016-11-30T00:00:00Z,744607655.2052102
2016-12-01,2016-12-01T00:00:00Z,731038852.1268559
2016-12-02,2016-12-02T00:00:00Z,668891179.9442084
2016-12-03,2016-12-03T00:00:00Z,680498257.3946627
2016-12-04,2016-12-04T00:00:00Z,639066662.2016134
2016-12-05,2016-12-05T00:00:00Z,586005333.5354587
2016-12-06,2016-12-06T00:00:00Z,678639953.2234284
2016-12-07,2016-12-07T00:00:00Z,723974056.9519079
2016-12-08,2016-12-08T00:00:00Z,711165053.4640883
2016-12-09,2016-12-09T00:00:00Z,734918476.7399706
2016-12-10,2016-12-10T00:00:00Z,706543135.2813922
2016-12-11,2016-12-11T00:00:00Z,714616577.6669704
2016-12-12,2016-12-12T00:00:00Z,740064515.8305695
2016-12-13,2016-12-13T00:00:00Z,730777214.3693768
2016-12-14,2016-12-14T00:00:00Z,716267709.0282152
2016-12-15,2016-12-15T00:00:00Z,680944226.2404913
2016-12-16,2016-12-16T00:00:00Z,682072918.2952666
2016-12-17,2016-12-17T00:00:00Z,684260298.4763538
2016-12-18,2016-12-18T00:00:00Z,686001145.7927866
2016-12-19,2016-12-19T00:00:00Z,663300399.5226322
2016-12-20,2016-12-20T00:00:00Z,666472578.0423306
2016-12-21,2016-12-21T00:00:00Z,689335967.6133868
2016-12-22,2016-12-22T00:00:00Z,658197511.2554489
2016-12-23,2016-12-23T00:00:00Z,623275608.0202287
2016-12-24,2016-12-24T00:00:00Z,633369097.5730997
2016-12-25,2016-12-25T00:00:00Z,626846553.9724088
2016-12-26,2016-12-26T00:00:00Z,633831219.2605997
2016-12-27,2016-12-27T00:00:00Z,625324317.0325267
2016-12-28,2016-12-28T00:00:00Z,665739387.0185375
2016-12-29,2016-12-29T00:00:00Z,724539304.7844391
2016-12-30,2016-12-30T00:00:00Z,717792784.8871669
2016-12-31,2016-12-31T00:00:00Z,713690752.8257568
2017-01-01,2017-01-01T00:00:00Z,715699695.8076214
2017-01-02,2017-01-02T00:00:00Z,733462662.3981425
2017-01-03,2017-01-03T00:00:00Z,839670713.2509506
2017-01-04,2017-01-04T00:00:00Z,976235871.962198
2017-01-05,2017-01-05T00:00:00Z,903993066.4172844
2017-01-06,2017-01-06T00:00:00Z,888793110.2647272
2017-01-07,2017-01-07T00:00:00Z,869826028.9548415
2017-01-08,2017-01-08T00:00:00Z,921015478.68204
2017-01-09,2017-01-09T00:00:00Z,907599667.1255132
2017-01-10,2017-01-10T00:00:00Z,932994944.7146304
2017-01-11,2017-01-11T00:00:00Z,873713306.1807634
2017-01-12,2017-01-12T00:00:00Z,860815949.5622077
2017-01-13,2017-01-13T00:00:00Z,864676908.4898832
2017-01-14,2017-01-14T00:00:00Z,866744756.1936227
2017-01-15,2017-01-15T00:00:00Z,868361564.8146586
2017-01-16,2017-01-16T00:00:00Z,838338756.9928567
2017-01-17,2017-01-17T00:00:00Z,905692769.593148
2017-01-18,2017-01-18T00:00:00Z,899855862.6659969
2017-01-19,2017-01-19T00:00:00Z,917673768.7214446
2017-01-20,2017-01-20T00:00:00Z,937325866.0269672
2017-01-21,2017-01-21T00:00:00Z,963217836.1358788
2017-01-22,2017-01-22T00:00:00Z,940113049.9602046
2017-01-23,2017-01-23T00:00:00Z,954823778.5114636
2017-01-24,2017-01-24T00:00:00Z,933285269.8527488
2017-01-25,2017-01-25T00:00:00Z,931058392.6210763
2017-01-26,2017-01-26T00:00:00Z,933178887.6644596
2017-01-27,2017-01-27T00:00:00Z,931721982.675764
2017-01-28,2017-01-28T00:00:00Z,930110981.7735256
2017-01-29,2017-01-29T00:00:00Z,927080267.0754826
2017-01-30,2017-01-30T00:00:00Z,925485353.2207172
2017-01-31,2017-01-31T00:00:00Z,946317311.000686
2017-02-01,2017-02-01T00:00:00Z,948422009.4544256
2017-02-02,2017-02-02T00:00:00Z,957609138.3012486
2017-02-03,2017-02-03T00:00:00Z,976648053.9791774
2017-02-04,2017-02-04T00:00:00Z,1010545491.1131293
2017-02-05,2017-02-05T00:00:00Z,997616291.8272696
2017-02-06,2017-02-06T00:00:00Z,1005062798.7953532
2017-02-07,2017-02-07T00:00:00Z,1014828540.4379736
2017-02-08,2017-02-08T00:00:00Z,1011987952.2271916
2017-02-09,2017-02-09T00:00:00Z,977744021.2797794
2017-02-10,2017-02-10T00:00:00Z,1003173495.8664442
2017-02-11,2017-02-11T00:00:00Z,1022833028.1540096
2017-02-12,2017-02-12T00:00:00Z,1021420327.77527
2017-02-13,2017-02-13T00:00:00Z,1015565706.9840564
2017-02-14,2017-02-14T00:00:00Z,1164998645.6074817
2017-02-15,2017-02-15T00:00:00Z,1154104827.7551253
2017-02-16,2017-02-16T00:00:00Z,1146509108.6601722
2017-02-17,2017-02-17T00:00:00Z,1134530915.4076667
2017-02-18,2017-02-18T00:00:00Z,1147315243.217985
2017-02-19,2017-02-19T00:00:00Z,1148608671.583917
2017-02-20,2017-02-20T00:00:00Z,1116566420.6019018
2017-02-21,2017-02-21T00:00:00Z,1142797564.1973486
2017-02-22,2017-02-22T00:00:00Z,1136448605.1964948
2017-02-23,2017-02-23T00:00:00Z,1178092290.0348475
2017-02-24,2017-02-24T00:00:00Z,1176570545.264362
2017-02-25,2017-02-25T00:00:00Z,1217952248.716339
2017-02-26,2017-02-26T00:00:00Z,1312224000.656998
2017-02-27,2017-02-27T00:00:00Z,1394901434.5579798
2017-02-28,2017-02-28T00:00:00Z,1412498561.5047238
2017-03-01,2017-03-01T00:00:00Z,1554946151.7443175
2017-03-02,2017-03-02T00:00:00Z,1700361461.2516966
2017-03-03,2017-03-03T00:00:00Z,1759516615.942595
2017-03-04,2017-03-04T00:00:00Z,1667207316.3494976
2017-03-05,2017-03-05T00:00:00Z,1735892655.1586618
2017-03-06,2017-03-06T00:00:00Z,1753385805.5921538
2017-03-07,2017-03-07T00:00:00Z,1697701620.6576407
2017-03-08,2017-03-08T00:00:00Z,1473151762.8894837
2017-03-09,2017-03-09T00:00:00Z,1596037466.827072
2017-03-10,2017-03-10T00:00:00Z,1721180406.999895
2017-03-11,2017-03-11T00:00:00Z,1940364074.946247
2017-03-12,2017-03-12T00:00:00Z,2096713400.00774
2017-03-13,2017-03-13T00:00:00Z,2568843489.3897448
2017-03-14,2017-03-14T00:00:00Z,2573702714.8492546
2017-03-15,2017-03-15T00:00:00Z,3138424487.852536
2017-03-16,2017-03-16T00:00:00Z,4093688012.8284736
2017-03-17,2017-03-17T00:00:00Z,3997630020.515204
2017-03-18,2017-03-18T00:00:00Z,3034869506.823179
2017-03-19,2017-03-19T00:00:00Z,3881524891.914248
2017-03-20,2017-03-20T00:00:00Z,3788854372.006016
2017-03-21,2017-03-21T00:00:00Z,3820752384.2403502
2017-03-22,2017-03-22T00:00:00Z,3731739595.308509
2017-03-23,2017-03-23T00:00:00Z,3873995537.038886
2017-03-24,2017-03-24T00:00:00Z,4742120536.2351465
2017-03-25,2017-03-25T00:00:00Z,4511030545.001029
2017-03-26,2017-03-26T00:00:00Z,4561132841.902504
2017-03-27,2017-03-27T00:00:00Z,4415406816.670473
2017-03-28,2017-03-28T00:00:00Z,4534454361.988268
2017-03-29,2017-03-29T00:00:00Z,4791073365.2255125
2017-03-30,2017-03-30T00:00:00Z,4681751863.813809
2017-03-31,2017-03-31T00:00:00Z,4492901616.283546
2017-04-01,2017-04-01T00:00:00Z,4577890050.336893
2017-04-02,2017-04-02T00:00:00Z,4403430964.237472
2017-04-03,2017-04-03T00:00:00Z,3999668706.172281
2017-04-04,2017-04-04T00:00:00Z,4020516139.419214
2017-04-05,2017-04-05T00:00:00Z,4050089801.035464
2017-04-06,2017-04-06T00:00:00Z,3917613648.824468
2017-04-07,2017-04-07T00:00:00Z,3830188955.464819
2017-04-08,2017-04-08T00:00:00Z,4022761469.948452
2017-04-09,2017-04-09T00:00:00Z,3978613083.306089
2017-04-10,2017-04-10T00:00:00Z,3983515701.8300295
2017-04-11,2017-04-11T00:00:00Z,3972208202.4343953
2017-04-12,2017-04-12T00:00:00Z,4228915735.58772
2017-04-13,2017-04-13T00:00:00Z,4513550129.1106825
2017-04-14,2017-04-14T00:00:00Z,4388972976.259217
2017-04-15,2017-04-15T00:00:00Z,4443506829.814907
2017-04-16,2017-04-16T00:00:00Z,4369415341.278475
2017-04-17,2017-04-17T00:00:00Z,4353446143.023195
2017-04-18,2017-04-18T00:00:00Z,4603979359.151842
2017-04-19,2017-04-19T00:00:00Z,4386707672.019916
2017-04-20,2017-04-20T00:00:00Z,4505603307.006842
2017-04-21,2017-04-21T00:00:00Z,4398348871.939534
2017-04-22,2017-04-22T00:00:00Z,4421630222.412535
2017-04-23,2017-04-23T00:00:00Z,4546174217.12742
2017-04-24,2017-04-24T00:00:00Z,4536835987.469875
2017-04-25,2017-04-25T00:00:00Z,4562705861.844392
2017-04-26,2017-04-26T00:00:00Z,4887201263.482817
2017-04-27,2017-04-27T00:00:00Z,5968367818.508979
2017-04-28,2017-04-28T00:00:00Z,6668341489.73514
2017-04-29,2017-04-29T00:00:00Z,6617246817.666191
2017-04-30,2017-04-30T00:00:00Z,7396682065.060733
2017-05-01,2017-05-01T00:00:00Z,7211261309.425758
2017-05-02,2017-05-02T00:00:00Z,7075865878.311762
2017-05-03,2017-05-03T00:00:00Z,7405051171.142476
2017-05-04,2017-05-04T00:00:00Z,8835291267.775412
2017-05-05,2017-05-05T00:00:00Z,8271466549.779608
2017-05-06,2017-05-06T00:00:00Z,8728408955.396973
2017-05-07,2017-05-07T00:00:00Z,8003180788.133542
2017-05-08,2017-05-08T00:00:00Z,8129550070.216538
2017-05-09,2017-05-09T00:00:00Z,7926261957.091691
2017-05-10,2017-05-10T00:00:00Z,8084422249.479581
2017-05-11,2017-05-11T00:00:00Z,8081232896.799258
2017-05-12,2017-05-12T00:00:00Z,7857136911.336835
2017-05-13,2017-05-13T00:00:00Z,8101078508.674603
2017-05-14,2017-05-14T00:00:00Z,8245007800.763406
2017-05-15,2017-05-15T00:00:00Z,8339303987.17143
2017-05-16,2017-05-16T00:00:00Z,8072566961.628025
2017-05-17,2017-05-17T00:00:00Z,8013176708.715104
2017-05-18,2017-05-18T00:00:00Z,8986129932.875982
2017-05-19,2017-05-19T00:00:00Z,11482118343.236176
2017-05-20,2017-05-20T00:00:00Z,11339193985.910437
2017-05-21,2017-05-21T00:00:00Z,13470595219.366096
2017-05-22,2017-05-22T00:00:00Z,14569632545.94646
2017-05-23,2017-05-23T00:00:00Z,15520327912.10293
2017-05-24,2017-05-24T00:00:00Z,16982784941.025192
2017-05-25,2017-05-25T00:00:00Z,15549929006.670036
2017-05-26,2017-05-26T00:00:00Z,14930465582.698954
2017-05-27,2017-05-27T00:00:00Z,14018700434.812325
2017-05-28,2017-05-28T00:00:00Z,15806375722.948751
2017-05-29,2017-05-29T00:00:00Z,17696322006.985085
2017-05-30,2017-05-30T00:00:00Z,20968908333.65909
2017-05-31,2017-05-31T00:00:00Z,21104018707.453968
2017-06-01,2017-06-01T00:00:00Z,20142029220.12601
2017-06-02,2017-06-02T00:00:00Z,20311218952.724457
2017-06-03,2017-06-03T00:00:00Z,20673076570.516453
2017-06-04,2017-06-04T00:00:00Z,22637709557.466087
2017-06-05,2017-06-05T00:00:00Z,22823731479.5246
2017-06-06,2017-06-06T00:00:00Z,24331881031.889565
2017-06-07,2017-06-07T00:00:00Z,23565074727.500763
2017-06-08,2017-06-08T00:00:00Z,23878130103.343426
2017-06-09,2017-06-09T00:00:00Z,25768253652.61185
2017-06-10,2017-06-10T00:00:00Z,31151078694.7336
2017-06-11,2017-06-11T00:00:00Z,31393073307.33853
2017-06-12,2017-06-12T00:00:00Z,36076082573.84636
2017-06-13,2017-06-13T00:00:00Z,35466477523.11358
2017-06-14,2017-06-14T00:00:00Z,31943751495.624767
2017-06-15,2017-06-15T00:00:00Z,31804809210.03881
2017-06-16,2017-06-16T00:00:00Z,32696880728.34353
2017-06-17,2017-06-17T00:00:00Z,34104737306.41724
2017-06-18,2017-06-18T00:00:00Z,32476673248.719795
2017-06-19,2017-06-19T00:00:00Z,33064764080.36768
2017-06-20,2017-06-20T00:00:00Z,32410264240.498013
2017-06-21,2017-06-21T00:00:00Z,30066456581.935
2017-06-22,2017-06-22T00:00:00Z,29673867141.988148
2017-06-23,2017-06-23T00:00:00Z,30272271604.3277
2017-06-24,2017-06-24T00:00:00Z,28246092356.02177
2017-06-25,2017-06-25T00:00:00Z,25783582330.272247
2017-06-26,2017-06-26T00:00:00Z,23440433224.94168
2017-06-27,2017-06-27T00:00:00Z,26180838436.8624
2017-06-28,2017-06-28T00:00:00Z,29088944644.70256
2017-06-29,2017-06-29T00:00:00Z,27215137606.66228
2017-06-30,2017-06-30T00:00:00Z,25908621960.53365
2017-07-01,2017-07-01T00:00:00Z,24007881795.357933
2017-07-02,2017-07-02T00:00:00Z,26277474676.701702
2017-07-03,2017-07-03T00:00:00Z,25663844522.366287
2017-07-04,2017-07-04T00:00:00Z,24895310717.07592
2017-07-05,2017-07-05T00:00:00Z,24690465778.13621
2017-07-06,2017-07-06T00:00:00Z,24787977908.27103
2017-07-07,2017-07-07T00:00:00Z,22221076717.901104
2017-07-08,2017-07-08T00:00:00Z,22908693158.457573
2017-07-09,2017-07-09T00:00:00Z,22149681175.719124
2017-07-10,2017-07-10T00:00:00Z,18952238154.408524
2017-07-11,2017-07-11T00:00:00Z,17694928571.658855
2017-07-12,2017-07-12T00:00:00Z,20906356520.657223
2017-07-13,2017-07-13T00:00:00Z,19114809576.06875
2017-07-14,2017-07-14T00:00:00Z,18360969810.325592
2017-07-15,2017-07-15T00:00:00Z,15665512645.361404
2017-07-16,2017-07-16T00:00:00Z,14657742256.312883
2017-07-17,2017-07-17T00:00:00Z,17753038915.796555
2017-07-18,2017-07-18T00:00:00Z,21182977970.5569
2017-07-19,2017-07-19T00:00:00Z,18180962478.74948
2017-07-20,2017-07-20T00:00:00Z,21191506531.003487
2017-07-21,2017-07-21T00:00:00Z,20205549597.060062
2017-07-22,2017-07-22T00:00:00Z,21561403340.603336
2017-07-23,2017-07-23T00:00:00Z,21378924859.694576
2017-07-24,2017-07-24T00:00:00Z,21123840784.536827
2017-07-25,2017-07-25T00:00:00Z,19028800605.834312
2017-07-26,2017-07-26T00:00:00Z,19013082116.59416
2017-07-27,2017-07-27T00:00:00Z,18998578601.30911
2017-07-28,2017-07-28T00:00:00Z,17860784909.54986
2017-07-29,2017-07-29T00:00:00Z,19326011260.969982
2017-07-30,2017-07-30T00:00:00Z,18341610573.3113
2017-07-31,2017-07-31T00:00:00Z,18855010864.74688
2017-08-01,2017-08-01T00:00:00Z,21162751647.63224
2017-08-02,2017-08-02T00:00:00Z,20479647551.0641
2017-08-03,2017-08-03T00:00:00Z,21071485558.81631
2017-08-04,2017-08-04T00:00:00Z,20741691825.94317
2017-08-05,2017-08-05T00:00:00Z,23744916735.087254
2017-08-06,2017-08-06T00:00:00Z,24822672354.92679
2017-08-07,2017-08-07T00:00:00Z,25301043010.114613
2017-08-08,2017-08-08T00:00:00Z,27803137418.93785
2017-08-09,2017-08-09T00:00:00Z,27662329029.93412
2017-08-10,2017-08-10T00:00:00Z,27919993033.19208
2017-08-11,2017-08-11T00:00:00Z,29081365747.43073
2017-08-12,2017-08-12T00:00:00Z,28955756944.782364
2017-08-13,2017-08-13T00:00:00Z,27879816661.05765
2017-08-14,2017-08-14T00:00:00Z,28152866253.06401
2017-08-15,2017-08-15T00:00:00Z,26949364067.770027
2017-08-16,2017-08-16T00:00:00Z,28266074258.67838
2017-08-17,2017-08-17T00:00:00Z,28239855147.7421
2017-08-18,2017-08-18T00:00:00Z,27531646958.96838
2017-08-19,2017-08-19T00:00:00Z,27576711226.4639
2017-08-20,2017-08-20T00:00:00Z,28091075004.42686
2017-08-21,2017-08-21T00:00:00Z,30325336858.01244
2017-08-22,2017-08-22T00:00:00Z,29361834121.44066
2017-08-23,2017-08-23T00:00:00Z,29890963720.6845
2017-08-24,2017-08-24T00:00:00Z,30603004387.57618
2017-08-25,2017-08-25T00:00:00Z,31002364883.79864
2017-08-26,2017-08-26T00:00:00Z,31263464407.94763
2017-08-27,2017-08-27T00:00:00Z,32819485303.789783
2017-08-28,2017-08-28T00:00:00Z,32772119515.474827
2017-08-29,2017-08-29T00:00:00Z,35118132074.89933
2017-08-30,2017-08-30T00:00:00Z,36162751313.25066
2017-08-31,2017-08-31T00:00:00Z,36659414874.82933
2017-09-01,2017-09-01T00:00:00Z,36967368691.29343
2017-09-02,2017-09-02T00:00:00Z,32680065074.935257
2017-09-03,2017-09-03T00:00:00Z,33165022728.30924
2017-09-04,2017-09-04T00:00:00Z,28275103998.337444
2017-09-05,2017-09-05T00:00:00Z,30079027553.284138
2017-09-06,2017-09-06T00:00:00Z,32152561116.913948
2017-09-07,2017-09-07T00:00:00Z,31614572369.503147
2017-09-08,2017-09-08T00:00:00Z,28924605788.062702
2017-09-09,2017-09-09T00:00:00Z,28665300088.13076
2017-09-10,2017-09-10T00:00:00Z,28276474254.95664
2017-09-11,2017-09-11T00:00:00Z,28149215691.323143
2017-09-12,2017-09-12T00:00:00Z,27820618952.20964
2017-09-13,2017-09-13T00:00:00Z,26067894827.79627
2017-09-14,2017-09-14T00:00:00Z,21055556665.183376
2017-09-15,2017-09-15T00:00:00Z,24528243196.685925
2017-09-16,2017-09-16T00:00:00Z,24024016487.224792
2017-09-17,2017-09-17T00:00:00Z,24491392664.523006
2017-09-18,2017-09-18T00:00:00Z,28205694535.207893
2017-09-19,2017-09-19T00:00:00Z,26786625026.35268
2017-09-20,2017-09-20T00:00:00Z,26858160812.5926
2017-09-21,2017-09-21T00:00:00Z,24429410158.16551
2017-09-22,2017-09-22T00:00:00Z,24884108690.44857
2017-09-23,2017-09-23T00:00:00Z,27103182520.14286
2017-09-24,2017-09-24T00:00:00Z,26767338858.94936
2017-09-25,2017-09-25T00:00:00Z,27962808809.783127
2017-09-26,2017-09-26T00:00:00Z,27329463900.51283
2017-09-27,2017-09-27T00:00:00Z,29413365792.17313
2017-09-28,2017-09-28T00:00:00Z,28673352917.414883
2017-09-29,2017-09-29T00:00:00Z,27713916223.081768
2017-09-30,2017-09-30T00:00:00Z,28787859752.43477
2017-10-01,2017-10-01T00:00:00Z,28800837387.503925
2017-10-02,2017-10-02T00:00:00Z,28158587168.87331
2017-10-03,2017-10-03T00:00:00Z,27730685749.89755
2017-10-04,2017-10-04T00:00:00Z,27706424635.15792
2017-10-05,2017-10-05T00:00:00Z,28042447279.641544
2017-10-06,2017-10-06T00:00:00Z,29273643206.92064
2017-10-07,2017-10-07T00:00:00Z,29579479208.29577
2017-10-08,2017-10-08T00:00:00Z,29373358307.117435
2017-10-09,2017-10-09T00:00:00Z,28239477369.8485
2017-10-10,2017-10-10T00:00:00Z,28344112750.96848
2017-10-11,2017-10-11T00:00:00Z,28794162907.161564
2017-10-12,2017-10-12T00:00:00Z,28790124886.029453
2017-10-13,2017-10-13T00:00:00Z,31962346919.06755
2017-10-14,2017-10-14T00:00:00Z,32198524119.92789
2017-10-15,2017-10-15T00:00:00Z,32028353494.261845
2017-10-16,2017-10-16T00:00:00Z,31724940169.25365
2017-10-17,2017-10-17T00:00:00Z,30064601801.689423
2017-10-18,2017-10-18T00:00:00Z,29881665064.217342
2017-10-19,2017-10-19T00:00:00Z,29321286434.39838
2017-10-20,2017-10-20T00:00:00Z,28860771119.71373
2017-10-21,2017-10-21T00:00:00Z,28542024677.605328
2017-10-22,2017-10-22T00:00:00Z,28014664600.28997
2017-10-23,2017-10-23T00:00:00Z,27186054240.05066
2017-10-24,2017-10-24T00:00:00Z,28260575051.688766
2017-10-25,2017-10-25T00:00:00Z,28235213512.63449
2017-10-26,2017-10-26T00:00:00Z,28171106288.79541
2017-10-27,2017-10-27T00:00:00Z,28267695876.11214
2017-10-28,2017-10-28T00:00:00Z,28017837235.261795
2017-10-29,2017-10-29T00:00:00Z,29014473990.536224
2017-10-30,2017-10-30T00:00:00Z,29285221354.8735
2017-10-31,2017-10-31T00:00:00Z,28978855934.44704
2017-11-01,2017-11-01T00:00:00Z,27663500803.62397
2017-11-02,2017-11-02T00:00:00Z,27209226354.653168
2017-11-03,2017-11-03T00:00:00Z,29010631462.88181
2017-11-04,2017-11-04T00:00:00Z,28803125723.13606
2017-11-05,2017-11-05T00:00:00Z,28252863333.875565
2017-11-06,2017-11-06T00:00:00Z,28396193895.97865
2017-11-07,2017-11-07T00:00:00Z,27881735527.835464
2017-11-08,2017-11-08T00:00:00Z,29405382302.24282
2017-11-09,2017-11-09T00:00:00Z,30608226693.91214
2017-11-10,2017-11-10T00:00:00Z,28415871541.54473
2017-11-11,2017-11-11T00:00:00Z,29942458467.00595
2017-11-12,2017-11-12T00:00:00Z,29134545593.426105
2017-11-13,2017-11-13T00:00:00Z,30095541012.415146
2017-11-14,2017-11-14T00:00:00Z,32062840476.58933
2017-11-15,2017-11-15T00:00:00Z,31678990454.96368
2017-11-16,2017-11-16T00:00:00Z,31652680674.81574
2017-11-17,2017-11-17T00:00:00Z,31725751288.45891
2017-11-18,2017-11-18T00:00:00Z,33174068446.021526
2017-11-19,2017-11-19T00:00:00Z,33939972061.91256
2017-11-20,2017-11-20T00:00:00Z,35259647915.80348
2017-11-21,2017-11-21T00:00:00Z,34590519548.29968
2017-11-22,2017-11-22T00:00:00Z,36551877682.93106
2017-11-23,2017-11-23T00:00:00Z,38889488124.39537
2017-11-24,2017-11-24T00:00:00Z,45096203501.34711
2017-11-25,2017-11-25T00:00:00Z,44579047961.69255
2017-11-26,2017-11-26T00:00:00Z,44967627361.79969
2017-11-27,2017-11-27T00:00:00Z,45785626793.437386
2017-11-28,2017-11-28T00:00:00Z,44814106610.03366
2017-11-29,2017-11-29T00:00:00Z,40592705015.32057
2017-11-30,2017-11-30T00:00:00Z,41613609499.305824
2017-12-01,2017-12-01T00:00:00Z,44353043815.44775
2017-12-02,2017-12-02T00:00:00Z,43872110498.43217
2017-12-03,2017-12-03T00:00:00Z,44529270823.20436
2017-12-04,2017-12-04T00:00:00Z,44890722532.19202
2017-12-05,2017-12-05T00:00:00Z,43631609403.90761
2017-12-06,2017-12-06T00:00:00Z,40664443888.1704
2017-12-07,2017-12-07T00:00:00Z,40445136849.24671
2017-12-08,2017-12-08T00:00:00Z,43855740440.19927
2017-12-09,2017-12-09T00:00:00Z,46004795199.12306
2017-12-10,2017-12-10T00:00:00Z,41976072129.91583
2017-12-11,2017-12-11T00:00:00Z,49384620555.50676
2017-12-12,2017-12-12T00:00:00Z,63979477229.339264
2017-12-13,2017-12-13T00:00:00Z,67943684782.16233
2017-12-14,2017-12-14T00:00:00Z,66684419621.08469
2017-12-15,2017-12-15T00:00:00Z,66214928568.53891
2017-12-16,2017-12-16T00:00:00Z,67435967151.696754
2017-12-17,2017-12-17T00:00:00Z,69497444019.3595
2017-12-18,2017-12-18T00:00:00Z,75581820386.94736
2017-12-19,2017-12-19T00:00:00Z,77642884126.22295
2017-12-20,2017-12-20T00:00:00Z,77049810942.63051
2017-12-21,2017-12-21T00:00:00Z,76169626070.50725
2017-12-22,2017-12-22T00:00:00Z,63472535413.96248
2017-12-23,2017-12-23T00:00:00Z,65703069058.99767
2017-12-24,2017-12-24T00:00:00Z,64032499401.64269
2017-12-25,2017-12-25T00:00:00Z,70280305761.22363
2017-12-26,2017-12-26T00:00:00Z,72586071778.11476
2017-12-27,2017-12-27T00:00:00Z,71516705915.60617
2017-12-28,2017-12-28T00:00:00Z,68927946267.42438
2017-12-29,2017-12-29T00:00:00Z,71124023013.80151
2017-12-30,2017-12-30T00:00:00Z,66246028733.832726
2017-12-31,2017-12-31T00:00:00Z,71504324186.16127
2018-01-01,2018-01-01T00:00:00Z,73134876140.38953
2018-01-02,2018-01-02T00:00:00Z,83316086331.27588
2018-01-03,2018-01-03T00:00:00Z,90809510757.99837
2018-01-04,2018-01-04T00:00:00Z,91613534031.66884
2018-01-05,2018-01-05T00:00:00Z,93383709680.72688
2018-01-06,2018-01-06T00:00:00Z,97304231538.6561
2018-01-07,2018-01-07T00:00:00Z,108092650687.91284
2018-01-08,2018-01-08T00:00:00Z,109890733685.12875
2018-01-09,2018-01-09T00:00:00Z,124660581668.56186
2018-01-10,2018-01-10T00:00:00Z,120821835373.22168
2018-01-11,2018-01-11T00:00:00Z,110199734617.4538
2018-01-12,2018-01-12T00:00:00Z,121928248627.97343
2018-01-13,2018-01-13T00:00:00Z,134226740639.72688
2018-01-14,2018-01-14T00:00:00Z,131975126374.27872
2018-01-15,2018-01-15T00:00:00Z,123844157279.1674
2018-01-16,2018-01-16T00:00:00Z,100780676866.96396
2018-01-17,2018-01-17T00:00:00Z,99187051255.12674
2018-01-18,2018-01-18T00:00:00Z,98298240857.60223
2018-01-19,2018-01-19T00:00:00Z,100647870127.84972
2018-01-20,2018-01-20T00:00:00Z,111907008769.11057
2018-01-21,2018-01-21T00:00:00Z,101774416536.83984
2018-01-22,2018-01-22T00:00:00Z,97124721337.60698
