Datetime,Fees USD (Total)
2024-07-17T00:00:00Z,912337.75822259
2024-07-16T00:00:00Z,790183.55466066
2024-07-15T00:00:00Z,831004.09138503
2024-07-14T00:00:00Z,793777.77564138
2024-07-13T00:00:00Z,1135773.48769116
2024-07-12T00:00:00Z,707079.64875438
2024-07-11T00:00:00Z,719040.34420571
2024-07-10T00:00:00Z,936324.66882224
2024-07-09T00:00:00Z,758868.12343134
2024-07-08T00:00:00Z,831198.76042288
2024-07-07T00:00:00Z,705671.57367996
2024-07-06T00:00:00Z,886281.97858376
2024-07-05T00:00:00Z,820325.22450365
2024-07-04T00:00:00Z,983728.8925215
2024-07-03T00:00:00Z,981076.79867076
2024-07-02T00:00:00Z,1077041.67556093
2024-07-01T00:00:00Z,1158465.97349856
2024-06-30T00:00:00Z,825703.95603963
2024-06-29T00:00:00Z,987396.90667917
2024-06-28T00:00:00Z,1113950.64560215
2024-06-27T00:00:00Z,1110870.48124333
2024-06-26T00:00:00Z,1311414.19798938
2024-06-25T00:00:00Z,1343659.16647259
2024-06-24T00:00:00Z,1208828.48234394
2024-06-23T00:00:00Z,954038.57079567
2024-06-22T00:00:00Z,1336558.22947659
2024-06-21T00:00:00Z,1767942.82594738
2024-06-20T00:00:00Z,2093830.87922013
2024-06-19T00:00:00Z,2113659.7491499
2024-06-18T00:00:00Z,2430361.36887167
2024-06-17T00:00:00Z,1811093.37586618
2024-06-16T00:00:00Z,2456069.65473557
2024-06-15T00:00:00Z,2980585.16950247
2024-06-14T00:00:00Z,3486882.51443332
2024-06-13T00:00:00Z,3869731.49797619
2024-06-12T00:00:00Z,3175989.69969402
2024-06-11T00:00:00Z,2992518.02492919
2024-06-10T00:00:00Z,4576125.13686741
2024-06-09T00:00:00Z,5112544.28381774
2024-06-08T00:00:00Z,10792820.64994606
2024-06-07T00:00:00Z,22023245.09163241
2024-06-06T00:00:00Z,4677277.29213049
2024-06-05T00:00:00Z,4017627.87409301
2024-06-04T00:00:00Z,2454929.50906104
2024-06-03T00:00:00Z,3016862.24610027
2024-06-02T00:00:00Z,2382792.66820001
2024-06-01T00:00:00Z,2993746.42820296
2024-05-31T00:00:00Z,4698450.74659624
2024-05-30T00:00:00Z,2555504.16149615
2024-05-29T00:00:00Z,2638653.64985485
2024-05-28T00:00:00Z,1230076.7327768
2024-05-27T00:00:00Z,1532877.66576566
2024-05-26T00:00:00Z,1343823.56480791
2024-05-25T00:00:00Z,1455017.56649613
2024-05-24T00:00:00Z,1577629.39981904
2024-05-23T00:00:00Z,2061135.05068613
2024-05-22T00:00:00Z,1484505.85799288
2024-05-21T00:00:00Z,2008129.17561718
2024-05-20T00:00:00Z,1195962.16485257
2024-05-19T00:00:00Z,1093573.99822474
2024-05-18T00:00:00Z,1192920.1069207
2024-05-17T00:00:00Z,1433936.33467029
2024-05-16T00:00:00Z,1492351.86087761
2024-05-15T00:00:00Z,1454615.91780591
2024-05-14T00:00:00Z,1349851.69441164
2024-05-13T00:00:00Z,1652327.52993402
2024-05-12T00:00:00Z,1333306.93257813
2024-05-11T00:00:00Z,2242475.63766342
2024-05-10T00:00:00Z,1935396.23668438
2024-05-09T00:00:00Z,1891428.82840133
2024-05-08T00:00:00Z,1883833.23464479
2024-05-07T00:00:00Z,2282124.34706603
2024-05-06T00:00:00Z,2585135.21469426
2024-05-05T00:00:00Z,7919386.7466309
2024-05-04T00:00:00Z,2912500.23165239
2024-05-03T00:00:00Z,2078815.46329279
2024-05-02T00:00:00Z,2065940.55959364
2024-05-01T00:00:00Z,2201715.41080705
2024-04-30T00:00:00Z,2801221.88000824
2024-04-29T00:00:00Z,2850583.55582429
2024-04-28T00:00:00Z,3389418.81345342
2024-04-27T00:00:00Z,3979350.29492716
2024-04-26T00:00:00Z,6204560.50365299
2024-04-25T00:00:00Z,6791199.93870667
2024-04-24T00:00:00Z,17077417.72554577
2024-04-23T00:00:00Z,29158831.41988825
2024-04-22T00:00:00Z,16779056.69273675
2024-04-21T00:00:00Z,22353107.67675745
2024-04-20T00:00:00Z,80507845.03761408
2024-04-19T00:00:00Z,7466836.78427253
2024-04-18T00:00:00Z,6766794.74088998
2024-04-17T00:00:00Z,7459984.09167787
2024-04-16T00:00:00Z,5970029.02754691
2024-04-15T00:00:00Z,10062590.44891103
2024-04-14T00:00:00Z,4890733.81692463
2024-04-13T00:00:00Z,7037165.92432836
2024-04-12T00:00:00Z,10907506.25804694
2024-04-11T00:00:00Z,7353272.74802484
2024-04-10T00:00:00Z,4829476.32255769
2024-04-09T00:00:00Z,3302480.79816523
2024-04-08T00:00:00Z,2365627.16934552
2024-04-07T00:00:00Z,1507681.29779186
2024-04-06T00:00:00Z,1221992.38108034
2024-04-05T00:00:00Z,1399995.66635686
2024-04-04T00:00:00Z,1544627.3201708
2024-04-03T00:00:00Z,1821822.42408965
2024-04-02T00:00:00Z,1490979.05948881
2024-04-01T00:00:00Z,1897296.39347856
2024-03-31T00:00:00Z,1976612.47386309
2024-03-30T00:00:00Z,2091216.23959288
2024-03-29T00:00:00Z,2051382.07902701
2024-03-28T00:00:00Z,2127151.76088437
2024-03-27T00:00:00Z,2111126.62634648
2024-03-26T00:00:00Z,2229383.93854813
2024-03-25T00:00:00Z,1925324.16286287
2024-03-24T00:00:00Z,1387899.67664486
2024-03-23T00:00:00Z,1586935.82744617
2024-03-22T00:00:00Z,2424514.70788825
2024-03-21T00:00:00Z,2531094.93469267
2024-03-20T00:00:00Z,2131315.52785886
2024-03-19T00:00:00Z,2962074.84464673
2024-03-18T00:00:00Z,2831446.7583581
2024-03-17T00:00:00Z,1713841.98026298
2024-03-16T00:00:00Z,2614339.36082696
2024-03-15T00:00:00Z,2550171.66621528
2024-03-14T00:00:00Z,2427309.86534798
2024-03-13T00:00:00Z,2592663.34085302
2024-03-12T00:00:00Z,2766395.93374111
2024-03-11T00:00:00Z,2923481.0855386
2024-03-10T00:00:00Z,2533177.75611954
2024-03-09T00:00:00Z,2779963.16185683
2024-03-08T00:00:00Z,3255123.35589981
2024-03-07T00:00:00Z,3486433.69500463
2024-03-06T00:00:00Z,4456985.68015077
2024-03-05T00:00:00Z,6834350.68020272
2024-03-04T00:00:00Z,5445169.33734733
2024-03-03T00:00:00Z,2871299.23244185
2024-03-02T00:00:00Z,2603346.67897992
2024-03-01T00:00:00Z,3663953.41335901
2024-02-29T00:00:00Z,4665671.46196352
2024-02-28T00:00:00Z,3585282.05093863
2024-02-27T00:00:00Z,2726741.57588817
2024-02-26T00:00:00Z,1695745.8636639
2024-02-25T00:00:00Z,1255747.74788179
2024-02-24T00:00:00Z,1329189.01319236
2024-02-23T00:00:00Z,1574821.54010564
2024-02-22T00:00:00Z,1456823.81457025
2024-02-21T00:00:00Z,1621663.61065634
2024-02-20T00:00:00Z,1650071.26196543
2024-02-19T00:00:00Z,1519662.69568935
2024-02-18T00:00:00Z,1279189.81809049
2024-02-17T00:00:00Z,1493754.48515961
2024-02-16T00:00:00Z,1707984.94485849
2024-02-15T00:00:00Z,2007696.78083479
2024-02-14T00:00:00Z,2754695.35067706
2024-02-13T00:00:00Z,2352340.44606884
2024-02-12T00:00:00Z,3306768.56587976
2024-02-11T00:00:00Z,1380298.01944873
2024-02-10T00:00:00Z,1951278.96710505
2024-02-09T00:00:00Z,2558814.42870101
2024-02-08T00:00:00Z,2380878.15620284
2024-02-07T00:00:00Z,3161876.88062848
2024-02-06T00:00:00Z,2281137.20909785
2024-02-05T00:00:00Z,2774593.09157986
2024-02-04T00:00:00Z,4222040.03878854
2024-02-03T00:00:00Z,7637751.25173879
2024-02-02T00:00:00Z,2831851.57732892
2024-02-01T00:00:00Z,2429319.60774537
2024-01-31T00:00:00Z,2142724.86735769
2024-01-30T00:00:00Z,2241242.55909985
2024-01-29T00:00:00Z,2367865.72923802
2024-01-28T00:00:00Z,2349616.31984283
2024-01-27T00:00:00Z,2433773.73030464
2024-01-26T00:00:00Z,2271163.58620839
2024-01-25T00:00:00Z,2562564.8896099
2024-01-24T00:00:00Z,2417543.92893744
2024-01-23T00:00:00Z,3481127.89597336
2024-01-22T00:00:00Z,3098013.77655045
2024-01-21T00:00:00Z,2985102.51434141
2024-01-20T00:00:00Z,3003678.48649116
2024-01-19T00:00:00Z,3474662.77987648
2024-01-18T00:00:00Z,5125684.1514534
2024-01-17T00:00:00Z,4465623.88574692
2024-01-16T00:00:00Z,5335181.72037677
2024-01-15T00:00:00Z,4998521.04449623
2024-01-14T00:00:00Z,9364788.47100449
2024-01-13T00:00:00Z,5435678.7613496
2024-01-12T00:00:00Z,4860711.66229247
2024-01-11T00:00:00Z,4718455.69948687
2024-01-10T00:00:00Z,3849983.09121002
2024-01-09T00:00:00Z,5230738.51251457
2024-01-08T00:00:00Z,5663648.43373064
2024-01-07T00:00:00Z,3363194.78814561
2024-01-06T00:00:00Z,3826774.14797796
2024-01-05T00:00:00Z,5114576.94776465
2024-01-04T00:00:00Z,5546293.05668771
2024-01-03T00:00:00Z,6409924.24641098
2024-01-02T00:00:00Z,6449194.86994011
2024-01-01T00:00:00Z,9398080.37455624
2023-12-31T00:00:00Z,15043148.91284524
2023-12-30T00:00:00Z,11139651.91353699
2023-12-29T00:00:00Z,8969631.62714662
2023-12-28T00:00:00Z,9954565.69652291
2023-12-27T00:00:00Z,11538755.86852159
2023-12-26T00:00:00Z,7168985.70024998
2023-12-25T00:00:00Z,7323180.96041751
2023-12-24T00:00:00Z,7808408.84710571
2023-12-23T00:00:00Z,8864399.20111276
2023-12-22T00:00:00Z,14218144.01323884
2023-12-21T00:00:00Z,17730106.81226745
2023-12-20T00:00:00Z,18440384.10785791
2023-12-19T00:00:00Z,18632669.34852305
2023-12-18T00:00:00Z,16176480.81793206
2023-12-17T00:00:00Z,23065652.29733187
2023-12-16T00:00:00Z,23721752.09789056
2023-12-15T00:00:00Z,17885148.77462098
2023-12-14T00:00:00Z,14315589.77987159
2023-12-13T00:00:00Z,8234043.49044233
2023-12-12T00:00:00Z,4722285.65175472
2023-12-11T00:00:00Z,5753382.08666245
2023-12-10T00:00:00Z,5033034.7240309
2023-12-09T00:00:00Z,6165379.42195605
2023-12-08T00:00:00Z,6660071.51963843
2023-12-07T00:00:00Z,7592227.90426015
2023-12-06T00:00:00Z,12876798.63372598
2023-12-05T00:00:00Z,10028684.48345736
2023-12-04T00:00:00Z,6228397.60251249
2023-12-03T00:00:00Z,5608820.5601903
2023-12-02T00:00:00Z,2475108.46657492
2023-12-01T00:00:00Z,3796576.79645894
2023-11-30T00:00:00Z,2663679.95000631
2023-11-29T00:00:00Z,2415066.73718654
2023-11-28T00:00:00Z,2948125.6773589
2023-11-27T00:00:00Z,3321820.93366651
2023-11-26T00:00:00Z,3048352.29437681
2023-11-25T00:00:00Z,3476957.80090481
2023-11-24T00:00:00Z,3681389.12138786
2023-11-23T00:00:00Z,8275264.89845522
2023-11-22T00:00:00Z,5632387.37728485
2023-11-21T00:00:00Z,6401205.72902514
2023-11-20T00:00:00Z,6626820.81451813
2023-11-19T00:00:00Z,7343485.5722737
2023-11-18T00:00:00Z,11561685.17419343
2023-11-17T00:00:00Z,8968961.89474964
2023-11-16T00:00:00Z,11729973.07939816
2023-11-15T00:00:00Z,4891034.18567412
2023-11-14T00:00:00Z,3669423.20349719
2023-11-13T00:00:00Z,3969783.8943672
2023-11-12T00:00:00Z,4294283.60171647
2023-11-11T00:00:00Z,4242069.07078831
2023-11-10T00:00:00Z,6046730.96561059
2023-11-09T00:00:00Z,9099164.29048252
2023-11-08T00:00:00Z,4178085.67670062
2023-11-07T00:00:00Z,3084495.69585328
2023-11-06T00:00:00Z,2604588.20723615
2023-11-05T00:00:00Z,2497833.32000281
2023-11-04T00:00:00Z,2764620.94163378
2023-11-03T00:00:00Z,1141956.21360901
2023-11-02T00:00:00Z,810085.23930906
2023-11-01T00:00:00Z,743107.51471023
2023-10-31T00:00:00Z,627706.64079027
2023-10-30T00:00:00Z,624281.09535985
2023-10-29T00:00:00Z,466225.42198785
2023-10-28T00:00:00Z,662356.83106146
2023-10-27T00:00:00Z,866881.08899554
2023-10-26T00:00:00Z,999188.43736551
2023-10-25T00:00:00Z,1404761.49440215
2023-10-24T00:00:00Z,1304724.3143631
2023-10-23T00:00:00Z,528725.51463038
2023-10-22T00:00:00Z,370126.32553486
2023-10-21T00:00:00Z,478353.61470684
2023-10-20T00:00:00Z,593469.96134056
2023-10-19T00:00:00Z,532012.95375218
2023-10-18T00:00:00Z,542248.08985953
2023-10-17T00:00:00Z,552364.81351661
2023-10-16T00:00:00Z,577077.37602599
2023-10-15T00:00:00Z,307068.36129579
2023-10-14T00:00:00Z,366023.26324882
2023-10-13T00:00:00Z,593201.17388885
2023-10-12T00:00:00Z,662829.40003493
2023-10-11T00:00:00Z,582815.45631736
2023-10-10T00:00:00Z,473654.67979575
2023-10-09T00:00:00Z,549172.56976079
2023-10-08T00:00:00Z,429784.07676863
2023-10-07T00:00:00Z,1158776.36606339
2023-10-06T00:00:00Z,1180004.63924312
2023-10-05T00:00:00Z,737732.85655871
2023-10-04T00:00:00Z,725676.05001265
2023-10-03T00:00:00Z,798630.90051543
2023-10-02T00:00:00Z,764827.02240596
2023-10-01T00:00:00Z,514184.02834586
2023-09-30T00:00:00Z,581394.84030474
2023-09-29T00:00:00Z,791436.15399892
2023-09-28T00:00:00Z,774098.92390818
2023-09-27T00:00:00Z,835585.84128681
2023-09-26T00:00:00Z,725518.39346857
2023-09-25T00:00:00Z,874510.45643332
2023-09-24T00:00:00Z,985162.29701753
2023-09-23T00:00:00Z,1370770.19006507
2023-09-22T00:00:00Z,1223764.0506935
2023-09-21T00:00:00Z,1266681.89452028
2023-09-20T00:00:00Z,1285231.72379091
2023-09-19T00:00:00Z,1269715.85278218
2023-09-18T00:00:00Z,1256471.33443435
2023-09-17T00:00:00Z,751064.46893608
2023-09-16T00:00:00Z,709238.72733352
2023-09-15T00:00:00Z,864674.27377651
2023-09-14T00:00:00Z,817493.56731935
2023-09-13T00:00:00Z,812486.47972709
2023-09-12T00:00:00Z,803861.92956875
2023-09-11T00:00:00Z,832377.23741943
2023-09-10T00:00:00Z,1213031.39314724
2023-09-09T00:00:00Z,841771.17474217
2023-09-08T00:00:00Z,931881.15578222
2023-09-07T00:00:00Z,815826.89917022
2023-09-06T00:00:00Z,778588.15039334
2023-09-05T00:00:00Z,628415.46159343
2023-09-04T00:00:00Z,577241.35032351
2023-09-03T00:00:00Z,515732.8490263
2023-09-02T00:00:00Z,601116.83334705
2023-09-01T00:00:00Z,677250.94737661
2023-08-31T00:00:00Z,713345.03711581
2023-08-30T00:00:00Z,525700.87540542
2023-08-29T00:00:00Z,568330.52317736
2023-08-28T00:00:00Z,442230.88947395
2023-08-27T00:00:00Z,351402.55773171
2023-08-26T00:00:00Z,418974.8127992
2023-08-25T00:00:00Z,469866.069299
2023-08-24T00:00:00Z,458927.27726356
2023-08-23T00:00:00Z,506455.90273195
2023-08-22T00:00:00Z,488320.75039155
2023-08-21T00:00:00Z,432078.58012084
2023-08-20T00:00:00Z,391502.84393986
2023-08-19T00:00:00Z,434353.22663292
2023-08-18T00:00:00Z,577696.67455889
2023-08-17T00:00:00Z,531782.69786326
2023-08-16T00:00:00Z,525282.15977302
2023-08-15T00:00:00Z,535896.8669771
2023-08-14T00:00:00Z,535166.34968034
2023-08-13T00:00:00Z,396356.99473676
2023-08-12T00:00:00Z,571377.73072824
2023-08-11T00:00:00Z,690212.91574182
2023-08-10T00:00:00Z,726506.44827229
2023-08-09T00:00:00Z,804646.90479187
2023-08-08T00:00:00Z,859668.21034152
2023-08-07T00:00:00Z,659851.02356074
2023-08-06T00:00:00Z,491522.54595469
2023-08-05T00:00:00Z,613204.96648972
2023-08-04T00:00:00Z,656372.20111448
2023-08-03T00:00:00Z,678343.81614282
2023-08-02T00:00:00Z,614247.72940989
2023-08-01T00:00:00Z,536274.94800744
2023-07-31T00:00:00Z,488981.07817557
2023-07-30T00:00:00Z,502296.44067114
2023-07-29T00:00:00Z,473706.98174407
2023-07-28T00:00:00Z,596251.17173159
2023-07-27T00:00:00Z,611729.82982237
2023-07-26T00:00:00Z,551130.32132095
2023-07-25T00:00:00Z,521297.89226997
2023-07-24T00:00:00Z,778113.21932371
2023-07-23T00:00:00Z,765110.04453277
2023-07-22T00:00:00Z,1372578.08942503
2023-07-21T00:00:00Z,684918.20602523
2023-07-20T00:00:00Z,682383.2654353
2023-07-19T00:00:00Z,544672.49464908
2023-07-18T00:00:00Z,571559.91979986
2023-07-17T00:00:00Z,519599.98722478
2023-07-16T00:00:00Z,467600.3649374
2023-07-15T00:00:00Z,507563.13626387
2023-07-14T00:00:00Z,703160.82809989
2023-07-13T00:00:00Z,606434.90471449
2023-07-12T00:00:00Z,589895.1928225
2023-07-11T00:00:00Z,517378.67297475
2023-07-10T00:00:00Z,492084.47669299
2023-07-09T00:00:00Z,399176.33630473
2023-07-08T00:00:00Z,445501.41205918
2023-07-07T00:00:00Z,581327.62987146
2023-07-06T00:00:00Z,601449.35946384
2023-07-05T00:00:00Z,657307.65350734
2023-07-04T00:00:00Z,702899.47980058
2023-07-03T00:00:00Z,786687.14888131
2023-07-02T00:00:00Z,727017.34550107
2023-07-01T00:00:00Z,776474.86531979
2023-06-30T00:00:00Z,1060557.87179385
2023-06-29T00:00:00Z,1128174.2877702
2023-06-28T00:00:00Z,905029.59326577
2023-06-27T00:00:00Z,967307.70255606
2023-06-26T00:00:00Z,981128.29105309
2023-06-25T00:00:00Z,899747.96972138
2023-06-24T00:00:00Z,1033731.43592158
2023-06-23T00:00:00Z,1219348.25064558
2023-06-22T00:00:00Z,1337867.91598603
2023-06-21T00:00:00Z,1293216.85470792
2023-06-20T00:00:00Z,1013728.39276532
2023-06-19T00:00:00Z,828040.1170654
2023-06-18T00:00:00Z,808048.4177767
2023-06-17T00:00:00Z,1060933.79486654
2023-06-16T00:00:00Z,1177358.36963631
2023-06-15T00:00:00Z,1029987.97980586
2023-06-14T00:00:00Z,1029204.46226713
2023-06-13T00:00:00Z,967977.85573987
2023-06-12T00:00:00Z,1100358.27316048
2023-06-11T00:00:00Z,907820.77155565
2023-06-10T00:00:00Z,1283093.40118099
2023-06-09T00:00:00Z,1943149.99956741
2023-06-08T00:00:00Z,1841998.20794916
2023-06-07T00:00:00Z,2607645.64360407
2023-06-06T00:00:00Z,2171052.60746957
2023-06-05T00:00:00Z,1521146.06378806
2023-06-04T00:00:00Z,1045992.67832484
2023-06-03T00:00:00Z,1200672.74046819
2023-06-02T00:00:00Z,2024409.38840661
2023-06-01T00:00:00Z,1888054.58500442
2023-05-31T00:00:00Z,1865906.32502584
2023-05-30T00:00:00Z,2219443.90777482
2023-05-29T00:00:00Z,1980529.733769
2023-05-28T00:00:00Z,1710236.66801976
2023-05-27T00:00:00Z,1659104.75168344
2023-05-26T00:00:00Z,2599220.97422052
2023-05-25T00:00:00Z,2417704.75692062
2023-05-24T00:00:00Z,1724444.07393485
2023-05-23T00:00:00Z,1900285.16921475
2023-05-22T00:00:00Z,1904598.2164199
2023-05-21T00:00:00Z,1927854.65920075
2023-05-20T00:00:00Z,2294867.64330393
2023-05-19T00:00:00Z,3131681.83614056
2023-05-18T00:00:00Z,2896562.06638285
2023-05-17T00:00:00Z,2516192.57571682
2023-05-16T00:00:00Z,3059347.91341447
2023-05-15T00:00:00Z,2457449.96420703
2023-05-14T00:00:00Z,2375493.32402062
2023-05-13T00:00:00Z,2918610.58879977
2023-05-12T00:00:00Z,4587075.24364951
2023-05-11T00:00:00Z,5297755.92438125
2023-05-10T00:00:00Z,9435855.53343004
2023-05-09T00:00:00Z,12161588.72983502
2023-05-08T00:00:00Z,17760748.77790974
2023-05-07T00:00:00Z,11669506.73683936
2023-05-06T00:00:00Z,5306461.34811563
2023-05-05T00:00:00Z,3958366.42930597
2023-05-04T00:00:00Z,3286522.40965093
2023-05-03T00:00:00Z,3544731.7778395
2023-05-02T00:00:00Z,3242861.26252
2023-05-01T00:00:00Z,1963235.07687941
2023-04-30T00:00:00Z,1398100.44731623
2023-04-29T00:00:00Z,1254347.00934989
2023-04-28T00:00:00Z,1345091.8849134
2023-04-27T00:00:00Z,1219282.58536077
2023-04-26T00:00:00Z,956982.80197749
2023-04-25T00:00:00Z,736086.45333239
2023-04-24T00:00:00Z,564333.55873157
2023-04-23T00:00:00Z,377121.37951006
2023-04-22T00:00:00Z,449498.91502915
2023-04-21T00:00:00Z,673058.84605284
2023-04-20T00:00:00Z,607836.25222158
2023-04-19T00:00:00Z,616418.44981635
2023-04-18T00:00:00Z,610363.00895231
2023-04-17T00:00:00Z,618178.42427401
2023-04-16T00:00:00Z,483578.874351
2023-04-15T00:00:00Z,643921.64581677
2023-04-14T00:00:00Z,847470.51808027
2023-04-13T00:00:00Z,784446.8135811
2023-04-12T00:00:00Z,738296.50752831
2023-04-11T00:00:00Z,935314.729018
2023-04-10T00:00:00Z,624057.27868926
2023-04-09T00:00:00Z,473884.90564183
2023-04-08T00:00:00Z,612951.96880591
2023-04-07T00:00:00Z,754498.4075539
2023-04-06T00:00:00Z,922197.2870371
2023-04-05T00:00:00Z,907696.10981715
2023-04-04T00:00:00Z,950080.16697812
2023-04-03T00:00:00Z,775375.37919214
2023-04-02T00:00:00Z,691539.39443285
2023-04-01T00:00:00Z,896821.76715301
2023-03-31T00:00:00Z,920364.25509544
2023-03-30T00:00:00Z,780549.71065962
2023-03-29T00:00:00Z,774983.20290213
2023-03-28T00:00:00Z,757583.15954201
2023-03-27T00:00:00Z,637298.93343452
2023-03-26T00:00:00Z,606527.05817906
2023-03-25T00:00:00Z,841689.19435326
2023-03-24T00:00:00Z,1238300.42353387
2023-03-23T00:00:00Z,1088011.53650855
2023-03-22T00:00:00Z,990622.34056602
2023-03-21T00:00:00Z,808429.01326526
2023-03-20T00:00:00Z,827175.49197843
2023-03-19T00:00:00Z,785800.73892418
2023-03-18T00:00:00Z,954608.90693408
2023-03-17T00:00:00Z,1122862.44761338
2023-03-16T00:00:00Z,825369.01120993
2023-03-15T00:00:00Z,827450.76862469
2023-03-14T00:00:00Z,928092.67059905
2023-03-13T00:00:00Z,603599.3722014
2023-03-12T00:00:00Z,441649.36408352
2023-03-11T00:00:00Z,553764.02683987
2023-03-10T00:00:00Z,877362.57140033
2023-03-09T00:00:00Z,956683.81229648
2023-03-08T00:00:00Z,578690.32284913
2023-03-07T00:00:00Z,572459.31128619
2023-03-06T00:00:00Z,538909.19635992
2023-03-05T00:00:00Z,392627.68179715
2023-03-04T00:00:00Z,450763.83894956
2023-03-03T00:00:00Z,625579.76407453
2023-03-02T00:00:00Z,560552.65371441
2023-03-01T00:00:00Z,609595.3595094
2023-02-28T00:00:00Z,603525.28589973
2023-02-27T00:00:00Z,530776.70454738
2023-02-26T00:00:00Z,350409.31849579
2023-02-25T00:00:00Z,367872.43014993
2023-02-24T00:00:00Z,436607.62691326
2023-02-23T00:00:00Z,458253.18291331
2023-02-22T00:00:00Z,442567.86207374
2023-02-21T00:00:00Z,427364.26297501
2023-02-20T00:00:00Z,441214.02406115
2023-02-19T00:00:00Z,379347.01504625
2023-02-18T00:00:00Z,491053.50478651
2023-02-17T00:00:00Z,642264.53496139
2023-02-16T00:00:00Z,769205.8465437
2023-02-15T00:00:00Z,804447.96969466
2023-02-14T00:00:00Z,566456.76440522
2023-02-13T00:00:00Z,525702.55423655
2023-02-12T00:00:00Z,420199.17258293
2023-02-11T00:00:00Z,481352.23993966
2023-02-10T00:00:00Z,583873.43149776
2023-02-09T00:00:00Z,485386.37078428
2023-02-08T00:00:00Z,424420.06348962
2023-02-07T00:00:00Z,510420.6747845
2023-02-06T00:00:00Z,422290.0367416
2023-02-05T00:00:00Z,323466.45603735
2023-02-04T00:00:00Z,476165.14578884
2023-02-03T00:00:00Z,570914.66068531
2023-02-02T00:00:00Z,520597.8911794
2023-02-01T00:00:00Z,511997.7318431
2023-01-31T00:00:00Z,428031.89677814
2023-01-30T00:00:00Z,261507.79844107
2023-01-29T00:00:00Z,198576.98010134
2023-01-28T00:00:00Z,267457.50229948
2023-01-27T00:00:00Z,329597.59595655
2023-01-26T00:00:00Z,278911.83090184
2023-01-25T00:00:00Z,294166.83937577
2023-01-24T00:00:00Z,388740.91450463
2023-01-23T00:00:00Z,341030.23598323
2023-01-22T00:00:00Z,313364.13675131
2023-01-21T00:00:00Z,373660.63407046
2023-01-20T00:00:00Z,418838.41833732
2023-01-19T00:00:00Z,338749.35682624
2023-01-18T00:00:00Z,339283.9431055
2023-01-17T00:00:00Z,274775.0327653
2023-01-16T00:00:00Z,216788.48082017
2023-01-15T00:00:00Z,165867.30709528
2023-01-14T00:00:00Z,291862.26081356
2023-01-13T00:00:00Z,317980.74102094
2023-01-12T00:00:00Z,304516.87417703
2023-01-11T00:00:00Z,217042.66129608
2023-01-10T00:00:00Z,193043.07818138
2023-01-09T00:00:00Z,187415.12983881
2023-01-08T00:00:00Z,114934.44625448
2023-01-07T00:00:00Z,142200.62752554
2023-01-06T00:00:00Z,222080.68789792
2023-01-05T00:00:00Z,240190.09546277
2023-01-04T00:00:00Z,248635.14733481
2023-01-03T00:00:00Z,212299.22944242
2023-01-02T00:00:00Z,147304.54998502
2023-01-01T00:00:00Z,117744.82816382
2022-12-31T00:00:00Z,201811.83418388
2022-12-30T00:00:00Z,360432.12978888
2022-12-29T00:00:00Z,341518.36069327
2022-12-28T00:00:00Z,343967.7992141
2022-12-27T00:00:00Z,400032.40460756
2022-12-26T00:00:00Z,295465.35221981
2022-12-25T00:00:00Z,230497.00148773
2022-12-24T00:00:00Z,296901.42686734
2022-12-23T00:00:00Z,292370.32209451
2022-12-22T00:00:00Z,287279.39890921
2022-12-21T00:00:00Z,278101.19150218
2022-12-20T00:00:00Z,303406.8412751
