date,Exchange In-House Flow (Total)
2017-12-06,375650.1445034
2017-12-07,371721.21653962
2017-12-08,360301.07998606
2017-12-09,394128.8695969
2017-12-10,159773.43963119
2017-12-11,152911.07644441
2017-12-12,362056.2387141
2017-12-13,271282.39650894
2017-12-14,392560.6620402
2017-12-15,364942.43842247
2017-12-16,262712.00471598
2017-12-17,286603.29578851
2017-12-18,314496.62376639
2017-12-19,287406.5381087
2017-12-20,317253.19780101
2017-12-21,279309.87401937
2017-12-22,338617.81327228
2017-12-23,308741.69341653
2017-12-24,192596.94599821
2017-12-25,216660.66690958
2017-12-26,251775.66921394
2017-12-27,359118.60988778
2017-12-28,288628.39349458
2017-12-29,340338.34121585
2017-12-30,302118.94266054
2017-12-31,316835.7667783
2018-01-01,337303.33070817
2018-01-02,565901.92808237
2018-01-03,908491.86474994
2018-01-04,543158.84142138
2018-01-05,1029705.0112781
2018-01-06,916352.45340644
2018-01-07,791034.05675872
2018-01-08,638803.42119132
2018-01-09,389996.73582073
2018-01-10,409843.17382346
2018-01-11,426498.80495865
2018-01-12,317931.05975092
2018-01-13,259838.06530052
2018-01-14,234658.82224886
2018-01-15,303515.63211622
2018-01-16,654787.73222415
2018-01-17,723330.96462214
2018-01-18,404961.66974469
2018-01-19,364064.76612937
2018-01-20,172245.84229625
2018-01-21,195187.937032
2018-01-22,201454.88434084
2018-01-23,219509.50077046
2018-01-24,210728.72302865
2018-01-25,234773.13168843
2018-01-26,451233.8556204
2018-01-27,650336.12602981
2018-01-28,2042309.35053061
2018-01-29,1024509.13213405
2018-01-30,1495159.95138686
2018-01-31,995532.58602146
2018-02-01,1184341.96530684
2018-02-02,356354.6602831
2018-02-03,194825.10307262
2018-02-04,262983.79437936
2018-02-05,815987.11649866
2018-02-06,731594.14470645
2018-02-07,190680.20923133
2018-02-08,241391.15353786
2018-02-09,269443.71556859
2018-02-10,873013.53347063
2018-02-11,855724.47641034
2018-02-12,883598.5749345
2018-02-13,547556.61246895
2018-02-14,736606.56775873
2018-02-15,611600.98345884
2018-02-16,440035.24450079
2018-02-17,899833.24347424
2018-02-18,1152928.15119743
2018-02-19,1121401.89477209
2018-02-20,525417.35307372
2018-02-21,640175.34403125
2018-02-22,728893.16837158
2018-02-23,374295.27279716
2018-02-24,174146.60763882
2018-02-25,138514.47976777
2018-02-26,157825.01176288
2018-02-27,204701.56075842
2018-02-28,577166.18787225
2018-03-01,343690.94162636
2018-03-02,224497.27577733
2018-03-03,104628.91933333
2018-03-04,112401.48163461
2018-03-05,142416.34398563
2018-03-06,171677.20417677
2018-03-07,168362.42206777
2018-03-08,210372.24324833
2018-03-09,307770.35923626
2018-03-10,144328.88133372
2018-03-11,215683.8280899
2018-03-12,201663.14303099
2018-03-13,191733.77914262
2018-03-14,234517.40017852
2018-03-15,965245.86359226
2018-03-16,224600.43612696
2018-03-17,1790995.67420866
2018-03-18,857062.43088981
2018-03-19,499900.63166948
2018-03-20,405181.57049301
2018-03-21,150519.34633817
2018-03-22,423782.18361288
2018-03-23,347574.80809401
2018-03-24,288373.49847444
2018-03-25,352438.17259036
2018-03-26,1021027.67906878
2018-03-27,444115.89208814
2018-03-28,592966.71440092
2018-03-29,158678.14261258
2018-03-30,430579.14201438
2018-03-31,317604.17223489
2018-04-01,352285.83447719
2018-04-02,819145.92946643
2018-04-03,560102.43698317
2018-04-04,764399.3221613
2018-04-05,378343.78456744
2018-04-06,656484.37071142
2018-04-07,237152.08532979
2018-04-08,276065.5484435
2018-04-09,565930.72653809
2018-04-10,258145.23929054
2018-04-11,320751.78064052
2018-04-12,1274175.90255218
2018-04-13,395059.35694132
2018-04-14,186507.8574616
2018-04-15,210730.11250153
2018-04-16,665436.91242929
2018-04-17,419819.90076653
2018-04-18,402520.87090654
2018-04-19,470921.83340103
2018-04-20,709492.42734707
2018-04-21,316706.95471669
2018-04-22,264323.9632742
2018-04-23,373435.6283941
2018-04-24,955964.40011843
2018-04-25,1201598.89674748
2018-04-26,327170.87284446
2018-04-27,354720.56064361
2018-04-28,474523.97489879
2018-04-29,467634.905457
2018-04-30,519138.94537877
2018-05-01,377963.85255515
2018-05-02,349782.33416015
2018-05-03,524600.40410068
2018-05-04,441164.41168469
2018-05-05,376771.8350808
2018-05-06,378090.20954229
2018-05-07,610430.70214171
2018-05-08,331759.70902714
2018-05-09,310159.13870621
2018-05-10,434193.79078952
2018-05-11,337445.60462163
2018-05-12,344463.73002788
2018-05-13,353759.84735747
2018-05-14,337577.0101886
2018-05-15,331857.99020373
2018-05-16,238917.81663114
2018-05-17,213646.2332189
2018-05-18,363419.71136724
2018-05-19,268787.59251512
2018-05-20,230514.83197047
2018-05-21,198769.52091804
2018-05-22,198324.06318219
2018-05-23,239862.27618519
2018-05-24,334006.51162279
2018-05-25,225659.28379925
2018-05-26,94998.38258774
2018-05-27,157575.41297352
2018-05-28,262300.74412224
2018-05-29,241712.98092033
2018-05-30,308295.99446317
2018-05-31,285072.47018487
2018-06-01,287549.22828228
2018-06-02,292681.33988742
2018-06-03,278312.66331575
2018-06-04,360942.68811372
2018-06-05,330206.29577603
2018-06-06,343108.13463166
2018-06-07,306817.24482461
2018-06-08,213777.89485683
2018-06-09,172056.03788685
2018-06-10,251517.12569994
2018-06-11,479598.38184873
2018-06-12,239896.32444268
2018-06-13,825064.58570056
2018-06-14,777354.50589876
2018-06-15,857606.9177862
2018-06-16,360237.72574498
2018-06-17,223456.10743194
2018-06-18,457148.57097737
2018-06-19,871221.87955911
2018-06-20,580922.07966837
2018-06-21,275500.08423581
2018-06-22,1066001.11152357
2018-06-23,922608.77532876
2018-06-24,345501.63928141
2018-06-25,586126.59314099
2018-06-26,266490.94354997
2018-06-27,271159.69611155
2018-06-28,297278.7247625
2018-06-29,476605.9202569
2018-06-30,276368.75444338
2018-07-01,256258.86367106
2018-07-02,287895.43134946
2018-07-03,331537.56880811
2018-07-04,293213.61462283
2018-07-05,399421.37873761
2018-07-06,324541.73929705
2018-07-07,171288.82639409
2018-07-08,160995.33118727
2018-07-09,407508.91594294
2018-07-10,294082.68393989
2018-07-11,175850.86760756
2018-07-12,159793.556937
2018-07-13,232714.72393218
2018-07-14,215968.39105408
2018-07-15,175941.32272243
2018-07-16,431491.33451297
2018-07-17,254068.6347217
2018-07-18,280292.74485007
2018-07-19,221915.30100939
2018-07-20,222779.11714512
2018-07-21,108536.38560234
2018-07-22,122150.17240592
2018-07-23,189160.09266883
2018-07-24,290860.79527745
2018-07-25,199505.03871951
2018-07-26,182807.3723477
2018-07-27,249105.58352574
2018-07-28,116325.56250977
2018-07-29,113048.65167455
2018-07-30,153303.4303313
2018-07-31,164764.53354938
2018-08-01,226899.81036184
2018-08-02,278859.35245388
2018-08-03,305810.1786184
2018-08-04,407899.72762725
2018-08-05,448438.67656627
2018-08-06,531535.409707
2018-08-07,396832.23698766
2018-08-08,478929.6570869
2018-08-09,355253.94271394
2018-08-10,245937.73266187
2018-08-11,230143.40971033
2018-08-12,188905.24330227
2018-08-13,186326.54697464
2018-08-14,227370.7467958
2018-08-15,261638.97277935
2018-08-16,226240.10346115
2018-08-17,174273.50952244
2018-08-18,212706.03209687
2018-08-19,198190.43907237
2018-08-20,238075.01739286
2018-08-21,348331.292065
2018-08-22,191391.43900319
2018-08-23,286990.58355653
2018-08-24,136554.86418861
2018-08-25,162145.24411526
2018-08-26,124108.21913294
2018-08-27,286482.09396559
2018-08-28,1147325.56512476
2018-08-29,192924.61915351
2018-08-30,203002.5835622
2018-08-31,164660.01334274
2018-09-01,247420.02240025
2018-09-02,233897.68641179
2018-09-03,167208.12872106
2018-09-04,202188.02716316
2018-09-05,209914.08192187
2018-09-06,391286.7811877
2018-09-07,384288.82862058
2018-09-08,179875.73133039
2018-09-09,244914.39574534
2018-09-10,226464.33223722
2018-09-11,237697.97860929
2018-09-12,216326.34450485
2018-09-13,314002.60495849
2018-09-14,119265.55552139
2018-09-15,199456.32493636
2018-09-16,224920.66547252
2018-09-17,413519.5128187
2018-09-18,347397.9479834
2018-09-19,272359.9019839
2018-09-20,189743.56205907
2018-09-21,280382.37996896
2018-09-22,190797.5171291
2018-09-23,121957.1497214
2018-09-24,234562.90082291
2018-09-25,635382.61240942
2018-09-26,386944.75215847
2018-09-27,219874.31036353
2018-09-28,281123.05117126
2018-09-29,218322.72760153
2018-09-30,136304.87427592
2018-10-01,147699.94106503
2018-10-02,527105.2346636
2018-10-03,122303.02267579
2018-10-04,159202.21525642
2018-10-05,107514.20997131
2018-10-06,120615.03768588
2018-10-07,100637.52674177
2018-10-08,215859.3400491
2018-10-09,135834.32670264
2018-10-10,261096.58377177
2018-10-11,204916.80607522
2018-10-12,330608.0452225
2018-10-13,179972.34813554
2018-10-14,183394.03254536
2018-10-15,362060.17074973
2018-10-16,83497.92455829
2018-10-17,132910.14883659
2018-10-18,181777.71971543
2018-10-19,217548.90974863
2018-10-20,197899.71275148
2018-10-21,144905.27768551
2018-10-22,207474.19903756
2018-10-23,226440.73171337
2018-10-24,175275.0299452
2018-10-25,231520.72328731
2018-10-26,117082.97038093
2018-10-27,114069.59856928
2018-10-28,149883.05714485
2018-10-29,147633.11718603
2018-10-30,200508.79064266
2018-10-31,239824.34929272
2018-11-01,247129.67342425
2018-11-02,502793.084178
2018-11-03,133824.18444504
2018-11-04,132183.11704169
2018-11-05,177226.62802688
2018-11-06,209499.59949288
2018-11-07,180267.90419268
2018-11-08,141950.95714832
2018-11-09,191275.42574485
2018-11-10,147542.26235903
2018-11-11,73874.83237424
2018-11-12,165780.7053403
2018-11-13,215110.0179433
2018-11-14,241019.85020415
2018-11-15,822145.9790116
2018-11-16,226163.85507119
2018-11-17,166275.67774435
2018-11-18,153070.72390311
2018-11-19,220971.22761224
2018-11-20,916125.64124648
2018-11-21,498816.54905783
2018-11-22,333381.58399492
2018-11-23,402445.78045854
2018-11-24,310264.33852659
2018-11-25,371166.46286406
2018-11-26,376101.78424819
2018-11-27,375367.83475741
2018-11-28,368491.88683208
2018-11-29,329286.50844781
2018-11-30,638078.10152404
2018-12-01,668739.3875364
2018-12-02,374252.98043995
2018-12-03,695966.14249782
2018-12-04,1487390.59065977
2018-12-05,890185.37140517
2018-12-06,760643.17248544
2018-12-07,482396.36737631
2018-12-08,361527.2608968
2018-12-09,291528.56168247
2018-12-10,334781.02172807
2018-12-11,466499.99359419
2018-12-12,342496.78544184
2018-12-13,288254.79095452
2018-12-14,323100.49962456
2018-12-15,221075.46515779
2018-12-16,210136.44211725
2018-12-17,296859.36395381
2018-12-18,351742.66072073
2018-12-19,510106.38865453
2018-12-20,377737.84316764
2018-12-21,358941.95346673
2018-12-22,284551.963689
2018-12-23,312627.30698321
2018-12-24,297003.06462874
2018-12-25,258728.84007423
2018-12-26,298496.10935917
2018-12-27,308477.42022972
2018-12-28,354892.68932479
2018-12-29,290590.03730497
2018-12-30,229369.18820363
2018-12-31,156683.834944
2019-01-01,123835.78265511
2019-01-02,237297.18295682
2019-01-03,193812.27163601
2019-01-04,189990.75493727
2019-01-05,174222.83103959
2019-01-06,117886.79584248
2019-01-07,185023.30505435
2019-01-08,182197.81765087
2019-01-09,164755.95661339
2019-01-10,301225.76537352
2019-01-11,397711.56987554
2019-01-12,219123.99305643
2019-01-13,171581.27503317
2019-01-14,198696.72624221
2019-01-15,529305.79694852
2019-01-16,185620.63594547
2019-01-17,174846.59378503
2019-01-18,193916.59287385
2019-01-19,155678.69281834
2019-01-20,132535.52082634
2019-01-21,284280.69165774
2019-01-22,236245.28964511
2019-01-23,438361.13283814
2019-01-24,184049.94623847
2019-01-25,187016.57660149
2019-01-26,173979.72138422
2019-01-27,185004.619488
2019-01-28,326063.01127126
2019-01-29,248974.72317838
2019-01-30,244000.75258828
2019-01-31,225488.85207529
2019-02-01,214298.51619775
2019-02-02,177404.79863091
2019-02-03,109147.05889476
2019-02-04,108935.13582552
2019-02-05,204902.8569719
2019-02-06,229001.96701802
2019-02-07,256216.41728281
2019-02-08,200722.47579688
2019-02-09,111052.92999323
2019-02-10,161287.01287879
2019-02-11,206492.07251175
2019-02-12,240801.6521924
2019-02-13,239734.83979712
2019-02-14,145217.82086505
2019-02-15,155691.63357973
2019-02-16,138570.45281862
2019-02-17,128902.22645365
2019-02-18,232445.14942335
2019-02-19,242411.94031665
2019-02-20,234997.44841732
2019-02-21,150880.82728152
2019-02-22,264414.34822244
2019-02-23,376022.42868322
2019-02-24,344507.507014
2019-02-25,489266.60204442
2019-02-26,389317.56334907
2019-02-27,389646.06192126
2019-02-28,394252.61787615
2019-03-01,342708.12457594
2019-03-02,810800.14309125
2019-03-03,275463.7225821
2019-03-04,360152.4227773
2019-03-05,419818.84359217
2019-03-06,293712.61958159
2019-03-07,214787.89620033
2019-03-08,279827.55285309
2019-03-09,216145.23427147
2019-03-10,169601.03963653
2019-03-11,212602.80641743
2019-03-12,252737.01203648
2019-03-13,280782.27105545
2019-03-14,229131.84803677
2019-03-15,218873.16771801
2019-03-16,140477.38157092
2019-03-17,113167.213178
2019-03-18,141719.39647034
2019-03-19,160253.44512728
2019-03-20,271123.54140649
2019-03-21,411825.97255666
2019-03-22,253588.28516487
2019-03-23,172301.10800659
2019-03-24,131427.17458842
2019-03-25,150860.89397261
2019-03-26,277462.43270835
2019-03-27,535067.89892982
2019-03-28,609959.09348419
2019-03-29,399447.4251933
2019-03-30,232100.99978466
2019-03-31,288587.40280911
2019-04-01,503436.94018131
2019-04-02,853472.54656266
2019-04-03,280530.50028457
2019-04-04,318584.92766008
2019-04-05,211822.98394984
2019-04-06,198654.49555243
2019-04-07,222568.22318951
2019-04-08,578589.21662931
2019-04-09,604823.02015386
2019-04-10,663175.67759221
2019-04-11,976172.06981281
2019-04-12,684319.73477526
2019-04-13,489760.27623791
2019-04-14,389464.73310146
2019-04-15,481298.31298089
2019-04-16,308599.75347164
2019-04-17,462615.56560611
2019-04-18,627804.028473
2019-04-19,665775.58181254
2019-04-20,354430.92219547
2019-04-21,293495.67635347
2019-04-22,478054.80867275
2019-04-23,388284.6100994
2019-04-24,303563.35124406
2019-04-25,397460.16551353
2019-04-26,421180.91963403
2019-04-27,143070.05395755
2019-04-28,303864.02175236
2019-04-29,304197.35631251
2019-04-30,520173.10604812
2019-05-01,404879.37919248
2019-05-02,226492.52072787
2019-05-03,389544.24415744
2019-05-04,225033.8100087
2019-05-05,165150.76688595
2019-05-06,375176.36250652
2019-05-07,570765.54109717
2019-05-08,404197.64710272
2019-05-09,319498.78351215
2019-05-10,466796.7486582
2019-05-11,378117.46073946
2019-05-12,228695.17987841
2019-05-13,476690.7110339
2019-05-14,509050.34985378
2019-05-15,470231.20574491
2019-05-16,410385.20941277
2019-05-17,271502.45838305
2019-05-18,162126.25774818
2019-05-19,220340.86433365
2019-05-20,270514.09304817
2019-05-21,205528.13378273
2019-05-22,267032.09416563
2019-05-23,303740.07279016
2019-05-24,183396.76769355
2019-05-25,185881.86435185
2019-05-26,251802.89589576
2019-05-27,297919.81290543
2019-05-28,419842.48106323
2019-05-29,593755.0764487
2019-05-30,227513.54347156
2019-05-31,901566.7588217
2019-06-01,455344.3578196
2019-06-02,606582.83030134
2019-06-03,832306.92424628
2019-06-04,481581.22414588
2019-06-05,463291.64041186
2019-06-06,989799.13852895
2019-06-07,455711.89864116
2019-06-08,229555.77170179
2019-06-09,239958.97870264
2019-06-10,355431.26005479
2019-06-11,859911.97866046
2019-06-12,240557.84150898
2019-06-13,260337.32642092
2019-06-14,297630.54441019
2019-06-15,199460.59791452
2019-06-16,556453.59823256
2019-06-17,1380750.4893589
2019-06-18,1835728.7992831
2019-06-19,591443.75784532
2019-06-20,541369.5279971
2019-06-21,330666.36919423
2019-06-22,849531.42880374
2019-06-23,273024.57309848
2019-06-24,288546.55769279
2019-06-25,616002.61949045
2019-06-26,441201.16197716
2019-06-27,285901.26431238
2019-06-28,317311.52831632
2019-06-29,260105.00550688
2019-06-30,782396.17180244
2019-07-01,306144.50373692
2019-07-02,244798.28605206
2019-07-03,186176.07330197
2019-07-04,224552.08940819
2019-07-05,297162.35742418
2019-07-06,210049.68127665
2019-07-07,267035.58237384
2019-07-08,664828.23968546
2019-07-09,711267.36571838
2019-07-10,434788.7338798
2019-07-11,430771.77637472
2019-07-12,565928.80123392
2019-07-13,404658.35758719
2019-07-14,453184.7088736
2019-07-15,257221.45278944
2019-07-16,238965.55890611
2019-07-17,179643.07171721
2019-07-18,270316.05234088
2019-07-19,172724.91229219
2019-07-20,146364.93392641
2019-07-21,146833.37668496
2019-07-22,138516.82851537
2019-07-23,180934.53489923
2019-07-24,258159.67667685
2019-07-25,103507.2182847
2019-07-26,177637.21257574
2019-07-27,103281.88909876
2019-07-28,76347.19230035
2019-07-29,460718.47828851
2019-07-30,305430.64431234
2019-07-31,123639.12194671
2019-08-01,91785.72327826
2019-08-02,114035.62305376
2019-08-03,101609.49637149
2019-08-04,158374.16173255
2019-08-05,366318.47322755
2019-08-06,159052.88986257
2019-08-07,147240.87481436
2019-08-08,161520.48608235
2019-08-09,164422.64439122
2019-08-10,206975.57896639
2019-08-11,161515.29056981
2019-08-12,241242.10440954
2019-08-13,347799.05427727
2019-08-14,138181.52476311
2019-08-15,146472.11518579
2019-08-16,246096.92927452
2019-08-17,677861.50780265
2019-08-18,463777.27845314
2019-08-19,232162.58559969
2019-08-20,144225.07495213
2019-08-21,366290.76392691
2019-08-22,69315.06020272
2019-08-23,74019.23686589
2019-08-24,69783.13039177
2019-08-25,256330.32365389
2019-08-26,396526.50862074
2019-08-27,99744.41268572
2019-08-28,91674.83097694
2019-08-29,136483.52670874
2019-08-30,140945.37089591
2019-08-31,323030.11469314
2019-09-01,400392.26927519
2019-09-02,197194.59885647
2019-09-03,315211.5271817
2019-09-04,604473.16897486
2019-09-05,499660.99996103
2019-09-06,288865.92634411
2019-09-07,69693.11570361
2019-09-08,82399.06843646
2019-09-09,115532.86420759
2019-09-10,314740.64335083
2019-09-11,312351.34692722
2019-09-12,91530.27898862
2019-09-13,56599.59231775
2019-09-14,74027.91437617
2019-09-15,72524.81584719
2019-09-16,247207.58710772
2019-09-17,440382.99775064
2019-09-18,92694.30674655
2019-09-19,92813.69827031
2019-09-20,88842.51104321
2019-09-21,66391.80570872
2019-09-22,75164.2239496
2019-09-23,216186.45180965
2019-09-24,264045.87540671
2019-09-25,378267.64391508
2019-09-26,372989.56866975
2019-09-27,157874.2516389
2019-09-28,143571.79004287
2019-09-29,117864.77481739
2019-09-30,375361.64390435
2019-10-01,376510.8903673
2019-10-02,183174.75965592
2019-10-03,93847.99355146
2019-10-04,77799.22631957
2019-10-05,53527.88501
2019-10-06,80880.26169538
2019-10-07,108048.5736134
2019-10-08,124936.45980678
2019-10-09,130793.1714306
2019-10-10,136216.15330222
2019-10-11,118637.38778684
2019-10-12,62034.08660242
2019-10-13,45428.628024
2019-10-14,80258.13183788
2019-10-15,133501.44930312
2019-10-16,169289.72028388
2019-10-17,208359.66200469
2019-10-18,381024.80324444
2019-10-19,491175.03097526
2019-10-20,399568.11020285
2019-10-21,344332.89266355
2019-10-22,447869.32653587
2019-10-23,605527.65720512
2019-10-24,248510.23301053
2019-10-25,531945.45563668
2019-10-26,295163.26502257
2019-10-27,198477.24373033
2019-10-28,1284646.09280187
2019-10-29,914697.30765581
2019-10-30,1503120.99220493
2019-10-31,784059.42005842
2019-11-01,483428.84043777
2019-11-02,364689.57664745
2019-11-03,327642.24137713
2019-11-04,318138.57436872
2019-11-05,374823.63251671
2019-11-06,796584.40354395
2019-11-07,711315.27265996
2019-11-08,587683.56078166
2019-11-09,451305.50074866
2019-11-10,308540.79242256
2019-11-11,340118.64976116
2019-11-12,458693.0270054
2019-11-13,686150.00377758
2019-11-14,577391.03843999
2019-11-15,435130.33439845
2019-11-16,248526.5930228
2019-11-17,271795.25098909
2019-11-18,689084.71701145
2019-11-19,340314.17761515
2019-11-20,273647.85159476
2019-11-21,408894.96668142
2019-11-22,294401.03911156
2019-11-23,212760.15935122
2019-11-24,197335.47531135
2019-11-25,439094.63014697
2019-11-26,411913.04867027
2019-11-27,263705.49632504
2019-11-28,157292.22581027
2019-11-29,277354.81274212
2019-11-30,190873.52423428
2019-12-01,161577.7707609
2019-12-02,240219.76073163
2019-12-03,242652.68505416
2019-12-04,1696841.95791959
2019-12-05,311986.46793471
2019-12-06,1685746.21774054
2019-12-07,581395.59707135
2019-12-08,390637.6841347
2019-12-09,540817.10391346
2019-12-10,470842.96161032
2019-12-11,567834.1933254
2019-12-12,230965.62449263
2019-12-13,169519.92121901
2019-12-14,151766.06263701
2019-12-15,178261.01325678
2019-12-16,209286.92165189
2019-12-17,561675.77196784
2019-12-18,365417.63328657
2019-12-19,284836.43352433
2019-12-20,283562.47936574
2019-12-21,181023.1495299
2019-12-22,289410.53786875
2019-12-23,293236.3959315
2019-12-24,194173.29100071
2019-12-25,222950.23626448
2019-12-26,187637.56047166
2019-12-27,265251.30239393
2019-12-28,179009.79347366
2019-12-29,175028.57214886
2019-12-30,405327.77477142
2019-12-31,190625.98308993
2020-01-01,119162.63569861
2020-01-02,177230.65062169
2020-01-03,395583.923374
2020-01-04,143706.89778581
2020-01-05,180901.44710767
2020-01-06,503763.99268537
2020-01-07,162393.38429648
2020-01-08,258561.44175282
2020-01-09,614759.7829553
2020-01-10,156277.52527324
2020-01-11,63557.14118996
2020-01-12,78476.55461547
2020-01-13,184872.66346614
2020-01-14,423196.81825879
2020-01-15,309815.263065
2020-01-16,242853.39194689
2020-01-17,242159.41161176
2020-01-18,73328.83587996
2020-01-19,194956.86275686
2020-01-20,478094.3352
2020-01-21,118520.40192041
2020-01-22,336621.49503131
2020-01-23,305541.04881173
2020-01-24,80471.27740948
2020-01-25,54187.53943668
2020-01-26,158788.69200467
2020-01-27,923779.71934209
2020-01-28,396185.67799781
2020-01-29,177806.12460475
2020-01-30,599637.14233997
2020-01-31,258479.17829456
2020-02-01,75416.71282168
2020-02-02,127857.25052645
2020-02-03,971100.55791489
2020-02-04,323808.24330723
2020-02-05,220835.3421631
2020-02-06,679983.52335287
2020-02-07,601656.96244743
2020-02-08,134737.22813627
2020-02-09,77216.80884728
2020-02-10,298849.40272408
2020-02-11,234315.67269884
2020-02-12,321678.58414465
2020-02-13,250668.44383568
2020-02-14,294779.57084386
2020-02-15,226503.5905509
2020-02-16,325751.47525225
2020-02-17,340775.83361978
2020-02-18,358391.98496251
2020-02-19,462264.99721733
2020-02-20,302966.77984038
2020-02-21,174454.60721253
2020-02-22,110533.44649809
2020-02-23,127682.46958711
2020-02-24,152737.70665451
2020-02-25,150161.81367817
2020-02-26,191431.7560499
2020-02-27,274848.08806853
2020-02-28,308603.3263686
2020-02-29,115500.09482459
2020-03-01,115195.64333553
2020-03-02,110233.86056679
2020-03-03,125679.51320359
2020-03-04,318238.03952673
2020-03-05,126194.78911021
2020-03-06,103180.0009817
2020-03-07,47023.55697108
2020-03-08,102479.54404415
2020-03-09,293798.84741193
2020-03-10,203559.500801
2020-03-11,818927.96645694
2020-03-12,571045.15598575
2020-03-13,686813.03974404
2020-03-14,356240.45569306
2020-03-15,278879.17208344
2020-03-16,416646.46106622
2020-03-17,465516.37469303
2020-03-18,341370.60291576
2020-03-19,401519.21857173
2020-03-20,406248.94131464
2020-03-21,208093.49404026
2020-03-22,156222.44685369
2020-03-23,292381.79681342
2020-03-24,278379.75166782
2020-03-25,169555.68634375
2020-03-26,114890.84055793
2020-03-27,319055.24967655
2020-03-28,185838.61117032
2020-03-29,146472.19100249
2020-03-30,309926.7095679
2020-03-31,283357.07502621
2020-04-01,216407.29722382
2020-04-02,238891.88343821
2020-04-03,306307.10979743
2020-04-04,401553.11399531
2020-04-05,160803.25823569
2020-04-06,231423.32023445
2020-04-07,161365.13605254
2020-04-08,118304.82112608
2020-04-09,371480.59366909
2020-04-10,419686.09524876
2020-04-11,122770.50595254
2020-04-12,82908.28260792
2020-04-13,303036.9702618
2020-04-14,161515.78629131
2020-04-15,148760.73309216
2020-04-16,308098.9245462
2020-04-17,240189.84987504
2020-04-18,146278.16889466
2020-04-19,166930.35680288
2020-04-20,189052.79584667
2020-04-21,160943.43961221
2020-04-22,171926.52893413
2020-04-23,122642.92918626
2020-04-24,365421.18345847
2020-04-25,89448.43747915
2020-04-26,65819.33172748
2020-04-27,307490.5901213
2020-04-28,165782.25708103
2020-04-29,892076.26145219
2020-04-30,849739.69181054
2020-05-01,233041.768119
2020-05-02,61760.56399945
2020-05-03,232112.46714299
2020-05-04,137823.76823158
2020-05-05,243296.53454352
2020-05-06,196855.0750174
2020-05-07,274494.18796592
2020-05-08,238614.06559564
2020-05-09,337584.4508123
2020-05-10,206438.77090361
2020-05-11,255329.25076865
2020-05-12,212096.89328303
2020-05-13,191076.83215058
2020-05-14,424490.22740614
2020-05-15,239166.62402498
2020-05-16,121265.49932222
2020-05-17,183832.00771097
2020-05-18,298532.43568428
2020-05-19,359184.38941104
2020-05-20,218398.09991079
2020-05-21,164438.75853525
2020-05-22,160871.77829087
2020-05-23,109799.4074926
2020-05-24,94973.17269862
2020-05-25,174602.25415455
2020-05-26,114249.58199881
2020-05-27,276127.91360106
2020-05-28,136908.74484814
2020-05-29,255249.32008699
2020-05-30,125187.23361411
2020-05-31,163142.76027359
2020-06-01,253665.54051035
2020-06-02,387017.21320427
2020-06-03,313446.90594481
2020-06-04,295295.31453581
2020-06-05,239051.21327255
2020-06-06,125284.52439093
2020-06-07,112615.93038075
2020-06-08,168770.33115051
2020-06-09,99944.85807128
2020-06-10,109105.68312171
2020-06-11,173935.14712414
2020-06-12,119269.39490323
2020-06-13,47786.72688875
2020-06-14,69101.75230122
2020-06-15,142866.30833906
2020-06-16,162796.36434293
2020-06-17,163922.83669642
2020-06-18,211444.83799037
2020-06-19,600710.17304355
2020-06-20,47986.06394451
2020-06-21,47821.87740272
2020-06-22,141136.14888506
2020-06-23,113488.83093543
2020-06-24,158697.41968267
2020-06-25,81123.60925187
2020-06-26,112626.16165694
2020-06-27,84726.3991835
2020-06-28,172260.63874476
2020-06-29,271932.72787995
2020-06-30,329420.68485345
2020-07-01,266844.79158446
2020-07-02,190334.84905037
2020-07-03,189158.49761162
2020-07-04,148171.81217961
2020-07-05,123891.61858271
2020-07-06,259025.10764398
2020-07-07,161631.63171134
2020-07-08,186712.09151024
2020-07-09,137795.76820947
2020-07-10,147729.75831156
2020-07-11,63198.4600288
2020-07-12,46589.90522148
2020-07-13,115398.38468704
2020-07-14,134600.09238392
2020-07-15,121024.89156748
2020-07-16,136250.88695702
2020-07-17,156457.34321864
2020-07-18,91917.35248156
2020-07-19,90302.69558872
2020-07-20,146713.02073465
2020-07-21,196321.74959171
2020-07-22,159541.04252249
2020-07-23,213363.18661016
2020-07-24,183881.09413683
2020-07-25,123964.54028502
2020-07-26,166500.14226912
2020-07-27,239996.04222851
2020-07-28,282655.57217485
2020-07-29,272161.29724301
2020-07-30,145795.56688125
2020-07-31,124131.33156314
2020-08-01,111586.28830637
2020-08-02,163496.45096017
2020-08-03,316129.41628494
2020-08-04,250323.92198839
2020-08-05,309221.84941182
2020-08-06,187421.59291482
2020-08-07,163967.19376974
2020-08-08,205037.84245575
2020-08-09,99946.65658464
2020-08-10,125793.33658273
2020-08-11,118247.14689517
2020-08-12,111837.05225185
2020-08-13,112867.45325779
2020-08-14,148517.25405244
2020-08-15,180663.99608322
2020-08-16,77863.3452571
2020-08-17,182091.95918702
2020-08-18,166481.88519706
2020-08-19,149648.25318485
2020-08-20,139586.39996273
2020-08-21,135456.92778872
2020-08-22,68997.34702541
2020-08-23,55215.16762809
2020-08-24,91779.85988217
2020-08-25,120430.83862544
2020-08-26,169787.81725098
2020-08-27,161769.13872801
2020-08-28,164351.2149038
2020-08-29,122511.27953122
