date,Aptos,Avalanche C-Chain,Ethereum,Near,Sui,Polygon PoS,Solana,Acala
2023-12-27,830074.0,882512.0,5326463,13519790.0,619673.0,4630854.0,13533013.0,16102.0
2023-12-28,879325.0,893292.0,5402137,14600736.0,624262.0,4678561.0,13605554.0,16325.0
2023-12-29,921055.0,902083.0,5428418,14728475.0,628497.0,4735930.0,13656444.0,16465.0
2023-12-30,954408.0,910923.0,5483633,15042469.0,615541.0,4809978.0,13679138.0,16557.0
2023-12-31,983521.0,915983.0,5512762,15123289.0,486153.0,4846531.0,13730407.0,16646.0
2024-01-01,1009058.0,920740.0,5604705,15201091.0,447659.0,4858426.0,13787497.0,16634.0
2024-01-02,1013626.0,930089.0,5640413,15253114.0,449497.0,4906708.0,13901174.0,16872.0
2024-01-03,1045275.0,963602.0,5620685,15288685.0,467499.0,4958808.0,13960576.0,17012.0
2024-01-04,1088883.0,969284.0,5623171,15350772.0,467946.0,5033575.0,14112501.0,17011.0
2024-01-05,1131143.0,971061.0,5623917,15448324.0,474276.0,5090566.0,14148989.0,16777.0
2024-01-06,1173610.0,969597.0,5605257,15524630.0,470263.0,5145723.0,14115714.0,16747.0
2024-01-07,1220913.0,967534.0,5624912,15592093.0,450831.0,5198506.0,13980532.0,16690.0
2024-01-08,1257020.0,963725.0,5623605,15645372.0,451659.0,5248945.0,13882352.0,16409.0
2024-01-09,1279389.0,956527.0,5634005,15724422.0,450458.0,5303208.0,13825319.0,16274.0
2024-01-10,1303839.0,946413.0,5704310,15778346.0,449627.0,5366466.0,13779827.0,16172.0
2024-01-11,1328503.0,932179.0,5791332,16011060.0,453340.0,5425542.0,13819049.0,15429.0
2024-01-12,1363726.0,936090.0,5874858,16457441.0,458606.0,5490747.0,13847015.0,15370.0
2024-01-13,1398616.0,935273.0,5893385,16651301.0,480385.0,5545199.0,13602141.0,15309.0
2024-01-14,1428798.0,935298.0,5879935,17065887.0,471031.0,5602045.0,13120058.0,15308.0
2024-01-15,1468632.0,935136.0,5915881,17199416.0,459872.0,5700067.0,12649445.0,15348.0
2024-01-16,1501203.0,927860.0,5918982,17262188.0,465261.0,5745195.0,12020011.0,15598.0
2024-01-17,1534018.0,920370.0,5932802,17088216.0,464022.0,5786086.0,11995161.0,15731.0
2024-01-18,1539483.0,919836.0,5959201,16684433.0,456749.0,5785311.0,11906285.0,15821.0
2024-01-19,1547057.0,910058.0,5966454,16311633.0,450753.0,5795187.0,11559494.0,15858.0
2024-01-20,1553567.0,898022.0,5924423,15224430.0,445487.0,5830723.0,11266763.0,15736.0
2024-01-21,1560866.0,882499.0,5900569,13970720.0,440201.0,5891178.0,11119617.0,15287.0
2024-01-22,1569088.0,876171.0,5885773,13102381.0,423424.0,5941064.0,11045468.0,15046.0
2024-01-23,1614410.0,870669.0,5873529,12353397.0,416542.0,6014432.0,10905746.0,14251.0
2024-01-24,1663272.0,863031.0,5862944,12449846.0,413263.0,6075922.0,10786775.0,13911.0
2024-01-25,1641654.0,853215.0,5877667,12402589.0,402533.0,6129788.0,10701709.0,13559.0
2024-01-26,1618021.0,844904.0,5904485,11733418.0,392061.0,6180725.0,10871694.0,13096.0
2024-01-27,1614702.0,833030.0,5924391,10818447.0,391626.0,6214265.0,10993972.0,12838.0
2024-01-28,1622942.0,826685.0,5976233,10806472.0,390510.0,6242754.0,11105480.0,12718.0
2024-01-29,1628560.0,822613.0,5986112,10587088.0,389708.0,6275162.0,11315268.0,12631.0
2024-01-30,1638863.0,822068.0,5977790,10613138.0,393614.0,6324809.0,11456303.0,12570.0
2024-01-31,1654272.0,827526.0,5883581,10739247.0,399050.0,6395680.0,11883643.0,12455.0
2024-02-01,1698402.0,818097.0,5845404,10841475.0,399519.0,6410572.0,12117524.0,12060.0
2024-02-02,1727451.0,786083.0,5863215,10912163.0,377838.0,6424655.0,12253557.0,11885.0
2024-02-03,1730702.0,781242.0,5872103,10725533.0,380558.0,6428923.0,12230339.0,11734.0
2024-02-04,1757123.0,772424.0,5896715,10801593.0,379724.0,6429013.0,12324642.0,11577.0
2024-02-05,1790753.0,771407.0,5934989,10856663.0,340905.0,6452386.0,12436902.0,11553.0
2024-02-06,1813788.0,772311.0,5989338,10953947.0,347866.0,6492263.0,12492422.0,11458.0
2024-02-07,1830632.0,768777.0,5995037,11061658.0,352679.0,6513666.0,12665586.0,11307.0
2024-02-08,1834133.0,766052.0,5966886,11036793.0,354880.0,6510867.0,12829073.0,11234.0
2024-02-09,1821857.0,761712.0,5884531,11134917.0,356517.0,6596462.0,12907528.0,11242.0
2024-02-10,1795480.0,757226.0,5809603,11179349.0,353043.0,6646027.0,12856952.0,11087.0
2024-02-11,1768293.0,752557.0,5747191,11265173.0,347670.0,6649565.0,12778945.0,11125.0
2024-02-12,1755597.0,749420.0,5734900,11309065.0,319350.0,6645181.0,12817952.0,11206.0
2024-02-13,1753612.0,757572.0,5807101,11318171.0,313771.0,6665293.0,12874034.0,11236.0
2024-02-14,1743560.0,753520.0,5856009,11357814.0,309457.0,6721965.0,12942322.0,11233.0
2024-02-15,1741365.0,754759.0,5910977,11380915.0,301709.0,6780367.0,13023704.0,11183.0
2024-02-16,1705344.0,755652.0,5955151,11391386.0,301975.0,6791375.0,13007792.0,11045.0
2024-02-17,1676818.0,754738.0,5973107,11249782.0,300462.0,6809400.0,12993601.0,10934.0
2024-02-18,1667008.0,758529.0,5966123,11358931.0,300520.0,6851044.0,13058053.0,10932.0
2024-02-19,1693294.0,761303.0,5994845,11456572.0,301919.0,6880811.0,13122122.0,11103.0
2024-02-20,1742313.0,760644.0,5992043,11560906.0,302040.0,6888582.0,13133272.0,11103.0
2024-02-21,1806173.0,758970.0,6004574,11534942.0,302797.0,6902689.0,13198946.0,11077.0
2024-02-22,1859803.0,760603.0,5993645,11516859.0,303576.0,6935333.0,13332700.0,10896.0
2024-02-23,1874285.0,751231.0,6001508,11287726.0,302059.0,6944955.0,13361743.0,10794.0
2024-02-24,1875723.0,751797.0,5998782,10775652.0,301527.0,7000820.0,13230246.0,10806.0
2024-02-25,1884645.0,758607.0,6012649,10818833.0,303189.0,7103771.0,12986208.0,10761.0
2024-02-26,1895553.0,771832.0,6008991,10944367.0,306025.0,7161929.0,12880574.0,10797.0
2024-02-27,1860175.0,781756.0,6029743,11062306.0,292969.0,7216952.0,12850528.0,10858.0
2024-02-28,1869277.0,792832.0,6045837,11054685.0,291611.0,7279679.0,12738549.0,11200.0
2024-02-29,1875914.0,808583.0,6052940,11175385.0,288735.0,7365931.0,12758841.0,11358.0
2024-03-01,1869546.0,810450.0,6074284,11328340.0,287007.0,7448098.0,12424528.0,11493.0
2024-03-02,1867586.0,818975.0,6129340,11414962.0,289370.0,7523129.0,12214401.0,11713.0
2024-03-03,1865734.0,823167.0,6170897,11391772.0,288854.0,7548546.0,12126495.0,11927.0
2024-03-04,1869511.0,832926.0,6202150,11486996.0,288046.0,7673079.0,12144746.0,12269.0
2024-03-05,1878937.0,849019.0,6222972,11524453.0,278411.0,7750308.0,12169849.0,12586.0
2024-03-06,1846849.0,856510.0,6205483,11585224.0,270490.0,7780449.0,12286481.0,12688.0
2024-03-07,1801250.0,864860.0,6229055,11618568.0,267482.0,7843513.0,12563106.0,12895.0
2024-03-08,1784119.0,875456.0,6253533,11648179.0,261756.0,7917794.0,12549562.0,13121.0
2024-03-09,1812209.0,893568.0,6294765,11751149.0,258756.0,7941804.0,12473009.0,13330.0
2024-03-10,1850220.0,907976.0,6293132,11769116.0,256864.0,7967987.0,12559024.0,13509.0
2024-03-11,1865077.0,924446.0,6338074,11760135.0,257479.0,7993993.0,12718496.0,13818.0
2024-03-12,1898572.0,944240.0,6365985,11691992.0,258815.0,8146571.0,12873507.0,14213.0
2024-03-13,1953972.0,966309.0,6434432,11508757.0,260583.0,8243141.0,13047956.0,14726.0
2024-03-14,2011915.0,982736.0,6462757,11575499.0,261540.0,8279362.0,13281404.0,14851.0
2024-03-15,2050499.0,1000199.0,6499624,11644819.0,260450.0,8379358.0,13527312.0,14918.0
2024-03-16,2085933.0,1012835.0,6566830,11744239.0,257895.0,8555087.0,14126721.0,15053.0
2024-03-17,2161484.0,1026611.0,6609050,11817163.0,257235.0,8537480.0,15352715.0,15112.0
2024-03-18,2235701.0,1035606.0,6665903,11823753.0,262145.0,8561727.0,15811625.0,15234.0
2024-03-19,2309539.0,1041000.0,6736190,11904606.0,263143.0,8550869.0,16080781.0,15195.0
2024-03-20,2343981.0,1044979.0,6832282,11898161.0,264219.0,8534975.0,16203768.0,15080.0
2024-03-21,2406129.0,1051082.0,6915446,11916988.0,266086.0,8622176.0,16434661.0,15080.0
2024-03-22,2416851.0,1056889.0,7041241,11928897.0,266219.0,8671308.0,16525031.0,15120.0
2024-03-23,2411901.0,1062596.0,7203777,11947177.0,265623.0,8686573.0,16578956.0,15166.0
2024-03-24,2448333.0,1074357.0,7282405,11935775.0,265400.0,8656789.0,16727584.0,15347.0
2024-03-25,2476584.0,1086424.0,7345826,11544397.0,266143.0,8630339.0,16984042.0,15539.0
2024-03-26,2495733.0,1095541.0,7356190,11373804.0,266380.0,8621321.0,17266204.0,15675.0
2024-03-27,2508811.0,1104724.0,7358864,11207117.0,266773.0,8643988.0,17509355.0,15768.0
2024-03-28,2517973.0,1113531.0,7366751,11049046.0,269699.0,8724520.0,17848003.0,15706.0
2024-03-29,2525822.0,1113185.0,7406980,10980733.0,267021.0,8734963.0,18235585.0,15456.0
2024-03-30,2488273.0,1107734.0,7456953,10929846.0,267966.0,8755564.0,18344027.0,15350.0
2024-03-31,2467120.0,1110559.0,7511155,10876278.0,267191.0,8815251.0,18550679.0,15313.0
2024-04-01,2507991.0,1108732.0,7543046,10790019.0,257721.0,8796742.0,18792847.0,15148.0
2024-04-02,2540359.0,1106847.0,7515996,10738262.0,252646.0,8785597.0,19039284.0,14911.0
2024-04-03,2546387.0,1103898.0,7505921,10798087.0,257427.0,8788386.0,19273133.0,14516.0
2024-04-04,2550043.0,1098130.0,7507416,10771695.0,258428.0,8752792.0,19448784.0,14148.0
2024-04-05,2550870.0,1105835.0,7561303,10623703.0,270914.0,8734705.0,19438145.0,14108.0
2024-04-06,2553941.0,1100808.0,7613015,10640384.0,272430.0,8773773.0,19346696.0,13808.0
2024-04-07,2560532.0,1093530.0,7643641,10556537.0,264489.0,8770938.0,19326165.0,13567.0
2024-04-08,2553300.0,1084387.0,7663063,10620828.0,265501.0,8756171.0,19390532.0,13293.0
2024-04-09,2531080.0,1081527.0,7684254,10805637.0,265458.0,8724444.0,19427282.0,12985.0
2024-04-10,2509608.0,1073331.0,7674089,10899283.0,268787.0,8725003.0,19440680.0,12619.0
2024-04-11,2494504.0,1063579.0,7677753,11072509.0,265970.0,8775433.0,19505834.0,12098.0
2024-04-12,2488167.0,1048221.0,7719355,11139315.0,266061.0,8686915.0,19516494.0,11398.0
2024-04-13,2476059.0,1027646.0,7678256,11148575.0,262958.0,8710333.0,19391309.0,11093.0
2024-04-14,2467368.0,1026266.0,7614282,11160962.0,265723.0,8739860.0,19261948.0,10906.0
2024-04-15,2454267.0,1017284.0,7554570,11171321.0,284543.0,8527578.0,19029042.0,10576.0
2024-04-16,2410121.0,1004390.0,7535415,11181888.0,283190.0,8609199.0,18438835.0,10376.0
2024-04-17,2395969.0,994535.0,7550166,11278743.0,279712.0,8638980.0,18076844.0,10158.0
2024-04-18,2379927.0,983534.0,7536008,11261910.0,280647.0,8733347.0,18147429.0,10005.0
2024-04-19,2348378.0,975996.0,7470679,11348114.0,283518.0,8804251.0,18174103.0,9899.0
2024-04-20,2273590.0,968157.0,7428946,11404826.0,283624.0,8961103.0,18193837.0,9783.0
2024-04-21,2208335.0,961113.0,7357931,11499741.0,283711.0,8889720.0,18230381.0,9671.0
2024-04-22,2192934.0,953599.0,7262819,11692378.0,281915.0,8858379.0,18395642.0,9528.0
2024-04-23,2105773.0,947428.0,7187281,11833819.0,280086.0,8890427.0,18529124.0,9213.0
2024-04-24,2085291.0,938830.0,7114850,11989665.0,281360.0,8902029.0,18613714.0,8884.0
2024-04-25,2050912.0,926718.0,7099692,12149874.0,278105.0,8878461.0,18558812.0,8643.0
2024-04-26,2008718.0,916983.0,7119400,12337058.0,271426.0,8975574.0,18495501.0,8356.0
2024-04-27,1972689.0,905401.0,7125246,12423776.0,268304.0,8958224.0,18273529.0,8149.0
2024-04-28,1921293.0,896502.0,7107927,12532160.0,273697.0,8912655.0,17984666.0,7883.0
2024-04-29,1904756.0,893558.0,7121197,12620991.0,270412.0,8823279.0,17907747.0,7626.0
2024-04-30,1888744.0,891505.0,7112611,12721374.0,270608.0,8755609.0,17794719.0,7418.0
2024-05-01,1820363.0,885333.0,7103516,12850993.0,282841.0,8683405.0,17636802.0,7222.0
2024-05-02,1743789.0,877007.0,7164768,12914211.0,294841.0,8681326.0,17446315.0,7060.0
2024-05-03,1675232.0,867111.0,7216920,12875811.0,311996.0,8690381.0,17273316.0,6988.0
2024-05-04,1623476.0,854088.0,7270050,12941836.0,326050.0,8656010.0,17148447.0,6913.0
2024-05-05,1568107.0,831520.0,7323761,13001762.0,335375.0,8643637.0,17314809.0,6643.0
2024-05-06,1556710.0,821255.0,7331566,12997257.0,351515.0,8480733.0,17426138.0,6545.0
2024-05-07,1537281.0,812433.0,7339503,13112308.0,358218.0,8497977.0,17606078.0,6443.0
2024-05-08,1503713.0,802564.0,7347461,13101361.0,366378.0,8496018.0,17784775.0,6340.0
2024-05-09,1475432.0,789711.0,7357346,13035467.0,386063.0,8495577.0,17870214.0,6270.0
2024-05-10,1449677.0,777459.0,7382226,12971758.0,404556.0,8496021.0,17953356.0,6176.0
2024-05-11,1425838.0,760739.0,7383139,12950027.0,424191.0,8440710.0,17942624.0,6070.0
2024-05-12,1388240.0,745151.0,7372843,12961072.0,461996.0,8407439.0,17950603.0,5981.0
2024-05-13,1348470.0,733435.0,7378395,12999528.0,524853.0,8415357.0,18084160.0,5934.0
2024-05-14,1340950.0,707556.0,7373457,13046909.0,559823.0,8315719.0,18282551.0,5881.0
2024-05-15,1301245.0,693757.0,7356899,13083100.0,602138.0,8380549.0,18361219.0,5761.0
2024-05-16,1296360.0,690544.0,7333804,13167088.0,683620.0,8354576.0,18173782.0,5718.0
2024-05-17,1299442.0,680972.0,7294698,13162602.0,799596.0,8275166.0,18097957.0,5692.0
2024-05-18,1302743.0,673980.0,7328490,13135545.0,1010169.0,8261642.0,17865213.0,5625.0
2024-05-19,1309541.0,666492.0,7328788,13094525.0,1266809.0,8221988.0,17822573.0,5586.0
2024-05-20,1316081.0,659675.0,7300220,13120392.0,1566424.0,8204472.0,17781696.0,5561.0
2024-05-21,1323729.0,660198.0,7304703,13142369.0,1800264.0,8363422.0,17947183.0,5576.0
2024-05-22,1327101.0,657517.0,7321624,13067121.0,1953055.0,8494910.0,18112422.0,5531.0
2024-05-23,1381615.0,653961.0,7325892,13035906.0,3109241.0,8492289.0,18284002.0,5464.0
2024-05-24,1376138.0,648022.0,7346036,12981325.0,3301283.0,8554504.0,18535822.0,5399.0
2024-05-25,1384184.0,636943.0,7388995,12859800.0,3749433.0,8615495.0,19626630.0,5322.0
2024-05-26,1399451.0,623431.0,7392197,12695722.0,3818112.0,8736256.0,19687541.0,5280.0
2024-05-27,1459627.0,614726.0,7371764,12596956.0,3865053.0,8844472.0,20289298.0,5294.0
2024-05-28,1488948.0,608088.0,7305608,12491407.0,3903746.0,9125734.0,21183526.0,5345.0
2024-05-29,1518613.0,597775.0,7251048,12379473.0,3934447.0,9216962.0,21599103.0,5366.0
2024-05-30,1550536.0,588435.0,7196754,12252891.0,3963536.0,9235267.0,22159700.0,5313.0
2024-05-31,1584676.0,585336.0,7158113,12138448.0,3984295.0,9255181.0,22974415.0,5286.0
2024-06-01,1613785.0,579008.0,7088325,11984327.0,4008680.0,9216334.0,23290366.0,5258.0
2024-06-02,2053997.0,572257.0,7020667,11973837.0,4021921.0,9263155.0,23684295.0,5285.0
2024-06-03,2170206.0,569464.0,6931418,11969795.0,4042223.0,9283026.0,24170729.0,5292.0
2024-06-04,2218007.0,569162.0,6841113,12051876.0,4311629.0,9288205.0,24992367.0,5305.0
2024-06-05,2253709.0,571995.0,6755614,12184184.0,4328917.0,9246042.0,25398485.0,5329.0
2024-06-06,2262698.0,570508.0,6682211,12533515.0,4354208.0,9232661.0,26032303.0,5331.0
2024-06-07,2312279.0,564209.0,6627044,12840592.0,4381603.0,9193284.0,26258969.0,5343.0
2024-06-08,3436904.0,553715.0,6601681,13281212.0,4413550.0,9143849.0,26399727.0,5320.0
2024-06-09,3493603.0,544141.0,6568238,13676750.0,4440922.0,9101092.0,26688681.0,5302.0
2024-06-10,3542483.0,542827.0,6528258,13937748.0,4466343.0,9056995.0,26970635.0,5304.0
2024-06-11,3559146.0,546694.0,6484635,14170563.0,4498003.0,9106464.0,27475769.0,5316.0
2024-06-12,3552981.0,548361.0,6495994,14367154.0,4512857.0,9230499.0,28025273.0,5259.0
2024-06-13,3515691.0,549060.0,6498306,14497717.0,4531729.0,9302767.0,28334810.0,5213.0
2024-06-14,3551725.0,546292.0,6492763,14715214.0,4553025.0,9260037.0,28575619.0,5197.0
2024-06-15,3609104.0,538461.0,6492768,14909720.0,4568769.0,9295920.0,28660713.0,5155.0
2024-06-16,3627521.0,536333.0,6503270,15119946.0,4612233.0,9313835.0,28764016.0,5104.0
2024-06-17,3629748.0,536116.0,6429137,15284091.0,4617331.0,9241155.0,29013016.0,5074.0
2024-06-18,3683026.0,540922.0,6388716,15406585.0,4606722.0,9228721.0,29405185.0,5032.0
2024-06-19,3749198.0,546852.0,6388093,15546742.0,4600154.0,9115258.0,29797334.0,4936.0
2024-06-20,3793746.0,571662.0,6358447,15672841.0,4591572.0,9029910.0,30212857.0,4830.0
2024-06-21,3823830.0,600241.0,6474660,15821591.0,4554346.0,9076130.0,30422057.0,4803.0
2024-06-22,3830446.0,622734.0,6721786,15864104.0,3545783.0,9300736.0,30477320.0,4787.0
2024-06-23,3830961.0,635611.0,6764058,15965582.0,3411808.0,9430199.0,30410083.0,4733.0
2024-06-24,3858559.0,654722.0,6731229,16124229.0,3032204.0,9432996.0,29653100.0,4693.0
2024-06-25,3868011.0,668355.0,6755189,16333570.0,2986701.0,9568264.0,29851336.0,4664.0
2024-06-26,3845241.0,682109.0,6855724,16493830.0,2915072.0,9729141.0,29630609.0,4586.0
2024-06-27,3849022.0,693182.0,6930555,16643930.0,2858087.0,9732299.0,29202153.0,4514.0
2024-06-28,3837313.0,702174.0,6968983,16799343.0,2817994.0,9851657.0,29141468.0,4499.0
2024-06-29,3848120.0,707815.0,7096086,16900533.0,2757297.0,10076369.0,28802807.0,4451.0
2024-06-30,3852833.0,709080.0,7141276,16947408.0,2712241.0,10151228.0,28303834.0,4440.0
2024-07-01,3852013.0,716485.0,7179069,16987829.0,2715386.0,10290186.0,28290597.0,4442.0
2024-07-02,3427600.0,730038.0,7227929,17062983.0,2707323.0,10330814.0,28275886.0,4359.0
2024-07-03,3388484.0,742901.0,7244315,17172067.0,2703011.0,10291830.0,28042976.0,4311.0
2024-07-04,3409302.0,757311.0,7296195,17239400.0,2437139.0,10285934.0,27459696.0,4240.0
2024-07-05,3425483.0,767532.0,7373862,17294665.0,2416183.0,10278689.0,27257746.0,4150.0
2024-07-06,3437978.0,769252.0,7467007,17342205.0,2400962.0,10259884.0,26930521.0,4103.0
2024-07-07,3460484.0,776343.0,7497954,17440670.0,2388071.0,10234546.0,26874368.0,4040.0
2024-07-08,2386125.0,784253.0,7523669,17546195.0,2374064.0,10090671.0,26981085.0,3980.0
2024-07-09,2394920.0,791435.0,7553003,17626962.0,2371103.0,10096779.0,26958579.0,3941.0
2024-07-10,2405740.0,795908.0,7578818,17681120.0,2359340.0,10058444.0,26741447.0,3926.0
2024-07-11,2413356.0,796367.0,7624432,17707641.0,2363084.0,9925530.0,26764261.0,3857.0
2024-07-12,2453712.0,796478.0,7678241,17716788.0,2364801.0,9801586.0,26642164.0,3841.0
2024-07-13,2497142.0,796709.0,7725861,17715034.0,2364973.0,9807118.0,26769712.0,3806.0
2024-07-14,2500784.0,797551.0,7739338,17683918.0,2366271.0,9837047.0,26990370.0,3778.0
2024-07-15,2468465.0,800501.0,7729880,17718060.0,2360636.0,9782680.0,27228027.0,3762.0
2024-07-16,2487806.0,806815.0,7693741,17747991.0,2356944.0,9876247.0,27541206.0,3751.0
2024-07-17,2512169.0,808159.0,7654461,17858715.0,2352166.0,9919863.0,27556334.0,3780.0
2024-07-18,2496137.0,810570.0,7636012,18002940.0,2379005.0,9943622.0,27872114.0,3760.0
2024-07-19,2461054.0,811701.0,7612811,18100014.0,2363562.0,10004705.0,28157254.0,3767.0
2024-07-20,2450191.0,789549.0,7621414,18223174.0,2367252.0,9937314.0,28350928.0,3762.0
2024-07-21,2436396.0,759022.0,7473753,18335714.0,2370883.0,9789352.0,28705911.0,3736.0
2024-07-22,2472491.0,735367.0,7206114,18501506.0,2365656.0,9296651.0,28935822.0,3713.0
2024-07-23,2502981.0,720049.0,7159232,18684353.0,2367526.0,9039979.0,29530177.0,3735.0
2024-07-24,2531622.0,700047.0,7133525,18835152.0,2398924.0,8967678.0,30135076.0,3723.0
2024-07-25,2612451.0,689964.0,7057166,18995219.0,2411375.0,8826157.0,30500639.0,3744.0
2024-07-26,2665347.0,674922.0,6949707,19136299.0,2393392.0,8700291.0,30388657.0,3726.0
2024-07-27,2670872.0,655933.0,6898821,19257617.0,2432605.0,8619873.0,30770802.0,3704.0
2024-07-28,2638816.0,644851.0,6886311,19364449.0,2452928.0,8581324.0,31079827.0,3647.0
2024-07-29,2621009.0,638278.0,6759259,19536423.0,2491063.0,8630365.0,31691223.0,3650.0
2024-07-30,2628375.0,638321.0,6692392,19676081.0,2578514.0,8622543.0,32041381.0,3620.0
2024-07-31,2641855.0,629868.0,6659054,19741154.0,2603621.0,8514101.0,32500413.0,3609.0
2024-08-01,2688866.0,629098.0,6600132,19844794.0,2634237.0,8267505.0,32825196.0,3576.0
2024-08-02,2698030.0,631865.0,6573710,20026454.0,2660898.0,8262810.0,33198977.0,3561.0
2024-08-03,2704620.0,633445.0,6584607,20232493.0,2692778.0,8193705.0,33393395.0,3585.0
2024-08-04,2710721.0,617439.0,6573042,20425167.0,2726598.0,8235907.0,33772264.0,3617.0
2024-08-05,2698769.0,616984.0,6455711,25551948.0,2747654.0,8253080.0,33926543.0,3653.0
2024-08-06,2666874.0,607781.0,6450452,25860973.0,2748286.0,8271480.0,34231230.0,4050.0
2024-08-07,2590619.0,601595.0,6419383,26001520.0,2764805.0,8402201.0,34568929.0,4053.0
2024-08-08,2568149.0,594045.0,6348511,25970536.0,2783662.0,8444659.0,34613516.0,4082.0
2024-08-09,2562625.0,586075.0,6315331,25917438.0,2802851.0,8416248.0,34774193.0,4079.0
2024-08-10,2539223.0,574605.0,6329197,25863456.0,2803766.0,8375687.0,34842778.0,4057.0
2024-08-11,2453717.0,565766.0,6258346,25713090.0,2826902.0,8408480.0,35086655.0,4035.0
2024-08-12,2422777.0,559548.0,6150322,25736325.0,2849396.0,8337052.0,35340575.0,4050.0
2024-08-13,2409446.0,555052.0,6119069,25679498.0,2843137.0,8344121.0,35778820.0,4062.0
2024-08-14,2395769.0,555249.0,6279307,25575254.0,2856751.0,8261366.0,36089987.0,4048.0
2024-08-15,2430659.0,540345.0,6412967,25449571.0,2847903.0,8176761.0,36485702.0,4008.0
2024-08-16,2473580.0,544983.0,6477990,25365716.0,2855947.0,8134584.0,36483158.0,3935.0
2024-08-17,2509826.0,545357.0,6536641,25249557.0,2874535.0,8022184.0,36266836.0,3921.0
2024-08-18,2540393.0,540201.0,6582881,25244452.0,2901883.0,7876592.0,36109093.0,3908.0
2024-08-19,2554422.0,533869.0,6551361,25282852.0,2947050.0,7836329.0,36212332.0,3918.0
2024-08-20,2551700.0,528634.0,6526140,25339096.0,2992509.0,7732844.0,36498068.0,3902.0
2024-08-21,2589470.0,521006.0,6539862,25162623.0,3062174.0,7675200.0,36477957.0,3898.0
2024-08-22,2610493.0,516323.0,6535168,25052435.0,3088088.0,7405842.0,36183396.0,3844.0
2024-08-23,2663216.0,510908.0,6541462,24906806.0,3090138.0,7186845.0,35907044.0,3846.0
2024-08-24,2688673.0,501013.0,6600616,24544827.0,3114708.0,7004387.0,36058284.0,3854.0
2024-08-25,2740721.0,495106.0,6567442,24293005.0,3154696.0,6997398.0,36262520.0,3890.0
2024-08-26,2799698.0,498237.0,6573611,24300869.0,3154424.0,6979166.0,36727934.0,3945.0
2024-08-27,2840634.0,498622.0,6538334,24202116.0,3151127.0,6856760.0,37413698.0,3976.0
2024-08-28,2878389.0,496488.0,6540995,24022721.0,3133957.0,6696957.0,38237810.0,3989.0
2024-08-29,2880370.0,486385.0,6567532,23890810.0,3138011.0,6406298.0,38882236.0,3977.0
2024-08-30,2994374.0,483968.0,6591926,23865878.0,3142806.0,6435683.0,40639950.0,3953.0
