Datetime,Realized Price
2021-01-19T00:00:00Z,11521.15404119
2021-01-18T00:00:00Z,11465.48443045
2021-01-17T00:00:00Z,11400.12776437
2021-01-16T00:00:00Z,11371.46940211
2021-01-15T00:00:00Z,11329.51473355
2021-01-14T00:00:00Z,11263.34056764
2021-01-13T00:00:00Z,11141.99026393
2021-01-12T00:00:00Z,11080.68851076
2021-01-11T00:00:00Z,11007.19047851
2021-01-10T00:00:00Z,10949.20643799
2021-01-09T00:00:00Z,10854.9927528
2021-01-08T00:00:00Z,10670.35894376
2021-01-07T00:00:00Z,10395.8942962
2021-01-06T00:00:00Z,10094.09665814
2021-01-05T00:00:00Z,9920.60383968
2021-01-04T00:00:00Z,9776.94449579
2021-01-03T00:00:00Z,9631.5785313
2021-01-02T00:00:00Z,9462.24112624
2021-01-01T00:00:00Z,9300.18064858
2020-12-31T00:00:00Z,9197.49183655
