date,binance-cex,okx,bitfinex,bybit,robinhood,bitget,gemini,htx,gate,mexc,deribit,kucoin,crypto-com,hashkey-exchange,bitkub,poloniex,bitstamp,bitmex,swissborg,bingx,osl-hk,korbit,indodax,phemex,nexo
2025-04-07,-7699281083,-1227704334,-1654408962,-761438480,-1115130403,-272349826,,-297748393,-421836099,-56514203,-206328092,-116503453,-188582667,-458477052,-217187718,,-193499049,-249116261,-91822169,-7059332,,-62813665,,-12908910,-37531689
2025-04-08,1645563708,167832916,215685391,339535879,86325598,-13712262,,124486379,-36464720,61161624,62346030,19033626,-73739251,10785072,14644585,,20847715,56041924,11368379,1457099,,-1771854,,-1042386,13969471
2025-04-09,-3184509394,-555483338,-348699211,-396474089,-498256140,-75310017,,-71319939,-21949839,-9163105,-116692435,-55869325,-92775123,-2423299,-53319750,,-105168326,-144528558,-40962036,-3437781,,-34118233,,-12236600,-17012643
2025-04-10,7765912465,1145592860,1458123852,899485987,1186403451,290220292,,304161712,,74528042,273279069,81681774,312236946,42357154,86365701,,251378992,305549860,92705686,7231663,,72585867,,18465642,32629829
2025-04-11,-2709699442,-432655322,-699355760,-433996464,-642398341,-118612465,,-133527320,,-33784156,-131790702,-22092215,-102742377,-38118055,-30996302,,-95974834,-144764107,-55016413,-4150445,,-29318999,,4527297,-14405386
2025-04-12,4095625222,656558196,603869893,442871480,649885191,155805373,,143048582,,38066251,139097292,46654220,90779834,15076255,43681188,,72505448,195506768,47366443,4437537,,32904473,,-1690825,16190123
2025-04-13,3027997822,494805644,549889413,365258386,406041966,164470879,,104736573,509867137,10762007,93364456,66795295,72019207,3670381,38328500,,89028187,98729851,35833887,2388139,,32633307,,7990048,1899359
2025-04-14,-2456313481,-116669262,-177302623,-185604897,-198262148,-127486120,,57949483,-42404201,-26750606,-41245821,-46685684,-59287445,-10193313,-19589903,,-1165130,-46848061,-21975457,-1094928,,-9103177,,-6107355,-13318370
2025-04-15,592349609,-801007318,-4383061,19485416,48189949,63207523,,-19687265,-5801422,4887714,14058891,6630369,31030062,8619331,-278016,,5520770,2871159,-4728566,489547,,-3999148,,50502,13301543
2025-04-16,-2128499461,-154873488,-167371664,-72233951,-246976057,-8289047,,-67618235,-136756438,-21392967,-30717684,-50539845,-31876020,-8976287,-17498543,,-32424326,-64677340,-17323497,-1354736,,-11755977,,-4055855,-15295902
2025-04-17,102981620,133455047,50842150,52000295,71005732,12759713,,-56368497,63545045,-16390371,-2054436,-4190839,-5289669,-3066377,9664641,,-8158884,32719756,16059861,379515,,2503578,,-970954,6518067
2025-04-18,1092223021,-43973677,-169661745,15679352,113871979,38545566,,49322557,13742209,8383278,36307516,16658881,13100958,4463443,8799534,,3208428,37499578,8352444,780276,,3332136,,305659,139351
2025-04-19,277956237,-93303417,-258288536,-117209557,-54554641,-3217595,,-73969784,45688292,-13709410,-19410747,-14199461,-47238236,-2490204,-1492276,,-1291515,-28895035,6154739,-474753,,-4921675,,-355461,-2505689
2025-04-20,945861775,43272525,158810105,142930865,157743806,60082189,,92821391,13324316,1912113,33251576,13702203,28336196,5099075,7973467,,-11798156,35104145,19656929,929573,,10000294,,3701493,3515596
2025-04-21,937273010,166026751,191620051,40976517,174981404,-127103114,,20835854,26362031,-17658854,41572168,-331417,30106273,16150771,-1988136,,-8708167,64158929,4572638,1185875,,10487734,,5608226,-2104510
2025-04-22,221996572,21187036,-161495570,11375785,65634438,25173416,,59286247,44759142,-19890955,126807640,2000681,97832778,9709753,18887716,,97210166,58020068,-323170,749914,,2926505,,-1294563,4177675
2025-04-23,7015417202,1238298208,1089406538,833482239,1142941424,155405621,,206744509,418234343,43761597,266372691,136674238,309921083,9507497,80300034,,180726815,301980711,79140443,7067173,,59984643,,14157398,23254453
2025-04-24,-298595479,192183004,-43916371,176493634,68505275,6222924,,8894508,-31270098,11578084,17263994,9690480,-22871356,213023,4217881,,-42512944,-4707969,12251829,499898,,3262092,,1521092,2078033
2025-04-25,-488386581,-76543054,49661518,230382196,26548186,38118384,,-25750847,25208904,-5794440,-18612595,-12833592,34589887,-14716221,2098060,,-29562075,-3501154,-6473687,24079,,-127518,,1593783,6538682
2025-04-26,-1754457404,418560333,-24621555,182483316,139179206,37791534,,4271270,43781157,-34359003,12291588,39147330,52962768,-7658594,4679994,,-218279169,51840783,11004910,1248135,,4841796,,2881537,1565168
2025-04-27,695304200,134664111,32036309,6990088,85308526,39214261,,258371003,4551588,-2941121,11281380,1949798,-33885733,5546999,2509945,,6401583,3945366,-1980595,111939,,3754997,,-690489,2101496
2025-04-28,-1483070821,-255795117,-174841179,-159653570,-262687264,-76549421,,13075053,-70845668,-6606802,-43259154,-54304374,-43491286,-4343082,-9126553,,-1544240,-67052551,-12476129,-1363443,,-4573532,,-1359753,-5901500
2025-04-29,3750276120,220508214,162788881,-6489077,187253927,38991819,,74096417,70924682,3837073,38208073,2391784,116678955,56718923,14492293,,30733052,67196005,12503232,1380649,,16583599,,2202207,38932285
2025-04-30,-1029351371,-215978650,-118343188,-86618500,-92869656,-39653030,,-73641812,-86814186,-20635061,-22615531,-122368003,-24691344,-25452079,-6145905,,-33930057,-31435858,-13115781,-638102,,-10575564,,-1912528,-786812
2025-05-01,-640986485,-124902690,199253056,-95451979,-34258290,-38683431,,13959670,6382394,199675,-9556772,16871862,14059207,-8685061,-9282068,,-13800629,-4415352,-4919605,-41096,,-8777200,,1237738,-101595
2025-05-02,2163067563,437261625,472910233,248773368,377123029,78377905,,37697497,48880256,12542177,88920651,44310288,115668893,20922760,26463927,,60056962,131660749,26705522,2532091,,22306195,,5673680,11950295
2025-05-03,-376796552,-56366562,-18481372,96427576,44336916,12221757,,48302456,75241884,-88995,8915942,2662245,-44218993,-7605969,60193,,-11466762,2144279,-7496309,371275,,-341487,,-1868802,3828665
2025-05-04,-1301102876,-193423902,-50666137,-154349785,-180764392,-69976694,,-45083301,-66388452,-2458742,-29915382,-23852660,-45248366,-1352863,-12263229,,-23440153,-57759399,-25112093,-1025750,,-11332615,,-2955576,-1243996
2025-05-05,-2267005786,-299414173,-138498934,-157580237,-214004791,-47848426,,96522119,-109467946,-4725126,-60071196,-17348177,-48622524,-6517784,-19669605,,-35259794,-79408537,-9563423,-1737647,,-9107908,,-2617328,-12009343
2025-05-06,2047643786,10220986,6855091,-111887800,4435585,3976823,,-3439313,-22441680,15113090,12597145,-550621,-9989352,3318662,6565621,,3958119,18215655,-11550446,380358,,-3969519,,-258815,19836466
2025-05-07,2089714643,336955855,584014787,103872292,380828384,43847315,,-7174488,29199617,1965319,114329456,-2074248,128295,9258856,23785595,,43343036,125939020,37314887,2649915,,16883424,,4095748,-3433526
2025-05-08,-906127688,5996091987,208086232,102975119,36999757,-29351441,,75974309,54627333,-31596433,-9253126,5316990,16520124,-11324442,-8498386,,-8581765,-5827358,2494874,813203,,2565106,,2598945,-3774183
2025-05-09,7594180398,-4320723329,1354364301,1091126038,1343139809,374122839,,333156734,346256515,42759054,334142225,123890812,208406113,29182660,93749674,,198795333,283194544,115543862,7382567,,67013762,,17066868,10442773
2025-05-10,4711594026,908343717,-235429107,244193359,402054396,103114796,,93743285,237700650,24935814,40685820,88531182,127704081,-8674858,6315972,,33236840,5815116,35626864,737455,,13137687,,2644096,5759481
2025-05-11,3139915884,956188377,385231621,512169087,549543096,222245591,,226170471,207785265,12804263,130321148,46145079,33914557,14226731,60306160,,86634725,68699164,49418796,2595471,,32794428,,6696227,11581133
2025-05-12,-1194908495,-297917586,-190612792,-104801048,-110507533,-49077968,,-26914651,-51952567,2273191,-54720314,-1159169,-23416766,395538,-30885153,,-29411487,6868149,-42997089,-188899,,-10207024,,-3238905,-10450131
2025-05-13,-1364861175,-607649467,-151725371,-57949679,-329169811,-29725835,,22647240,-39906460,4650545,-65843714,-95510767,-88486792,4469428,-2710052,,-2582669,-79504439,5912669,-2043935,,-4041682,,-3460383,-6982114
2025-05-14,2850690726,573109057,675749219,828018522,527118795,122402691,,130193186,164410575,47473426,98052846,6180538,-37721515,1393512,18518669,,66873219,79488890,50413757,2689190,,31471167,,6024666,10720138
2025-05-15,-1611415293,-270480384,-53705266,-227532453,-162677899,-76698652,,-8505270,-80001178,8770014,-155690850,-53490834,-38389564,-19256478,-24343237,,-32384516,-21015745,-37610772,-991509,,-11150037,,-3244117,1356992
2025-05-16,-1865371410,-129931593,-33893034,-231549226,-159551973,-30074964,,-82398380,-136215686,-11531331,-7974338,-33360326,-11356399,1469114,-25673790,,-39538445,16523517,-28622870,52536,,-22312030,,-2471624,-8805597
2025-05-17,-339772907,-221644098,41588591,-166036392,-41826433,43318068,,-17488590,320117871,-7862848,-7349829,-17193280,-21556857,-21668487,-380952,,-114065151,-18087661,-7807545,-311292,,-1659416,,979251,7851678
2025-05-18,-1299050359,-131963685,-102819066,-141200469,-178366028,-55563474,,-78651400,-51775081,-20651485,-27795504,-35217219,-75396521,-330122,-8458763,,-8530432,-12945634,-12692184,-752991,,-7521148,,-1657431,-12785655
2025-05-19,2792415294,477564669,261845878,134586144,419610139,37686386,,19340347,78264674,19590368,58595095,32111078,85398058,7362736,40375945,,50016170,149425160,26529270,1971430,,26693882,,4733828,11151356
2025-05-20,-410201186,-177854994,-71181186,69119071,146171,898249,,65672032,-158306725,22519438,67643799,3088273,-40968391,-8204039,-15310795,,1050790,-22513329,-512092467,1652046,,-5910074,,2838706,-13289703
2025-05-21,-577138621,-1298678,272548094,198824363,16003810,19063948,,-21476242,-9797855,-6709307,-1235475,17991814,-45625144,-14151990,-861773,,7716373,42494768,1732798,246415,,1896814,,2183604,6672644
2025-05-22,3351087889,-386492823,564878771,402175260,485454518,95047624,,62774580,125311948,33120924,168628186,49544557,4985583,-3503333,36922694,,58982298,152590828,-483375639,3079691,,27026315,,7477934,4276729
2025-05-23,2895249000,309498399,422756084,354446089,434555977,88633717,,147006826,84573484,20178179,85247091,135003487,-20787336,301005,12492224,,61068563,94844901,14660950,2473092,,15739072,,5153630,2115193
2025-05-24,-5199193362,-950619138,-857097803,-667759364,-883093139,-115980951,,-156050969,-359050654,-63394842,-179183961,-85151926,-8158990,-15553549,-67706033,,-174805477,-222403658,-24677280,-4999717,,-45291901,,-12330111,-15908345
2025-05-25,151776391,-66351148,-311288411,-39899252,35807161,-12350877,,-15014351,125101908,8233304,35961656,11687712,2307519,1616082,3921980,,-5413882,35648931,7560215,171968,,-1087620,,858517,7001337
2025-05-26,1051965772,184044643,194443201,206551069,209193547,33042844,,45931749,-22018542,2212143,22773541,26004849,46998448,8200186,13677594,,38944700,55980178,-11800062,1609208,,14277354,,1924004,728689
2025-05-27,-221181054,261907210,-177907786,-155714941,117377956,-33234820,,30533947,-90411393,27020551,49474646,-6937348,51647844,11269251,-81135,,5806093,23255089,-257682424,509316,,-48735,,1041625,-3119599
2025-05-28,223142702,79711271,586593248,200792612,54257444,56731305,,61673149,62044617,-744534,16952033,6256559,124153090,593062180,-4591701,,8597180,-22060992,,59421,,2364910,,1401960,917716
2025-05-29,-1027138574,-353003170,-243176527,-198553085,-135313029,13250371,,-47445837,-156052155,7857170,-30558774,-52066868,-189653380,-21737650,-16605535,,-12878946,-61291975,,-996443,,-12882301,,-2299676,-6256138
2025-05-30,-2298098870,-720192655,-285028177,-202359418,-479127261,-147639504,,-81767969,-101219194,-16515509,-119335943,-71577118,-82787507,-8988988,-22287559,,-57756409,-91189177,1278290106,-2003878,,-28554128,,-6283980,-9012981
2025-05-31,-5140593550,-506102048,-826097176,-623853083,-361849217,-244042183,,-145822061,-307493185,-12804205,-97940836,-72406571,-54797788,-28822464,-46755216,,-145826896,-95204050,-24264724,-2682167,,-19860615,,-5490300,-14669455
2025-06-01,890253194,183718598,-24976271,95068761,71393550,25511222,,12441541,32364162,-20473700,3986523,31810579,22058961,-2520173,1507042,,31903738,22024661,1258993,388711,,6595365,,2278719,11499071
2025-06-02,805769408,306655149,213434598,56470932,175234185,51738400,,82611085,137357701,13569591,46050450,3436667,29996905,9533016,10343388,,25751439,60847883,3799217,1150181,,9408950,,2578145,-5492989
2025-06-03,1200247133,210113083,-619900765,164561588,174537184,-23959895,,24435568,176953154,25947762,41946811,19150834,161811430,14225600,9033635,,27145091,27312195,10954916,842496,,6052570,,821267,10703810
2025-06-04,-314786127,-175190440,-1037869155,5421050,-99861596,42559350,,6593017,-54780783,21874558,-44570800,-17537274,88460636,6007630,-2106998,,-4817255,-37693437,1503673,-462105,,2713445,,541616,-8006751
2025-06-05,-1007533556,-172886280,-51051292,-129826044,-88436553,-75022457,,25714189,17659833,-585440669,-22078114,-36772326,69864492,20850326,-2250549,,-17229071,-32613255,-7837465,-626166,,-9488162,,-3149986,2551291
2025-06-06,-5297862609,-777825672,-801073385,-559650777,-766044693,-201475319,,-68627337,-328411449,-34068747,-157372332,-74651532,-109609938,-33401388,-53008629,,-97811589,-158601051,-59308424,-4439545,,-41448642,,-11219585,-14780106
2025-06-07,2763066063,439019614,604839252,299971282,478281375,111871281,,41933046,792329004,-674172589,94631740,1057524,111767916,16607639,35249456,,53456042,130071686,31905309,3334330,,29753537,,9450217,-3458121
2025-06-08,1494341511,260306293,392645477,206772443,270560403,15854977,,135871635,152237919,10623251,61076891,21331734,62392196,11174127,10489884,,24999261,67365751,16546867,1366092,,11967035,,4277440,16097335
2025-06-09,-90049884,34010844,11167217,33308104,-16415639,23394613,,-51048202,-19781714,5774004,4174488,-9495621,-31282574,2876636,5863726,,20034872,5511454,6847131,31844,,11824470,,462790,-7429758
2025-06-10,5514674936,554201081,667067219,510531983,949960947,187544992,,172512971,15014139,52914206,207881619,83345335,288213214,31201533,57463892,,79296245,217289314,61519613,5539394,,41385799,,14309749,12705388
2025-06-11,1032003862,298257284,19309314,338844961,127935913,33243421,,111131360,94249565,-26248870,65371814,23230182,-60366225,20779191,-544925,,30496864,3264214,35809257,784036,,4554802,,-1121108,-4392674
2025-06-12,-1454861017,36693835,-100969641,-155067283,-246327485,-73333741,,-180153980,-84858182,-56265314,-28472357,-32375537,-155530396,-29149745,-26709384,,-9881182,-69756658,-46195346,492631477,,-19053071,,-4231603,1244491
2025-06-13,-6819322226,-1111756673,-624652689,-780136918,-992318813,-280819303,,-269307344,-130896360,-33521139,-215204692,-97615729,-32195178,-56089141,-71458650,,-122358553,-227026818,-75883134,-16577617,,-48406671,,-14295837,-13151991
2025-06-14,1436307570,491278776,-21482223,40087746,240972123,85737307,,17222027,53892615,-38217909,53458551,18447460,-122079001,40177146,37572228,,22368539,83813551,13038058,20709568,,8965070,,5164838,1104708
2025-06-15,-895705278,-126167652,-21055979,-82283559,-109985824,-83833877,,8983659,-71626011,-2356908,-23494720,-12905923,-54900492,2764938,-10349522,,-15985674,-21477962,-18438708,-11707624,,-3685288,,-1860872,-7091927
2025-06-16,496360655,27909149,134002595,32502525,40477888,36111725,,37015962,71672842,-4682788,8222737,2397096,-47382156,3738917,-1662614,,13142796,3978263,9032702,2019185,,3446379,,659582,3059818
2025-06-17,272978552,203426241,95193541,203779767,89607370,68682347,,12299390,-167837887,-48292788,36052722,-12561334,33399714,20658403,24066232,,11518767,103834072,6700167,6419733,,11147593,,7248775,6913371
2025-06-18,-1691707450,-660758336,-402474404,-277020416,-306113877,-151238307,,-64089132,-158446366,-72326933,-101225961,-35715107,-123383584,3453178,-28215184,,-35031703,-147131710,-24394231,-13113148,,-19184485,,-9311394,-8639240
2025-06-19,-8866791,90364474,92422791,554009206,123806204,-35693850,,1302520,-34057880,-39582647,-20904568,-1553645,57961842,-2429041,-1609997,,905205,5663900,-1142963,1873931,,2620584,,259748,-578632
2025-06-20,-269916224,-44436614,-124743082,67562773,-63980422,-2996383,,7458866,144058376,-32789133,-46747337,-10578766,57668010,2413463,-1332472,,1616497,-4086566,-3245167,324650,,-2996947,,-149689,-152501
2025-06-21,-2364559928,-352541359,-505956590,-271198234,-398868591,-46303395,,-97898884,30349708,-11876370,-90119367,-44942806,-212231169,-29343368,-30323179,,-57086639,-74082343,-38445072,-10831990,,-16982874,,-5126777,-12092520
2025-06-22,-1663014799,-429468426,-69918327,-401800730,-514113228,-111800735,,-126415003,-204557055,-21283844,-40842525,-19357638,-92958665,-9114362,-14849063,,-74877042,-26596801,-45356618,-1492583,,-14811148,,-3749013,-15131606
2025-06-23,-1761969911,40059044,106242963,5956741,-124878864,-66187556,,-23707384,56775122,-5535270,-12843516,-12371975,24028868,-14593639,-17721101,,2909178,-96478737,-7607508,-1714958,,-19690599,,-6690958,-18297294
2025-06-24,5371853529,714648435,786761478,718320206,940235400,250961519,,209095367,241682108,58996775,197153787,75543930,176521777,43380928,55378447,,79237136,212341259,87465413,14248206,,52000094,,22383970,33006052
