date,UTXO Count
2023-03-05,84832323
2023-03-06,84950230
2023-03-07,85025446
2023-03-08,85132484
2023-03-09,85306407
2023-03-10,85486418
2023-03-11,85591194
2023-03-12,85595907
2023-03-13,85665647
2023-03-14,85703856
2023-03-15,85844073
2023-03-16,86021257
2023-03-17,86123349
2023-03-18,86178121
2023-03-19,86265682
2023-03-20,86330546
2023-03-21,86419762
2023-03-22,86514391
2023-03-23,86661512
2023-03-24,86870846
2023-03-25,86937962
2023-03-26,86947873
2023-03-27,86841929
2023-03-28,86894659
2023-03-29,86995206
2023-03-30,87058818
2023-03-31,87128069
2023-04-01,87179535
2023-04-02,87159802
2023-04-03,87231449
2023-04-04,87368691
2023-04-05,87553212
2023-04-06,87672577
2023-04-07,87868762
2023-04-08,88028861
2023-04-09,87855593
2023-04-10,87830635
2023-04-11,87777734
2023-04-12,87710713
2023-04-13,87716866
2023-04-14,87753558
2023-04-15,87494667
2023-04-16,87371971
2023-04-17,87211153
2023-04-18,86892627
2023-04-19,86868562
2023-04-20,86896274
2023-04-21,87019475
2023-04-22,87142927
2023-04-23,87381573
2023-04-24,87369423
2023-04-25,87548781
2023-04-26,87861252
2023-04-27,88134411
2023-04-28,88490379
2023-04-29,88881967
2023-04-30,89374657
2023-05-01,89878244
2023-05-02,90288666
2023-05-03,90630886
2023-05-04,90963243
2023-05-05,91358425
2023-05-06,91963891
2023-05-07,92652847
2023-05-08,93243946
2023-05-09,93778124
2023-05-10,94358379
2023-05-11,94797266
2023-05-12,95207285
2023-05-13,95740309
2023-05-14,96128209
2023-05-15,96498009
2023-05-16,96954576
2023-05-17,97391779
2023-05-18,97730775
2023-05-19,98144306
2023-05-20,98446371
2023-05-21,98759964
2023-05-22,99122503
2023-05-23,99475274
2023-05-24,99674409
2023-05-25,99979504
2023-05-26,100343370
2023-05-27,100617294
2023-05-28,100859498
2023-05-29,101223047
2023-05-30,101558450
2023-05-31,101801461
2023-06-01,101966369
2023-06-02,102292853
2023-06-03,102500682
2023-06-04,102553484
2023-06-05,102657537
2023-06-06,102925623
2023-06-07,103132048
2023-06-08,103266011
2023-06-09,103257879
2023-06-10,103303057
2023-06-11,103363087
2023-06-12,103341622
2023-06-13,103533442
2023-06-14,103723934
2023-06-15,104002264
2023-06-16,104402468
2023-06-17,104716025
2023-06-18,104967131
2023-06-19,105066071
2023-06-20,105369648
2023-06-21,105545643
2023-06-22,105658987
2023-06-23,105874316
2023-06-24,105882838
2023-06-25,105930577
2023-06-26,105998450
2023-06-27,106213763
2023-06-28,106428971
2023-06-29,106645870
2023-06-30,106734005
2023-07-01,106709264
2023-07-02,106190603
2023-07-03,106208981
2023-07-04,106203046
2023-07-05,106473550
2023-07-06,106639439
2023-07-07,106949559
2023-07-08,107211656
2023-07-09,107566336
2023-07-10,107904711
2023-07-11,108128728
2023-07-12,108455693
2023-07-13,108712098
2023-07-14,108955908
2023-07-15,109337592
2023-07-16,109800201
2023-07-17,110089137
2023-07-18,110470768
2023-07-19,110823896
2023-07-20,111093310
2023-07-21,111306112
2023-07-22,111068030
2023-07-23,111481563
2023-07-24,111785868
2023-07-25,112119994
2023-07-26,112337067
2023-07-27,112575482
2023-07-28,112863031
2023-07-29,113183703
2023-07-30,113632485
2023-07-31,113868254
2023-08-01,114063521
2023-08-02,114116056
2023-08-03,114310995
2023-08-04,114469658
2023-08-05,114778795
2023-08-06,115334747
2023-08-07,115566786
2023-08-08,115666406
2023-08-09,115859648
2023-08-10,116110764
2023-08-11,116396673
2023-08-12,116634795
2023-08-13,116955057
2023-08-14,117249329
2023-08-15,117595942
2023-08-16,117877504
2023-08-17,118134811
2023-08-18,118451777
2023-08-19,118782567
2023-08-20,119210014
2023-08-21,119584988
2023-08-22,119647189
2023-08-23,119764096
2023-08-24,119895511
2023-08-25,120156469
2023-08-26,120577278
2023-08-27,120845431
2023-08-28,120995846
2023-08-29,121268858
2023-08-30,121559142
2023-08-31,121837080
2023-09-01,122079798
2023-09-02,122527479
2023-09-03,123077974
2023-09-04,123574162
2023-09-05,123987718
2023-09-06,124299689
2023-09-07,124675877
2023-09-08,124922104
2023-09-09,125467106
2023-09-10,125958395
2023-09-11,126001334
2023-09-12,126255630
2023-09-13,126518129
2023-09-14,126921878
2023-09-15,127476415
2023-09-16,127973813
2023-09-17,128506250
2023-09-18,128906413
2023-09-19,129175093
2023-09-20,129529628
2023-09-21,129704235
2023-09-22,130007519
2023-09-23,130485793
2023-09-24,130519967
2023-09-25,130222337
2023-09-26,130062575
2023-09-27,129707942
2023-09-28,129622758
2023-09-29,129554885
2023-09-30,129388631
2023-10-01,129304597
2023-10-02,129175352
2023-10-03,128747377
2023-10-04,128641270
2023-10-05,128649575
2023-10-06,128532021
2023-10-07,128004438
2023-10-08,127386277
2023-10-09,126790259
2023-10-10,126125655
2023-10-11,125856760
2023-10-12,125748951
2023-10-13,125767653
2023-10-14,125349006
2023-10-15,124394937
2023-10-16,124073407
2023-10-17,123677476
2023-10-18,123464051
2023-10-19,123276269
2023-10-20,123334594
2023-10-21,123211572
2023-10-22,123051365
2023-10-23,122718942
2023-10-24,122872750
2023-10-25,123122308
2023-10-26,123259876
2023-10-27,123385648
2023-10-28,123785301
2023-10-29,123983931
2023-10-30,124103927
2023-10-31,124229954
2023-11-01,124520279
2023-11-02,124744040
2023-11-03,125172622
2023-11-04,125902356
2023-11-05,126455610
2023-11-06,126756601
2023-11-07,127108710
2023-11-08,127691293
2023-11-09,128265175
2023-11-10,128625262
2023-11-11,129189169
2023-11-12,129946365
2023-11-13,130186553
2023-11-14,130588502
2023-11-15,131101504
2023-11-16,131808060
2023-11-17,132211696
2023-11-18,132876886
2023-11-19,133559541
2023-11-20,134021717
2023-11-21,134450555
2023-11-22,134940123
2023-11-23,135465736
2023-11-24,135875713
2023-11-25,136452108
2023-11-26,136986826
2023-11-27,137353080
2023-11-28,137571979
2023-11-29,137640750
2023-11-30,137845927
2023-12-01,138158317
2023-12-02,138571996
2023-12-03,139289380
2023-12-04,139670933
2023-12-05,140252329
2023-12-06,140726829
2023-12-07,140979504
2023-12-08,141235979
2023-12-09,141740628
2023-12-10,142150305
2023-12-11,142341327
2023-12-12,142743465
2023-12-13,143505746
2023-12-14,144322772
2023-12-15,144936252
2023-12-16,145647084
2023-12-17,146213638
2023-12-18,146685963
2023-12-19,147324123
2023-12-20,147901060
2023-12-21,148498109
2023-12-22,148940385
2023-12-23,149393427
2023-12-24,150045806
2023-12-25,150498268
2023-12-26,150956182
2023-12-27,151532448
2023-12-28,151768786
2023-12-29,152215980
2023-12-30,152564549
2023-12-31,153273669
2024-01-01,153646450
2024-01-02,153665782
2024-01-03,153941343
2024-01-04,154037573
2024-01-05,154441812
2024-01-06,154604541
2024-01-07,154832934
2024-01-08,155128632
2024-01-09,155325699
2024-01-10,155482769
2024-01-11,155563151
2024-01-12,155436083
2024-01-13,156111479
2024-01-14,156745131
2024-01-15,157065263
2024-01-16,157453855
2024-01-17,157806433
2024-01-18,158159026
2024-01-19,158467965
2024-01-20,158871965
2024-01-21,159285929
2024-01-22,159402063
2024-01-23,159464297
2024-01-24,159456298
2024-01-25,159018257
2024-01-26,159353138
2024-01-27,159763611
2024-01-28,160381587
2024-01-29,160778141
2024-01-30,161107952
2024-01-31,161325714
2024-02-01,161508179
2024-02-02,161606071
2024-02-03,162249333
2024-02-04,162278345
2024-02-05,161997857
2024-02-06,161598873
2024-02-07,161771184
2024-02-08,161718918
2024-02-09,161620669
2024-02-10,161565924
2024-02-11,161527874
2024-02-12,161454602
2024-02-13,161458042
2024-02-14,161695009
2024-02-15,161720999
2024-02-16,161848342
2024-02-17,161761995
2024-02-18,161956629
2024-02-19,162081301
2024-02-20,162459646
2024-02-21,162769518
2024-02-22,162990024
2024-02-23,163132939
2024-02-24,163239783
2024-02-25,163357241
2024-02-26,163560428
2024-02-27,163837300
2024-02-28,164083817
2024-02-29,164419926
2024-03-01,164723462
2024-03-02,164994182
2024-03-03,165296798
2024-03-04,165631087
2024-03-05,165793311
2024-03-06,166041409
2024-03-07,166170891
2024-03-08,166527423
2024-03-09,166610656
2024-03-10,166824516
2024-03-11,166691457
2024-03-12,166648173
2024-03-13,166664402
2024-03-14,166680690
2024-03-15,167036473
2024-03-16,167100052
2024-03-17,167120186
2024-03-18,167405228
2024-03-19,167703305
2024-03-20,167746436
2024-03-21,168026233
2024-03-22,168309169
2024-03-23,168218788
2024-03-24,168006856
2024-03-25,168123537
2024-03-26,168337243
2024-03-27,168573282
2024-03-28,168790312
2024-03-29,169152928
2024-03-30,169467718
2024-03-31,169760600
2024-04-01,169906841
2024-04-02,170032715
2024-04-03,170258259
2024-04-04,170261805
2024-04-05,170268261
2024-04-06,170499347
2024-04-07,170912655
2024-04-08,171269708
2024-04-09,171666877
2024-04-10,172252582
2024-04-11,172819172
2024-04-12,173320987
2024-04-13,173840004
2024-04-14,174344178
2024-04-15,174966562
2024-04-16,175389767
2024-04-17,175896818
2024-04-18,176413541
2024-04-19,176939275
2024-04-20,177478080
2024-04-21,178005399
2024-04-22,178517591
2024-04-23,179097969
2024-04-24,179494448
2024-04-25,179829256
2024-04-26,180282820
2024-04-27,180624022
2024-04-28,180761713
2024-04-29,180936780
2024-04-30,181128296
2024-05-01,181233807
2024-05-02,181257513
2024-05-03,181358486
2024-05-04,181589856
2024-05-05,181748282
2024-05-06,181875806
2024-05-07,181932157
2024-05-08,182043002
2024-05-09,182210437
2024-05-10,182443693
2024-05-11,182453340
2024-05-12,182447282
2024-05-13,182281197
2024-05-14,182129208
2024-05-15,182090881
2024-05-16,181969107
2024-05-17,181957318
2024-05-18,181905129
2024-05-19,181816973
2024-05-20,181796840
2024-05-21,181826396
2024-05-22,181835516
2024-05-23,181946889
2024-05-24,182070788
2024-05-25,182224740
2024-05-26,182346414
2024-05-27,182426636
2024-05-28,182488254
2024-05-29,182758305
2024-05-30,182969948
2024-05-31,183253613
2024-06-01,183480121
2024-06-02,183668982
2024-06-03,183879659
2024-06-04,184127199
2024-06-05,184367380
2024-06-06,184584686
2024-06-07,184599006
2024-06-08,184734208
2024-06-09,184971881
2024-06-10,185095543
2024-06-11,185185920
2024-06-12,185303977
2024-06-13,185522881
2024-06-14,185776781
2024-06-15,185757554
2024-06-16,185443675
2024-06-17,185286119
2024-06-18,185296771
2024-06-19,185450158
2024-06-20,185537914
2024-06-21,185638265
2024-06-22,185669202
2024-06-23,185699704
2024-06-24,185573717
2024-06-25,185597316
2024-06-26,185621070
2024-06-27,185403811
2024-06-28,185579280
2024-06-29,185589064
2024-06-30,185648753
2024-07-01,185856787
2024-07-02,185863312
2024-07-03,185791334
2024-07-04,185759220
2024-07-05,185826267
2024-07-06,185761068
2024-07-07,185813492
2024-07-08,185706903
2024-07-09,185783248
2024-07-10,185851060
2024-07-11,185923391
2024-07-12,185926044
2024-07-13,185940600
2024-07-14,185641986
2024-07-15,185437597
2024-07-16,185351504
2024-07-17,185262701
2024-07-18,185166192
2024-07-19,185151687
2024-07-20,185056780
2024-07-21,185154671
2024-07-22,185172597
2024-07-23,185282734
2024-07-24,185357088
2024-07-25,185397387
2024-07-26,184905876
2024-07-27,184461753
2024-07-28,184522859
2024-07-29,184457747
2024-07-30,184525448
2024-07-31,184638589
2024-08-01,184652308
2024-08-02,184640359
2024-08-03,184620784
2024-08-04,184508887
2024-08-05,184332819
2024-08-06,184196474
2024-08-07,184088223
2024-08-08,184265847
2024-08-09,184327359
2024-08-10,184407104
2024-08-11,184279095
2024-08-12,184095211
2024-08-13,184055746
2024-08-14,184182979
2024-08-15,184183413
2024-08-16,184283329
2024-08-17,184441084
2024-08-18,184549529
2024-08-19,184581369
2024-08-20,184715176
2024-08-21,184820568
2024-08-22,184917753
2024-08-23,185010444
2024-08-24,185142764
2024-08-25,185255757
2024-08-26,185273640
2024-08-27,185343138
2024-08-28,185321685
2024-08-29,185396827
2024-08-30,185438680
2024-08-31,185545688
2024-09-01,185652569
2024-09-02,185732024
2024-09-03,185998136
2024-09-04,186100371
2024-09-05,186205531
2024-09-06,186305205
2024-09-07,186285319
2024-09-08,186364234
2024-09-09,186242868
2024-09-10,186199586
2024-09-11,186263349
2024-09-12,186211239
2024-09-13,186207737
2024-09-14,186280577
2024-09-15,186241108
2024-09-16,186294047
2024-09-17,186256898
2024-09-18,186228374
2024-09-19,186249424
2024-09-20,186197313
2024-09-21,186166122
2024-09-22,186163539
2024-09-23,186071732
2024-09-24,185935115
2024-09-25,185712952
2024-09-26,185680180
2024-09-27,185713751
2024-09-28,185832435
2024-09-29,185724126
2024-09-30,185751822
2024-10-01,185751258
2024-10-02,185545553
2024-10-03,185334873
2024-10-04,184983176
2024-10-05,185101746
2024-10-06,185198041
2024-10-07,185228571
2024-10-08,185227137
2024-10-09,185321658
2024-10-10,185428128
2024-10-11,185517300
2024-10-12,185695416
2024-10-13,185755592
2024-10-14,185774516
2024-10-15,185722189
2024-10-16,185863260
2024-10-17,185953215
2024-10-18,185990318
2024-10-19,186060350
2024-10-20,186066003
2024-10-21,186100922
2024-10-22,186298352
2024-10-23,186309231
2024-10-24,186338723
2024-10-25,186372199
2024-10-26,186368606
2024-10-27,186315426
2024-10-28,186218271
2024-10-29,186199524
2024-10-30,186184894
2024-10-31,186095056
2024-11-01,186009986
2024-11-02,186047783
2024-11-03,185903104
2024-11-04,185627094
2024-11-05,185518619
2024-11-06,185383647
2024-11-07,185240152
2024-11-08,185272700
2024-11-09,185329587
2024-11-10,185369888
2024-11-11,185372909
2024-11-12,185420355
2024-11-13,185597650
2024-11-14,185710242
2024-11-15,185770901
2024-11-16,185877537
2024-11-17,185981567
2024-11-18,186114008
2024-11-19,186230716
2024-11-20,186350526
2024-11-21,186361533
2024-11-22,186449422
2024-11-23,186427224
2024-11-24,186387947
2024-11-25,186335153
2024-11-26,186415483
2024-11-27,186613444
2024-11-28,186945831
2024-11-29,187017683
2024-11-30,187193473
2024-12-01,187334754
2024-12-02,187221093
2024-12-03,187302938
2024-12-04,187337110
2024-12-05,187392152
2024-12-06,187389592
2024-12-07,187389972
2024-12-08,187407642
2024-12-09,187272628
2024-12-10,187259243
2024-12-11,187515564
2024-12-12,187718013
2024-12-13,187892575
2024-12-14,188004441
2024-12-15,188053963
2024-12-16,187970216
2024-12-17,188092440
2024-12-18,188111140
2024-12-19,188206224
2024-12-20,188228119
2024-12-21,188197478
2024-12-22,188002980
2024-12-23,187914594
2024-12-24,187904155
2024-12-25,187854191
2024-12-26,187672185
2024-12-27,187413816
2024-12-28,187234050
2024-12-29,186861252
2024-12-30,186509868
2024-12-31,186401496
2025-01-01,186152065
2025-01-02,185860342
2025-01-03,185940096
2025-01-04,185972333
2025-01-05,185885052
2025-01-06,185800123
2025-01-07,185683347
2025-01-08,185806320
2025-01-09,186037152
2025-01-10,186032796
2025-01-11,185878308
2025-01-12,185556769
2025-01-13,185679449
2025-01-14,185397233
2025-01-15,185281922
2025-01-16,185322679
2025-01-17,185281368
2025-01-18,185112861
2025-01-19,184846512
2025-01-20,184755840
2025-01-21,184582497
2025-01-22,184480787
2025-01-23,184248947
2025-01-24,184126427
2025-01-25,184015599
2025-01-26,183549854
2025-01-27,183158037
2025-01-28,182673129
2025-01-29,182219600
2025-01-30,181864994
2025-01-31,181713186
2025-02-01,180985339
2025-02-02,180538775
2025-02-03,180290110
2025-02-04,180146441
2025-02-05,180046087
2025-02-06,180030177
2025-02-07,179958590
2025-02-08,179835825
2025-02-09,179590166
2025-02-10,179275502
2025-02-11,179161102
2025-02-12,179041088
2025-02-13,178680130
2025-02-14,178222995
2025-02-15,177685528
2025-02-16,177396418
2025-02-17,177064488
2025-02-18,176998741
2025-02-19,177217639
2025-02-20,177527753
2025-02-21,177796144
2025-02-22,178224891
2025-02-23,178772285
2025-02-24,179088839
2025-02-25,179306147
2025-02-26,179262886
2025-02-27,178923692
2025-02-28,178580361
2025-03-01,178074317
2025-03-02,177546994
2025-03-03,177280362
2025-03-04,176772998
2025-03-05,176370210
2025-03-06,175788353
2025-03-07,175513810
2025-03-08,175105060
2025-03-09,174399678
2025-03-10,174364010
2025-03-11,174301427
2025-03-12,174286522
2025-03-13,174475322
2025-03-14,174526855
2025-03-15,174783130
2025-03-16,174854882
2025-03-17,174749074
2025-03-18,174559378
2025-03-19,174551898
2025-03-20,174301631
2025-03-21,173917331
2025-03-22,173772961
2025-03-23,173967085
2025-03-24,174008983
2025-03-25,174298361
2025-03-26,174428737
2025-03-27,174397531
2025-03-28,174275012
2025-03-29,173751636
2025-03-30,173386443
2025-03-31,173217376
2025-04-01,173137915
2025-04-02,173103426
2025-04-03,173071419
2025-04-04,173018410
2025-04-05,172959511
2025-04-06,172933031
2025-04-07,172826908
2025-04-08,172857874
2025-04-09,172796560
2025-04-10,172781150
2025-04-11,172884987
2025-04-12,173011100
2025-04-13,173153582
2025-04-14,173229355
2025-04-15,173332241
2025-04-16,173518127
2025-04-17,173770683
2025-04-18,174054681
2025-04-19,174328152
2025-04-20,174576647
2025-04-21,174712018
2025-04-22,174754169
2025-04-23,174867244
2025-04-24,174887988
2025-04-25,174664593
2025-04-26,174476097
2025-04-27,174562551
2025-04-28,174488507
2025-04-29,174580102
2025-04-30,174520638
2025-05-01,174397435
2025-05-02,174180662
2025-05-03,174036829
2025-05-04,173967027
2025-05-05,173946244
2025-05-06,173864793
2025-05-07,173506821
2025-05-08,173199056
2025-05-09,172961661
2025-05-10,172588281
2025-05-11,172147724
2025-05-12,172103907
2025-05-13,171920979
2025-05-14,171708043
2025-05-15,171658874
2025-05-16,171640262
2025-05-17,171390491
2025-05-18,171419982
2025-05-19,171411192
2025-05-20,171366518
2025-05-21,171269341
2025-05-22,171166280
2025-05-23,171096588
2025-05-24,171088064
2025-05-25,171074816
2025-05-26,170869924
2025-05-27,170807132
2025-05-28,170653446
2025-05-29,170513206
2025-05-30,170431659
2025-05-31,170362555
2025-06-01,170163823
2025-06-02,170045535
2025-06-03,169962403
2025-06-04,169941278
2025-06-05,169884030
2025-06-06,169744017
2025-06-07,169669793
2025-06-08,169648026
2025-06-09,169629991
2025-06-10,169399719
2025-06-11,169296571
2025-06-12,169185140
2025-06-13,169061566
2025-06-14,168910716
2025-06-15,168864916
2025-06-16,168830231
2025-06-17,168729804
2025-06-18,168663143
2025-06-19,168537934
2025-06-20,168448787
2025-06-21,168328803
2025-06-22,168240435
2025-06-23,168253294
2025-06-24,168095919
2025-06-25,167925682
2025-06-26,168040366
2025-06-27,168037877
2025-06-28,167763397
2025-06-29,167756662
2025-06-30,167671289
2025-07-01,167580334
2025-07-02,167502227
2025-07-03,167302214
2025-07-04,167293548
2025-07-05,167368918
2025-07-06,167497166
2025-07-07,167345591
2025-07-08,167187236
2025-07-09,167149817
2025-07-10,167008391
2025-07-11,166922181
2025-07-12,166894846
2025-07-13,166912532
2025-07-14,166926419
2025-07-15,166905339
2025-07-16,167042717
2025-07-17,167097267
2025-07-18,167135328
2025-07-19,167166228
2025-07-20,167082883
2025-07-21,167002972
2025-07-22,166997257
2025-07-23,166868870
2025-07-24,166926601
2025-07-25,167025442
2025-07-26,167318669
2025-07-27,167487524
2025-07-28,167656075
2025-07-29,167702323
2025-07-30,167784697
2025-07-31,167846619
2025-08-01,167741245
2025-08-02,167681737
2025-08-03,167279848
2025-08-04,167190250
2025-08-05,167258142
2025-08-06,167471660
2025-08-07,167697553
2025-08-08,167956483
2025-08-09,168044077
2025-08-10,168045580
2025-08-11,168041677
2025-08-12,167931981
2025-08-13,167902144
2025-08-14,167907535
2025-08-15,168058105
2025-08-16,167937391
2025-08-17,167952474
2025-08-18,168050458
2025-08-19,168061479
2025-08-20,168106970
2025-08-21,168057086
2025-08-22,168044179
2025-08-23,167979119
2025-08-24,167853068
2025-08-25,167835761
2025-08-26,167815475
2025-08-27,167866148
2025-08-28,168001630
2025-08-29,168034650
2025-08-30,168063541
2025-08-31,168081778
2025-09-01,168235166
2025-09-02,168268582
2025-09-03,168228404
2025-09-04,168122571
2025-09-05,168050247
2025-09-06,168110776
2025-09-07,168120872
2025-09-08,168008943
2025-09-09,168042581
2025-09-10,168096485
2025-09-11,168191413
2025-09-12,168215708
2025-09-13,168257024
2025-09-14,168323723
2025-09-15,168274194
2025-09-16,168254560
2025-09-17,168207624
2025-09-18,168146833
2025-09-19,168059563
2025-09-20,168129646
2025-09-21,167970513
2025-09-22,167834518
2025-09-23,167777910
2025-09-24,167673800
2025-09-25,167548086
2025-09-26,167481881
2025-09-27,167335801
2025-09-28,167232508
2025-09-29,167122334
2025-09-30,167040248
2025-10-01,166849597
2025-10-02,166739442
2025-10-03,166707888
2025-10-04,166615735
2025-10-05,166534159
2025-10-06,166552386
2025-10-07,166439444
2025-10-08,166292192
2025-10-09,166309764
2025-10-10,166307516
2025-10-11,166239980
2025-10-12,166149986
2025-10-13,166117832
2025-10-14,166190950
2025-10-15,166205234
2025-10-16,166212696
2025-10-17,166326702
2025-10-18,166667778
2025-10-19,166731683
2025-10-20,166510669
2025-10-21,166422448
2025-10-22,166439453
2025-10-23,166489391
2025-10-24,166613265
2025-10-25,166522947
2025-10-26,166540163
2025-10-27,166504498
2025-10-28,166547411
2025-10-29,166535841
2025-10-30,166546652
2025-10-31,166683740
2025-11-01,166768724
2025-11-02,166519251
2025-11-03,166572072
2025-11-04,166497116
2025-11-05,166410861
2025-11-06,166327598
2025-11-07,166314935
2025-11-08,166247095
2025-11-09,166320755
2025-11-10,166357313
2025-11-11,166351311
2025-11-12,166339659
2025-11-13,166483018
2025-11-14,166622957
2025-11-15,166764335
2025-11-16,167085410
2025-11-17,167154001
2025-11-18,166884127
2025-11-19,166679398
2025-11-20,166563467
2025-11-21,166397220
2025-11-22,166577620
2025-11-23,166118821
2025-11-24,165900352
2025-11-25,165807914
2025-11-26,165577475
2025-11-27,165469441
2025-11-28,165693359
2025-11-29,165529848
2025-11-30,165334230
2025-12-01,165208156
2025-12-02,165154983
2025-12-03,165112185
2025-12-04,165059996
2025-12-05,164980381
2025-12-06,164947762
2025-12-07,164831980
2025-12-08,164822495
2025-12-09,164785713
2025-12-10,164789294
2025-12-11,164797368
2025-12-12,164737017
2025-12-13,164679096
2025-12-14,164664862
2025-12-15,164677531
2025-12-16,164619418
2025-12-17,164665982
2025-12-18,164756117
2025-12-19,164722729
2025-12-20,164678884
2025-12-21,164675777
2025-12-22,164723456
2025-12-23,164714229
2025-12-24,164507661
2025-12-25,164491497
2025-12-26,164740047
2025-12-27,164977692
2025-12-28,165297927
2025-12-29,165551640
2025-12-30,165610804
2025-12-31,165717458
2026-01-01,165895873
2026-01-02,166087250
2026-01-03,166310906
2026-01-04,166486575
2026-01-05,166537183
2026-01-06,166627677
2026-01-07,166494023
2026-01-08,166287565
2026-01-09,166010181
2026-01-10,166036521
2026-01-11,165686271
2026-01-12,165624940
2026-01-13,165444017
2026-01-14,165374895
2026-01-15,165279527
2026-01-16,165178597
2026-01-17,164971209
2026-01-18,164664161
2026-01-19,164452602
2026-01-20,164280287
2026-01-21,164211928
2026-01-22,164166816
2026-01-23,164099620
2026-01-24,164075603
2026-01-25,164037898
2026-01-26,164004010
2026-01-27,164058772
2026-01-28,164065602
2026-01-29,164097135
2026-01-30,164136233
2026-01-31,164175949
2026-02-01,164176824
2026-02-02,164222388
2026-02-03,164303111
2026-02-04,164256721
2026-02-05,164301967
2026-02-06,164299990
2026-02-07,164339517
2026-02-08,164387695
2026-02-09,164335603
2026-02-10,164416130
2026-02-11,164434642
2026-02-12,164403697
2026-02-13,164437901
2026-02-14,164418536
2026-02-15,164297902
2026-02-16,164257562
2026-02-17,164347742
2026-02-18,164423097
2026-02-19,164501540
2026-02-20,164589222
2026-02-21,164605785
2026-02-22,164507336
2026-02-23,164469866
2026-02-24,164559514
2026-02-25,164639213
2026-02-26,164699857
2026-02-27,164786720
2026-02-28,164798127
2026-03-01,164856626
2026-03-02,164924946
2026-03-03,164903937
2026-03-04,164900144
2026-03-05,164882157
2026-03-06,164841450
2026-03-07,164928584
2026-03-08,164989408
2026-03-09,164962404
2026-03-10,164964307
2026-03-11,164856162
2026-03-12,164878908
2026-03-13,164902894
2026-03-14,164966466
2026-03-15,165051357
2026-03-16,165067565
2026-03-17,164882226
2026-03-18,164906195
2026-03-19,164980376
2026-03-20,164864413
2026-03-21,164896365
2026-03-22,164976559
2026-03-23,165042019
2026-03-24,165045561
2026-03-25,165052998
2026-03-26,165087351
2026-03-27,165143837
2026-03-28,165141573
2026-03-29,165155789
2026-03-30,165143504
2026-03-31,165150114
2026-04-01,165155286
2026-04-02,165184199
2026-04-03,165152489
2026-04-04,165132068
2026-04-05,165105841
2026-04-06,165069925
2026-04-07,165110595
2026-04-08,165129822
2026-04-09,165161857
2026-04-10,165163819
