date,Block Size (Mean)
2025-04-02,1348659.91860465
2025-04-03,1585139.50657895
2025-04-04,1410360.96666667
2025-04-05,1134380.12195122
2025-04-06,1313209.2
2025-04-07,1450003.1862069
2025-04-08,1299901.82352941
2025-04-09,1389795.13740458
2025-04-10,1350315.48611111
2025-04-11,1423208.51351351
2025-04-12,1425106.73611111
2025-04-13,1331709.51744186
2025-04-14,1491585.10738255
2025-04-15,1509216.64583333
2025-04-16,1621543.68918919
2025-04-17,1687514.77777778
2025-04-18,1665309.36764706
2025-04-19,1649356.02877698
2025-04-20,1663743.36585366
2025-04-21,1651520.73809524
2025-04-22,1701684.8
2025-04-23,1572215.87719298
2025-04-24,1635580.26950355
2025-04-25,1731526.38194444
2025-04-26,1893866.27819549
2025-04-27,1603343.44444444
2025-04-28,1673780.82269504
2025-04-29,1601247.10273973
2025-04-30,1581549.50757576
2025-05-01,1667663.85925926
2025-05-02,1657326.3081761
2025-05-03,1671064.1097561
2025-05-04,1891383.24460432
2025-05-05,1484893.65142857
2025-05-06,1654318.35507246
2025-05-07,1612824.75496689
2025-05-08,1670216.90566038
2025-05-09,1538478.22857143
2025-05-10,1917495.22666667
2025-05-11,1539038.69798658
2025-05-12,1645529.64827586
2025-05-13,1578431.22307692
2025-05-14,1727510.21527778
2025-05-15,1685888.89726027
2025-05-16,1612048.5
2025-05-17,1495901.26573427
2025-05-18,1564933.96296296
2025-05-19,1539184.4822695
2025-05-20,1539952.42567568
2025-05-21,1700617.40277778
2025-05-22,1663879.62666667
2025-05-23,1881628.85806452
2025-05-24,1917446.10638298
2025-05-25,1452447.71523179
2025-05-26,1464100.8496732
2025-05-27,1392935.79432624
2025-05-28,1576744.34146341
2025-05-29,1422733.79874214
2025-05-30,1418976.49677419
2025-05-31,1065115.19254658
2025-06-01,1272764.4962406
2025-06-02,1446542.15789474
2025-06-03,1800297.53472222
2025-06-04,1667633.07936508
2025-06-05,1359908.1119403
2025-06-06,1576928.58955224
2025-06-07,1175063.11188811
2025-06-08,1330466.41830065
2025-06-09,1363472.27142857
2025-06-10,1427166.20710059
2025-06-11,1575378.39716312
2025-06-12,1494508.43243243
2025-06-13,1426596.55172414
2025-06-14,1100952.47019868
2025-06-15,1143612.36029412
2025-06-16,1280749.26027397
2025-06-17,1513460.45762712
2025-06-18,1510715.60714286
2025-06-19,1580072.77952756
2025-06-20,1439421.14569536
2025-06-21,1310981.60283688
2025-06-22,1416552.51401869
2025-06-23,1457312.77570093
2025-06-24,1477947.52991453
2025-06-25,1590905.87412587
2025-06-26,1534301.94267516
2025-06-27,1583705.31304348
2025-06-28,1714430.92413793
2025-06-29,1304102.63313609
2025-06-30,1377226.25517241
2025-07-01,1470584.01492537
2025-07-02,1372175.81699346
2025-07-03,1494886.84768212
2025-07-04,1274989.77987421
2025-07-05,1305960.64968153
2025-07-06,1514304.95625
2025-07-07,1263031.73509934
2025-07-08,1473559.85211268
2025-07-09,1457728.9695122
2025-07-10,1448513.29239766
2025-07-11,1524256.56666667
2025-07-12,1484081.06711409
2025-07-13,1454476.72992701
2025-07-14,1574145.79310345
2025-07-15,1401869.95121951
2025-07-16,1441360.95419847
2025-07-17,1527159.31617647
2025-07-18,1562920.81944444
2025-07-19,1480366.76760563
2025-07-20,1402411.24832215
2025-07-21,1452639.78666667
2025-07-22,1496227.56666667
2025-07-23,1564727.33571429
2025-07-24,1478335.06802721
2025-07-25,1637612.775
2025-07-26,1697726.97385621
2025-07-27,1661527.35766423
2025-07-28,1635249.51034483
2025-07-29,1627100.02678571
2025-07-30,1597391.15328467
2025-07-31,1620939.72077922
2025-08-01,1785556.94701987
2025-08-02,2202759.84137931
2025-08-03,2026589.4
2025-08-04,1555663.01754386
2025-08-05,1662938.97826087
2025-08-06,1514203.52083333
2025-08-07,1618967.65838509
2025-08-08,1539645.4379562
2025-08-09,1607773.35344828
2025-08-10,1682989.63703704
2025-08-11,1660835.37414966
2025-08-12,1570782.57664234
2025-08-13,1558119.73076923
2025-08-14,1587933.43827161
2025-08-15,1593813.84328358
2025-08-16,1665970.48026316
2025-08-17,1523958.68421053
2025-08-18,1562829.32467532
2025-08-19,1739985.73134328
2025-08-20,1609660.63120567
2025-08-21,1598563.13422819
2025-08-22,1632662.84931507
2025-08-23,1585786.625
2025-08-24,1577254.28658537
2025-08-25,1599979.13475177
2025-08-26,1642318.6
2025-08-27,1587194.12666667
2025-08-28,1577044.37106918
2025-08-29,1511100.27272727
2025-08-30,1456671.37341772
2025-08-31,1395355.68181818
2025-09-01,1612232.1863354
2025-09-02,1551257.8404908
2025-09-03,1553846.9270073
2025-09-04,1522612.44285714
2025-09-05,1563669.02797203
2025-09-06,1514811.75714286
2025-09-07,1545642.94155844
2025-09-08,1525031.65
2025-09-09,1458394.33532934
2025-09-10,1526476.30588235
2025-09-11,1500241.31333333
2025-09-12,1622331.6
2025-09-13,1588656.29787234
2025-09-14,1630762.8496732
2025-09-15,1489504.59509202
2025-09-16,1576684.18125
2025-09-17,1513862.1484375
2025-09-18,1484959.36708861
2025-09-19,1513931.48214286
2025-09-20,1485395.81699346
2025-09-21,1410253.59259259
2025-09-22,1569504.03333333
2025-09-23,1531009.36111111
2025-09-24,1435631.00653595
2025-09-25,1472751.42553192
2025-09-26,1510291.95454545
2025-09-27,1445749.01290323
2025-09-28,1394647.62424242
2025-09-29,1424506.32142857
2025-09-30,1421767.8447205
2025-10-01,1515646.8013245
2025-10-02,1451698.94117647
2025-10-03,1583031.88983051
2025-10-04,1464861.70895522
2025-10-05,1456114.88590604
2025-10-06,1535898.86178862
2025-10-07,1625131.70289855
2025-10-08,1490948.75
2025-10-09,1489170.48333333
2025-10-10,1544648.96212121
2025-10-11,1529557.62585034
2025-10-12,1476928.60689655
2025-10-13,1477894.38157895
2025-10-14,1422467.56804734
2025-10-15,1441111.72222222
2025-10-16,1488770.18954248
2025-10-17,1416482.6163522
2025-10-18,1466007.15151515
2025-10-19,1529612.02158273
2025-10-20,1480019.3557047
2025-10-21,1486426.88666667
2025-10-22,1453998.51633987
2025-10-23,1477101.00704225
2025-10-24,1415097.2122905
2025-10-25,1544933.2875
2025-10-26,1450812.16326531
2025-10-27,1548515.99319728
2025-10-28,1487130.82716049
2025-10-29,1494957.92682927
2025-10-30,1459125.1375
2025-10-31,1563611.03571429
2025-11-01,1666406.46376812
2025-11-02,1513470.98064516
2025-11-03,1566939.33098592
2025-11-04,1516409.9389313
2025-11-05,1566430.23913043
2025-11-06,1454764.38571429
2025-11-07,1570649.02112676
2025-11-08,1489908.51666667
2025-11-09,1492776.15602837
2025-11-10,1523703.28571429
2025-11-11,1502204.18300654
2025-11-12,1518468.04255319
2025-11-13,1492847.97333333
2025-11-14,1573851.07638889
2025-11-15,1582198.96503497
2025-11-16,1547019.20125786
2025-11-17,1629632.7983871
2025-11-18,1542071.69924812
2025-11-19,1553852.82481752
2025-11-20,1642247.40458015
2025-11-21,1549934.67549669
2025-11-22,1493889.38461538
2025-11-23,1584971.36619718
2025-11-24,1576091.28671329
2025-11-25,1578018.59130435
2025-11-26,1604467.84146341
2025-11-27,1548441.97202797
2025-11-28,1534037.86666667
2025-11-29,1593507.53284672
2025-11-30,1609699.91017964
2025-12-01,1568372.96240602
2025-12-02,1590413.23622047
2025-12-03,1510216.26515152
2025-12-04,1558936.99242424
2025-12-05,1572362.96638655
2025-12-06,1432120.24539877
2025-12-07,1519329.1
2025-12-08,1535843.73648649
2025-12-09,1571898.79069767
2025-12-10,1526232.2
2025-12-11,1547940.2125
2025-12-12,1597767.14482759
2025-12-13,1586394.18881119
2025-12-14,1449261.421875
2025-12-15,1529194.19402985
2025-12-16,1486212.02721088
2025-12-17,1510442.15942029
2025-12-18,1543872.63194444
2025-12-19,1537068.1862069
2025-12-20,1491643.27891156
2025-12-21,1466263.86956522
2025-12-22,1490567.95683453
2025-12-23,1476430.55862069
2025-12-24,1588491.08805031
2025-12-25,1550937.13043478
2025-12-26,1472723.48717949
2025-12-27,1576577.27205882
2025-12-28,1489781.88387097
2025-12-29,1564140.2987013
2025-12-30,1549636.75630252
2025-12-31,1524640.13533835
2026-01-01,1441710.19205298
2026-01-02,1483010.40277778
2026-01-03,1473210.67096774
2026-01-04,1498825.93793103
2026-01-05,1582298.53787879
2026-01-06,1635321.89230769
2026-01-07,1606394.89795918
2026-01-08,1611304.18939394
2026-01-09,1623153.4084507
2026-01-10,1494808.09876543
2026-01-11,1734302.67213115
2026-01-12,1556101.6971831
2026-01-13,1481805.71111111
2026-01-14,1722962.66935484
2026-01-15,1538970.33093525
2026-01-16,1535359.63846154
2026-01-17,1471329.95973154
2026-01-18,1497708.38571429
2026-01-19,1825204.24
2026-01-20,1657195.88721805
2026-01-21,1604680.7080292
2026-01-22,1642816.60248447
2026-01-23,1581108.51428571
2026-01-24,1503505.7244898
2026-01-25,1634420.9537037
2026-01-26,1676221.34677419
2026-01-27,1591673.13114754
2026-01-28,1623837.41818182
2026-01-29,1593550.8828125
2026-01-30,1684944.70229008
2026-01-31,1566354.2173913
2026-02-01,1530271.86554622
2026-02-02,1551535.0
2026-02-03,1637475.01515152
2026-02-04,1728706.26056338
2026-02-05,1601088.86614173
2026-02-06,1647127.9862069
2026-02-07,1535928.36144578
2026-02-08,1440529.27058824
2026-02-09,1671025.86503068
2026-02-10,1765306.02083333
2026-02-11,1711090.8343949
2026-02-12,1580744.43502825
2026-02-13,1578803.19205298
2026-02-14,1653439.89156627
2026-02-15,1557385.25888325
2026-02-16,1631463.91428571
2026-02-17,1536556.95151515
2026-02-18,1564301.7254902
2026-02-19,1571366.25786164
2026-02-20,1517235.71532847
2026-02-21,1569643.61344538
2026-02-22,1489693.79878049
2026-02-23,1464002.47972973
2026-02-24,1488797.09090909
2026-02-25,1485423.35897436
2026-02-26,1496332.15
2026-02-27,1503103.0212766
2026-02-28,1555100.46853147
2026-03-01,1556138.24832215
2026-03-02,1495346.16911765
2026-03-03,1757448.35074627
2026-03-04,1548918.72307692
2026-03-05,1683653.25903614
2026-03-06,1492677.71232877
2026-03-07,1581829.61363636
2026-03-08,1536233.11940299
2026-03-09,1521466.56521739
2026-03-10,1668502.34782609
2026-03-11,1703326.97122302
2026-03-12,1615177.55813954
2026-03-13,1584498.33057851
2026-03-14,1549566.671875
2026-03-15,1442389.44
2026-03-16,1566074.392
2026-03-17,1679497.92125984
2026-03-18,1493436.61870504
2026-03-19,1550197.76119403
2026-03-20,1569588.20895522
2026-03-21,1562198.73188406
2026-03-22,1458155.85802469
2026-03-23,1621636.6875
2026-03-24,1594331.592
2026-03-25,1550935.49019608
2026-03-26,1602988.3030303
2026-03-27,1557898.99342105
2026-03-28,1474969.72413793
2026-03-29,1528247.38888889
2026-03-30,1626000.15441176
2026-03-31,1616161.61764706
2026-04-01,1661846.65432099
2026-04-02,1742954.22758621
2026-04-03,1650834.3030303
2026-04-04,1757378.29166667
2026-04-05,1540044.62264151
2026-04-06,1784159.1640625
2026-04-07,1614333.6884058
2026-04-08,1704851.16216216
2026-04-09,1672366.34027778
2026-04-10,1672317.8
