date,timestamp_utc,Coin Days Destroyed (CDD)
2026-02-04,2026-02-04T00:00:00Z,15216369.48385084
2026-02-05,2026-02-05T00:00:00Z,36847560.19548363
2026-02-06,2026-02-06T00:00:00Z,24972959.36578759
2026-02-07,2026-02-07T00:00:00Z,8358338.25712112
2026-02-08,2026-02-08T00:00:00Z,5903717.6427358
2026-02-09,2026-02-09T00:00:00Z,8967775.78511582
2026-02-10,2026-02-10T00:00:00Z,19502557.57518123
2026-02-11,2026-02-11T00:00:00Z,8469737.74103782
2026-02-12,2026-02-12T00:00:00Z,8537895.24073382
2026-02-13,2026-02-13T00:00:00Z,17081225.63917125
2026-02-14,2026-02-14T00:00:00Z,3304478.95532492
2026-02-15,2026-02-15T00:00:00Z,2259846.58364111
2026-02-16,2026-02-16T00:00:00Z,4058456.64163931
2026-02-17,2026-02-17T00:00:00Z,5372577.20236716
2026-02-18,2026-02-18T00:00:00Z,12872496.10299799
2026-02-19,2026-02-19T00:00:00Z,8463392.24514299
2026-02-20,2026-02-20T00:00:00Z,7998447.43030304
2026-02-21,2026-02-21T00:00:00Z,4765864.07026361
2026-02-22,2026-02-22T00:00:00Z,2226819.14891768
2026-02-23,2026-02-23T00:00:00Z,8933787.8789847
2026-02-24,2026-02-24T00:00:00Z,11398648.35573647
2026-02-25,2026-02-25T00:00:00Z,6967040.95360057
2026-02-26,2026-02-26T00:00:00Z,9068575.47237997
2026-02-27,2026-02-27T00:00:00Z,6085121.41969761
2026-02-28,2026-02-28T00:00:00Z,2470265.28682884
2026-03-01,2026-03-01T00:00:00Z,2783397.44964465
2026-03-02,2026-03-02T00:00:00Z,5435537.11357044
2026-03-03,2026-03-03T00:00:00Z,4850049.6725828
2026-03-04,2026-03-04T00:00:00Z,6538936.18400236
2026-03-05,2026-03-05T00:00:00Z,6706693.4997722
2026-03-06,2026-03-06T00:00:00Z,10831733.76704337
2026-03-07,2026-03-07T00:00:00Z,2877698.33240703
2026-03-08,2026-03-08T00:00:00Z,4080195.77432518
2026-03-09,2026-03-09T00:00:00Z,8972290.17670673
2026-03-10,2026-03-10T00:00:00Z,4331786.20995267
2026-03-11,2026-03-11T00:00:00Z,9339354.94904582
2026-03-12,2026-03-12T00:00:00Z,15258147.14476078
2026-03-13,2026-03-13T00:00:00Z,7507333.80879554
2026-03-14,2026-03-14T00:00:00Z,4090203.30672545
2026-03-15,2026-03-15T00:00:00Z,2421190.41450718
2026-03-16,2026-03-16T00:00:00Z,10642256.31615472
2026-03-17,2026-03-17T00:00:00Z,8335328.42345276
2026-03-18,2026-03-18T00:00:00Z,4834426.25735546
2026-03-19,2026-03-19T00:00:00Z,5317196.02119476
2026-03-20,2026-03-20T00:00:00Z,14956726.84726304
2026-03-21,2026-03-21T00:00:00Z,1761556.54619759
2026-03-22,2026-03-22T00:00:00Z,27103352.6136516
2026-03-23,2026-03-23T00:00:00Z,8499209.63347699
2026-03-24,2026-03-24T00:00:00Z,11017500.63380416
2026-03-25,2026-03-25T00:00:00Z,5822520.50273799
2026-03-26,2026-03-26T00:00:00Z,7773841.83835843
2026-03-27,2026-03-27T00:00:00Z,5862080.8781425
2026-03-28,2026-03-28T00:00:00Z,4364561.51769811
2026-03-29,2026-03-29T00:00:00Z,2657341.96157134
2026-03-30,2026-03-30T00:00:00Z,6487211.4879991
2026-03-31,2026-03-31T00:00:00Z,23942357.37131675
2026-04-01,2026-04-01T00:00:00Z,5125659.03191438
2026-04-02,2026-04-02T00:00:00Z,6343746.04789866
2026-04-03,2026-04-03T00:00:00Z,3881615.3893529
2026-04-04,2026-04-04T00:00:00Z,2477378.96513513
2026-04-05,2026-04-05T00:00:00Z,14793648.37420462
2026-04-06,2026-04-06T00:00:00Z,5531313.73679229
2026-04-07,2026-04-07T00:00:00Z,7071088.99388332
2026-04-08,2026-04-08T00:00:00Z,4299725.63814093
2026-04-09,2026-04-09T00:00:00Z,6405728.35480419
2026-04-10,2026-04-10T00:00:00Z,5693776.75650386
