date,timestamp_utc,0 ~ 0.01 BTC,0.01 ~ 0.1 BTC,0.1 ~ 1 BTC,1 ~ 10 BTC,10 ~ 100 BTC,100 ~ 1K BTC,1K ~ 10K BTC,10K ~ BTC
2025-04-27,2025-04-27T00:00:00Z,302075758,11417507,4154606,935262,150792,22459,1766,73
2025-04-28,2025-04-28T00:00:00Z,302078242,11420347,4155090,934714,150762,22455,1765,73
2025-04-29,2025-04-29T00:00:00Z,302290018,11416733,4153340,934463,150716,22482,1760,73
2025-04-30,2025-04-30T00:00:00Z,302268873,11419312,4152447,934267,150782,22472,1761,73
2025-05-01,2025-05-01T00:00:00Z,302180376,11422756,4152580,934572,150676,22515,1759,73
2025-05-02,2025-05-02T00:00:00Z,302019569,11422548,4152772,934305,150624,22519,1763,73
2025-05-03,2025-05-03T00:00:00Z,301966544,11423946,4153322,934520,150529,22500,1764,73
2025-05-04,2025-05-04T00:00:00Z,301970542,11428283,4154289,934629,150549,22503,1764,73
2025-05-05,2025-05-05T00:00:00Z,302013229,11433260,4153374,934541,150524,22520,1767,73
2025-05-06,2025-05-06T00:00:00Z,301968511,11436759,4153946,933804,150618,22509,1768,73
2025-05-07,2025-05-07T00:00:00Z,301655514,11435732,4153453,932962,150677,22531,1768,73
2025-05-08,2025-05-08T00:00:00Z,301408522,11424262,4149192,932929,150672,22563,1765,73
2025-05-09,2025-05-09T00:00:00Z,301204327,11419542,4146401,932768,150570,22536,1762,74
2025-05-10,2025-05-10T00:00:00Z,300887546,11416282,4146332,932214,150492,22530,1763,74
2025-05-11,2025-05-11T00:00:00Z,300489667,11410954,4145947,932307,150552,22518,1762,74
2025-05-12,2025-05-12T00:00:00Z,300539167,11414842,4145914,931990,150468,22536,1761,74
2025-05-13,2025-05-13T00:00:00Z,300371311,11417573,4145678,932088,150515,22556,1760,74
2025-05-14,2025-05-14T00:00:00Z,300204608,11413741,4144613,931729,150522,22571,1761,74
2025-05-15,2025-05-15T00:00:00Z,300214315,11414569,4144208,931501,150429,22560,1763,73
2025-05-16,2025-05-16T00:00:00Z,300293400,11416386,4143638,931185,150309,22568,1765,73
2025-05-17,2025-05-17T00:00:00Z,300091445,11412866,4143926,931403,150336,22569,1764,73
2025-05-18,2025-05-18T00:00:00Z,300510722,11414055,4143822,931553,150430,22557,1765,73
2025-05-19,2025-05-19T00:00:00Z,300819786,11416386,4143923,931651,150205,22563,1768,73
2025-05-20,2025-05-20T00:00:00Z,301064515,11415881,4143577,931382,150221,22590,1766,73
2025-05-21,2025-05-21T00:00:00Z,301041832,11410990,4142437,930008,150231,22627,1771,72
2025-05-22,2025-05-22T00:00:00Z,301062734,11396551,4138429,928910,150107,22665,1769,72
2025-05-23,2025-05-23T00:00:00Z,301119892,11391574,4137635,928683,149948,22641,1774,72
2025-05-24,2025-05-24T00:00:00Z,301195639,11391863,4138373,928690,149950,22640,1776,72
2025-05-25,2025-05-25T00:00:00Z,301257200,11395515,4138805,928856,149959,22645,1774,72
2025-05-26,2025-05-26T00:00:00Z,301114605,11396876,4138679,929117,149448,22682,1782,72
2025-05-27,2025-05-27T00:00:00Z,301207819,11401194,4138430,926080,148068,22731,1805,72
2025-05-28,2025-05-28T00:00:00Z,301310703,11401029,4138675,925642,148081,22742,1793,72
2025-05-29,2025-05-29T00:00:00Z,301282645,11398371,4138804,925839,148091,22766,1790,72
2025-05-30,2025-05-30T00:00:00Z,301297693,11401297,4139938,926288,148098,22826,1787,72
2025-05-31,2025-05-31T00:00:00Z,301266440,11400636,4139634,926446,148123,22839,1786,72
2025-06-01,2025-06-01T00:00:00Z,301094116,11403565,4140224,926794,148083,22859,1783,72
2025-06-02,2025-06-02T00:00:00Z,301043922,11407292,4140692,926704,148116,22865,1782,72
2025-06-03,2025-06-03T00:00:00Z,301012260,11410242,4140987,926826,148216,22889,1771,73
2025-06-04,2025-06-04T00:00:00Z,301026831,11411240,4141368,926856,148351,22924,1756,73
2025-06-05,2025-06-05T00:00:00Z,301001988,11413407,4141584,926912,148412,22893,1757,73
2025-06-06,2025-06-06T00:00:00Z,300886667,11417747,4141527,926946,148249,22798,1760,73
2025-06-07,2025-06-07T00:00:00Z,300855656,11419449,4141736,926987,148161,22775,1761,73
2025-06-08,2025-06-08T00:00:00Z,300902830,11418815,4141827,927116,148176,22760,1761,73
2025-06-09,2025-06-09T00:00:00Z,300978009,11417211,4140505,926768,148184,22752,1762,73
2025-06-10,2025-06-10T00:00:00Z,300888891,11410908,4137426,926289,148144,22752,1761,73
2025-06-11,2025-06-11T00:00:00Z,300837762,11408509,4137896,926138,148144,22750,1761,73
2025-06-12,2025-06-12T00:00:00Z,300869493,11408482,4136739,925918,148141,22749,1760,73
2025-06-13,2025-06-13T00:00:00Z,300816220,11410906,4136769,925802,148169,22773,1757,73
2025-06-14,2025-06-14T00:00:00Z,300706924,11407401,4137313,925734,148216,22775,1756,73
2025-06-15,2025-06-15T00:00:00Z,300713117,11406060,4136140,925840,148200,22784,1756,73
2025-06-16,2025-06-16T00:00:00Z,300753039,11405717,4135074,925655,148234,22787,1756,73
2025-06-17,2025-06-17T00:00:00Z,300746762,11404386,4134772,925401,148509,22791,1756,73
2025-06-18,2025-06-18T00:00:00Z,300850918,11405313,4134909,925569,148428,22802,1757,73
2025-06-19,2025-06-19T00:00:00Z,300787143,11390439,4133826,925122,148453,22793,1757,73
2025-06-20,2025-06-20T00:00:00Z,300759917,11389746,4133927,925373,148442,22806,1758,73
2025-06-21,2025-06-21T00:00:00Z,300698285,11390345,4134175,925498,148423,22818,1758,73
2025-06-22,2025-06-22T00:00:00Z,300649113,11389345,4132950,925480,148411,22832,1756,73
2025-06-23,2025-06-23T00:00:00Z,300706766,11392653,4133911,925129,148340,22862,1759,73
2025-06-24,2025-06-24T00:00:00Z,300571793,11390090,4131404,924993,148349,22863,1759,73
2025-06-25,2025-06-25T00:00:00Z,300504039,11387367,4130451,924468,148331,22879,1758,73
2025-06-26,2025-06-26T00:00:00Z,300836119,11388313,4129525,923890,148291,22900,1757,73
2025-06-27,2025-06-27T00:00:00Z,300903942,11388810,4129222,923478,148344,22886,1757,72
2025-06-28,2025-06-28T00:00:00Z,300770957,11389727,4129647,923587,148375,22878,1756,72
2025-06-29,2025-06-29T00:00:00Z,300893151,11388667,4129679,923685,148387,22875,1757,72
2025-06-30,2025-06-30T00:00:00Z,300862606,11388943,4128961,923363,148335,22883,1757,72
2025-07-01,2025-07-01T00:00:00Z,300814500,11388146,4129268,922786,148351,22893,1757,72
2025-07-02,2025-07-02T00:00:00Z,300805852,11382739,4128568,922771,148230,22951,1754,72
2025-07-03,2025-07-03T00:00:00Z,300675565,11373226,4127501,922528,148393,22929,1754,71
2025-07-04,2025-07-04T00:00:00Z,300743423,11373142,4127346,922658,148469,22926,1760,71
2025-07-05,2025-07-05T00:00:00Z,301011063,11375222,4127740,922765,148428,22932,1761,71
2025-07-06,2025-07-06T00:00:00Z,301408795,11373586,4127574,922858,148418,22936,1762,71
2025-07-07,2025-07-07T00:00:00Z,301356218,11378148,4127174,922258,148359,22955,1764,71
2025-07-08,2025-07-08T00:00:00Z,301267472,11378440,4126600,922152,148398,22968,1764,71
2025-07-09,2025-07-09T00:00:00Z,301340685,11376870,4126554,922272,148367,22990,1765,71
2025-07-10,2025-07-10T00:00:00Z,301311984,11372325,4125213,922109,148372,23016,1765,71
2025-07-11,2025-07-11T00:00:00Z,301298501,11361491,4122935,921361,148515,23007,1764,71
2025-07-12,2025-07-12T00:00:00Z,301370836,11361420,4123358,921302,148559,23010,1763,71
2025-07-13,2025-07-13T00:00:00Z,301523994,11358909,4123671,921350,148586,22991,1763,71
2025-07-14,2025-07-14T00:00:00Z,301646831,11351155,4121558,920565,148563,23005,1763,70
2025-07-15,2025-07-15T00:00:00Z,301722248,11352538,4121747,920796,148211,23112,1776,66
2025-07-16,2025-07-16T00:00:00Z,301958885,11356582,4122402,921260,148144,23120,1776,66
2025-07-17,2025-07-17T00:00:00Z,302112287,11351013,4122490,920923,148051,23178,1777,63
2025-07-18,2025-07-18T00:00:00Z,302272908,11355336,4122474,920558,148090,23284,1765,63
2025-07-19,2025-07-19T00:00:00Z,302464362,11359003,4123302,920455,148026,23318,1762,63
2025-07-20,2025-07-20T00:00:00Z,302538258,11361457,4124276,920655,147954,23339,1760,63
2025-07-21,2025-07-21T00:00:00Z,302544844,11351252,4124097,920327,147859,23400,1761,63
2025-07-22,2025-07-22T00:00:00Z,302677251,11354919,4124914,919618,147971,23381,1760,63
2025-07-23,2025-07-23T00:00:00Z,302627874,11355127,4125018,919359,147933,23405,1760,63
2025-07-24,2025-07-24T00:00:00Z,302755440,11357573,4125517,919018,147897,23381,1760,63
2025-07-25,2025-07-25T00:00:00Z,302948196,11359536,4125854,918965,148097,23467,1757,63
2025-07-26,2025-07-26T00:00:00Z,303465036,11361992,4126751,919084,148110,23468,1757,63
2025-07-27,2025-07-27T00:00:00Z,303769049,11363890,4127493,919259,148089,23473,1756,63
2025-07-28,2025-07-28T00:00:00Z,304127628,11363813,4127153,919354,148003,23498,1753,63
2025-07-29,2025-07-29T00:00:00Z,304214736,11365107,4127148,919577,148051,23447,1761,63
2025-07-30,2025-07-30T00:00:00Z,304413330,11368100,4127278,919552,148020,23406,1761,63
2025-07-31,2025-07-31T00:00:00Z,304642216,11369074,4126846,919776,148025,23403,1759,63
2025-08-01,2025-08-01T00:00:00Z,304589387,11372371,4127883,919658,147992,23399,1751,64
2025-08-02,2025-08-02T00:00:00Z,304555896,11373285,4129314,920021,147934,23404,1751,64
2025-08-03,2025-08-03T00:00:00Z,304187652,11376413,4130197,920234,147887,23408,1751,64
2025-08-04,2025-08-04T00:00:00Z,304242736,11380047,4130232,920474,148033,23423,1750,64
2025-08-05,2025-08-05T00:00:00Z,304394449,11384144,4131495,920495,148130,23403,1753,64
2025-08-06,2025-08-06T00:00:00Z,304705716,11386465,4124663,920512,147995,23415,1757,64
2025-08-07,2025-08-07T00:00:00Z,305077691,11388331,4124783,920921,147885,23417,1758,64
2025-08-08,2025-08-08T00:00:00Z,305382118,11390789,4124428,920675,147786,23413,1758,64
2025-08-09,2025-08-09T00:00:00Z,305516108,11393161,4125509,920576,147832,23410,1756,64
2025-08-10,2025-08-10T00:00:00Z,305657766,11392545,4125150,920384,147822,23428,1756,64
2025-08-11,2025-08-11T00:00:00Z,305784716,11391542,4123467,919989,147883,23426,1753,64
2025-08-12,2025-08-12T00:00:00Z,305752729,11390838,4123083,919853,147878,23333,1751,65
2025-08-13,2025-08-13T00:00:00Z,305867625,11388672,4121961,919569,147861,23371,1747,65
2025-08-14,2025-08-14T00:00:00Z,306006817,11387356,4121668,919043,147871,23397,1745,65
2025-08-15,2025-08-15T00:00:00Z,306305324,11388848,4122128,919130,147720,23405,1746,65
2025-08-16,2025-08-16T00:00:00Z,306346707,11390031,4122466,919273,147706,23401,1748,65
2025-08-17,2025-08-17T00:00:00Z,306574811,11391004,4123249,919463,147661,23393,1748,65
2025-08-18,2025-08-18T00:00:00Z,306881581,11391870,4119770,919610,147610,23371,1750,65
2025-08-19,2025-08-19T00:00:00Z,307028430,11394365,4120124,919699,147768,23366,1748,65
2025-08-20,2025-08-20T00:00:00Z,307217657,11399110,4120683,919945,147788,23365,1747,65
2025-08-21,2025-08-21T00:00:00Z,307331484,11402670,4121312,919666,147769,23392,1745,65
2025-08-22,2025-08-22T00:00:00Z,307478459,11408130,4121585,920158,147777,23487,1747,65
2025-08-23,2025-08-23T00:00:00Z,307620274,11410206,4121970,920571,147753,23486,1749,65
2025-08-24,2025-08-24T00:00:00Z,307784043,11413822,4122932,921253,147760,23505,1752,64
2025-08-25,2025-08-25T00:00:00Z,307974133,11419350,4123390,921265,147737,23515,1751,64
2025-08-26,2025-08-26T00:00:00Z,308135929,11425923,4124014,921406,147812,23511,1750,64
2025-08-27,2025-08-27T00:00:00Z,308401247,11433206,4125720,921515,147741,23522,1748,64
2025-08-28,2025-08-28T00:00:00Z,308818587,11433880,4126067,921500,147765,23527,1748,64
2025-08-29,2025-08-29T00:00:00Z,309136873,11435224,4128921,921175,147730,23505,1737,64
2025-08-30,2025-08-30T00:00:00Z,309549913,11433128,4130375,921081,147864,23506,1735,64
2025-08-31,2025-08-31T00:00:00Z,309820289,11433653,4126781,921383,147909,23511,1736,64
2025-09-01,2025-09-01T00:00:00Z,310133541,11437469,4126942,921375,147894,23513,1736,64
2025-09-02,2025-09-02T00:00:00Z,310442456,11442092,4127406,921345,147888,23515,1734,64
2025-09-03,2025-09-03T00:00:00Z,310526001,11421332,4122608,921350,147822,23538,1733,64
2025-09-04,2025-09-04T00:00:00Z,310527133,11423801,4122656,921171,147739,23541,1735,64
2025-09-05,2025-09-05T00:00:00Z,310561778,11426325,4122720,921246,147764,23602,1724,64
2025-09-06,2025-09-06T00:00:00Z,310799663,11427482,4123144,921549,147784,23582,1724,64
2025-09-07,2025-09-07T00:00:00Z,311148933,11429532,4123758,921779,147769,23589,1724,64
2025-09-08,2025-09-08T00:00:00Z,311317738,11429191,4123273,921983,147781,23592,1723,64
2025-09-09,2025-09-09T00:00:00Z,311647702,11429013,4123386,921738,147894,23597,1720,64
2025-09-10,2025-09-10T00:00:00Z,312037035,11433745,4123584,921608,147712,23634,1720,64
2025-09-11,2025-09-11T00:00:00Z,312436301,11434769,4123051,921574,147718,23623,1723,64
2025-09-12,2025-09-12T00:00:00Z,312564092,11437028,4123280,921446,147700,23664,1721,64
2025-09-13,2025-09-13T00:00:00Z,312852627,11437741,4123757,921231,147732,23647,1721,64
2025-09-14,2025-09-14T00:00:00Z,313168604,11439384,4124505,921222,147723,23653,1722,64
2025-09-15,2025-09-15T00:00:00Z,313347167,11441328,4124731,920539,147631,23689,1721,64
2025-09-16,2025-09-16T00:00:00Z,313534291,11445209,4123507,919760,147645,23701,1717,64
2025-09-17,2025-09-17T00:00:00Z,313564563,11444877,4123678,919393,147783,23713,1719,64
2025-09-18,2025-09-18T00:00:00Z,313681420,11422366,4120046,919269,147718,23719,1719,64
2025-09-19,2025-09-19T00:00:00Z,313756795,11421545,4119617,919644,147676,23732,1719,64
2025-09-20,2025-09-20T00:00:00Z,314043303,11424433,4120140,919802,147647,23731,1717,64
2025-09-21,2025-09-21T00:00:00Z,314131755,11422702,4120451,920022,147647,23726,1719,64
2025-09-22,2025-09-22T00:00:00Z,314182092,11419931,4119225,920076,147588,23733,1713,66
2025-09-23,2025-09-23T00:00:00Z,314357627,11420470,4120222,919982,147609,23745,1712,66
2025-09-24,2025-09-24T00:00:00Z,314511905,11420679,4121247,920261,147607,23789,1711,66
2025-09-25,2025-09-25T00:00:00Z,314539076,11418382,4120657,920948,147590,23836,1707,66
2025-09-26,2025-09-26T00:00:00Z,314617099,11417492,4120135,919326,147472,23851,1708,66
2025-09-27,2025-09-27T00:00:00Z,314744521,11419295,4120911,919567,147419,23851,1708,66
2025-09-28,2025-09-28T00:00:00Z,315032601,11419399,4119733,919486,147403,23852,1710,66
2025-09-29,2025-09-29T00:00:00Z,315090506,11416953,4119324,919525,147374,23836,1712,66
2025-09-30,2025-09-30T00:00:00Z,315269914,11417615,4118914,919431,147498,23825,1707,66
2025-10-01,2025-10-01T00:00:00Z,315252220,11416498,4118417,919280,147457,23876,1685,66
2025-10-02,2025-10-02T00:00:00Z,315216919,11416264,4117477,918967,147483,23885,1686,66
2025-10-03,2025-10-03T00:00:00Z,315268159,11416453,4115610,917774,147498,23947,1696,65
2025-10-04,2025-10-04T00:00:00Z,315324018,11410246,4114835,917971,147586,23940,1697,65
2025-10-05,2025-10-05T00:00:00Z,315513646,11404989,4114091,918189,147647,23954,1694,65
2025-10-06,2025-10-06T00:00:00Z,315683147,11401833,4112724,918014,147405,24009,1691,65
2025-10-07,2025-10-07T00:00:00Z,315715993,11393312,4111523,917861,147425,23995,1693,65
2025-10-08,2025-10-08T00:00:00Z,315690525,11394859,4111402,917861,147312,23990,1693,65
2025-10-09,2025-10-09T00:00:00Z,315787543,11396409,4110981,917944,147281,24015,1690,65
2025-10-10,2025-10-10T00:00:00Z,315886827,11401480,4110473,918155,147482,24007,1689,65
2025-10-11,2025-10-11T00:00:00Z,315974891,11403915,4110451,917693,147448,23983,1692,65
2025-10-12,2025-10-12T00:00:00Z,316101882,11408182,4111893,917902,147413,23977,1695,65
2025-10-13,2025-10-13T00:00:00Z,316285140,11411713,4111901,918142,147327,24002,1693,65
2025-10-14,2025-10-14T00:00:00Z,316644210,11415077,4111831,918830,147466,23979,1683,66
2025-10-15,2025-10-15T00:00:00Z,316849585,11420479,4113148,919196,147373,24014,1682,66
2025-10-16,2025-10-16T00:00:00Z,317062162,11425964,4113636,919535,147460,24034,1683,65
2025-10-17,2025-10-17T00:00:00Z,317350802,11428744,4113205,919695,147553,24090,1680,65
2025-10-18,2025-10-18T00:00:00Z,318004397,11433456,4114047,919769,147569,24094,1680,65
2025-10-19,2025-10-19T00:00:00Z,318279014,11436974,4114971,920099,147498,24114,1681,65
2025-10-20,2025-10-20T00:00:00Z,318207270,11439218,4115051,920243,147685,24116,1679,65
2025-10-21,2025-10-21T00:00:00Z,318261807,11442215,4115255,920443,147824,24123,1679,65
2025-10-22,2025-10-22T00:00:00Z,318505801,11442711,4114530,920265,147844,24137,1673,65
2025-10-23,2025-10-23T00:00:00Z,318704413,11444453,4114239,920551,147972,24113,1677,65
2025-10-24,2025-10-24T00:00:00Z,319117282,11444071,4113397,920422,147908,24113,1665,66
2025-10-25,2025-10-25T00:00:00Z,319286394,11447808,4114221,920651,147877,24118,1663,66
2025-10-26,2025-10-26T00:00:00Z,319603962,11450135,4113937,920849,147901,24117,1664,66
2025-10-27,2025-10-27T00:00:00Z,319794558,11451574,4113480,920864,147985,24109,1661,66
2025-10-28,2025-10-28T00:00:00Z,320084243,11453852,4113175,920788,148068,24096,1663,66
2025-10-29,2025-10-29T00:00:00Z,320183292,11460681,4113594,920634,148110,24106,1660,66
2025-10-30,2025-10-30T00:00:00Z,320454878,11466883,4113916,920934,148090,24088,1662,66
2025-10-31,2025-10-31T00:00:00Z,320751318,11470328,4115114,920919,148119,24083,1663,66
2025-11-01,2025-11-01T00:00:00Z,320975447,11462539,4115737,921092,147990,24103,1664,66
2025-11-02,2025-11-02T00:00:00Z,320893910,11465746,4116367,921312,147915,24117,1664,66
2025-11-03,2025-11-03T00:00:00Z,321100401,11467880,4116001,921082,147925,24073,1669,66
2025-11-04,2025-11-04T00:00:00Z,321101995,11459868,4115066,920890,147892,24063,1667,66
2025-11-05,2025-11-05T00:00:00Z,321118364,11464085,4114980,920330,147981,24059,1669,66
2025-11-06,2025-11-06T00:00:00Z,321168145,11465341,4115675,919918,147986,24052,1669,66
2025-11-07,2025-11-07T00:00:00Z,321336699,11465236,4115633,919350,147988,23854,1673,67
2025-11-08,2025-11-08T00:00:00Z,321372549,11467849,4117027,919425,147936,23875,1673,67
2025-11-09,2025-11-09T00:00:00Z,321679393,11470591,4117634,919526,147938,23886,1673,67
2025-11-10,2025-11-10T00:00:00Z,321876601,11473297,4118016,919644,147901,23936,1675,67
2025-11-11,2025-11-11T00:00:00Z,322073736,11476050,4118439,919988,147963,23942,1675,67
2025-11-12,2025-11-12T00:00:00Z,322242050,11473099,4118098,920222,148000,23937,1674,67
2025-11-13,2025-11-13T00:00:00Z,322584027,11476566,4117795,919723,148000,23988,1669,67
2025-11-14,2025-11-14T00:00:00Z,322891054,11476076,4117549,919436,148241,24005,1663,66
2025-11-15,2025-11-15T00:00:00Z,323248055,11481232,4118221,919464,148157,24000,1663,66
2025-11-16,2025-11-16T00:00:00Z,323907101,11483038,4117120,919633,148145,24004,1663,66
2025-11-17,2025-11-17T00:00:00Z,324124482,11478512,4114159,918969,148183,24020,1665,66
2025-11-18,2025-11-18T00:00:00Z,323895386,11479000,4111595,917936,148061,24043,1658,67
2025-11-19,2025-11-19T00:00:00Z,323758495,11483076,4111233,917885,148011,24070,1659,67
2025-11-20,2025-11-20T00:00:00Z,323702192,11488919,4111509,917995,147974,24091,1657,67
2025-11-21,2025-11-21T00:00:00Z,323628560,11490606,4110375,917518,148219,24163,1647,67
2025-11-22,2025-11-22T00:00:00Z,324031897,11491334,4111729,917698,144611,20915,1894,67
2025-11-23,2025-11-23T00:00:00Z,323654000,11494425,4113746,918032,142728,20527,1927,67
2025-11-24,2025-11-24T00:00:00Z,323559937,11499208,4114312,917849,142699,20547,1927,67
2025-11-25,2025-11-25T00:00:00Z,323544791,11504406,4115681,917844,142772,20554,1926,67
2025-11-26,2025-11-26T00:00:00Z,323505503,11504857,4115866,917205,142777,20595,1886,67
2025-11-27,2025-11-27T00:00:00Z,323520421,11507765,4117241,916992,142653,20587,1886,67
2025-11-28,2025-11-28T00:00:00Z,323958330,11514714,4119367,917185,142468,20597,1886,67
2025-11-29,2025-11-29T00:00:00Z,323937805,11515467,4120488,917472,142446,20586,1885,67
2025-11-30,2025-11-30T00:00:00Z,324015290,11517728,4121714,917536,142493,20562,1886,67
2025-12-01,2025-12-01T00:00:00Z,323986809,11525322,4122910,916191,142597,20533,1886,67
2025-12-02,2025-12-02T00:00:00Z,324046493,11529987,4124015,915792,142528,20558,1891,66
2025-12-03,2025-12-03T00:00:00Z,324131935,11532485,4123585,915277,142573,20417,1891,66
2025-12-04,2025-12-04T00:00:00Z,324202231,11534988,4123295,914501,142447,20444,1890,66
2025-12-05,2025-12-05T00:00:00Z,324196277,11538951,4124442,913991,142404,20454,1888,66
2025-12-06,2025-12-06T00:00:00Z,324439441,11543039,4126113,913881,142344,20446,1890,66
2025-12-07,2025-12-07T00:00:00Z,324630912,11547494,4127395,914063,142326,20439,1892,66
2025-12-08,2025-12-08T00:00:00Z,324945003,11549270,4126702,914061,142302,20426,1893,66
2025-12-09,2025-12-09T00:00:00Z,325085502,11548078,4126406,914015,142261,20471,1884,66
2025-12-10,2025-12-10T00:00:00Z,325363443,11549115,4125603,913848,142164,20545,1868,66
2025-12-11,2025-12-11T00:00:00Z,325565915,11553739,4126199,914028,142193,20443,1864,66
2025-12-12,2025-12-12T00:00:00Z,325633660,11559047,4126683,914219,142141,20413,1865,65
2025-12-13,2025-12-13T00:00:00Z,325823261,11562724,4127643,914473,142104,20413,1865,65
2025-12-14,2025-12-14T00:00:00Z,326003060,11566458,4128043,914468,142164,20424,1865,65
2025-12-15,2025-12-15T00:00:00Z,326167664,11570018,4128468,914377,142199,20421,1863,65
2025-12-16,2025-12-16T00:00:00Z,326278787,11574586,4129309,914038,142116,20454,1862,65
2025-12-17,2025-12-17T00:00:00Z,326496733,11576563,4129419,914296,142281,20449,1862,65
2025-12-18,2025-12-18T00:00:00Z,326775365,11575211,4130501,914023,142406,20455,1859,65
2025-12-19,2025-12-19T00:00:00Z,326886990,11578411,4130941,913538,142310,20470,1858,64
2025-12-20,2025-12-20T00:00:00Z,327024134,11581754,4131302,913689,142038,20474,1861,63
2025-12-21,2025-12-21T00:00:00Z,327233058,11583866,4131960,913745,142089,20475,1861,63
2025-12-22,2025-12-22T00:00:00Z,327440126,11586687,4132325,913767,142046,20471,1864,63
2025-12-23,2025-12-23T00:00:00Z,327582342,11590029,4133187,913751,142023,20471,1862,63
2025-12-24,2025-12-24T00:00:00Z,327602538,11594304,4133249,914016,141973,20519,1860,64
2025-12-25,2025-12-25T00:00:00Z,327821294,11595758,4134500,914375,141975,20516,1861,64
2025-12-26,2025-12-26T00:00:00Z,328331490,11599955,4135071,914645,142123,20514,1868,62
2025-12-27,2025-12-27T00:00:00Z,328796919,11604189,4136120,914788,142047,20511,1867,62
2025-12-28,2025-12-28T00:00:00Z,329427709,11609539,4137693,915037,141988,20514,1867,62
2025-12-29,2025-12-29T00:00:00Z,329948364,11613184,4137430,915069,142054,20488,1863,62
2025-12-30,2025-12-30T00:00:00Z,330091006,11616326,4138511,915122,141767,20460,1879,62
2025-12-31,2025-12-31T00:00:00Z,330313847,11623596,4140844,915148,141454,20369,1913,62
2026-01-01,2026-01-01T00:00:00Z,330731229,11627515,4141781,915265,141403,20385,1897,62
2026-01-02,2026-01-02T00:00:00Z,331111698,11632622,4142114,915230,141423,20417,1895,62
2026-01-03,2026-01-03T00:00:00Z,331574356,11633832,4143579,915313,141417,20418,1893,62
2026-01-04,2026-01-04T00:00:00Z,331974968,11635886,4144274,915363,141399,20421,1893,62
2026-01-05,2026-01-05T00:00:00Z,332154341,11637987,4144229,914812,141365,20442,1895,62
2026-01-06,2026-01-06T00:00:00Z,332389716,11639889,4144107,914665,141341,20510,1889,62
2026-01-07,2026-01-07T00:00:00Z,332419505,11642586,4143125,914455,141264,20873,1864,62
2026-01-08,2026-01-08T00:00:00Z,332290314,11646571,4143556,914541,141354,20880,1859,62
2026-01-09,2026-01-09T00:00:00Z,332089263,11649899,4144376,913941,141337,20886,1859,62
2026-01-10,2026-01-10T00:00:00Z,332363570,11651561,4145239,914106,141121,20860,1868,62
2026-01-11,2026-01-11T00:00:00Z,332082033,11655182,4146015,914363,141007,20815,1876,62
2026-01-12,2026-01-12T00:00:00Z,332180523,11657143,4146248,914087,140958,20804,1886,62
2026-01-13,2026-01-13T00:00:00Z,332076604,11655692,4146894,914209,140861,20812,1892,62
2026-01-14,2026-01-14T00:00:00Z,332064888,11652181,4145002,913797,140799,20849,1895,61
2026-01-15,2026-01-15T00:00:00Z,332070043,11652314,4141888,913544,140851,20887,1891,61
2026-01-16,2026-01-16T00:00:00Z,332050963,11656016,4142404,913526,140982,20907,1891,61
2026-01-17,2026-01-17T00:00:00Z,331962157,11658962,4143446,913846,141016,20919,1891,61
2026-01-18,2026-01-18T00:00:00Z,331772997,11661629,4143768,914090,140955,20915,1891,61
2026-01-19,2026-01-19T00:00:00Z,331667544,11659973,4144024,914029,141030,20914,1889,61
2026-01-20,2026-01-20T00:00:00Z,331632464,11663078,4144115,913974,141166,20894,1892,61
2026-01-21,2026-01-21T00:00:00Z,331726843,11663563,4144955,914252,141191,20864,1893,61
2026-01-22,2026-01-22T00:00:00Z,331895288,11666419,4143836,913738,141331,20891,1902,61
2026-01-23,2026-01-23T00:00:00Z,332003552,11669068,4142605,914039,141380,20903,1897,61
2026-01-24,2026-01-24T00:00:00Z,332051957,11672681,4143858,914162,141325,20903,1898,61
2026-01-25,2026-01-25T00:00:00Z,332115038,11674973,4144609,914366,141342,20891,1901,61
2026-01-26,2026-01-26T00:00:00Z,332239361,11675792,4144387,914438,141179,20902,1901,61
2026-01-27,2026-01-27T00:00:00Z,332404047,11677965,4145861,914374,141244,20877,1903,61
2026-01-28,2026-01-28T00:00:00Z,332487328,11680952,4146002,914224,141248,20879,1903,61
2026-01-29,2026-01-29T00:00:00Z,332673474,11684909,4146550,914137,141316,20860,1906,61
2026-01-30,2026-01-30T00:00:00Z,332792352,11691570,4147180,913896,141535,20861,1906,61
2026-01-31,2026-01-31T00:00:00Z,332959556,11693477,4148124,914341,141538,20858,1905,61
2026-02-01,2026-02-01T00:00:00Z,333072498,11698764,4148972,914285,141534,20852,1907,61
2026-02-02,2026-02-02T00:00:00Z,333203219,11704263,4148806,914028,141547,20886,1911,61
2026-02-03,2026-02-03T00:00:00Z,333428623,11707278,4149467,914046,141504,20866,1907,61
2026-02-04,2026-02-04T00:00:00Z,333514900,11711735,4149804,914366,141575,20757,1909,61
2026-02-05,2026-02-05T00:00:00Z,333619320,11720249,4151091,914207,141637,20751,1900,61
2026-02-06,2026-02-06T00:00:00Z,333697834,11726225,4150066,913835,141585,20793,1901,61
2026-02-07,2026-02-07T00:00:00Z,333977090,11731127,4150749,914521,141802,20798,1899,61
2026-02-08,2026-02-08T00:00:00Z,334296116,11738728,4150810,914782,141665,20792,1898,62
2026-02-09,2026-02-09T00:00:00Z,334392309,11743204,4149892,914273,141607,20828,1898,62
