date,Miner Outflow (Mean)
2021-01-04,3.22763663
2021-01-05,2.9065823
2021-01-06,4.82512352
2021-01-07,5.83588869
2021-01-08,6.8422185
2021-01-09,3.92022243
2021-01-10,3.86143814
2021-01-11,4.91092527
2021-01-12,6.95123208
2021-01-13,2.8137088
2021-01-14,7.17001251
2021-01-15,3.76579296
2021-01-16,2.52335167
2021-01-17,5.14626413
2021-01-18,4.98587635
2021-01-19,3.49824934
2021-01-20,4.92860897
2021-01-21,3.69947658
2021-01-22,5.98355844
2021-01-23,2.10980982
2021-01-24,3.26576874
2021-01-25,6.75114412
2021-01-26,6.19101897
2021-01-27,9.79886655
2021-01-28,3.17955589
2021-01-29,4.94883679
2021-01-30,3.85528771
2021-01-31,2.31995293
2021-02-01,2.59549593
2021-02-02,6.16146385
2021-02-03,2.27882685
2021-02-04,4.05686372
2021-02-05,3.92436728
2021-02-06,2.33417286
2021-02-07,3.26048599
2021-02-08,3.40455405
2021-02-09,3.64968334
2021-02-10,3.11452909
2021-02-11,3.02305453
2021-02-12,2.47562447
2021-02-13,2.51761344
2021-02-14,3.08212563
2021-02-15,2.17418696
2021-02-16,2.94671208
2021-02-17,4.82278647
2021-02-18,4.26277
2021-02-19,3.06394678
2021-02-20,4.9467639
2021-02-21,3.39821293
2021-02-22,5.2014055
2021-02-23,6.10632412
2021-02-24,6.05271923
2021-02-25,2.58633167
2021-02-26,1.9282153
2021-02-27,2.87973751
2021-02-28,4.19994354
2021-03-01,4.46023324
2021-03-02,2.37847535
2021-03-03,2.34589065
2021-03-04,2.00012446
2021-03-05,3.86258201
2021-03-06,1.95593327
2021-03-07,2.93528946
2021-03-08,2.72614177
2021-03-09,2.77164879
2021-03-10,2.30535654
2021-03-11,2.88744283
2021-03-12,2.85535098
2021-03-13,2.07512428
2021-03-14,1.87175972
2021-03-15,3.61112562
2021-03-16,4.37117212
2021-03-17,3.23144683
2021-03-18,3.685633
2021-03-19,2.48640574
2021-03-20,1.85475664
2021-03-21,2.38104591
2021-03-22,2.90901713
2021-03-23,4.15346797
2021-03-24,5.58614477
2021-03-25,3.81145799
2021-03-26,2.13570446
2021-03-27,2.65746279
2021-03-28,1.91965205
2021-03-29,4.97255785
2021-03-30,4.60956526
2021-03-31,2.70224834
2021-04-01,3.61184097
2021-04-02,4.28241161
2021-04-03,2.09290697
2021-04-04,2.02162169
2021-04-05,2.3757695
2021-04-06,3.08218561
2021-04-07,3.4409904
2021-04-08,2.34182095
2021-04-09,4.4945259
2021-04-10,2.83977616
2021-04-11,1.8486252
2021-04-12,3.29313346
2021-04-13,2.25391002
2021-04-14,2.79153203
2021-04-15,2.92745933
2021-04-16,3.08380483
2021-04-17,2.06539082
2021-04-18,3.58303633
2021-04-19,2.66047997
2021-04-20,6.65389117
2021-04-21,3.09529141
2021-04-22,3.7744966
2021-04-23,8.54006669
2021-04-24,2.0333571
2021-04-25,2.46117692
2021-04-26,3.55724875
2021-04-27,1.9937342
2021-04-28,2.44992563
2021-04-29,5.35564701
2021-04-30,2.78629236
2021-05-01,2.16712966
2021-05-02,2.08914479
2021-05-03,3.57372101
2021-05-04,3.54851214
2021-05-05,2.28011746
2021-05-06,3.76242274
2021-05-07,4.47942555
2021-05-08,2.93476739
2021-05-09,2.48632794
2021-05-10,4.94411206
2021-05-11,2.76355572
2021-05-12,3.33197067
2021-05-13,4.77290126
2021-05-14,4.46663481
2021-05-15,2.44334619
2021-05-16,2.28156115
2021-05-17,2.76495277
2021-05-18,3.62810979
2021-05-19,8.62033024
2021-05-20,5.8706755
2021-05-21,8.23424228
2021-05-22,2.77049764
2021-05-23,5.36670825
2021-05-24,5.41459076
2021-05-25,4.35362444
2021-05-26,5.59148668
2021-05-27,3.63624762
2021-05-28,6.08714553
2021-05-29,4.37845707
2021-05-30,1.26963547
2021-05-31,2.18262268
2021-06-01,2.33480618
2021-06-02,3.63603367
2021-06-03,6.87177663
2021-06-04,7.58230765
2021-06-05,3.41383564
2021-06-06,2.29134035
2021-06-07,2.26605026
2021-06-08,6.4648031
2021-06-09,3.33000967
2021-06-10,2.92740159
2021-06-11,6.7004786
2021-06-12,3.1455502
2021-06-13,2.57691167
2021-06-14,4.05053428
2021-06-15,4.614924
2021-06-16,5.64657843
2021-06-17,5.40016563
2021-06-18,3.05697583
2021-06-19,2.73403874
2021-06-20,3.74546657
2021-06-21,4.14243947
2021-06-22,3.43886789
2021-06-23,4.21217433
2021-06-24,7.35730788
2021-06-25,3.14960184
2021-06-26,4.37745386
2021-06-27,2.01107121
2021-06-28,3.53328096
2021-06-29,4.27658014
2021-06-30,4.41468667
2021-07-01,3.41716126
2021-07-02,6.67743535
2021-07-03,1.92550734
2021-07-04,3.61127433
2021-07-05,3.85465562
2021-07-06,2.50945019
2021-07-07,3.14614581
2021-07-08,3.37674114
2021-07-09,2.63487428
2021-07-10,3.40105985
2021-07-11,2.43486776
2021-07-12,2.63686042
2021-07-13,6.75084295
2021-07-14,2.73799566
2021-07-15,3.25707985
2021-07-16,5.63443608
2021-07-17,2.98247062
2021-07-18,2.84296269
2021-07-19,5.02753398
2021-07-20,3.69291497
2021-07-21,3.93611217
2021-07-22,2.53639465
2021-07-23,3.12195642
2021-07-24,3.07774902
2021-07-25,2.54241818
2021-07-26,3.12842831
2021-07-27,6.10248194
2021-07-28,6.95924328
2021-07-29,3.44567828
2021-07-30,5.86354949
2021-07-31,2.13319151
2021-08-01,8.31303714
2021-08-02,3.48930175
2021-08-03,2.38828973
2021-08-04,2.22431392
2021-08-05,2.16584672
2021-08-06,2.3626423
2021-08-07,3.05054946
2021-08-08,3.3385767
2021-08-09,3.06176038
2021-08-10,2.75084551
2021-08-11,3.61663911
2021-08-12,2.14778696
2021-08-13,2.98068101
2021-08-14,2.32980715
2021-08-15,2.04780713
2021-08-16,2.07509432
2021-08-17,0.79009725
2021-08-18,1.65364927
2021-08-19,1.93140964
2021-08-20,1.56025036
2021-08-21,1.96979152
2021-08-22,1.82902524
2021-08-23,2.41403902
2021-08-24,3.47075668
2021-08-25,3.14062755
2021-08-26,5.60148132
2021-08-27,6.06905423
2021-08-28,2.06386493
2021-08-29,2.213848
2021-08-30,4.05206503
2021-08-31,2.68898834
2021-09-01,2.77878938
2021-09-02,2.77886493
2021-09-03,4.1374115
2021-09-04,2.42126236
2021-09-05,3.65437215
2021-09-06,3.83249059
2021-09-07,5.7450039
2021-09-08,3.83038764
2021-09-09,3.59267557
2021-09-10,3.20212182
2021-09-11,2.98743091
2021-09-12,2.99015143
2021-09-13,3.00316541
2021-09-14,2.83274681
2021-09-15,2.51845886
2021-09-16,4.58322805
2021-09-17,2.45829684
2021-09-18,2.84092534
2021-09-19,2.63523792
2021-09-20,3.29346095
2021-09-21,6.5598564
2021-09-22,2.83402244
2021-09-23,2.47996615
2021-09-24,4.07460163
2021-09-25,3.0966163
2021-09-26,3.21893817
2021-09-27,3.37695677
2021-09-28,2.45989642
2021-09-29,2.29428414
2021-09-30,4.57360299
2021-10-01,2.6225376
2021-10-02,3.17025869
2021-10-03,8.90497576
2021-10-04,2.58363726
2021-10-05,5.47532251
2021-10-06,2.39923319
2021-10-07,2.40817674
2021-10-08,4.4182592
2021-10-09,2.53146422
2021-10-10,2.49982915
2021-10-11,3.17795275
2021-10-12,5.17051864
2021-10-13,4.85775041
2021-10-14,5.49252957
2021-10-15,3.34444776
2021-10-16,2.40367721
2021-10-17,2.70264149
2021-10-18,4.31391076
2021-10-19,2.86665692
2021-10-20,2.91080136
2021-10-21,3.48575227
2021-10-22,2.21802746
2021-10-23,3.69910679
2021-10-24,2.7125414
2021-10-25,5.87140369
2021-10-26,2.26980245
2021-10-27,3.17260775
2021-10-28,5.63644293
2021-10-29,9.3122289
2021-10-30,3.86501362
2021-10-31,2.67514679
2021-11-01,3.00717438
2021-11-02,2.71823171
2021-11-03,2.72320069
2021-11-04,2.08081293
2021-11-05,2.82392737
2021-11-06,2.74950965
2021-11-07,2.10047178
2021-11-08,2.74393997
2021-11-09,2.86082722
2021-11-10,3.56707621
2021-11-11,2.83503779
2021-11-12,5.46021386
2021-11-13,2.54203755
2021-11-14,2.87701512
2021-11-15,3.38407813
2021-11-16,2.1947873
2021-11-17,2.08410978
2021-11-18,2.36874773
2021-11-19,2.29752
2021-11-20,2.41344996
2021-11-21,2.31540004
2021-11-22,2.34834538
2021-11-23,2.5684993
2021-11-24,2.97142265
2021-11-25,2.14027063
2021-11-26,2.65752671
2021-11-27,2.41408973
2021-11-28,2.41359047
2021-11-29,2.5266862
2021-11-30,2.85726905
2021-12-01,2.9383603
2021-12-02,2.78017673
2021-12-03,2.87334818
2021-12-04,6.10204506
2021-12-05,3.44885318
2021-12-06,3.41932102
2021-12-07,6.19468153
2021-12-08,6.07031497
2021-12-09,4.17269163
2021-12-10,2.44498568
2021-12-11,4.18585783
2021-12-12,2.31298038
2021-12-13,2.47104486
2021-12-14,2.45106413
2021-12-15,2.71213724
2021-12-16,2.10989616
2021-12-17,2.54633477
2021-12-18,2.33905957
2021-12-19,2.21101875
2021-12-20,2.82205472
2021-12-21,2.49657421
2021-12-22,2.70880159
2021-12-23,10.171834
2021-12-24,2.48813881
2021-12-25,3.51082957
2021-12-26,2.69969642
2021-12-27,6.14654149
2021-12-28,2.30407386
2021-12-29,2.38105324
2021-12-30,3.27615593
2021-12-31,3.34100768
2022-01-01,2.30780368
2022-01-02,3.20946932
2022-01-03,2.72113493
2022-01-04,2.28684532
2022-01-05,2.52984097
2022-01-06,2.23408577
2022-01-07,2.27701042
2022-01-08,2.6893143
2022-01-09,3.06253276
2022-01-10,2.64677424
2022-01-11,2.25169897
2022-01-12,4.25641597
2022-01-13,3.87251798
2022-01-14,5.1589989
2022-01-15,3.39918165
2022-01-16,3.00256454
2022-01-17,3.38045494
2022-01-18,4.03111769
2022-01-19,2.90623825
2022-01-20,2.86358356
2022-01-21,4.14659577
2022-01-22,3.8935995
2022-01-23,2.71359702
2022-01-24,2.56890868
2022-01-25,3.78239788
2022-01-26,5.28221037
2022-01-27,5.42785159
2022-01-28,4.01636336
2022-01-29,4.02687268
2022-01-30,9.54814236
2022-01-31,4.55197218
2022-02-01,4.22562793
2022-02-02,2.86370971
2022-02-03,2.98534342
2022-02-04,2.83440202
2022-02-05,3.15092303
2022-02-06,2.44834099
2022-02-07,3.69716235
2022-02-08,3.61667433
2022-02-09,4.53699012
2022-02-10,3.26727608
2022-02-11,4.75016917
2022-02-12,2.2966212
2022-02-13,2.71174951
2022-02-14,10.04992173
2022-02-15,2.76147196
2022-02-16,4.14739793
2022-02-17,2.85829948
2022-02-18,3.18940903
2022-02-19,2.48232601
2022-02-20,3.95114005
2022-02-21,4.0115358
2022-02-22,3.12045503
2022-02-23,2.57683336
2022-02-24,4.71261106
2022-02-25,4.73885196
2022-02-26,2.17782636
2022-02-27,2.01044048
2022-02-28,2.66896918
2022-03-01,4.51319467
2022-03-02,2.01302851
2022-03-03,3.36248622
2022-03-04,2.74764286
2022-03-05,2.55672573
2022-03-06,2.8142335
2022-03-07,2.78648664
2022-03-08,2.33580051
2022-03-09,2.43049987
2022-03-10,3.44829905
2022-03-11,2.23970163
2022-03-12,3.13588292
2022-03-13,2.42695889
2022-03-14,5.34571717
2022-03-15,2.75049179
2022-03-16,4.1167717
2022-03-17,4.27099288
2022-03-18,3.75919447
2022-03-19,3.03496192
2022-03-20,2.89277146
2022-03-21,2.51431778
2022-03-22,3.4580799
2022-03-23,2.67366912
2022-03-24,3.52355761
2022-03-25,3.25872205
2022-03-26,3.31332145
2022-03-27,2.17170461
2022-03-28,9.09970855
2022-03-29,4.93537926
2022-03-30,2.56238346
2022-03-31,3.68655957
2022-04-01,2.90479272
2022-04-02,4.28175101
2022-04-03,3.87974151
2022-04-04,4.02765967
2022-04-05,4.77299527
2022-04-06,3.6338775
2022-04-07,4.84245819
2022-04-08,3.88972356
2022-04-09,4.32357966
2022-04-10,3.37246889
2022-04-11,6.27097296
2022-04-12,3.46397984
2022-04-13,3.00563883
2022-04-14,7.14544601
2022-04-15,3.60806357
2022-04-16,4.37010934
2022-04-17,3.87612222
2022-04-18,3.67054742
2022-04-19,5.24040619
2022-04-20,5.08259106
2022-04-21,3.35459335
2022-04-22,4.00917519
2022-04-23,3.88680746
2022-04-24,4.30458675
2022-04-25,3.34333206
2022-04-26,3.0199131
2022-04-27,6.85606964
2022-04-28,3.43979233
2022-04-29,3.75443228
2022-04-30,4.46905523
2022-05-01,4.2841227
2022-05-02,4.2559193
2022-05-03,5.0662381
2022-05-04,1.25961228
2022-05-05,5.61912033
2022-05-06,5.48596962
2022-05-07,4.09041335
2022-05-08,6.20804591
2022-05-09,5.85984021
2022-05-10,5.01630349
2022-05-11,7.57223256
2022-05-12,6.14352264
2022-05-13,6.13639878
2022-05-14,4.60861172
2022-05-15,3.49916038
2022-05-16,4.99969384
2022-05-17,5.95475198
2022-05-18,4.95798166
2022-05-19,4.5120416
2022-05-20,4.90754485
2022-05-21,3.92796069
2022-05-22,4.43594121
2022-05-23,6.4944076
2022-05-24,7.0652162
2022-05-25,5.36892491
2022-05-26,5.0133795
2022-05-27,4.00504704
2022-05-28,4.49452611
2022-05-29,3.8366858
2022-05-30,4.99020993
2022-05-31,4.31998052
2022-06-01,5.32823333
2022-06-02,3.99750329
2022-06-03,4.09528441
2022-06-04,4.95451527
2022-06-05,3.61662471
2022-06-06,4.51994222
2022-06-07,3.85936641
2022-06-08,5.69018602
2022-06-09,4.48631469
2022-06-10,4.26559413
2022-06-11,4.51543301
2022-06-12,4.92757237
2022-06-13,4.85523815
2022-06-14,13.82687402
2022-06-15,14.48466936
2022-06-16,25.67509569
2022-06-17,11.5318502
2022-06-18,6.16380008
2022-06-19,4.10501344
2022-06-20,6.63027245
2022-06-21,5.03887813
2022-06-22,22.16612226
2022-06-23,5.1614614
2022-06-24,6.91452644
2022-06-25,4.53640994
2022-06-26,4.63844485
2022-06-27,5.68174776
2022-06-28,2.61651989
2022-06-29,4.35426825
2022-06-30,5.69383708
2022-07-01,5.11741273
2022-07-02,3.933982
2022-07-03,3.21394471
2022-07-04,5.90275223
2022-07-05,4.53728874
2022-07-06,3.75310312
2022-07-07,6.26699226
2022-07-08,4.72181989
2022-07-09,4.90262629
2022-07-10,4.94047546
2022-07-11,5.13389155
2022-07-12,5.0084864
2022-07-13,4.89253531
2022-07-14,4.75219235
2022-07-15,30.09681785
2022-07-16,4.19787362
2022-07-17,3.54399951
2022-07-18,4.84826701
2022-07-19,6.62191867
2022-07-20,5.84133212
2022-07-21,3.93057305
2022-07-22,5.89554095
2022-07-23,3.72972798
2022-07-24,4.6475417
2022-07-25,4.26596034
2022-07-26,4.72041151
2022-07-27,4.21733569
2022-07-28,10.13323979
2022-07-29,4.07591357
2022-07-30,3.78245099
2022-07-31,3.43046866
2022-08-01,4.27541263
2022-08-02,3.93728086
2022-08-03,4.94020981
2022-08-04,3.7266612
2022-08-05,3.62153953
2022-08-06,3.18001108
2022-08-07,2.19269597
2022-08-08,4.07264591
2022-08-09,5.56541869
2022-08-10,4.10437147
2022-08-11,4.3099499
2022-08-12,4.47750684
2022-08-13,4.47091064
2022-08-14,3.40946472
2022-08-15,4.01472076
2022-08-16,3.66387501
2022-08-17,5.3174055
2022-08-18,4.17744888
2022-08-19,5.7809733
2022-08-20,4.05058591
2022-08-21,4.1731443
2022-08-22,6.41460477
2022-08-23,4.64227191
2022-08-24,4.40940369
2022-08-25,5.9885221
2022-08-26,5.02768687
2022-08-27,6.29390461
2022-08-28,3.88174473
2022-08-29,5.71390241
2022-08-30,5.29780683
2022-08-31,3.62076647
2022-09-01,3.54578685
2022-09-02,9.60959332
2022-09-03,3.39431059
2022-09-04,3.65139775
2022-09-05,9.90730873
2022-09-06,3.8824274
2022-09-07,3.75126962
2022-09-08,4.08941193
2022-09-09,4.07986635
2022-09-10,4.50584694
2022-09-11,4.27692202
2022-09-12,5.05049806
2022-09-13,6.35853604
2022-09-14,4.56921371
2022-09-15,4.60593309
2022-09-16,5.12865581
2022-09-17,3.59968221
2022-09-18,4.68853617
2022-09-19,4.78887339
2022-09-20,4.70986306
2022-09-21,6.43432502
2022-09-22,7.15073576
2022-09-23,6.09725834
2022-09-24,4.32504404
2022-09-25,3.47054876
2022-09-26,5.16477756
2022-09-27,6.874288
2022-09-28,5.19885111
2022-09-29,6.82911438
2022-09-30,6.71447644
2022-10-01,5.09687932
2022-10-02,4.72776941
2022-10-03,6.4224978
2022-10-04,5.57260866
2022-10-05,6.21928202
2022-10-06,4.31120258
2022-10-07,5.87857182
2022-10-08,5.2401069
2022-10-09,4.74131942
2022-10-10,4.3534269
2022-10-11,5.63697872
2022-10-12,9.76514122
2022-10-13,5.72061079
2022-10-14,5.32114433
2022-10-15,3.94617519
2022-10-16,3.75321831
2022-10-17,5.26880541
2022-10-18,5.38692788
2022-10-19,9.28626847
2022-10-20,4.88414409
2022-10-21,4.71726684
2022-10-22,4.52205979
2022-10-23,4.35389835
2022-10-24,4.99679788
2022-10-25,5.19267231
2022-10-26,6.10424867
2022-10-27,5.09777787
2022-10-28,7.16454272
2022-10-29,4.22926549
2022-10-30,3.62729386
2022-10-31,4.52116128
2022-11-01,5.73367798
2022-11-02,5.60965409
2022-11-03,5.66378446
2022-11-04,5.3093687
2022-11-05,4.90495246
2022-11-06,4.42348728
2022-11-07,8.04247048
2022-11-08,7.82456244
2022-11-09,14.17706206
2022-11-10,16.56380748
2022-11-11,7.59818575
2022-11-12,6.47398238
2022-11-13,5.24360609
2022-11-14,6.63185375
2022-11-15,8.84290938
2022-11-16,6.81365839
2022-11-17,3.85284776
2022-11-18,4.42536689
2022-11-19,3.21878506
2022-11-20,3.13168478
2022-11-21,4.25100563
2022-11-22,5.37005376
2022-11-23,6.50461427
2022-11-24,5.4776217
2022-11-25,5.04943186
2022-11-26,4.59782229
2022-11-27,7.69542246
2022-11-28,3.62945115
2022-11-29,4.37501792
2022-11-30,5.37163523
2022-12-01,3.65129427
2022-12-02,3.85457479
2022-12-03,3.649379
2022-12-04,3.91759768
2022-12-05,3.6968416
2022-12-06,3.71267528
2022-12-07,3.82678626
2022-12-08,3.20382607
2022-12-09,3.74173599
2022-12-10,3.36195432
2022-12-11,3.06632741
2022-12-12,3.38159105
2022-12-13,3.89866352
2022-12-14,5.33122905
2022-12-15,3.47630159
2022-12-16,3.91957743
2022-12-17,3.53047335
2022-12-18,3.65470349
2022-12-19,4.60195083
2022-12-20,5.58572047
2022-12-21,4.57028849
2022-12-22,3.88963551
2022-12-23,3.55736134
2022-12-24,3.7423717
2022-12-25,2.71662226
2022-12-26,3.16061766
2022-12-27,4.81649342
2022-12-28,4.22976642
2022-12-29,4.27898296
2022-12-30,3.46074092
2022-12-31,3.51233724
2023-01-01,5.32572827
2023-01-02,3.0464444
2023-01-03,4.72590209
2023-01-04,4.41403595
2023-01-05,4.74475947
2023-01-06,4.42506126
2023-01-07,2.78987195
2023-01-08,2.77017626
2023-01-09,3.79203597
2023-01-10,4.12494875
2023-01-11,3.68898563
2023-01-12,5.73419693
2023-01-13,4.98456896
2023-01-14,8.53892867
2023-01-15,3.3399795
2023-01-16,3.24848713
2023-01-17,6.4768641
2023-01-18,4.70190585
2023-01-19,7.97825145
2023-01-20,3.50707622
2023-01-21,3.81075127
2023-01-22,4.07956335
2023-01-23,3.39739512
2023-01-24,3.25357669
2023-01-25,4.14683489
2023-01-26,3.07444434
2023-01-27,3.72013972
2023-01-28,4.70937195
2023-01-29,2.74117048
2023-01-30,2.93431485
2023-01-31,3.25714276
2023-02-01,3.2609665
2023-02-02,3.71412331
2023-02-03,3.4124928
2023-02-04,2.30081373
2023-02-05,2.38650576
2023-02-06,3.10995775
2023-02-07,3.49522087
2023-02-08,3.02205871
2023-02-09,2.74863753
2023-02-10,3.37468938
2023-02-11,2.40187064
2023-02-12,2.87448274
2023-02-13,3.47768544
2023-02-14,3.58617363
2023-02-15,3.75130473
2023-02-16,3.49109585
2023-02-17,2.9112828
2023-02-18,2.52924718
2023-02-19,2.28723415
2023-02-20,2.99869846
2023-02-21,3.64749289
2023-02-22,2.95102217
2023-02-23,2.59038988
2023-02-24,3.8028425
2023-02-25,1.84120121
2023-02-26,1.68033709
2023-02-27,14.23272427
2023-02-28,12.53471378
2023-03-01,2.92579178
2023-03-02,1.88421525
2023-03-03,2.4589949
2023-03-04,1.70410226
2023-03-05,4.45579739
2023-03-06,3.13304472
2023-03-07,2.78757825
2023-03-08,2.80391071
2023-03-09,3.97838137
2023-03-10,2.93558868
2023-03-11,5.71893703
2023-03-12,3.51249447
2023-03-13,17.5337661
2023-03-14,7.82365704
2023-03-15,4.67938548
2023-03-16,4.04496077
2023-03-17,4.29087939
2023-03-18,2.59034145
2023-03-19,1.04096477
2023-03-20,1.61277193
2023-03-21,2.31811984
2023-03-22,3.1568694
2023-03-23,2.22597279
2023-03-24,2.29114144
2023-03-25,0.97281048
2023-03-26,1.01291141
2023-03-27,1.50000923
2023-03-28,1.64660001
2023-03-29,1.77644863
2023-03-30,3.32654968
2023-03-31,1.87623056
2023-04-01,0.95567004
2023-04-02,0.7212914
2023-04-03,1.38397726
2023-04-04,1.04020206
2023-04-05,1.39944188
2023-04-06,1.17630293
2023-04-07,0.76662416
2023-04-08,0.63413341
2023-04-09,0.72834385
2023-04-10,1.52011077
2023-04-11,2.1173002
2023-04-12,1.7351728
2023-04-13,1.38388235
2023-04-14,2.11292719
2023-04-15,1.16587852
2023-04-16,2.33044823
2023-04-17,1.62254736
2023-04-18,1.76637834
2023-04-19,2.57396746
2023-04-20,2.27432028
2023-04-21,7.04866693
2023-04-22,1.87071693
2023-04-23,0.56872015
2023-04-24,1.45443196
2023-04-25,1.14887623
2023-04-26,1.17491538
2023-04-27,0.90086216
2023-04-28,0.91458043
2023-04-29,0.41171239
2023-04-30,0.23109247
2023-05-01,0.16007869
2023-05-02,0.18020918
2023-05-03,0.22715355
2023-05-04,0.31871628
2023-05-05,0.20343363
2023-05-06,0.094977
2023-05-07,0.07551117
2023-05-08,0.06524676
2023-05-09,0.16341747
2023-05-10,0.13206983
2023-05-11,0.26919493
2023-05-12,0.24682777
2023-05-13,0.15260954
2023-05-14,0.12588677
2023-05-15,0.18362509
2023-05-16,0.20079417
2023-05-17,0.1811781
2023-05-18,0.32082619
2023-05-19,0.21161457
2023-05-20,0.17239706
2023-05-21,0.13875234
2023-05-22,0.22628441
2023-05-23,0.32508725
2023-05-24,0.40415515
2023-05-25,0.31904274
2023-05-26,0.13542827
2023-05-27,0.20875989
2023-05-28,0.15904825
2023-05-29,0.20466988
2023-05-30,0.23372448
2023-05-31,0.54796115
2023-06-01,0.47561447
2023-06-02,0.28107943
2023-06-03,0.82097984
2023-06-04,0.52121164
2023-06-05,0.49862259
2023-06-06,0.41276334
2023-06-07,0.34178859
2023-06-08,0.68766193
2023-06-09,0.46126704
2023-06-10,0.9340531
2023-06-11,0.68634689
2023-06-12,0.90648691
2023-06-13,0.81088744
2023-06-14,0.91049733
2023-06-15,1.30198423
2023-06-16,0.82405311
2023-06-17,0.6990993
2023-06-18,0.93119421
2023-06-19,0.92861683
2023-06-20,0.83697874
2023-06-21,1.72352224
2023-06-22,1.60518866
2023-06-23,1.72821275
2023-06-24,1.81494879
2023-06-25,1.7525445
2023-06-26,1.61590947
2023-06-27,1.75772276
2023-06-28,1.49027312
2023-06-29,1.66797752
2023-06-30,1.37626027
2023-07-01,1.46730546
2023-07-02,1.78523224
2023-07-03,1.81525768
2023-07-04,2.11881811
2023-07-05,1.19257466
2023-07-06,1.8974549
2023-07-07,1.90509028
2023-07-08,1.59821157
2023-07-09,1.82799674
2023-07-10,1.95475592
2023-07-11,1.42759742
2023-07-12,1.13299967
2023-07-13,1.61440612
2023-07-14,1.7917183
2023-07-15,1.09142654
2023-07-16,0.90791436
2023-07-17,1.19937122
2023-07-18,1.70621211
2023-07-19,1.31972075
2023-07-20,1.49244295
2023-07-21,1.42743278
2023-07-22,1.24733224
2023-07-23,1.19970333
2023-07-24,2.05988231
2023-07-25,1.72943388
2023-07-26,2.37479473
2023-07-27,2.90084055
2023-07-28,2.56338828
2023-07-29,2.11482073
2023-07-30,1.77501833
2023-07-31,3.33402595
2023-08-01,3.353341
2023-08-02,3.41251687
2023-08-03,2.78408512
2023-08-04,3.01539186
2023-08-05,3.20174661
2023-08-06,3.07576129
2023-08-07,3.75355105
2023-08-08,1.79864165
2023-08-09,2.59217243
2023-08-10,2.91193992
2023-08-11,2.52351877
2023-08-12,2.38691611
2023-08-13,2.81682454
2023-08-14,3.29462353
2023-08-15,2.91026258
2023-08-16,3.11627739
2023-08-17,4.50585356
2023-08-18,3.20784928
2023-08-19,2.24484123
2023-08-20,2.28526617
2023-08-21,2.71732417
2023-08-22,3.47972265
2023-08-23,4.63639385
2023-08-24,3.57811038
2023-08-25,2.33357563
2023-08-26,2.24715896
2023-08-27,2.50818344
2023-08-28,1.95348137
2023-08-29,3.42115411
2023-08-30,2.30362173
2023-08-31,2.36130471
2023-09-01,3.50849214
2023-09-02,1.65076064
2023-09-03,1.56339525
2023-09-04,1.92465871
2023-09-05,2.1602864
2023-09-06,2.62591698
2023-09-07,2.65926925
2023-09-08,2.79697499
2023-09-09,1.85107258
2023-09-10,2.42793877
2023-09-11,3.38970892
2023-09-12,2.88168136
2023-09-13,2.00309483
2023-09-14,2.95562841
2023-09-15,1.8557726
2023-09-16,1.52076817
2023-09-17,0.98510766
2023-09-18,1.25710123
2023-09-19,1.87575252
2023-09-20,2.31135709
2023-09-21,2.65598533
2023-09-22,2.60378318
2023-09-23,0.97121219
2023-09-24,1.63388863
2023-09-25,3.21169458
2023-09-26,2.42032665
2023-09-27,2.43661998
2023-09-28,3.4201049
2023-09-29,2.23517215
2023-09-30,2.07778697
2023-10-01,1.94187546
2023-10-02,3.62674765
2023-10-03,1.58681767
2023-10-04,1.47092618
2023-10-05,1.77528075
2023-10-06,2.0867082
2023-10-07,1.30781511
2023-10-08,1.29367114
2023-10-09,2.64204719
2023-10-10,1.74916385
2023-10-11,3.10645499
2023-10-12,3.08432635
2023-10-13,2.40993977
2023-10-14,1.17335137
2023-10-15,1.292792
2023-10-16,3.14604636
2023-10-17,2.49082465
2023-10-18,2.56154252
2023-10-19,2.58082977
2023-10-20,4.40271979
2023-10-21,2.45574693
2023-10-22,1.50660746
2023-10-23,3.08168898
2023-10-24,5.87848218
2023-10-25,2.91595381
2023-10-26,2.11698795
2023-10-27,2.45049986
2023-10-28,1.08361625
2023-10-29,0.81801427
2023-10-30,1.51680556
2023-10-31,1.45346211
2023-11-01,1.27078408
2023-11-02,1.41451231
2023-11-03,0.80980448
2023-11-04,0.54993872
2023-11-05,0.67152172
2023-11-06,0.76855163
2023-11-07,0.35367266
2023-11-08,0.13990173
2023-11-09,1.03762478
2023-11-10,1.81086268
2023-11-11,0.54391448
2023-11-12,0.65988417
2023-11-13,0.63900916
2023-11-14,0.84101571
2023-11-15,0.65291981
2023-11-16,0.51623895
2023-11-17,0.58641883
2023-11-18,0.31680487
2023-11-19,0.28371445
2023-11-20,0.70257525
2023-11-21,0.44511615
2023-11-22,0.85707488
2023-11-23,0.67528776
2023-11-24,0.85090746
2023-11-25,0.67795137
2023-11-26,0.70383786
2023-11-27,1.02314106
2023-11-28,0.70554064
2023-11-29,0.6836114
2023-11-30,0.82369465
2023-12-01,0.83121675
2023-12-02,0.46349575
2023-12-03,0.44321456
2023-12-04,0.77303332
2023-12-05,0.27813472
2023-12-06,0.49087302
2023-12-07,1.20593555
2023-12-08,0.60945285
2023-12-09,0.47646198
2023-12-10,0.33053213
2023-12-11,0.90981259
2023-12-12,0.33667877
2023-12-13,0.25103779
2023-12-14,0.15830614
2023-12-15,0.26079055
