date,Miner to Exchange Flow (Mean)
2024-02-19,1.92713335
2024-02-20,2.58648066
2024-02-21,2.416089
2024-02-22,1.47678373
2024-02-23,2.11695886
2024-02-24,0.9539116
2024-02-25,0.66861295
2024-02-26,0.80454119
2024-02-27,2.49644006
2024-02-28,2.05153494
2024-02-29,1.94650987
2024-03-01,1.10278501
2024-03-02,0.74900213
2024-03-03,0.48687383
2024-03-04,1.08550907
2024-03-05,2.22567533
2024-03-06,1.51369987
2024-03-07,1.89634569
2024-03-08,1.33910719
2024-03-09,0.97449661
2024-03-10,1.31071915
2024-03-11,2.43303115
2024-03-12,2.32612573
2024-03-13,1.62040101
2024-03-14,1.64429906
2024-03-15,1.3364845
2024-03-16,1.48533995
2024-03-17,1.00495083
2024-03-18,0.95435864
2024-03-19,2.27379494
2024-03-20,1.73422255
2024-03-21,1.31579284
2024-03-22,1.35749585
2024-03-23,0.71654754
2024-03-24,0.90546425
2024-03-25,1.76246475
2024-03-26,2.69857196
2024-03-27,1.98849253
2024-03-28,1.49236059
2024-03-29,1.22397247
2024-03-30,0.87042519
2024-03-31,1.00068408
2024-04-01,0.80337994
2024-04-02,1.18920404
2024-04-03,1.33964944
2024-04-04,1.54270313
2024-04-05,1.51805287
2024-04-06,0.57029023
2024-04-07,0.59007932
2024-04-08,1.08809324
2024-04-09,1.00292083
2024-04-10,0.76183162
2024-04-11,0.47826892
2024-04-12,0.96430053
2024-04-13,0.89598264
2024-04-14,1.07085466
2024-04-15,0.56867677
2024-04-16,0.66656244
2024-04-17,0.75387626
2024-04-18,1.72058622
2024-04-19,0.57497516
2024-04-20,0.76921639
2024-04-21,0.53934047
2024-04-22,0.60400718
2024-04-23,0.6290848
2024-04-24,1.50157329
2024-04-25,0.71281096
2024-04-26,0.54193551
2024-04-27,0.42583118
2024-04-28,0.73307459
2024-04-29,0.8095272
2024-04-30,1.5108507
2024-05-01,1.64813044
2024-05-02,1.4187213
2024-05-03,1.59876421
2024-05-04,4.84534213
2024-05-05,3.05753342
2024-05-06,5.37773618
2024-05-07,4.61442606
2024-05-08,5.51062051
2024-05-09,5.84526334
2024-05-10,7.29387037
2024-05-11,4.51052388
2024-05-12,5.30549646
2024-05-13,6.45959985
2024-05-14,4.34522155
2024-05-15,5.14711054
2024-05-16,6.16669586
2024-05-17,5.46155858
2024-05-18,4.75959888
2024-05-19,5.26617709
2024-05-20,6.3695896
2024-05-21,12.80855838
2024-05-22,7.98518305
2024-05-23,8.4069471
2024-05-24,5.34381539
2024-05-25,4.11739236
2024-05-26,4.52728159
2024-05-27,5.92460827
2024-05-28,6.91024256
2024-05-29,6.77185675
2024-05-30,4.75397518
2024-05-31,6.92816993
2024-06-01,3.26995027
2024-06-02,2.8658775
2024-06-03,6.8130755
2024-06-04,4.52206996
2024-06-05,5.84434976
2024-06-06,7.47364418
2024-06-07,2.30110628
2024-06-08,3.94493309
2024-06-09,1.33073883
2024-06-10,2.89754086
2024-06-11,6.18730895
2024-06-12,6.20081556
2024-06-13,6.99032205
2024-06-14,8.24376453
2024-06-15,4.70512777
2024-06-16,3.02796997
2024-06-17,8.01676559
2024-06-18,6.74491113
2024-06-19,5.51473543
2024-06-20,6.12165556
2024-06-21,4.51998391
2024-06-22,3.7778284
2024-06-23,3.30777634
2024-06-24,9.98000206
2024-06-25,8.10816068
2024-06-26,8.90020868
2024-06-27,7.22230177
2024-06-28,9.80160804
2024-06-29,4.82156317
2024-06-30,4.62876446
2024-07-01,8.71154295
2024-07-02,6.61914832
2024-07-03,6.59954201
2024-07-04,10.57518979
2024-07-05,10.06760598
2024-07-06,5.01684757
2024-07-07,5.31071838
2024-07-08,8.73786344
2024-07-09,7.84139524
2024-07-10,6.20666561
2024-07-11,8.05294461
2024-07-12,5.01506317
2024-07-13,5.54685907
2024-07-14,5.01773385
2024-07-15,6.64788476
2024-07-16,6.76489582
2024-07-17,7.9134082
2024-07-18,7.24758964
2024-07-19,7.51577035
2024-07-20,5.10595508
2024-07-21,3.93633611
2024-07-22,6.34811819
2024-07-23,9.68389117
2024-07-24,6.90150646
2024-07-25,13.76562055
2024-07-26,6.6970018
2024-07-27,5.21011174
2024-07-28,4.89778431
2024-07-29,9.28618999
2024-07-30,8.40268108
2024-07-31,5.35976786
2024-08-01,8.94644354
2024-08-02,10.27140437
2024-08-03,7.70717374
2024-08-04,7.8395371
2024-08-05,16.61194319
2024-08-06,10.22114458
2024-08-07,12.98168008
2024-08-08,11.91548418
2024-08-09,7.44096559
2024-08-10,4.73944663
2024-08-11,5.01329643
2024-08-12,10.14492335
2024-08-13,6.16841785
2024-08-14,8.35848578
2024-08-15,8.90754743
2024-08-16,10.58929204
2024-08-17,4.83106998
2024-08-18,4.579442
2024-08-19,7.48066271
2024-08-20,8.59699864
2024-08-21,8.03265901
2024-08-22,8.05486183
2024-08-23,9.09407684
2024-08-24,6.31640103
2024-08-25,4.98595859
2024-08-26,8.48669752
2024-08-27,6.88376336
2024-08-28,11.33611548
2024-08-29,8.19643977
2024-08-30,8.95673897
2024-08-31,7.06567787
2024-09-01,4.54673097
2024-09-02,7.11838673
2024-09-03,7.56855121
2024-09-04,7.42319175
2024-09-05,8.38381859
2024-09-06,10.78723758
2024-09-07,5.9106943
2024-09-08,2.96239615
2024-09-09,8.47045907
2024-09-10,6.07435287
2024-09-11,8.51114793
2024-09-12,7.10256274
2024-09-13,9.99988557
2024-09-14,5.49309672
2024-09-15,5.85532957
2024-09-16,9.87778489
2024-09-17,6.87433286
2024-09-18,8.3127402
2024-09-19,10.51296877
2024-09-20,8.70992949
2024-09-21,5.26803924
2024-09-22,4.25166803
2024-09-23,7.60886956
2024-09-24,5.76117535
2024-09-25,5.48770053
2024-09-26,6.78382657
2024-09-27,5.68469983
2024-09-28,3.09128772
2024-09-29,2.30783558
2024-09-30,9.18548693
2024-10-01,10.93013878
2024-10-02,7.36847601
2024-10-03,6.68334233
2024-10-04,4.30637948
2024-10-05,2.20152466
2024-10-06,3.92103797
2024-10-07,7.83178837
2024-10-08,7.83871749
2024-10-09,7.41268173
2024-10-10,7.08422268
2024-10-11,7.30309948
2024-10-12,3.6960414
2024-10-13,3.01790457
2024-10-14,9.3462759
2024-10-15,9.45952621
2024-10-16,10.9977109
2024-10-17,10.02031282
2024-10-18,7.35140719
2024-10-19,4.39198649
2024-10-20,3.41940209
2024-10-21,9.84589082
2024-10-22,8.54152825
2024-10-23,8.10989331
2024-10-24,5.95796552
2024-10-25,8.77258926
2024-10-26,5.53446561
2024-10-27,6.13196916
2024-10-28,8.63557933
2024-10-29,12.54581975
2024-10-30,8.33502814
2024-10-31,10.78562412
2024-11-01,12.4503867
2024-11-02,4.1684519
2024-11-03,6.67758296
2024-11-04,9.60065292
2024-11-05,9.25830683
2024-11-06,12.78890774
2024-11-07,11.97953196
2024-11-08,10.00239155
2024-11-09,5.53767133
2024-11-10,9.58771579
2024-11-11,10.07936929
2024-11-12,17.21194185
2024-11-13,12.94521756
2024-11-14,13.11212983
2024-11-15,14.1704559
2024-11-16,8.17801399
2024-11-17,5.36706862
2024-11-18,9.88542617
2024-11-19,8.12906938
2024-11-20,8.40687196
2024-11-21,10.37922359
2024-11-22,9.23299514
2024-11-23,10.09173013
2024-11-24,6.48290383
2024-11-25,11.64827454
2024-11-26,16.30072575
2024-11-27,6.83994404
2024-11-28,6.7709322
2024-11-29,7.71996985
2024-11-30,5.85330282
2024-12-01,4.5930586
2024-12-02,9.54561894
2024-12-03,11.0320302
2024-12-04,7.83163889
2024-12-05,10.68265562
2024-12-06,10.79666686
2024-12-07,8.13235781
2024-12-08,4.46761435
2024-12-09,8.81461123
2024-12-10,7.07501646
2024-12-11,8.56408462
2024-12-12,6.5686222
2024-12-13,4.22057875
2024-12-14,4.23357772
2024-12-15,5.43597538
2024-12-16,8.47064329
2024-12-17,6.73190906
2024-12-18,7.37377966
2024-12-19,11.93303924
2024-12-20,10.67260788
2024-12-21,5.43734544
2024-12-22,5.50386871
2024-12-23,10.70083803
2024-12-24,8.19551274
2024-12-25,5.03322927
2024-12-26,6.71851422
2024-12-27,9.66722831
2024-12-28,3.8717951
2024-12-29,2.976754
2024-12-30,9.74563453
2024-12-31,6.29372259
2025-01-01,6.99496434
2025-01-02,5.6153339
2025-01-03,6.83169974
2025-01-04,3.36073996
2025-01-05,2.8632763
2025-01-06,5.78376039
2025-01-07,7.13331726
2025-01-08,7.58488828
2025-01-09,8.50327533
2025-01-10,8.04330068
2025-01-11,2.94415418
2025-01-12,3.6563022
2025-01-13,7.45104441
2025-01-14,5.2134902
2025-01-15,6.13771366
2025-01-16,8.0050657
2025-01-17,9.31467767
2025-01-18,5.64513161
2025-01-19,6.41270396
2025-01-20,7.39715512
2025-01-21,9.59391761
2025-01-22,7.74117726
2025-01-23,7.17977266
2025-01-24,7.44635166
2025-01-25,4.62339795
2025-01-26,2.38887704
2025-01-27,8.11505702
2025-01-28,6.55836869
2025-01-29,7.05892659
2025-01-30,8.17154386
2025-01-31,7.57874056
2025-02-01,2.66719278
2025-02-02,9.23354088
2025-02-03,15.73057545
2025-02-04,10.41384934
2025-02-05,7.37869916
2025-02-06,12.4280257
2025-02-07,8.25232223
2025-02-08,7.39269159
2025-02-09,3.97775919
2025-02-10,6.22564828
2025-02-11,9.57037792
2025-02-12,6.95875763
2025-02-13,8.47105368
2025-02-14,6.00856597
2025-02-15,4.00787744
2025-02-16,3.83289341
2025-02-17,6.05738031
2025-02-18,6.9551039
2025-02-19,8.03276508
2025-02-20,6.35382913
2025-02-21,12.94074823
2025-02-22,14.87876881
2025-02-23,8.54199314
2025-02-24,9.26881545
2025-02-25,22.40891755
2025-02-26,16.83305973
2025-02-27,12.40947999
2025-02-28,13.32256841
2025-03-01,8.89690205
2025-03-02,9.23611989
2025-03-03,13.81714226
2025-03-04,11.23115447
2025-03-05,8.70776017
2025-03-06,9.8082909
2025-03-07,11.34735993
2025-03-08,4.0103783
2025-03-09,5.23119225
2025-03-10,12.55736955
2025-03-11,9.89364886
2025-03-12,8.01583779
2025-03-13,8.0232378
2025-03-14,7.65339196
2025-03-15,4.47469968
2025-03-16,3.75469165
2025-03-17,8.38875284
2025-03-18,7.08459691
2025-03-19,6.67794772
2025-03-20,9.77956021
2025-03-21,7.95832182
2025-03-22,4.68916952
2025-03-23,3.50432756
2025-03-24,7.15260861
2025-03-25,9.59831168
2025-03-26,10.90066593
2025-03-27,6.67736415
2025-03-28,15.83692316
2025-03-29,3.83468088
2025-03-30,3.7596326
2025-03-31,8.45036101
2025-04-01,8.983229
2025-04-02,7.03493323
2025-04-03,14.84228937
2025-04-04,9.27438175
2025-04-05,5.18898854
2025-04-06,7.37316342
2025-04-07,16.32952589
2025-04-08,13.84862883
2025-04-09,12.04607686
2025-04-10,10.606251
2025-04-11,12.97118633
2025-04-12,6.59464536
2025-04-13,7.45602151
2025-04-14,7.26674008
2025-04-15,9.33059737
2025-04-16,7.32548783
2025-04-17,8.21590102
2025-04-18,5.82939788
2025-04-19,5.31118706
2025-04-20,4.51948691
2025-04-21,10.14632982
2025-04-22,11.23537187
2025-04-23,7.55990697
2025-04-24,11.09541585
2025-04-25,9.88906455
2025-04-26,7.12655893
2025-04-27,5.28236339
2025-04-28,9.65734982
2025-04-29,7.43345504
2025-04-30,8.01225963
2025-05-01,7.86474444
2025-05-02,7.36527635
2025-05-03,5.33407944
2025-05-04,5.07413182
2025-05-05,8.76746457
2025-05-06,6.85386571
2025-05-07,7.49037123
2025-05-08,11.36961953
2025-05-09,10.93089149
2025-05-10,4.84094088
2025-05-11,6.97564222
2025-05-12,9.00730222
2025-05-13,6.68640386
2025-05-14,7.33678415
2025-05-15,12.82874776
2025-05-16,8.54558252
2025-05-17,4.00933325
2025-05-18,7.21570698
2025-05-19,7.4052085
2025-05-20,9.35186095
2025-05-21,10.18444609
2025-05-22,12.60184781
2025-05-23,9.70584172
2025-05-24,5.91582137
2025-05-25,6.09153094
2025-05-26,7.44557369
2025-05-27,7.8002942
2025-05-28,8.59639231
2025-05-29,8.68570887
2025-05-30,9.11826884
2025-05-31,4.55312008
2025-06-01,3.24863461
2025-06-02,6.8249539
2025-06-03,6.98154776
2025-06-04,6.8946223
2025-06-05,9.06519357
2025-06-06,10.45050878
2025-06-07,5.64117428
2025-06-08,4.25710812
2025-06-09,7.63319096
2025-06-10,7.50065913
2025-06-11,6.7763886
2025-06-12,6.54947291
2025-06-13,8.06559471
2025-06-14,6.54542426
2025-06-15,3.86480869
2025-06-16,5.89814752
2025-06-17,7.53929799
2025-06-18,5.56086058
2025-06-19,5.13825876
2025-06-20,8.53006595
2025-06-21,6.15979944
2025-06-22,11.0934228
2025-06-23,10.38423618
2025-06-24,10.23648338
2025-06-25,10.51789292
2025-06-26,9.33470203
2025-06-27,11.04213407
2025-06-28,3.98663571
2025-06-29,5.80663501
2025-06-30,6.12380641
2025-07-01,6.19514758
2025-07-02,8.00359121
2025-07-03,5.63077745
2025-07-04,9.20744459
2025-07-05,3.58405341
2025-07-06,4.37350751
2025-07-07,7.83129042
2025-07-08,5.4046232
2025-07-09,6.59330925
2025-07-10,10.92039317
2025-07-11,14.27549253
2025-07-12,7.02453475
2025-07-13,9.07209414
2025-07-14,12.49106802
2025-07-15,24.50593585
2025-07-16,7.49774582
2025-07-17,13.19844046
2025-07-18,13.78794886
2025-07-19,5.36421694
2025-07-20,6.26926175
2025-07-21,8.45535244
2025-07-22,8.09169769
2025-07-23,8.74696867
2025-07-24,10.60774661
2025-07-25,30.6982968
2025-07-26,7.40849854
2025-07-27,5.40869087
2025-07-28,10.30018161
2025-07-29,8.73065704
2025-07-30,8.85659752
2025-07-31,7.03286199
2025-08-01,10.30294001
2025-08-02,5.73712004
2025-08-03,5.24641887
2025-08-04,11.49309154
2025-08-05,9.34190264
2025-08-06,6.14453936
2025-08-07,7.17109602
2025-08-08,8.59273224
2025-08-09,6.35603055
2025-08-10,8.26224429
2025-08-11,15.09477812
2025-08-12,7.13215345
2025-08-13,9.98548022
2025-08-14,11.95125111
2025-08-15,8.40629293
2025-08-16,5.94283463
2025-08-17,5.66018107
2025-08-18,8.00328277
2025-08-19,15.26316338
2025-08-20,8.27902374
2025-08-21,11.3906654
2025-08-22,13.48583466
2025-08-23,9.12385771
2025-08-24,11.72975012
2025-08-25,12.35343884
2025-08-26,11.93028326
2025-08-27,10.59544612
2025-08-28,10.1612993
2025-08-29,13.4764347
2025-08-30,10.20726597
2025-08-31,12.22519082
2025-09-01,12.14782518
2025-09-02,9.43203599
2025-09-03,4.13115371
2025-09-04,9.13398516
2025-09-05,12.06500216
2025-09-06,4.29248826
2025-09-07,4.2987173
2025-09-08,7.39179719
2025-09-09,12.04023813
2025-09-10,5.97335292
2025-09-11,8.59237179
2025-09-12,9.01033067
2025-09-13,6.68144801
2025-09-14,3.96584471
2025-09-15,8.48439506
2025-09-16,11.50898293
2025-09-17,7.4782663
2025-09-18,9.76039604
2025-09-19,8.8462065
2025-09-20,3.36540737
2025-09-21,5.32286617
2025-09-22,11.98485453
2025-09-23,12.01089054
2025-09-24,9.02183905
2025-09-25,7.14412012
2025-09-26,15.55211764
2025-09-27,6.05635092
2025-09-28,5.49876943
2025-09-29,14.01078461
2025-09-30,10.52532148
2025-10-01,11.63203623
2025-10-02,11.77986142
2025-10-03,9.87720364
2025-10-04,7.91157789
2025-10-05,11.74514821
2025-10-06,8.86905244
2025-10-07,8.64843771
2025-10-08,7.91518896
2025-10-09,8.78137516
2025-10-10,11.12331518
2025-10-11,20.6025675
2025-10-12,10.07177427
2025-10-13,9.53249511
2025-10-14,14.2127471
2025-10-15,12.52857143
2025-10-16,13.33596076
2025-10-17,16.05721762
2025-10-18,6.14164899
2025-10-19,5.41386031
2025-10-20,8.65037528
2025-10-21,24.58416593
2025-10-22,14.52885948
2025-10-23,10.0784092
2025-10-24,12.89752878
2025-10-25,6.17234395
2025-10-26,6.38145177
2025-10-27,8.80364676
2025-10-28,9.94478903
2025-10-29,10.41134901
2025-10-30,18.0109804
2025-10-31,15.59855038
2025-11-01,9.78054868
2025-11-02,8.06482683
2025-11-03,12.31907137
2025-11-04,18.69425513
2025-11-05,14.06491397
2025-11-06,14.16866226
2025-11-07,17.23720328
2025-11-08,8.69487332
2025-11-09,7.73421266
2025-11-10,9.32723057
2025-11-11,11.24882309
2025-11-12,8.70404143
2025-11-13,15.36122161
2025-11-14,23.04609774
2025-11-15,12.63001258
2025-11-16,11.47417575
2025-11-17,20.51198723
2025-11-18,21.98147061
2025-11-19,17.43287507
2025-11-20,21.51295029
2025-11-21,27.73218105
2025-11-22,17.50125178
2025-11-23,9.13369125
2025-11-24,18.52378216
2025-11-25,14.00984168
2025-11-26,17.64921959
2025-11-27,17.97264142
2025-11-28,15.3783326
2025-11-29,7.14196021
2025-11-30,6.2191561
2025-12-01,14.71341325
2025-12-02,13.81794132
2025-12-03,15.58714568
2025-12-04,10.0890526
2025-12-05,10.37544487
2025-12-06,9.01632242
2025-12-07,7.77428181
2025-12-08,10.16360611
2025-12-09,14.43132891
2025-12-10,10.31866509
2025-12-11,21.82524069
2025-12-12,13.78844491
2025-12-13,7.13065645
2025-12-14,8.85550087
2025-12-15,16.16842153
2025-12-16,13.39273405
2025-12-17,23.24212367
2025-12-18,13.90691505
2025-12-19,16.54339988
2025-12-20,7.21752502
2025-12-21,6.35896788
2025-12-22,12.54581213
2025-12-23,14.00948972
2025-12-24,13.05629984
2025-12-25,11.53350807
2025-12-26,17.26320958
2025-12-27,5.73106808
2025-12-28,6.39552098
2025-12-29,23.28868656
2025-12-30,12.69771899
2025-12-31,13.7365156
2026-01-01,15.20991897
2026-01-02,15.38675987
2026-01-03,8.70185345
2026-01-04,9.23291037
2026-01-05,16.06030945
2026-01-06,17.71557487
2026-01-07,12.46773262
2026-01-08,14.17563701
2026-01-09,17.24807736
2026-01-10,5.24508423
2026-01-11,3.6349056
2026-01-12,11.6043618
2026-01-13,12.44557125
2026-01-14,15.25564606
2026-01-15,17.57223994
2026-01-16,14.3840529
2026-01-17,8.74157168
2026-01-18,5.4766905
2026-01-19,12.74232757
2026-01-20,23.13872483
2026-01-21,22.03428082
2026-01-22,16.53302
2026-01-23,14.69828946
2026-01-24,7.29335787
2026-01-25,8.85961757
2026-01-26,15.0997809
2026-01-27,15.17666655
2026-01-28,14.33488105
2026-01-29,18.90640135
2026-01-30,17.97737444
2026-01-31,18.95664672
2026-02-01,18.47226085
2026-02-02,19.33305195
2026-02-03,30.6047068
2026-02-04,27.12144022
2026-02-05,37.80137225
2026-02-06,28.68853152
2026-02-07,14.18474459
2026-02-08,9.13792028
2026-02-09,24.3701988
2026-02-10,11.52158394
2026-02-11,29.74605782
2026-02-12,26.19501086
2026-02-13,22.03965513
2026-02-14,10.74767114
2026-02-15,7.53898508
2026-02-16,10.66942913
2026-02-17,11.65407656
2026-02-18,11.04467314
2026-02-19,8.86409382
2026-02-20,25.77077905
2026-02-21,5.54055604
2026-02-22,8.4091992
2026-02-23,12.62460608
2026-02-24,11.31377093
2026-02-25,14.41765162
2026-02-26,9.37606189
2026-02-27,14.07742567
2026-02-28,7.53626063
2026-03-01,6.92374276
2026-03-02,10.8885417
2026-03-03,17.50425699
2026-03-04,14.56814087
2026-03-05,19.1603617
2026-03-06,17.30161918
2026-03-07,5.07270727
2026-03-08,5.82872578
2026-03-09,16.79577596
2026-03-10,11.69072563
2026-03-11,11.60634419
2026-03-12,13.62569151
2026-03-13,13.61198239
2026-03-14,6.00437298
2026-03-15,4.92367171
2026-03-16,14.32939367
2026-03-17,10.52668935
2026-03-18,17.05176188
2026-03-19,12.07669442
2026-03-20,10.95153435
2026-03-21,6.19963661
2026-03-22,6.03267365
2026-03-23,8.66892477
2026-03-24,10.44695333
2026-03-25,12.41798029
2026-03-26,15.75335092
2026-03-27,22.6886262
2026-03-28,4.59112321
2026-03-29,10.37864154
2026-03-30,12.62980396
2026-03-31,11.49160409
2026-04-01,10.04625455
2026-04-02,12.40736389
2026-04-03,9.72173188
2026-04-04,4.59660659
2026-04-05,5.58575953
2026-04-06,10.46470802
2026-04-07,13.13962672
2026-04-08,11.64838668
2026-04-09,9.28701044
2026-04-10,8.73503565
2026-04-11,7.82609623
