date,Tokens Transferred Between EOA USD (Total)
2025-09-01,8076288603.462978
2025-09-02,8051717251.530995
2025-09-03,8645398475.027557
2025-09-04,8798297661.916708
2025-09-05,9267794208.548176
2025-09-06,2484724255.87024
2025-09-07,1776724827.4278936
2025-09-08,8555343561.5914755
2025-09-09,7342700481.211502
2025-09-10,6888199369.696533
2025-09-11,6864708371.586998
2025-09-12,8188455178.492999
2025-09-13,3255916833.365286
2025-09-14,3339263772.972999
2025-09-15,8221949100.213005
2025-09-16,9242875360.217026
2025-09-17,8301189025.033911
2025-09-18,12543842118.921207
2025-09-19,8408830419.249942
2025-09-20,2290478548.716948
2025-09-21,2725861955.658813
2025-09-22,10420449447.80915
2025-09-23,5365635657.91916
2025-09-24,6701732301.639657
2025-09-25,9689253251.710829
2025-09-26,8799863558.879585
2025-09-27,2204911952.71676
2025-09-28,1894604399.586053
2025-09-29,6380634182.340014
2025-09-30,8085398120.182315
2025-10-01,8651347873.68902
2025-10-02,7777121711.356708
2025-10-03,7185406737.560341
2025-10-04,3576792565.2495613
2025-10-05,4037997133.535029
2025-10-06,8493843649.641256
2025-10-07,8759379304.994854
2025-10-08,9641342862.301205
2025-10-09,6553150682.484269
2025-10-10,7154239706.0311775
2025-10-11,9117094170.246475
2025-10-12,4660826560.059998
2025-10-13,6886956859.278116
2025-10-14,11742428483.424604
2025-10-15,7124533057.845355
2025-10-16,6142953722.166673
2025-10-17,7267029282.215256
2025-10-18,2063243902.30196
2025-10-19,2670823259.3659244
2025-10-20,6695418706.236055
2025-10-21,5705041331.182718
2025-10-22,4720899542.104014
2025-10-23,5682669329.362148
2025-10-24,5749217126.879371
2025-10-25,1952578344.0615883
2025-10-26,3770702871.112865
2025-10-27,6290181951.21908
2025-10-28,6154134595.854696
2025-10-29,6665384398.950074
2025-10-30,6359147304.835146
2025-10-31,6333947728.508164
2025-11-01,3624377451.922962
2025-11-02,2709636945.102625
2025-11-03,6547557095.970959
2025-11-04,9641333702.784595
2025-11-05,8150904197.581993
2025-11-06,6126854072.005639
2025-11-07,6774664409.248767
2025-11-08,1655094797.0309126
2025-11-09,2327090402.956359
2025-11-10,5051007498.283936
2025-11-11,4330454756.830087
2025-11-12,5138867842.510676
2025-11-13,6552999380.581413
2025-11-14,7419129917.291844
2025-11-15,2083588104.965544
2025-11-16,2402088983.13649
2025-11-17,5373955206.289639
2025-11-18,7455055131.709195
2025-11-19,5741819464.672629
2025-11-20,4728965862.383813
2025-11-21,7443637039.094192
2025-11-22,2288907408.9811587
2025-11-23,12766833312.995731
2025-11-24,5061741051.871481
2025-11-25,4018331009.4653945
2025-11-26,4226216635.638244
2025-11-27,2844676923.62896
2025-11-28,4207298542.2469263
2025-11-29,1851527472.5320969
2025-11-30,1206876539.393739
2025-12-01,4847458421.109408
2025-12-02,4856789640.426641
2025-12-03,5090649086.15928
2025-12-04,4735182845.991294
2025-12-05,4431849867.443623
2025-12-06,1302221007.8553703
2025-12-07,1486983469.8812644
2025-12-08,3676228891.1197686
2025-12-09,4829529541.467585
2025-12-10,5515543749.501915
2025-12-11,5811395925.118488
2025-12-12,5151530498.055765
2025-12-13,1629769219.3945577
2025-12-14,2256224127.281459
2025-12-15,4820718235.793617
2025-12-16,5222221888.092077
2025-12-17,6862343002.82119
2025-12-18,4247389435.807757
2025-12-19,5285883226.478724
2025-12-20,1119790314.4303415
2025-12-21,1360604904.1949112
2025-12-22,4113414081.206488
2025-12-23,5673377439.473774
2025-12-24,3989495638.444424
2025-12-25,1695783281.49667
2025-12-26,4082258466.5551424
2025-12-27,1351158186.0952482
2025-12-28,1342136092.2395935
2025-12-29,4256132222.442399
2025-12-30,4309279110.372662
2025-12-31,4563416322.352094
2026-01-01,1804350383.624416
2026-01-02,4074509946.329761
2026-01-03,2099089222.583419
2026-01-04,1524938576.7989786
2026-01-05,4581138636.427627
2026-01-06,5749692617.254495
2026-01-07,5574272875.341354
2026-01-08,5262591843.033578
2026-01-09,3944574198.468618
2026-01-10,1682583481.626742
2026-01-11,1544115429.8251915
2026-01-12,3826209636.8437886
2026-01-13,4677728814.729832
2026-01-14,5554574510.768892
2026-01-15,5582549427.493631
2026-01-16,4466886895.2703085
2026-01-17,1787354656.3669944
2026-01-18,1626557619.1288788
2026-01-19,3901579702.025157
2026-01-20,4512964923.570095
2026-01-21,7020010848.256066
2026-01-22,5302144286.474167
2026-01-23,3947935555.41411
2026-01-24,1217828620.3122313
2026-01-25,2553500673.725512
2026-01-26,5179911811.375189
2026-01-27,3917587163.3635216
2026-01-28,4020279158.0045567
2026-01-29,3788121323.9953785
2026-01-30,4998372522.635206
2026-01-31,4344049728.238619
2026-02-01,4243540320.006386
2026-02-02,7470321651.979311
2026-02-03,7647004726.574434
2026-02-04,6192243351.839231
2026-02-05,6147671222.807547
2026-02-06,8852543678.799124
2026-02-07,3752874367.365359
2026-02-08,2027382344.853556
2026-02-09,4439701689.917416
2026-02-10,4260455265.9175854
2026-02-11,2719973100.7736373
2026-02-12,3354409584.452403
2026-02-13,3806235018.9986
2026-02-14,1297330578.4005592
2026-02-15,3271620175.5553617
2026-02-16,1942938972.566389
2026-02-17,3177815430.3056755
2026-02-18,2511229117.4910464
2026-02-19,2555654924.9733787
2026-02-20,3359602007.319253
2026-02-21,946521791.7977444
2026-02-22,992783654.0406108
2026-02-23,3200570655.818438
2026-02-24,3411734977.3464904
2026-02-25,4713698009.147279
2026-02-26,3755821282.070071
2026-02-27,2747225310.7482686
2026-02-28,1906323964.865162
2026-03-01,1729438434.2706847
2026-03-02,3682277377.192117
2026-03-03,2963738582.2120123
2026-03-04,4455315771.089979
2026-03-05,3596985196.416547
2026-03-06,3214988193.2536693
2026-03-07,1341211929.296733
2026-03-08,1606348722.4470327
2026-03-09,3054807652.962929
2026-03-10,3359887676.0030904
2026-03-11,3531613646.294776
2026-03-12,3124657994.8580503
2026-03-13,3340398915.832958
2026-03-14,1078332065.664233
2026-03-15,1168853505.4891672
2026-03-16,4079235876.51793
2026-03-17,3536056226.509993
2026-03-18,3948771931.50218
2026-03-19,3047398678.502388
2026-03-20,2898315084.1918864
2026-03-21,726331109.4366769
2026-03-22,4769608124.966299
2026-03-23,3169633864.450282
2026-03-24,3284545940.073083
2026-03-25,2974072913.457445
2026-03-26,3667387751.225421
2026-03-27,4208800291.131412
2026-03-28,909131774.9843292
2026-03-29,872660778.1064421
2026-03-30,3012682660.5852056
2026-03-31,3112056295.5344296
2026-04-01,3167693326.257098
2026-04-02,2530819312.117692
2026-04-03,1266733984.6913369
2026-04-04,750542312.1334289
2026-04-05,889398392.1534567
2026-04-06,2533019122.811392
2026-04-07,2853695325.149474
2026-04-08,3094148947.7622266
2026-04-09,2281585724.5670223
2026-04-10,3594470235.947278
