date,timestamp_utc,0 ~ 1 USD (%),1 ~ 10 USD (%),10 ~ 100 USD (%),100 ~ 1K USD (%),1K ~ 10K USD (%),10K ~ 100K USD (%),100K ~ 1M USD (%),1M USD ~ (%)
2022-12-10,2022-12-10T00:00:00Z,0.0015728,0.0137088,0.1859492,1.02383561,3.94221267,10.14030912,14.1864008,70.506011
2022-12-11,2022-12-11T00:00:00Z,0.0015738,0.01371506,0.18619924,1.02496365,3.94603605,10.14493689,14.19328316,70.48929215
2022-12-12,2022-12-12T00:00:00Z,0.00157475,0.01371253,0.18591982,1.02584642,3.95226008,10.15945759,14.22804682,70.433182
2022-12-13,2022-12-13T00:00:00Z,0.0015762,0.0137204,0.18592124,1.0280091,3.96663197,10.19722487,14.28966212,70.3172541
2022-12-14,2022-12-14T00:00:00Z,0.00157806,0.01372795,0.18599385,1.02841581,3.97317557,10.20473271,14.32633563,70.26604042
2022-12-15,2022-12-15T00:00:00Z,0.00157887,0.01374318,0.18648928,1.03036119,3.98041623,10.2267082,14.32940342,70.23129963
2022-12-16,2022-12-16T00:00:00Z,0.00158101,0.01376262,0.1873999,1.03440695,3.98902818,10.25435927,14.33671181,70.18275026
2022-12-17,2022-12-17T00:00:00Z,0.00158201,0.01375173,0.18744496,1.03522615,3.99615684,10.27153399,14.35092335,70.14338098
2022-12-18,2022-12-18T00:00:00Z,0.00158311,0.01375544,0.18735079,1.03723419,4.00352683,10.27661473,14.3713899,70.10854502
2022-12-19,2022-12-19T00:00:00Z,0.001586,0.01370802,0.18720112,1.04007666,4.01175893,10.29367856,14.36452225,70.08746846
2022-12-20,2022-12-20T00:00:00Z,0.00158587,0.01370867,0.18716339,1.040669,4.01731995,10.29831691,14.38672062,70.05451558
2022-12-21,2022-12-21T00:00:00Z,0.00158768,0.0137268,0.1871268,1.04247113,4.02209251,10.31076783,14.38809093,70.03413633
2022-12-22,2022-12-22T00:00:00Z,0.00158911,0.0137382,0.18735909,1.0447648,4.02579277,10.32756674,14.38869522,70.01049407
2022-12-23,2022-12-23T00:00:00Z,0.00159086,0.01375965,0.18811972,1.04731306,4.02794797,10.3337905,14.38742601,70.00005224
2022-12-24,2022-12-24T00:00:00Z,0.00159214,0.01378194,0.18884877,1.04926323,4.02986925,10.3339559,14.3994899,69.98319887
2022-12-25,2022-12-25T00:00:00Z,0.00159367,0.0137891,0.18876996,1.04941504,4.03296006,10.3378869,14.4043633,69.97122198
2022-12-26,2022-12-26T00:00:00Z,0.00159457,0.01377511,0.18856562,1.05020666,4.03540765,10.33862646,14.41254689,69.95927705
2022-12-27,2022-12-27T00:00:00Z,0.00159609,0.01379067,0.18862134,1.05256083,4.03558362,10.34622843,14.40807469,69.95354434
2022-12-28,2022-12-28T00:00:00Z,0.00159875,0.0138081,0.18896984,1.05484274,4.0401489,10.35751163,14.40122169,69.94189835
2022-12-29,2022-12-29T00:00:00Z,0.00160125,0.01381603,0.18925803,1.05554629,4.04656552,10.36755742,14.40685474,69.91880073
2022-12-30,2022-12-30T00:00:00Z,0.00160013,0.0138052,0.18893707,1.05493541,4.04507289,10.36120347,14.41157977,69.92286604
2022-12-31,2022-12-31T00:00:00Z,0.00160278,0.01383456,0.18944565,1.05767904,4.05266096,10.3719767,14.43485132,69.87794899
2023-01-01,2023-01-01T00:00:00Z,0.00160223,0.01382845,0.18965511,1.05862006,4.05195289,10.37294223,14.43769027,69.87370875
2023-01-02,2023-01-02T00:00:00Z,0.00160204,0.01382927,0.18935481,1.05865093,4.05373859,10.37571402,14.41690635,69.89020399
2023-01-03,2023-01-03T00:00:00Z,0.00160375,0.01383193,0.18859865,1.06031649,4.05543627,10.38322686,14.43334534,69.86364071
2023-01-04,2023-01-04T00:00:00Z,0.00160559,0.0138412,0.18870679,1.05875024,4.05674786,10.3881675,14.44689311,69.84528771
2023-01-05,2023-01-05T00:00:00Z,0.00160718,0.01385637,0.18875629,1.05874696,4.0585142,10.39527508,14.44456649,69.83867742
2023-01-06,2023-01-06T00:00:00Z,0.00160927,0.01380626,0.18846363,1.0610143,4.06445998,10.40713354,14.45049735,69.81301568
2023-01-07,2023-01-07T00:00:00Z,0.00161058,0.01382308,0.18896793,1.06260975,4.06722273,10.40902109,14.45385089,69.80289394
2023-01-08,2023-01-08T00:00:00Z,0.00161122,0.01383686,0.1893648,1.06362313,4.06630247,10.40592839,14.46751609,69.79181704
2023-01-09,2023-01-09T00:00:00Z,0.00160968,0.0138334,0.18910933,1.06427098,4.06956375,10.41498075,14.4662965,69.78033562
2023-01-10,2023-01-10T00:00:00Z,0.00160823,0.01376512,0.18789658,1.0639249,4.07001262,10.42930464,14.47242168,69.76106622
2023-01-11,2023-01-11T00:00:00Z,0.0016075,0.01380265,0.18805189,1.06702076,4.0724334,10.44711496,14.46965351,69.74031533
2023-01-12,2023-01-12T00:00:00Z,0.00160652,0.01378753,0.1877517,1.06677747,4.06542621,10.44556308,14.47602647,69.74306102
2023-01-13,2023-01-13T00:00:00Z,0.00160638,0.01377869,0.18723718,1.06736726,4.06489151,10.43695978,14.4940227,69.73413649
2023-01-14,2023-01-14T00:00:00Z,0.00160546,0.013766,0.18727325,1.06702236,4.0585653,10.40561383,14.51218146,69.75397235
2023-01-15,2023-01-15T00:00:00Z,0.00160538,0.01377694,0.18783623,1.0677287,4.05941964,10.4035489,14.52450921,69.741575
2023-01-16,2023-01-16T00:00:00Z,0.00160526,0.01377767,0.18717142,1.06635809,4.05576718,10.38902524,14.49299514,69.7933
2023-01-17,2023-01-17T00:00:00Z,0.0016045,0.0137693,0.18653902,1.06488358,4.05263556,10.37753278,14.50229755,69.80073771
2023-01-18,2023-01-18T00:00:00Z,0.00160548,0.0137776,0.18663001,1.06108428,4.05022494,10.36901731,14.49380436,69.82385601
2023-01-19,2023-01-19T00:00:00Z,0.00160657,0.0137882,0.18694896,1.05893081,4.05492468,10.3710152,14.51678465,69.79600091
2023-01-20,2023-01-20T00:00:00Z,0.00160624,0.01379358,0.18752031,1.06038654,4.05837438,10.37449025,14.51886045,69.78496826
2023-01-21,2023-01-21T00:00:00Z,0.00160515,0.01379776,0.18790167,1.06129908,4.05727905,10.36092027,14.5139299,69.80326711
2023-01-22,2023-01-22T00:00:00Z,0.00160525,0.01379496,0.18757611,1.05780313,4.05424345,10.35764838,14.52525461,69.80207412
2023-01-23,2023-01-23T00:00:00Z,0.00160507,0.0137984,0.18729615,1.05781079,4.05570427,10.34257206,14.53242772,69.80878553
2023-01-24,2023-01-24T00:00:00Z,0.00160509,0.01380527,0.18726084,1.05843076,4.05641574,10.33816196,14.53376961,69.81055072
2023-01-25,2023-01-25T00:00:00Z,0.00160552,0.01381106,0.18738048,1.0591138,4.05725322,10.33368931,14.54562791,69.8015187
2023-01-26,2023-01-26T00:00:00Z,0.00160634,0.0138304,0.1876999,1.06073508,4.05998374,10.33372114,14.54154902,69.80087438
2023-01-27,2023-01-27T00:00:00Z,0.00160794,0.01385268,0.18830944,1.06297469,4.06560989,10.35518585,14.54404743,69.76841208
2023-01-28,2023-01-28T00:00:00Z,0.00160821,0.01385964,0.18868006,1.06359293,4.06650395,10.35159067,14.54387456,69.77028998
2023-01-29,2023-01-29T00:00:00Z,0.00160792,0.01386059,0.18877773,1.06438202,4.0667249,10.34979016,14.54233421,69.77252247
2023-01-30,2023-01-30T00:00:00Z,0.00160816,0.01386817,0.18844981,1.06287084,4.06642804,10.34542849,14.54622343,69.77512306
2023-01-31,2023-01-31T00:00:00Z,0.00160941,0.01388249,0.18881416,1.06522629,4.06823704,10.3381368,14.5551723,69.7689215
2023-02-01,2023-02-01T00:00:00Z,0.00160885,0.0138693,0.18836903,1.06302469,4.06468231,10.32629758,14.5683759,69.77377235
2023-02-02,2023-02-02T00:00:00Z,0.00160911,0.01387676,0.18872431,1.06417135,4.06198949,10.31355507,14.55564926,69.80042466
2023-02-03,2023-02-03T00:00:00Z,0.00161049,0.01389509,0.18932516,1.06382798,4.06119784,10.30397867,14.55824674,69.80791803
2023-02-04,2023-02-04T00:00:00Z,0.00160961,0.01389531,0.18918569,1.06392247,4.05975878,10.30113341,14.55487691,69.81561781
2023-02-05,2023-02-05T00:00:00Z,0.00161029,0.0139052,0.18944357,1.06518976,4.06143935,10.30022634,14.56536402,69.80282145
2023-02-06,2023-02-06T00:00:00Z,0.00161114,0.0139237,0.18948058,1.06621721,4.06268081,10.30347908,14.58781539,69.7747921
2023-02-07,2023-02-07T00:00:00Z,0.00161204,0.01395211,0.18990013,1.06923713,4.0670218,10.31272236,14.58693816,69.75861626
2023-02-08,2023-02-08T00:00:00Z,0.00161233,0.0139761,0.19043463,1.06993503,4.06820477,10.3295545,14.57210903,69.7541736
2023-02-09,2023-02-09T00:00:00Z,0.00161324,0.01401561,0.19107059,1.06963109,4.06997096,10.33777976,14.58247916,69.7334396
2023-02-10,2023-02-10T00:00:00Z,0.0016142,0.01405508,0.19229615,1.07022583,4.07133854,10.3371013,14.59632475,69.71704414
2023-02-11,2023-02-11T00:00:00Z,0.00161433,0.01408186,0.1930065,1.07176705,4.07242959,10.33642073,14.61251052,69.69816941
2023-02-12,2023-02-12T00:00:00Z,0.00161491,0.01409767,0.19353266,1.07326257,4.07385269,10.3410627,14.60656654,69.69601027
2023-02-13,2023-02-13T00:00:00Z,0.00161557,0.01411478,0.19340488,1.07514619,4.07502805,10.34502417,14.60512903,69.69053732
2023-02-14,2023-02-14T00:00:00Z,0.00161615,0.01415007,0.19393276,1.07774268,4.07950996,10.3509968,14.62681317,69.65523842
2023-02-15,2023-02-15T00:00:00Z,0.00161608,0.01416612,0.19415708,1.0775742,4.07651908,10.34639918,14.61489086,69.6746774
2023-02-16,2023-02-16T00:00:00Z,0.00161423,0.01415967,0.19382407,1.07510891,4.06976416,10.31893493,14.60434174,69.72225228
2023-02-17,2023-02-17T00:00:00Z,0.0016134,0.01415963,0.19346985,1.0728407,4.06964709,10.31828729,14.61884967,69.71113236
2023-02-18,2023-02-18T00:00:00Z,0.00161211,0.01414006,0.1927677,1.06427319,4.06933003,10.31678842,14.62353909,69.7175494
2023-02-19,2023-02-19T00:00:00Z,0.00161169,0.01413897,0.19204944,1.05857416,4.07034887,10.31561753,14.64091234,69.70674701
2023-02-20,2023-02-20T00:00:00Z,0.00161163,0.01413454,0.1915548,1.05796114,4.07100766,10.31541344,14.64071379,69.707603
2023-02-21,2023-02-21T00:00:00Z,0.00161141,0.01414377,0.18863613,1.05543591,4.07167983,10.31462936,14.64544288,69.7084207
2023-02-22,2023-02-22T00:00:00Z,0.00161228,0.01416328,0.18834109,1.0553284,4.07447402,10.32998917,14.64412512,69.69196665
2023-02-23,2023-02-23T00:00:00Z,0.00161184,0.01412553,0.18663923,1.05457889,4.0738408,10.33099675,14.63107021,69.70713675
2023-02-24,2023-02-24T00:00:00Z,0.00161248,0.01414965,0.18698519,1.05707103,4.07708094,10.32494988,14.62729854,69.7108523
2023-02-25,2023-02-25T00:00:00Z,0.00161321,0.01418276,0.18804177,1.0598993,4.07818928,10.32221254,14.63723922,69.69862192
2023-02-26,2023-02-26T00:00:00Z,0.00161318,0.01419883,0.18790418,1.05865392,4.07653805,10.32425333,14.63997409,69.69686443
2023-02-27,2023-02-27T00:00:00Z,0.00161331,0.01419966,0.1873247,1.0590229,4.07868216,10.32620234,14.62317086,69.70978406
2023-02-28,2023-02-28T00:00:00Z,0.00161582,0.0142465,0.18812026,1.06290788,4.08620396,10.33731585,14.61608991,69.69349982
2023-03-01,2023-03-01T00:00:00Z,0.00161839,0.01429638,0.18901193,1.06622885,4.0894583,10.3413998,14.5930696,69.70491675
2023-03-02,2023-03-02T00:00:00Z,0.00162,0.01434068,0.19021713,1.0693409,4.09235993,10.34781419,14.59295378,69.69135339
2023-03-03,2023-03-03T00:00:00Z,0.00162246,0.01438142,0.19013993,1.0720034,4.09716288,10.36312173,14.58153387,69.68003431
2023-03-04,2023-03-04T00:00:00Z,0.00162366,0.01440949,0.19077357,1.07415215,4.09863521,10.36612992,14.60111286,69.65316314
2023-03-05,2023-03-05T00:00:00Z,0.00162508,0.01443326,0.18960619,1.07092493,4.10051217,10.37782303,14.56095569,69.68411965
2023-03-06,2023-03-06T00:00:00Z,0.0016267,0.01446763,0.18994191,1.07333058,4.10774389,10.38830046,14.53425793,69.6903309
2023-03-07,2023-03-07T00:00:00Z,0.0016328,0.0145484,0.19075138,1.07850975,4.11216099,10.42004397,14.58354404,69.59880868
2023-03-08,2023-03-08T00:00:00Z,0.00163441,0.01459399,0.19126384,1.07911802,4.11254984,10.4211518,14.58080317,69.59888493
2023-03-09,2023-03-09T00:00:00Z,0.00163755,0.01463154,0.19222668,1.08103621,4.1159686,10.42435679,14.58878403,69.5813586
2023-03-10,2023-03-10T00:00:00Z,0.00164151,0.01467747,0.19333144,1.08474472,4.12308568,10.44409454,14.58882728,69.54959735
2023-03-11,2023-03-11T00:00:00Z,0.00164213,0.01468928,0.19387582,1.08611447,4.13333713,10.47034442,14.59727325,69.5027235
2023-03-12,2023-03-12T00:00:00Z,0.00164292,0.01471204,0.19332394,1.08576944,4.13843919,10.48361617,14.61163974,69.47085656
2023-03-13,2023-03-13T00:00:00Z,0.00164151,0.01471658,0.19318575,1.08575818,4.1338255,10.4605102,14.60891198,69.50145031
2023-03-14,2023-03-14T00:00:00Z,0.00163933,0.01471972,0.19314463,1.0820805,4.11989559,10.43453329,14.64965124,69.50433571
2023-03-15,2023-03-15T00:00:00Z,0.00163987,0.01473614,0.19375555,1.0831494,4.11725258,10.41435818,14.65258726,69.52252102
2023-03-16,2023-03-16T00:00:00Z,0.00164005,0.01476798,0.19469826,1.08462812,4.12004033,10.41315509,14.65320785,69.51786231
2023-03-17,2023-03-17T00:00:00Z,0.00163751,0.01475384,0.19488644,1.08152677,4.11356493,10.39595687,14.64278592,69.55488772
2023-03-18,2023-03-18T00:00:00Z,0.00163712,0.01473975,0.19520069,1.08146706,4.11013479,10.39889851,14.63069507,69.567227
2023-03-19,2023-03-19T00:00:00Z,0.00163742,0.01474521,0.19557744,1.08004744,4.11236816,10.40287991,14.64333494,69.5494095
2023-03-20,2023-03-20T00:00:00Z,0.00163748,0.01475995,0.1951762,1.07950147,4.11029857,10.40117676,14.64674467,69.5507049
2023-03-21,2023-03-21T00:00:00Z,0.00163769,0.01476617,0.19512358,1.0806966,4.11078011,10.40101391,14.64315295,69.552829
2023-03-22,2023-03-22T00:00:00Z,0.00164035,0.01478697,0.19552269,1.07704759,4.10447168,10.38571366,14.59308292,69.62773415
2023-03-23,2023-03-23T00:00:00Z,0.00163926,0.01480361,0.19597517,1.07635532,4.10696412,10.38446909,14.58844953,69.63134389
2023-03-24,2023-03-24T00:00:00Z,0.00163966,0.01483132,0.19692673,1.08071428,4.1148286,10.40441623,14.59709618,69.589547
2023-03-25,2023-03-25T00:00:00Z,0.00164061,0.01485538,0.19721642,1.07978103,4.11316967,10.40293181,14.6113315,69.57907359
2023-03-26,2023-03-26T00:00:00Z,0.00164056,0.01485832,0.1970539,1.07887213,4.11298653,10.40698846,14.61676449,69.57083561
2023-03-27,2023-03-27T00:00:00Z,0.00163788,0.01484461,0.19495332,1.07710011,4.11367598,10.40968652,14.59989932,69.58820226
2023-03-28,2023-03-28T00:00:00Z,0.00163602,0.01485644,0.19494866,1.07652679,4.11463601,10.42021621,14.57963074,69.59754913
2023-03-29,2023-03-29T00:00:00Z,0.00163571,0.01486365,0.19524237,1.07702112,4.11565248,10.41945747,14.56563704,69.61049015
2023-03-30,2023-03-30T00:00:00Z,0.00166145,0.01510125,0.19839287,1.09355441,4.17959917,10.58024908,14.79703911,69.13440267
2023-03-31,2023-03-31T00:00:00Z,0.0016611,0.01508832,0.19838953,1.09469308,4.18222539,10.57692858,14.80735943,69.12365456
2023-04-01,2023-04-01T00:00:00Z,0.00166283,0.01511027,0.19802586,1.09552738,4.18168599,10.58607086,14.78407188,69.13784493
2023-04-02,2023-04-02T00:00:00Z,0.00166548,0.01512549,0.19713838,1.09342589,4.18211108,10.59050585,14.80469895,69.11532886
2023-04-03,2023-04-03T00:00:00Z,0.00166717,0.01514487,0.19658818,1.09560764,4.18516486,10.5938837,14.80243251,69.10951106
2023-04-04,2023-04-04T00:00:00Z,0.00167143,0.01515798,0.1964121,1.09668315,4.18784745,10.59240957,14.80202361,69.1077947
2023-04-05,2023-04-05T00:00:00Z,0.00167195,0.01518621,0.19698871,1.09747295,4.18914316,10.58890075,14.79187783,69.11875843
2023-04-06,2023-04-06T00:00:00Z,0.00167365,0.01522411,0.19715965,1.09683208,4.19126082,10.58961636,14.81019449,69.09803886
2023-04-07,2023-04-07T00:00:00Z,0.00167818,0.01526849,0.19785052,1.09913011,4.1936378,10.60391468,14.80579252,69.0827277
2023-04-08,2023-04-08T00:00:00Z,0.00168024,0.01529426,0.19858127,1.09984753,4.19506316,10.60683773,14.81818527,69.06451053
2023-04-09,2023-04-09T00:00:00Z,0.00168092,0.01528956,0.19626915,1.09734511,4.19523997,10.61071691,14.83488964,69.04856873
2023-04-10,2023-04-10T00:00:00Z,0.001681,0.01529504,0.19556835,1.09488285,4.19557971,10.60357884,14.82096882,69.07244538
2023-04-11,2023-04-11T00:00:00Z,0.00167982,0.01527177,0.19482358,1.08846302,4.18797079,10.58850216,14.81931085,69.10397802
2023-04-12,2023-04-12T00:00:00Z,0.00167969,0.01526946,0.19473751,1.08422769,4.18909269,10.58409487,14.81697922,69.11391886
2023-04-13,2023-04-13T00:00:00Z,0.00167938,0.0152737,0.19423873,1.08294165,4.18734867,10.58019119,14.83368317,69.1046435
2023-04-14,2023-04-14T00:00:00Z,0.00167814,0.01527182,0.19355429,1.0821797,4.1842172,10.57027657,14.84181435,69.11100794
2023-04-15,2023-04-15T00:00:00Z,0.00167806,0.01521482,0.19154636,1.08147826,4.1831769,10.57481464,14.84728199,69.10480897
2023-04-16,2023-04-16T00:00:00Z,0.00167838,0.01513468,0.1910098,1.082835,4.18574804,10.58027374,14.86330075,69.08001961
2023-04-17,2023-04-17T00:00:00Z,0.00167955,0.0150443,0.19007908,1.08311754,4.18740768,10.58510921,14.86277025,69.07479239
2023-04-18,2023-04-18T00:00:00Z,0.00167756,0.01485596,0.18885733,1.08301445,4.18732694,10.58166423,14.84283916,69.09976437
2023-04-19,2023-04-19T00:00:00Z,0.00167474,0.01481137,0.18881674,1.08434634,4.18763837,10.57347012,14.844566,69.10467631
2023-04-20,2023-04-20T00:00:00Z,0.00167349,0.01481146,0.18896334,1.08664559,4.19212405,10.57757572,14.86225499,69.07595135
2023-04-21,2023-04-21T00:00:00Z,0.00167589,0.01482039,0.18910391,1.08744323,4.19262357,10.57640463,14.84718061,69.09074776
2023-04-22,2023-04-22T00:00:00Z,0.00167908,0.01481166,0.18928514,1.0883187,4.19326185,10.57805677,14.85270155,69.08188524
2023-04-23,2023-04-23T00:00:00Z,0.00168815,0.01480775,0.18928289,1.08936629,4.19511581,10.57816924,14.84870411,69.08286577
2023-04-24,2023-04-24T00:00:00Z,0.00169098,0.01482046,0.1886686,1.08593623,4.19399715,10.58242066,14.86212121,69.07034471
2023-04-25,2023-04-25T00:00:00Z,0.0016956,0.01483474,0.18906682,1.08733111,4.19652059,10.59083726,14.86638829,69.05332559
2023-04-26,2023-04-26T00:00:00Z,0.00170234,0.01485721,0.18964201,1.08944191,4.19868874,10.6023052,14.8006263,69.10273629
2023-04-27,2023-04-27T00:00:00Z,0.00170954,0.01488418,0.1903003,1.09091141,4.1998543,10.60173333,14.81222105,69.08838589
2023-04-28,2023-04-28T00:00:00Z,0.00171982,0.01490548,0.19102459,1.09285867,4.20199947,10.59811567,14.80509391,69.09428239
2023-04-29,2023-04-29T00:00:00Z,0.00173066,0.01492956,0.1920272,1.09396881,4.20084145,10.5972723,14.80899679,69.09023324
2023-04-30,2023-04-30T00:00:00Z,0.00174772,0.01496465,0.19288057,1.09629122,4.20393531,10.60136064,14.80221417,69.08660573
2023-05-01,2023-05-01T00:00:00Z,0.00176775,0.01500366,0.19353309,1.09745143,4.20362852,10.60441497,14.81320253,69.07099807
2023-05-02,2023-05-02T00:00:00Z,0.00178061,0.01504565,0.19435934,1.10133269,4.20912519,10.6100848,14.74141355,69.12685817
2023-05-03,2023-05-03T00:00:00Z,0.0017875,0.0150633,0.19487939,1.10271883,4.20831612,10.60067999,14.71603492,69.16051995
2023-05-04,2023-05-04T00:00:00Z,0.00179663,0.01509483,0.19552507,1.10328749,4.20887951,10.60041981,14.69961487,69.1753818
2023-05-05,2023-05-05T00:00:00Z,0.00180405,0.01513446,0.19676834,1.10751384,4.21306658,10.60215136,14.66031401,69.20324737
2023-05-06,2023-05-06T00:00:00Z,0.00182205,0.01518992,0.19821852,1.11129983,4.21887768,10.60921064,14.64321448,69.20216688
2023-05-07,2023-05-07T00:00:00Z,0.00182955,0.01517811,0.1987203,1.10982442,4.20373611,10.55491438,14.57388264,69.34191449
2023-05-08,2023-05-08T00:00:00Z,0.00183991,0.01526169,0.19967609,1.11463815,4.21174599,10.56727297,14.62799456,69.26157064
2023-05-09,2023-05-09T00:00:00Z,0.00185154,0.01532962,0.20050091,1.11851969,4.21911168,10.5729334,14.63881682,69.23293633
2023-05-10,2023-05-10T00:00:00Z,0.00186909,0.01539085,0.20131918,1.1218091,4.22574161,10.58276484,14.64767062,69.20343471
2023-05-11,2023-05-11T00:00:00Z,0.00188485,0.01543303,0.20193682,1.12442628,4.23080858,10.58684341,14.65794133,69.18072571
2023-05-12,2023-05-12T00:00:00Z,0.00189712,0.0154704,0.2026437,1.12522526,4.23421578,10.59490187,14.65850463,69.16714124
2023-05-13,2023-05-13T00:00:00Z,0.00191411,0.01550762,0.203558,1.12654008,4.2369934,10.59653172,14.67162204,69.14733302
2023-05-14,2023-05-14T00:00:00Z,0.00193391,0.01550892,0.20329253,1.12472748,4.23389645,10.58936832,14.64604973,69.18522267
2023-05-15,2023-05-15T00:00:00Z,0.00194524,0.01551722,0.20306004,1.12587953,4.23498671,10.58235891,14.61280387,69.22344848
2023-05-16,2023-05-16T00:00:00Z,0.00195835,0.01554442,0.20382353,1.12836391,4.23395499,10.58501052,14.60677261,69.22457168
2023-05-17,2023-05-17T00:00:00Z,0.00197327,0.01558244,0.20456865,1.1271255,4.23235579,10.57111688,14.60588236,69.24139511
2023-05-18,2023-05-18T00:00:00Z,0.00198307,0.01562147,0.20533461,1.12856476,4.23391208,10.57590538,14.60436367,69.23431495
2023-05-19,2023-05-19T00:00:00Z,0.00199631,0.01567344,0.20636612,1.1301411,4.23730197,10.57971984,14.59607965,69.23272157
2023-05-20,2023-05-20T00:00:00Z,0.00200635,0.0157077,0.2067124,1.13058507,4.23671191,10.58588428,14.59422595,69.22816635
2023-05-21,2023-05-21T00:00:00Z,0.00202129,0.01574055,0.20627351,1.13022987,4.23601423,10.59337446,14.59463341,69.22171269
2023-05-22,2023-05-22T00:00:00Z,0.00203425,0.01574884,0.20636995,1.12957383,4.22986515,10.5780707,14.57981874,69.25851854
2023-05-23,2023-05-23T00:00:00Z,0.00204719,0.01576917,0.20642385,1.12936053,4.22984614,10.57201329,14.55526537,69.28927446
2023-05-24,2023-05-24T00:00:00Z,0.00205516,0.01577459,0.20677564,1.12790938,4.22966744,10.57556176,14.56275894,69.27949709
2023-05-25,2023-05-25T00:00:00Z,0.00206483,0.01580756,0.20745193,1.12776372,4.22672701,10.57386854,14.55620692,69.29010948
2023-05-26,2023-05-26T00:00:00Z,0.00207752,0.01582375,0.20846483,1.12958975,4.22716109,10.57408963,14.53312101,69.30967243
2023-05-27,2023-05-27T00:00:00Z,0.00208229,0.01583005,0.20894424,1.13042679,4.22918651,10.57465477,14.53321927,69.30565608
2023-05-28,2023-05-28T00:00:00Z,0.00209631,0.01584952,0.20818192,1.12956053,4.22916755,10.5719827,14.53195613,69.31120535
2023-05-29,2023-05-29T00:00:00Z,0.00211247,0.01587123,0.20827559,1.12918859,4.22657066,10.56582928,14.52642322,69.32572897
2023-05-30,2023-05-30T00:00:00Z,0.00212564,0.01590224,0.20837482,1.12943677,4.22764155,10.56305989,14.52132219,69.3321369
2023-05-31,2023-05-31T00:00:00Z,0.00213521,0.01593591,0.20870136,1.13012279,4.22561341,10.57120377,14.53312337,69.31316418
