Datetime,Miner Depositing Addresses
2015-08-28T00:00:00Z,25340
2015-08-27T00:00:00Z,25345
2015-08-26T00:00:00Z,22870
2015-08-25T00:00:00Z,27076
2015-08-24T00:00:00Z,27911
2015-08-23T00:00:00Z,29881
2015-08-22T00:00:00Z,39144
2015-08-21T00:00:00Z,35410
2015-08-20T00:00:00Z,24596
2015-08-19T00:00:00Z,26707
2015-08-18T00:00:00Z,30149
2015-08-17T00:00:00Z,26097
2015-08-16T00:00:00Z,20613
2015-08-15T00:00:00Z,23060
2015-08-14T00:00:00Z,24704
2015-08-13T00:00:00Z,27730
2015-08-12T00:00:00Z,27323
2015-08-11T00:00:00Z,25887
2015-08-10T00:00:00Z,25386
2015-08-09T00:00:00Z,17978
2015-08-08T00:00:00Z,25260
2015-08-07T00:00:00Z,25829
2015-08-06T00:00:00Z,21873
2015-08-05T00:00:00Z,31525
2015-08-04T00:00:00Z,28837
2015-08-03T00:00:00Z,28951
2015-08-02T00:00:00Z,21997
2015-08-01T00:00:00Z,21950
2015-07-31T00:00:00Z,28389
2015-07-30T00:00:00Z,27170
2015-07-29T00:00:00Z,30335
2015-07-28T00:00:00Z,26523
2015-07-27T00:00:00Z,24199
2015-07-26T00:00:00Z,20837
2015-07-25T00:00:00Z,20881
2015-07-24T00:00:00Z,24758
2015-07-23T00:00:00Z,27120
2015-07-22T00:00:00Z,26974
2015-07-21T00:00:00Z,27983
2015-07-20T00:00:00Z,28661
2015-07-19T00:00:00Z,21200
2015-07-18T00:00:00Z,19967
2015-07-17T00:00:00Z,27809
2015-07-16T00:00:00Z,26091
2015-07-15T00:00:00Z,32239
2015-07-14T00:00:00Z,29517
2015-07-13T00:00:00Z,25901
2015-07-12T00:00:00Z,28917
2015-07-11T00:00:00Z,20663
2015-07-10T00:00:00Z,27427
2015-07-09T00:00:00Z,21768
2015-07-08T00:00:00Z,5602
2015-07-07T00:00:00Z,7712
2015-07-06T00:00:00Z,21393
2015-07-05T00:00:00Z,21708
2015-07-04T00:00:00Z,22655
2015-07-03T00:00:00Z,30408
2015-07-02T00:00:00Z,27978
2015-07-01T00:00:00Z,27821
2015-06-30T00:00:00Z,27157
2015-06-29T00:00:00Z,25569
2015-06-28T00:00:00Z,24177
2015-06-27T00:00:00Z,40161
2015-06-26T00:00:00Z,46703
2015-06-25T00:00:00Z,8277
2015-06-24T00:00:00Z,32217
2015-06-23T00:00:00Z,39155
2015-06-22T00:00:00Z,24960
2015-06-21T00:00:00Z,25609
2015-06-20T00:00:00Z,24999
2015-06-19T00:00:00Z,29260
2015-06-18T00:00:00Z,31166
2015-06-17T00:00:00Z,45657
2015-06-16T00:00:00Z,32975
2015-06-15T00:00:00Z,39735
2015-06-14T00:00:00Z,37529
2015-06-13T00:00:00Z,20398
2015-06-12T00:00:00Z,30141
2015-06-11T00:00:00Z,29296
2015-06-10T00:00:00Z,29538
2015-06-09T00:00:00Z,25866
2015-06-08T00:00:00Z,11269
2015-06-07T00:00:00Z,18937
2015-06-06T00:00:00Z,16001
2015-06-05T00:00:00Z,31077
2015-06-04T00:00:00Z,28539
2015-06-03T00:00:00Z,35007
2015-06-02T00:00:00Z,27368
2015-06-01T00:00:00Z,28342
2015-05-31T00:00:00Z,23102
2015-05-30T00:00:00Z,20890
2015-05-29T00:00:00Z,24611
2015-05-28T00:00:00Z,24903
2015-05-27T00:00:00Z,26381
2015-05-26T00:00:00Z,26369
2015-05-25T00:00:00Z,25161
2015-05-24T00:00:00Z,19945
2015-05-23T00:00:00Z,17191
2015-05-22T00:00:00Z,24534
2015-05-21T00:00:00Z,21948
2015-05-20T00:00:00Z,27382
2015-05-19T00:00:00Z,27593
2015-05-18T00:00:00Z,22653
2015-05-17T00:00:00Z,20370
2015-05-16T00:00:00Z,20854
2015-05-15T00:00:00Z,24320
2015-05-14T00:00:00Z,23821
2015-05-13T00:00:00Z,22702
2015-05-12T00:00:00Z,27023
2015-05-11T00:00:00Z,26005
2015-05-10T00:00:00Z,20202
2015-05-09T00:00:00Z,18237
2015-05-08T00:00:00Z,25858
2015-05-07T00:00:00Z,26247
2015-05-06T00:00:00Z,29002
2015-05-05T00:00:00Z,24977
2015-05-04T00:00:00Z,22916
2015-05-03T00:00:00Z,18283
2015-05-02T00:00:00Z,19685
2015-05-01T00:00:00Z,21128
2015-04-30T00:00:00Z,25286
2015-04-29T00:00:00Z,26809
2015-04-28T00:00:00Z,25976
2015-04-27T00:00:00Z,25210
2015-04-26T00:00:00Z,21398
2015-04-25T00:00:00Z,19647
2015-04-24T00:00:00Z,23803
2015-04-23T00:00:00Z,25051
2015-04-22T00:00:00Z,26038
2015-04-21T00:00:00Z,23447
2015-04-20T00:00:00Z,21473
2015-04-19T00:00:00Z,17759
2015-04-18T00:00:00Z,15414
2015-04-17T00:00:00Z,19862
2015-04-16T00:00:00Z,20760
2015-04-15T00:00:00Z,20304
2015-04-14T00:00:00Z,26320
2015-04-13T00:00:00Z,27963
2015-04-12T00:00:00Z,18714
2015-04-11T00:00:00Z,20555
2015-04-10T00:00:00Z,25099
2015-04-09T00:00:00Z,23743
2015-04-08T00:00:00Z,27113
2015-04-07T00:00:00Z,27400
2015-04-06T00:00:00Z,23657
2015-04-05T00:00:00Z,16949
2015-04-04T00:00:00Z,20422
2015-04-03T00:00:00Z,22534
2015-04-02T00:00:00Z,24921
2015-04-01T00:00:00Z,34527
2015-03-31T00:00:00Z,26676
2015-03-30T00:00:00Z,26591
2015-03-29T00:00:00Z,17259
2015-03-28T00:00:00Z,16906
2015-03-27T00:00:00Z,22373
2015-03-26T00:00:00Z,21065
2015-03-25T00:00:00Z,21876
2015-03-24T00:00:00Z,23461
2015-03-23T00:00:00Z,22718
2015-03-22T00:00:00Z,18835
2015-03-21T00:00:00Z,17314
2015-03-20T00:00:00Z,23645
2015-03-19T00:00:00Z,23875
2015-03-18T00:00:00Z,24790
2015-03-17T00:00:00Z,22038
2015-03-16T00:00:00Z,22223
2015-03-15T00:00:00Z,19167
2015-03-14T00:00:00Z,21202
2015-03-13T00:00:00Z,26345
2015-03-12T00:00:00Z,24315
2015-03-11T00:00:00Z,25519
2015-03-10T00:00:00Z,27138
2015-03-09T00:00:00Z,22724
2015-03-08T00:00:00Z,18565
2015-03-07T00:00:00Z,20414
2015-03-06T00:00:00Z,26022
2015-03-05T00:00:00Z,29702
2015-03-04T00:00:00Z,25234
2015-03-03T00:00:00Z,29507
2015-03-02T00:00:00Z,28875
2015-03-01T00:00:00Z,22168
2015-02-28T00:00:00Z,18593
2015-02-27T00:00:00Z,23772
2015-02-26T00:00:00Z,26145
2015-02-25T00:00:00Z,23678
2015-02-24T00:00:00Z,23040
2015-02-23T00:00:00Z,25517
2015-02-22T00:00:00Z,24491
2015-02-21T00:00:00Z,21865
2015-02-20T00:00:00Z,22453
2015-02-19T00:00:00Z,22377
2015-02-18T00:00:00Z,23141
2015-02-17T00:00:00Z,24138
2015-02-16T00:00:00Z,26255
2015-02-15T00:00:00Z,20964
2015-02-14T00:00:00Z,20080
2015-02-13T00:00:00Z,29520
2015-02-12T00:00:00Z,20294
2015-02-11T00:00:00Z,25149
2015-02-10T00:00:00Z,23326
2015-02-09T00:00:00Z,22249
2015-02-08T00:00:00Z,17560
2015-02-07T00:00:00Z,17737
2015-02-06T00:00:00Z,19940
2015-02-05T00:00:00Z,21898
2015-02-04T00:00:00Z,24085
2015-02-03T00:00:00Z,23147
2015-02-02T00:00:00Z,21221
2015-02-01T00:00:00Z,18694
2015-01-31T00:00:00Z,25899
2015-01-30T00:00:00Z,11108
2015-01-29T00:00:00Z,12355
2015-01-28T00:00:00Z,6040
2015-01-27T00:00:00Z,16529
2015-01-26T00:00:00Z,15850
2015-01-25T00:00:00Z,12466
2015-01-24T00:00:00Z,13351
2015-01-23T00:00:00Z,12689
2015-01-22T00:00:00Z,19889
2015-01-21T00:00:00Z,20248
2015-01-20T00:00:00Z,16950
2015-01-19T00:00:00Z,13742
2015-01-18T00:00:00Z,14295
2015-01-17T00:00:00Z,23368
2015-01-16T00:00:00Z,18464
2015-01-15T00:00:00Z,28120
2015-01-14T00:00:00Z,24090
2015-01-13T00:00:00Z,26033
2015-01-12T00:00:00Z,14241
2015-01-11T00:00:00Z,20652
2015-01-10T00:00:00Z,18598
2015-01-09T00:00:00Z,11976
2015-01-08T00:00:00Z,25140
2015-01-07T00:00:00Z,16578
2015-01-06T00:00:00Z,12164
2015-01-05T00:00:00Z,28685
2015-01-04T00:00:00Z,17363
2015-01-03T00:00:00Z,18625
2015-01-02T00:00:00Z,17881
2015-01-01T00:00:00Z,13305
2014-12-31T00:00:00Z,18024
2014-12-30T00:00:00Z,22432
2014-12-29T00:00:00Z,19251
2014-12-28T00:00:00Z,19293
2014-12-27T00:00:00Z,24056
2014-12-26T00:00:00Z,23460
2014-12-25T00:00:00Z,20351
2014-12-24T00:00:00Z,26532
2014-12-23T00:00:00Z,41608
2014-12-22T00:00:00Z,43450
2014-12-21T00:00:00Z,28158
2014-12-20T00:00:00Z,31991
2014-12-19T00:00:00Z,19216
2014-12-18T00:00:00Z,21691
2014-12-17T00:00:00Z,37802
2014-12-16T00:00:00Z,34279
2014-12-15T00:00:00Z,22515
2014-12-14T00:00:00Z,22356
2014-12-13T00:00:00Z,10978
2014-12-12T00:00:00Z,12386
2014-12-11T00:00:00Z,21078
2014-12-10T00:00:00Z,11381
2014-12-09T00:00:00Z,12628
2014-12-08T00:00:00Z,24317
2014-12-07T00:00:00Z,10368
2014-12-06T00:00:00Z,11240
2014-12-05T00:00:00Z,16010
2014-12-04T00:00:00Z,15753
2014-12-03T00:00:00Z,13788
2014-12-02T00:00:00Z,18127
2014-12-01T00:00:00Z,13035
2014-11-30T00:00:00Z,17076
2014-11-29T00:00:00Z,9458
2014-11-28T00:00:00Z,12890
2014-11-27T00:00:00Z,8793
2014-11-26T00:00:00Z,16639
2014-11-25T00:00:00Z,19258
2014-11-24T00:00:00Z,11414
2014-11-23T00:00:00Z,15145
2014-11-22T00:00:00Z,9710
2014-11-21T00:00:00Z,8285
2014-11-20T00:00:00Z,11646
2014-11-19T00:00:00Z,19394
2014-11-18T00:00:00Z,17985
2014-11-17T00:00:00Z,13887
2014-11-16T00:00:00Z,12013
2014-11-15T00:00:00Z,11156
2014-11-14T00:00:00Z,20159
2014-11-13T00:00:00Z,11261
2014-11-12T00:00:00Z,21165
2014-11-11T00:00:00Z,16171
2014-11-10T00:00:00Z,17656
2014-11-09T00:00:00Z,10068
2014-11-08T00:00:00Z,11314
2014-11-07T00:00:00Z,11567
2014-11-06T00:00:00Z,16821
2014-11-05T00:00:00Z,16316
2014-11-04T00:00:00Z,13561
2014-11-03T00:00:00Z,14895
2014-11-02T00:00:00Z,13558
2014-11-01T00:00:00Z,11489
2014-10-31T00:00:00Z,13734
2014-10-30T00:00:00Z,11377
2014-10-29T00:00:00Z,10803
2014-10-28T00:00:00Z,18025
2014-10-27T00:00:00Z,10884
2014-10-26T00:00:00Z,8051
2014-10-25T00:00:00Z,11956
2014-10-24T00:00:00Z,9833
2014-10-23T00:00:00Z,13087
2014-10-22T00:00:00Z,13314
2014-10-21T00:00:00Z,17838
2014-10-20T00:00:00Z,17264
2014-10-19T00:00:00Z,12233
2014-10-18T00:00:00Z,8469
2014-10-17T00:00:00Z,15608
2014-10-16T00:00:00Z,10739
2014-10-15T00:00:00Z,10748
2014-10-14T00:00:00Z,13561
2014-10-13T00:00:00Z,11777
2014-10-12T00:00:00Z,8430
2014-10-11T00:00:00Z,10805
2014-10-10T00:00:00Z,15278
2014-10-09T00:00:00Z,14265
2014-10-08T00:00:00Z,6989
2014-10-07T00:00:00Z,8969
2014-10-06T00:00:00Z,9534
2014-10-05T00:00:00Z,10097
2014-10-04T00:00:00Z,8875
2014-10-03T00:00:00Z,9363
2014-10-02T00:00:00Z,15719
2014-10-01T00:00:00Z,17988
2014-09-30T00:00:00Z,10798
2014-09-29T00:00:00Z,8989
2014-09-28T00:00:00Z,14923
2014-09-27T00:00:00Z,8045
2014-09-26T00:00:00Z,7382
2014-09-25T00:00:00Z,17385
2014-09-24T00:00:00Z,18040
2014-09-23T00:00:00Z,12244
2014-09-22T00:00:00Z,13351
2014-09-21T00:00:00Z,10454
2014-09-20T00:00:00Z,9617
2014-09-19T00:00:00Z,11999
2014-09-18T00:00:00Z,9388
2014-09-17T00:00:00Z,9834
2014-09-16T00:00:00Z,11650
2014-09-15T00:00:00Z,12802
2014-09-14T00:00:00Z,17003
2014-09-13T00:00:00Z,7999
2014-09-12T00:00:00Z,7688
2014-09-11T00:00:00Z,10937
2014-09-10T00:00:00Z,8982
2014-09-09T00:00:00Z,10709
2014-09-08T00:00:00Z,14696
2014-09-07T00:00:00Z,12130
2014-09-06T00:00:00Z,11455
2014-09-05T00:00:00Z,12531
2014-09-04T00:00:00Z,12895
2014-09-03T00:00:00Z,11505
2014-09-02T00:00:00Z,13241
2014-09-01T00:00:00Z,16353
2014-08-31T00:00:00Z,8839
2014-08-30T00:00:00Z,11760
2014-08-29T00:00:00Z,9483
2014-08-28T00:00:00Z,10229
2014-08-27T00:00:00Z,11602
2014-08-26T00:00:00Z,11545
2014-08-25T00:00:00Z,14366
2014-08-24T00:00:00Z,10381
2014-08-23T00:00:00Z,8509
2014-08-22T00:00:00Z,8309
2014-08-21T00:00:00Z,14844
2014-08-20T00:00:00Z,13501
2014-08-19T00:00:00Z,13170
2014-08-18T00:00:00Z,11210
2014-08-17T00:00:00Z,11095
2014-08-16T00:00:00Z,7652
2014-08-15T00:00:00Z,9219
2014-08-14T00:00:00Z,15691
2014-08-13T00:00:00Z,10079
2014-08-12T00:00:00Z,10563
2014-08-11T00:00:00Z,9872
2014-08-10T00:00:00Z,11470
2014-08-09T00:00:00Z,9222
2014-08-08T00:00:00Z,5630
2014-08-07T00:00:00Z,5939
2014-08-06T00:00:00Z,12408
2014-08-05T00:00:00Z,16500
2014-08-04T00:00:00Z,5223
2014-08-03T00:00:00Z,6536
2014-08-02T00:00:00Z,5496
2014-08-01T00:00:00Z,10615
2014-07-31T00:00:00Z,15381
2014-07-30T00:00:00Z,9330
2014-07-29T00:00:00Z,10209
2014-07-28T00:00:00Z,19868
2014-07-27T00:00:00Z,14209
2014-07-26T00:00:00Z,6360
2014-07-25T00:00:00Z,8395
2014-07-24T00:00:00Z,11674
2014-07-23T00:00:00Z,11363
2014-07-22T00:00:00Z,12040
2014-07-21T00:00:00Z,16813
2014-07-20T00:00:00Z,9405
2014-07-19T00:00:00Z,5862
2014-07-18T00:00:00Z,8243
2014-07-17T00:00:00Z,9493
2014-07-16T00:00:00Z,7815
2014-07-15T00:00:00Z,14021
2014-07-14T00:00:00Z,11544
2014-07-13T00:00:00Z,7732
2014-07-12T00:00:00Z,8866
2014-07-11T00:00:00Z,9162
2014-07-10T00:00:00Z,7493
2014-07-09T00:00:00Z,18796
2014-07-08T00:00:00Z,10466
2014-07-07T00:00:00Z,11975
2014-07-06T00:00:00Z,11045
2014-07-05T00:00:00Z,7250
2014-07-04T00:00:00Z,10869
2014-07-03T00:00:00Z,12990
2014-07-02T00:00:00Z,13206
2014-07-01T00:00:00Z,16819
2014-06-30T00:00:00Z,15419
2014-06-29T00:00:00Z,18981
2014-06-28T00:00:00Z,10962
2014-06-27T00:00:00Z,8824
2014-06-26T00:00:00Z,11025
2014-06-25T00:00:00Z,12407
2014-06-24T00:00:00Z,12287
2014-06-23T00:00:00Z,13167
2014-06-22T00:00:00Z,9901
2014-06-21T00:00:00Z,8821
2014-06-20T00:00:00Z,12685
2014-06-19T00:00:00Z,18467
2014-06-18T00:00:00Z,9952
2014-06-17T00:00:00Z,22463
2014-06-16T00:00:00Z,12235
2014-06-15T00:00:00Z,11956
2014-06-14T00:00:00Z,8571
2014-06-13T00:00:00Z,9556
2014-06-12T00:00:00Z,18478
2014-06-11T00:00:00Z,9687
2014-06-10T00:00:00Z,17462
2014-06-09T00:00:00Z,18066
2014-06-08T00:00:00Z,10712
2014-06-07T00:00:00Z,6760
2014-06-06T00:00:00Z,11126
2014-06-05T00:00:00Z,13951
2014-06-04T00:00:00Z,19141
2014-06-03T00:00:00Z,20525
2014-06-02T00:00:00Z,19813
2014-06-01T00:00:00Z,12146
2014-05-31T00:00:00Z,11034
2014-05-30T00:00:00Z,14229
2014-05-29T00:00:00Z,19453
2014-05-28T00:00:00Z,14858
2014-05-27T00:00:00Z,20096
2014-05-26T00:00:00Z,19991
2014-05-25T00:00:00Z,7366
2014-05-24T00:00:00Z,11357
2014-05-23T00:00:00Z,19429
2014-05-22T00:00:00Z,18602
2014-05-21T00:00:00Z,15771
2014-05-20T00:00:00Z,25155
2014-05-19T00:00:00Z,19277
2014-05-18T00:00:00Z,11814
2014-05-17T00:00:00Z,13661
2014-05-16T00:00:00Z,12423
2014-05-15T00:00:00Z,23881
2014-05-14T00:00:00Z,21005
2014-05-13T00:00:00Z,14015
2014-05-12T00:00:00Z,16332
2014-05-11T00:00:00Z,12784
2014-05-10T00:00:00Z,12950
2014-05-09T00:00:00Z,16823
2014-05-08T00:00:00Z,16960
2014-05-07T00:00:00Z,18298
2014-05-06T00:00:00Z,19371
2014-05-05T00:00:00Z,19994
2014-05-04T00:00:00Z,11094
2014-05-03T00:00:00Z,9678
2014-05-02T00:00:00Z,22761
2014-05-01T00:00:00Z,19546
2014-04-30T00:00:00Z,16647
2014-04-29T00:00:00Z,20620
2014-04-28T00:00:00Z,14151
2014-04-27T00:00:00Z,11618
2014-04-26T00:00:00Z,11819
2014-04-25T00:00:00Z,19508
2014-04-24T00:00:00Z,19515
2014-04-23T00:00:00Z,18763
2014-04-22T00:00:00Z,23127
2014-04-21T00:00:00Z,15154
2014-04-20T00:00:00Z,13173
2014-04-19T00:00:00Z,14271
2014-04-18T00:00:00Z,21917
2014-04-17T00:00:00Z,14707
2014-04-16T00:00:00Z,20339
2014-04-15T00:00:00Z,19334
2014-04-14T00:00:00Z,21731
2014-04-13T00:00:00Z,11571
2014-04-12T00:00:00Z,11005
2014-04-11T00:00:00Z,15752
2014-04-10T00:00:00Z,14418
2014-04-09T00:00:00Z,15287
2014-04-08T00:00:00Z,23723
2014-04-07T00:00:00Z,17626
2014-04-06T00:00:00Z,23596
2014-04-05T00:00:00Z,10950
2014-04-04T00:00:00Z,17828
2014-04-03T00:00:00Z,5585
2014-04-02T00:00:00Z,16973
2014-04-01T00:00:00Z,15842
2014-03-31T00:00:00Z,14834
2014-03-30T00:00:00Z,13110
2014-03-29T00:00:00Z,18295
2014-03-28T00:00:00Z,17518
2014-03-27T00:00:00Z,15459
2014-03-26T00:00:00Z,21435
2014-03-25T00:00:00Z,21221
2014-03-24T00:00:00Z,14002
2014-03-23T00:00:00Z,9569
2014-03-22T00:00:00Z,12296
2014-03-21T00:00:00Z,12530
2014-03-20T00:00:00Z,10803
2014-03-19T00:00:00Z,6064
2014-03-18T00:00:00Z,4820
2014-03-17T00:00:00Z,6709
2014-03-16T00:00:00Z,5324
2014-03-15T00:00:00Z,8884
2014-03-14T00:00:00Z,10498
2014-03-13T00:00:00Z,23197
2014-03-12T00:00:00Z,25761
2014-03-11T00:00:00Z,22385
2014-03-10T00:00:00Z,18395
2014-03-09T00:00:00Z,21213
2014-03-08T00:00:00Z,20320
2014-03-07T00:00:00Z,20288
2014-03-06T00:00:00Z,19907
2014-03-05T00:00:00Z,19881
2014-03-04T00:00:00Z,27750
2014-03-03T00:00:00Z,22150
2014-03-02T00:00:00Z,15664
2014-03-01T00:00:00Z,16749
2014-02-28T00:00:00Z,15978
2014-02-27T00:00:00Z,16182
2014-02-26T00:00:00Z,20802
2014-02-25T00:00:00Z,13804
2014-02-24T00:00:00Z,18135
2014-02-23T00:00:00Z,15444
2014-02-22T00:00:00Z,13734
2014-02-21T00:00:00Z,19735
2014-02-20T00:00:00Z,19962
2014-02-19T00:00:00Z,20898
2014-02-18T00:00:00Z,18025
2014-02-17T00:00:00Z,8757
2014-02-16T00:00:00Z,5794
2014-02-15T00:00:00Z,17360
2014-02-14T00:00:00Z,12025
2014-02-13T00:00:00Z,11497
2014-02-12T00:00:00Z,10047
2014-02-11T00:00:00Z,7032
2014-02-10T00:00:00Z,7710
2014-02-09T00:00:00Z,10248
2014-02-08T00:00:00Z,11152
2014-02-07T00:00:00Z,15048
2014-02-06T00:00:00Z,18382
2014-02-05T00:00:00Z,14321
2014-02-04T00:00:00Z,21174
2014-02-03T00:00:00Z,15927
2014-02-02T00:00:00Z,13456
2014-02-01T00:00:00Z,12046
2014-01-31T00:00:00Z,11212
2014-01-30T00:00:00Z,12063
2014-01-29T00:00:00Z,11402
2014-01-28T00:00:00Z,8800
2014-01-27T00:00:00Z,7906
2014-01-26T00:00:00Z,6441
2014-01-25T00:00:00Z,8582
2014-01-24T00:00:00Z,10229
2014-01-23T00:00:00Z,10399
2014-01-22T00:00:00Z,8674
2014-01-21T00:00:00Z,8855
2014-01-20T00:00:00Z,10125
2014-01-19T00:00:00Z,7645
2014-01-18T00:00:00Z,6894
2014-01-17T00:00:00Z,7629
2014-01-16T00:00:00Z,8282
2014-01-15T00:00:00Z,9348
2014-01-14T00:00:00Z,6391
2014-01-13T00:00:00Z,7833
2014-01-12T00:00:00Z,6161
2014-01-11T00:00:00Z,7254
2014-01-10T00:00:00Z,5226
2014-01-09T00:00:00Z,7933
2014-01-08T00:00:00Z,10327
2014-01-07T00:00:00Z,8106
2014-01-06T00:00:00Z,9391
2014-01-05T00:00:00Z,6047
2014-01-04T00:00:00Z,6458
2014-01-03T00:00:00Z,9438
2014-01-02T00:00:00Z,7550
2014-01-01T00:00:00Z,5264
2013-12-31T00:00:00Z,4813
2013-12-30T00:00:00Z,7591
2013-12-29T00:00:00Z,4196
2013-12-28T00:00:00Z,6702
2013-12-27T00:00:00Z,5166
2013-12-26T00:00:00Z,4736
2013-12-25T00:00:00Z,4020
2013-12-24T00:00:00Z,4876
2013-12-23T00:00:00Z,5536
2013-12-22T00:00:00Z,4636
2013-12-21T00:00:00Z,4634
2013-12-20T00:00:00Z,5443
2013-12-19T00:00:00Z,6420
2013-12-18T00:00:00Z,6070
2013-12-17T00:00:00Z,5418
2013-12-16T00:00:00Z,6208
2013-12-15T00:00:00Z,4680
2013-12-14T00:00:00Z,4767
2013-12-13T00:00:00Z,5418
2013-12-12T00:00:00Z,5216
2013-12-11T00:00:00Z,5956
2013-12-10T00:00:00Z,5899
2013-12-09T00:00:00Z,6145
2013-12-08T00:00:00Z,4154
2013-12-07T00:00:00Z,4647
2013-12-06T00:00:00Z,5642
2013-12-05T00:00:00Z,5760
2013-12-04T00:00:00Z,5830
2013-12-03T00:00:00Z,5761
2013-12-02T00:00:00Z,6404
2013-12-01T00:00:00Z,6931
2013-11-30T00:00:00Z,8833
2013-11-29T00:00:00Z,6715
2013-11-28T00:00:00Z,6290
2013-11-27T00:00:00Z,5767
2013-11-26T00:00:00Z,5225
2013-11-25T00:00:00Z,4368
2013-11-24T00:00:00Z,3662
2013-11-23T00:00:00Z,4702
2013-11-22T00:00:00Z,4182
2013-11-21T00:00:00Z,5635
2013-11-20T00:00:00Z,8114
2013-11-19T00:00:00Z,5583
2013-11-18T00:00:00Z,7515
2013-11-17T00:00:00Z,3838
2013-11-16T00:00:00Z,3907
2013-11-15T00:00:00Z,4445
2013-11-14T00:00:00Z,4754
2013-11-13T00:00:00Z,5243
2013-11-12T00:00:00Z,6385
2013-11-11T00:00:00Z,4335
2013-11-10T00:00:00Z,4590
2013-11-09T00:00:00Z,6059
2013-11-08T00:00:00Z,5898
2013-11-07T00:00:00Z,5172
2013-11-06T00:00:00Z,4172
2013-11-05T00:00:00Z,4381
2013-11-04T00:00:00Z,4759
2013-11-03T00:00:00Z,4958
2013-11-02T00:00:00Z,3179
2013-11-01T00:00:00Z,3091
2013-10-31T00:00:00Z,3702
2013-10-30T00:00:00Z,4021
2013-10-29T00:00:00Z,2560
2013-10-28T00:00:00Z,2893
2013-10-27T00:00:00Z,2828
2013-10-26T00:00:00Z,3248
2013-10-25T00:00:00Z,4712
2013-10-24T00:00:00Z,4903
2013-10-23T00:00:00Z,5423
2013-10-22T00:00:00Z,4580
2013-10-21T00:00:00Z,4412
2013-10-20T00:00:00Z,3790
2013-10-19T00:00:00Z,4528
2013-10-18T00:00:00Z,3170
2013-10-17T00:00:00Z,3524
2013-10-16T00:00:00Z,3787
2013-10-15T00:00:00Z,2308
2013-10-14T00:00:00Z,2980
2013-10-13T00:00:00Z,3208
2013-10-12T00:00:00Z,2222
2013-10-11T00:00:00Z,3661
2013-10-10T00:00:00Z,3263
2013-10-09T00:00:00Z,3324
2013-10-08T00:00:00Z,3286
2013-10-07T00:00:00Z,2720
2013-10-06T00:00:00Z,1466
2013-10-05T00:00:00Z,2867
2013-10-04T00:00:00Z,3222
2013-10-03T00:00:00Z,3236
2013-10-02T00:00:00Z,3425
2013-10-01T00:00:00Z,3305
2013-09-30T00:00:00Z,3420
2013-09-29T00:00:00Z,3323
2013-09-28T00:00:00Z,3153
2013-09-27T00:00:00Z,3368
2013-09-26T00:00:00Z,3535
2013-09-25T00:00:00Z,3546
2013-09-24T00:00:00Z,3572
2013-09-23T00:00:00Z,3289
2013-09-22T00:00:00Z,2801
2013-09-21T00:00:00Z,2846
2013-09-20T00:00:00Z,2926
2013-09-19T00:00:00Z,3252
2013-09-18T00:00:00Z,3200
2013-09-17T00:00:00Z,2797
2013-09-16T00:00:00Z,2823
2013-09-15T00:00:00Z,2413
2013-09-14T00:00:00Z,2441
2013-09-13T00:00:00Z,3157
2013-09-12T00:00:00Z,3166
2013-09-11T00:00:00Z,3091
2013-09-10T00:00:00Z,3269
2013-09-09T00:00:00Z,4444
2013-09-08T00:00:00Z,2799
2013-09-07T00:00:00Z,2863
2013-09-06T00:00:00Z,3056
2013-09-05T00:00:00Z,3185
2013-09-04T00:00:00Z,3339
2013-09-03T00:00:00Z,3203
2013-09-02T00:00:00Z,3097
2013-09-01T00:00:00Z,3036
2013-08-31T00:00:00Z,13428
2013-08-30T00:00:00Z,3126
2013-08-29T00:00:00Z,2812
2013-08-28T00:00:00Z,3252
2013-08-27T00:00:00Z,3276
2013-08-26T00:00:00Z,2684
2013-08-25T00:00:00Z,2201
2013-08-24T00:00:00Z,2241
2013-08-23T00:00:00Z,2587
2013-08-22T00:00:00Z,2720
2013-08-21T00:00:00Z,2799
2013-08-20T00:00:00Z,2665
2013-08-19T00:00:00Z,2195
2013-08-18T00:00:00Z,1748
2013-08-17T00:00:00Z,1760
2013-08-16T00:00:00Z,1797
2013-08-15T00:00:00Z,1990
2013-08-14T00:00:00Z,2293
2013-08-13T00:00:00Z,2262
2013-08-12T00:00:00Z,2080
2013-08-11T00:00:00Z,1931
2013-08-10T00:00:00Z,1787
2013-08-09T00:00:00Z,1944
2013-08-08T00:00:00Z,2145
2013-08-07T00:00:00Z,2137
2013-08-06T00:00:00Z,2110
2013-08-05T00:00:00Z,2080
2013-08-04T00:00:00Z,1567
2013-08-03T00:00:00Z,1632
2013-08-02T00:00:00Z,1992
2013-08-01T00:00:00Z,2057
2013-07-31T00:00:00Z,2149
2013-07-30T00:00:00Z,2118
2013-07-29T00:00:00Z,2461
2013-07-28T00:00:00Z,1829
2013-07-27T00:00:00Z,1888
2013-07-26T00:00:00Z,3360
2013-07-25T00:00:00Z,3335
2013-07-24T00:00:00Z,3657
2013-07-23T00:00:00Z,3677
2013-07-22T00:00:00Z,3196
2013-07-21T00:00:00Z,3224
2013-07-20T00:00:00Z,3026
2013-07-19T00:00:00Z,2970
2013-07-18T00:00:00Z,3125
2013-07-17T00:00:00Z,3458
2013-07-16T00:00:00Z,3243
2013-07-15T00:00:00Z,2999
2013-07-14T00:00:00Z,3001
