Datetime,Miner In-House Transactions
2013-03-14T00:00:00Z,763
2013-03-13T00:00:00Z,855
2013-03-12T00:00:00Z,727
2013-03-11T00:00:00Z,733
2013-03-10T00:00:00Z,2349
2013-03-09T00:00:00Z,648
2013-03-08T00:00:00Z,746
2013-03-07T00:00:00Z,625
2013-03-06T00:00:00Z,788
2013-03-05T00:00:00Z,641
2013-03-04T00:00:00Z,989
2013-03-03T00:00:00Z,696
2013-03-02T00:00:00Z,413
2013-03-01T00:00:00Z,790
2013-02-28T00:00:00Z,663
2013-02-27T00:00:00Z,574
2013-02-26T00:00:00Z,950
2013-02-25T00:00:00Z,796
2013-02-24T00:00:00Z,1214
2013-02-23T00:00:00Z,1393
2013-02-22T00:00:00Z,1403
2013-02-21T00:00:00Z,893
2013-02-20T00:00:00Z,1128
2013-02-19T00:00:00Z,1211
2013-02-18T00:00:00Z,684
2013-02-17T00:00:00Z,1284
2013-02-16T00:00:00Z,1640
2013-02-15T00:00:00Z,923
2013-02-14T00:00:00Z,1407
2013-02-13T00:00:00Z,2089
2013-02-12T00:00:00Z,2659
2013-02-11T00:00:00Z,1176
2013-02-10T00:00:00Z,524
2013-02-09T00:00:00Z,1564
2013-02-08T00:00:00Z,2415
2013-02-07T00:00:00Z,912
2013-02-06T00:00:00Z,2129
2013-02-05T00:00:00Z,1885
2013-02-04T00:00:00Z,1990
2013-02-03T00:00:00Z,762
2013-02-02T00:00:00Z,890
2013-02-01T00:00:00Z,2157
2013-01-31T00:00:00Z,673
2013-01-30T00:00:00Z,1207
2013-01-29T00:00:00Z,1202
2013-01-28T00:00:00Z,2909
2013-01-27T00:00:00Z,998
2013-01-26T00:00:00Z,1435
2013-01-25T00:00:00Z,1803
2013-01-24T00:00:00Z,1084
2013-01-23T00:00:00Z,1882
2013-01-22T00:00:00Z,1736
2013-01-21T00:00:00Z,2502
2013-01-20T00:00:00Z,1702
2013-01-19T00:00:00Z,1828
2013-01-18T00:00:00Z,1365
2013-01-17T00:00:00Z,2089
2013-01-16T00:00:00Z,1056
2013-01-15T00:00:00Z,1812
2013-01-14T00:00:00Z,2881
2013-01-13T00:00:00Z,2547
2013-01-12T00:00:00Z,1668
2013-01-11T00:00:00Z,1809
2013-01-10T00:00:00Z,1088
2013-01-09T00:00:00Z,1457
2013-01-08T00:00:00Z,1225
2013-01-07T00:00:00Z,1257
2013-01-06T00:00:00Z,342
2013-01-05T00:00:00Z,979
2013-01-04T00:00:00Z,1426
2013-01-03T00:00:00Z,2565
2013-01-02T00:00:00Z,1335
2013-01-01T00:00:00Z,1171
2012-12-31T00:00:00Z,681
2012-12-30T00:00:00Z,917
2012-12-29T00:00:00Z,2889
2012-12-28T00:00:00Z,2956
2012-12-27T00:00:00Z,2407
2012-12-26T00:00:00Z,639
2012-12-25T00:00:00Z,469
2012-12-24T00:00:00Z,2100
2012-12-23T00:00:00Z,652
2012-12-22T00:00:00Z,1189
2012-12-21T00:00:00Z,1733
2012-12-20T00:00:00Z,1141
2012-12-19T00:00:00Z,2820
2012-12-18T00:00:00Z,1672
2012-12-17T00:00:00Z,629
2012-12-16T00:00:00Z,372
2012-12-15T00:00:00Z,1180
2012-12-14T00:00:00Z,2026
2012-12-13T00:00:00Z,1729
2012-12-12T00:00:00Z,500
2012-12-11T00:00:00Z,872
2012-12-10T00:00:00Z,660
2012-12-09T00:00:00Z,344
2012-12-08T00:00:00Z,349
2012-12-07T00:00:00Z,524
2012-12-06T00:00:00Z,427
2012-12-05T00:00:00Z,497
2012-12-04T00:00:00Z,794
2012-12-03T00:00:00Z,477
2012-12-02T00:00:00Z,352
2012-12-01T00:00:00Z,909
2012-11-30T00:00:00Z,371
2012-11-29T00:00:00Z,456
2012-11-28T00:00:00Z,897
2012-11-27T00:00:00Z,725
2012-11-26T00:00:00Z,2446
2012-11-25T00:00:00Z,585
2012-11-24T00:00:00Z,750
2012-11-23T00:00:00Z,1065
2012-11-22T00:00:00Z,696
2012-11-21T00:00:00Z,518
2012-11-20T00:00:00Z,370
2012-11-19T00:00:00Z,288
2012-11-18T00:00:00Z,239
2012-11-17T00:00:00Z,274
2012-11-16T00:00:00Z,321
2012-11-15T00:00:00Z,274
2012-11-14T00:00:00Z,322
2012-11-13T00:00:00Z,637
2012-11-12T00:00:00Z,228
2012-11-11T00:00:00Z,315
2012-11-10T00:00:00Z,358
2012-11-09T00:00:00Z,512
2012-11-08T00:00:00Z,493
2012-11-07T00:00:00Z,709
2012-11-06T00:00:00Z,525
2012-11-05T00:00:00Z,721
2012-11-04T00:00:00Z,292
2012-11-03T00:00:00Z,1029
2012-11-02T00:00:00Z,424
2012-11-01T00:00:00Z,495
2012-10-31T00:00:00Z,520
2012-10-30T00:00:00Z,635
2012-10-29T00:00:00Z,239
2012-10-28T00:00:00Z,509
2012-10-27T00:00:00Z,196
2012-10-26T00:00:00Z,285
2012-10-25T00:00:00Z,514
2012-10-24T00:00:00Z,483
2012-10-23T00:00:00Z,503
2012-10-22T00:00:00Z,828
2012-10-21T00:00:00Z,1411
2012-10-20T00:00:00Z,366
2012-10-19T00:00:00Z,627
2012-10-18T00:00:00Z,658
2012-10-17T00:00:00Z,896
2012-10-16T00:00:00Z,692
2012-10-15T00:00:00Z,402
2012-10-14T00:00:00Z,243
2012-10-13T00:00:00Z,196
2012-10-12T00:00:00Z,308
2012-10-11T00:00:00Z,255
2012-10-10T00:00:00Z,335
2012-10-09T00:00:00Z,599
2012-10-08T00:00:00Z,689
2012-10-07T00:00:00Z,521
2012-10-06T00:00:00Z,235
2012-10-05T00:00:00Z,944
2012-10-04T00:00:00Z,392
2012-10-03T00:00:00Z,524
2012-10-02T00:00:00Z,766
2012-10-01T00:00:00Z,948
2012-09-30T00:00:00Z,1278
2012-09-29T00:00:00Z,472
2012-09-28T00:00:00Z,498
2012-09-27T00:00:00Z,579
2012-09-26T00:00:00Z,649
2012-09-25T00:00:00Z,334
2012-09-24T00:00:00Z,772
2012-09-23T00:00:00Z,602
2012-09-22T00:00:00Z,405
2012-09-21T00:00:00Z,869
2012-09-20T00:00:00Z,858
2012-09-19T00:00:00Z,1221
2012-09-18T00:00:00Z,1217
2012-09-17T00:00:00Z,653
2012-09-16T00:00:00Z,621
2012-09-15T00:00:00Z,1255
2012-09-14T00:00:00Z,768
2012-09-13T00:00:00Z,553
2012-09-12T00:00:00Z,937
2012-09-11T00:00:00Z,1298
2012-09-10T00:00:00Z,566
2012-09-09T00:00:00Z,792
2012-09-08T00:00:00Z,469
2012-09-07T00:00:00Z,272
2012-09-06T00:00:00Z,445
2012-09-05T00:00:00Z,405
2012-09-04T00:00:00Z,564
2012-09-03T00:00:00Z,298
2012-09-02T00:00:00Z,338
2012-09-01T00:00:00Z,402
2012-08-31T00:00:00Z,845
2012-08-30T00:00:00Z,917
2012-08-29T00:00:00Z,770
2012-08-28T00:00:00Z,880
2012-08-27T00:00:00Z,1523
2012-08-26T00:00:00Z,732
2012-08-25T00:00:00Z,1322
2012-08-24T00:00:00Z,924
2012-08-23T00:00:00Z,350
2012-08-22T00:00:00Z,253
2012-08-21T00:00:00Z,297
2012-08-20T00:00:00Z,265
2012-08-19T00:00:00Z,206
2012-08-18T00:00:00Z,228
2012-08-17T00:00:00Z,379
2012-08-16T00:00:00Z,426
2012-08-15T00:00:00Z,227
2012-08-14T00:00:00Z,310
2012-08-13T00:00:00Z,305
2012-08-12T00:00:00Z,472
2012-08-11T00:00:00Z,401
2012-08-10T00:00:00Z,207
2012-08-09T00:00:00Z,254
2012-08-08T00:00:00Z,377
2012-08-07T00:00:00Z,255
2012-08-06T00:00:00Z,260
2012-08-05T00:00:00Z,457
2012-08-04T00:00:00Z,455
2012-08-03T00:00:00Z,516
2012-08-02T00:00:00Z,426
2012-08-01T00:00:00Z,315
2012-07-31T00:00:00Z,284
2012-07-30T00:00:00Z,301
2012-07-29T00:00:00Z,209
2012-07-28T00:00:00Z,222
2012-07-27T00:00:00Z,200
2012-07-26T00:00:00Z,274
2012-07-25T00:00:00Z,218
2012-07-24T00:00:00Z,307
2012-07-23T00:00:00Z,322
2012-07-22T00:00:00Z,417
2012-07-21T00:00:00Z,708
2012-07-20T00:00:00Z,1088
2012-07-19T00:00:00Z,294
2012-07-18T00:00:00Z,560
2012-07-17T00:00:00Z,420
2012-07-16T00:00:00Z,294
2012-07-15T00:00:00Z,539
2012-07-14T00:00:00Z,383
2012-07-13T00:00:00Z,515
2012-07-12T00:00:00Z,260
2012-07-11T00:00:00Z,286
2012-07-10T00:00:00Z,278
2012-07-09T00:00:00Z,322
2012-07-08T00:00:00Z,229
2012-07-07T00:00:00Z,551
2012-07-06T00:00:00Z,836
2012-07-05T00:00:00Z,630
2012-07-04T00:00:00Z,414
2012-07-03T00:00:00Z,560
2012-07-02T00:00:00Z,349
2012-07-01T00:00:00Z,279
2012-06-30T00:00:00Z,323
2012-06-29T00:00:00Z,405
2012-06-28T00:00:00Z,368
2012-06-27T00:00:00Z,338
2012-06-26T00:00:00Z,727
2012-06-25T00:00:00Z,1139
2012-06-24T00:00:00Z,500
2012-06-23T00:00:00Z,525
2012-06-22T00:00:00Z,298
2012-06-21T00:00:00Z,325
2012-06-20T00:00:00Z,356
2012-06-19T00:00:00Z,294
2012-06-18T00:00:00Z,348
2012-06-17T00:00:00Z,385
2012-06-16T00:00:00Z,439
2012-06-15T00:00:00Z,363
2012-06-14T00:00:00Z,382
2012-06-13T00:00:00Z,368
2012-06-12T00:00:00Z,314
2012-06-11T00:00:00Z,354
2012-06-10T00:00:00Z,577
2012-06-09T00:00:00Z,419
2012-06-08T00:00:00Z,394
2012-06-07T00:00:00Z,682
2012-06-06T00:00:00Z,352
2012-06-05T00:00:00Z,418
2012-06-04T00:00:00Z,480
2012-06-03T00:00:00Z,677
2012-06-02T00:00:00Z,372
2012-06-01T00:00:00Z,672
2012-05-31T00:00:00Z,331
2012-05-30T00:00:00Z,548
2012-05-29T00:00:00Z,464
2012-05-28T00:00:00Z,244
2012-05-27T00:00:00Z,289
2012-05-26T00:00:00Z,209
2012-05-25T00:00:00Z,268
2012-05-24T00:00:00Z,319
2012-05-23T00:00:00Z,335
2012-05-22T00:00:00Z,385
2012-05-21T00:00:00Z,327
2012-05-20T00:00:00Z,306
2012-05-19T00:00:00Z,254
2012-05-18T00:00:00Z,313
2012-05-17T00:00:00Z,302
2012-05-16T00:00:00Z,302
2012-05-15T00:00:00Z,374
2012-05-14T00:00:00Z,323
2012-05-13T00:00:00Z,288
2012-05-12T00:00:00Z,289
2012-05-11T00:00:00Z,342
2012-05-10T00:00:00Z,329
2012-05-09T00:00:00Z,375
2012-05-08T00:00:00Z,361
2012-05-07T00:00:00Z,353
2012-05-06T00:00:00Z,245
2012-05-05T00:00:00Z,279
2012-05-04T00:00:00Z,327
2012-05-03T00:00:00Z,333
2012-05-02T00:00:00Z,312
2012-05-01T00:00:00Z,287
2012-04-30T00:00:00Z,222
2012-04-29T00:00:00Z,232
2012-04-28T00:00:00Z,265
2012-04-27T00:00:00Z,271
2012-04-26T00:00:00Z,276
2012-04-25T00:00:00Z,283
2012-04-24T00:00:00Z,337
2012-04-23T00:00:00Z,279
2012-04-22T00:00:00Z,208
2012-04-21T00:00:00Z,219
2012-04-20T00:00:00Z,318
2012-04-19T00:00:00Z,289
2012-04-18T00:00:00Z,303
2012-04-17T00:00:00Z,277
2012-04-16T00:00:00Z,289
2012-04-15T00:00:00Z,247
2012-04-14T00:00:00Z,294
2012-04-13T00:00:00Z,233
2012-04-12T00:00:00Z,348
2012-04-11T00:00:00Z,361
2012-04-10T00:00:00Z,277
2012-04-09T00:00:00Z,230
2012-04-08T00:00:00Z,228
2012-04-07T00:00:00Z,251
2012-04-06T00:00:00Z,292
2012-04-05T00:00:00Z,264
2012-04-04T00:00:00Z,311
2012-04-03T00:00:00Z,323
2012-04-02T00:00:00Z,233
2012-04-01T00:00:00Z,157
2012-03-31T00:00:00Z,235
2012-03-30T00:00:00Z,258
2012-03-29T00:00:00Z,293
2012-03-28T00:00:00Z,284
2012-03-27T00:00:00Z,237
2012-03-26T00:00:00Z,274
2012-03-25T00:00:00Z,252
2012-03-24T00:00:00Z,270
2012-03-23T00:00:00Z,259
2012-03-22T00:00:00Z,241
2012-03-21T00:00:00Z,309
2012-03-20T00:00:00Z,312
2012-03-19T00:00:00Z,285
2012-03-18T00:00:00Z,232
2012-03-17T00:00:00Z,298
2012-03-16T00:00:00Z,300
2012-03-15T00:00:00Z,316
2012-03-14T00:00:00Z,260
2012-03-13T00:00:00Z,254
2012-03-12T00:00:00Z,236
2012-03-11T00:00:00Z,172
2012-03-10T00:00:00Z,196
2012-03-09T00:00:00Z,264
2012-03-08T00:00:00Z,239
2012-03-07T00:00:00Z,244
2012-03-06T00:00:00Z,263
2012-03-05T00:00:00Z,247
2012-03-04T00:00:00Z,210
2012-03-03T00:00:00Z,195
2012-03-02T00:00:00Z,304
2012-03-01T00:00:00Z,255
2012-02-29T00:00:00Z,250
2012-02-28T00:00:00Z,264
2012-02-27T00:00:00Z,250
2012-02-26T00:00:00Z,180
2012-02-25T00:00:00Z,234
2012-02-24T00:00:00Z,261
2012-02-23T00:00:00Z,266
2012-02-22T00:00:00Z,287
2012-02-21T00:00:00Z,280
2012-02-20T00:00:00Z,204
2012-02-19T00:00:00Z,214
2012-02-18T00:00:00Z,249
2012-02-17T00:00:00Z,229
2012-02-16T00:00:00Z,324
2012-02-15T00:00:00Z,259
2012-02-14T00:00:00Z,330
2012-02-13T00:00:00Z,293
2012-02-12T00:00:00Z,198
2012-02-11T00:00:00Z,183
2012-02-10T00:00:00Z,272
2012-02-09T00:00:00Z,220
2012-02-08T00:00:00Z,274
2012-02-07T00:00:00Z,233
2012-02-06T00:00:00Z,217
2012-02-05T00:00:00Z,237
2012-02-04T00:00:00Z,298
2012-02-03T00:00:00Z,273
2012-02-02T00:00:00Z,304
2012-02-01T00:00:00Z,282
2012-01-31T00:00:00Z,334
2012-01-30T00:00:00Z,247
2012-01-29T00:00:00Z,193
2012-01-28T00:00:00Z,179
2012-01-27T00:00:00Z,285
2012-01-26T00:00:00Z,293
2012-01-25T00:00:00Z,297
2012-01-24T00:00:00Z,253
2012-01-23T00:00:00Z,217
2012-01-22T00:00:00Z,166
2012-01-21T00:00:00Z,206
2012-01-20T00:00:00Z,235
2012-01-19T00:00:00Z,253
2012-01-18T00:00:00Z,274
2012-01-17T00:00:00Z,234
2012-01-16T00:00:00Z,266
2012-01-15T00:00:00Z,233
2012-01-14T00:00:00Z,232
2012-01-13T00:00:00Z,263
2012-01-12T00:00:00Z,251
2012-01-11T00:00:00Z,237
2012-01-10T00:00:00Z,208
2012-01-09T00:00:00Z,229
2012-01-08T00:00:00Z,233
2012-01-07T00:00:00Z,183
2012-01-06T00:00:00Z,284
2012-01-05T00:00:00Z,298
2012-01-04T00:00:00Z,214
2012-01-03T00:00:00Z,235
2012-01-02T00:00:00Z,213
2012-01-01T00:00:00Z,189
2011-12-31T00:00:00Z,159
2011-12-30T00:00:00Z,153
2011-12-29T00:00:00Z,185
2011-12-28T00:00:00Z,142
2011-12-27T00:00:00Z,194
2011-12-26T00:00:00Z,226
2011-12-25T00:00:00Z,229
2011-12-24T00:00:00Z,156
2011-12-23T00:00:00Z,205
2011-12-22T00:00:00Z,165
2011-12-21T00:00:00Z,191
2011-12-20T00:00:00Z,231
2011-12-19T00:00:00Z,237
2011-12-18T00:00:00Z,148
2011-12-17T00:00:00Z,131
2011-12-16T00:00:00Z,188
2011-12-15T00:00:00Z,140
2011-12-14T00:00:00Z,239
2011-12-13T00:00:00Z,190
2011-12-12T00:00:00Z,129
2011-12-11T00:00:00Z,193
2011-12-10T00:00:00Z,154
2011-12-09T00:00:00Z,221
2011-12-08T00:00:00Z,202
2011-12-07T00:00:00Z,195
2011-12-06T00:00:00Z,217
2011-12-05T00:00:00Z,180
2011-12-04T00:00:00Z,156
2011-12-03T00:00:00Z,175
2011-12-02T00:00:00Z,202
2011-12-01T00:00:00Z,177
2011-11-30T00:00:00Z,170
2011-11-29T00:00:00Z,190
2011-11-28T00:00:00Z,183
2011-11-27T00:00:00Z,142
2011-11-26T00:00:00Z,135
2011-11-25T00:00:00Z,205
2011-11-24T00:00:00Z,164
2011-11-23T00:00:00Z,170
2011-11-22T00:00:00Z,200
2011-11-21T00:00:00Z,168
2011-11-20T00:00:00Z,160
2011-11-19T00:00:00Z,214
2011-11-18T00:00:00Z,241
2011-11-17T00:00:00Z,248
2011-11-16T00:00:00Z,210
2011-11-15T00:00:00Z,267
2011-11-14T00:00:00Z,243
2011-11-13T00:00:00Z,137
2011-11-12T00:00:00Z,151
2011-11-11T00:00:00Z,164
2011-11-10T00:00:00Z,219
2011-11-09T00:00:00Z,158
2011-11-08T00:00:00Z,215
2011-11-07T00:00:00Z,204
2011-11-06T00:00:00Z,140
2011-11-05T00:00:00Z,169
2011-11-04T00:00:00Z,191
2011-11-03T00:00:00Z,170
2011-11-02T00:00:00Z,197
2011-11-01T00:00:00Z,167
2011-10-31T00:00:00Z,167
2011-10-30T00:00:00Z,140
2011-10-29T00:00:00Z,214
2011-10-28T00:00:00Z,199
2011-10-27T00:00:00Z,190
2011-10-26T00:00:00Z,225
2011-10-25T00:00:00Z,221
2011-10-24T00:00:00Z,208
2011-10-23T00:00:00Z,157
2011-10-22T00:00:00Z,163
2011-10-21T00:00:00Z,151
2011-10-20T00:00:00Z,173
2011-10-19T00:00:00Z,185
2011-10-18T00:00:00Z,164
2011-10-17T00:00:00Z,175
2011-10-16T00:00:00Z,192
2011-10-15T00:00:00Z,215
2011-10-14T00:00:00Z,253
2011-10-13T00:00:00Z,162
2011-10-12T00:00:00Z,208
2011-10-11T00:00:00Z,189
2011-10-10T00:00:00Z,200
2011-10-09T00:00:00Z,197
2011-10-08T00:00:00Z,195
2011-10-07T00:00:00Z,244
2011-10-06T00:00:00Z,235
2011-10-05T00:00:00Z,243
2011-10-04T00:00:00Z,191
2011-10-03T00:00:00Z,226
2011-10-02T00:00:00Z,215
2011-10-01T00:00:00Z,273
2011-09-30T00:00:00Z,258
2011-09-29T00:00:00Z,227
2011-09-28T00:00:00Z,280
2011-09-27T00:00:00Z,245
2011-09-26T00:00:00Z,264
2011-09-25T00:00:00Z,224
2011-09-24T00:00:00Z,202
2011-09-23T00:00:00Z,278
2011-09-22T00:00:00Z,302
2011-09-21T00:00:00Z,423
2011-09-20T00:00:00Z,572
2011-09-19T00:00:00Z,317
2011-09-18T00:00:00Z,246
2011-09-17T00:00:00Z,230
2011-09-16T00:00:00Z,167
2011-09-15T00:00:00Z,301
2011-09-14T00:00:00Z,278
2011-09-13T00:00:00Z,267
2011-09-12T00:00:00Z,343
2011-09-11T00:00:00Z,242
2011-09-10T00:00:00Z,274
2011-09-09T00:00:00Z,463
2011-09-08T00:00:00Z,240
2011-09-07T00:00:00Z,276
2011-09-06T00:00:00Z,316
2011-09-05T00:00:00Z,237
2011-09-04T00:00:00Z,215
2011-09-03T00:00:00Z,262
2011-09-02T00:00:00Z,236
2011-09-01T00:00:00Z,296
2011-08-31T00:00:00Z,299
2011-08-30T00:00:00Z,283
2011-08-29T00:00:00Z,243
2011-08-28T00:00:00Z,198
2011-08-27T00:00:00Z,277
2011-08-26T00:00:00Z,451
2011-08-25T00:00:00Z,347
2011-08-24T00:00:00Z,294
2011-08-23T00:00:00Z,273
2011-08-22T00:00:00Z,266
2011-08-21T00:00:00Z,263
2011-08-20T00:00:00Z,263
2011-08-19T00:00:00Z,299
2011-08-18T00:00:00Z,279
2011-08-17T00:00:00Z,350
2011-08-16T00:00:00Z,317
2011-08-15T00:00:00Z,282
2011-08-14T00:00:00Z,374
2011-08-13T00:00:00Z,214
2011-08-12T00:00:00Z,301
2011-08-11T00:00:00Z,302
2011-08-10T00:00:00Z,308
2011-08-09T00:00:00Z,319
2011-08-08T00:00:00Z,224
2011-08-07T00:00:00Z,202
2011-08-06T00:00:00Z,209
2011-08-05T00:00:00Z,214
2011-08-04T00:00:00Z,218
2011-08-03T00:00:00Z,231
2011-08-02T00:00:00Z,234
2011-08-01T00:00:00Z,208
2011-07-31T00:00:00Z,206
2011-07-30T00:00:00Z,132
2011-07-29T00:00:00Z,172
2011-07-28T00:00:00Z,195
2011-07-27T00:00:00Z,206
2011-07-26T00:00:00Z,294
2011-07-25T00:00:00Z,183
2011-07-24T00:00:00Z,197
2011-07-23T00:00:00Z,181
2011-07-22T00:00:00Z,205
2011-07-21T00:00:00Z,249
2011-07-20T00:00:00Z,239
2011-07-19T00:00:00Z,205
2011-07-18T00:00:00Z,264
2011-07-17T00:00:00Z,260
2011-07-16T00:00:00Z,210
2011-07-15T00:00:00Z,209
2011-07-14T00:00:00Z,224
2011-07-13T00:00:00Z,203
2011-07-12T00:00:00Z,208
2011-07-11T00:00:00Z,184
2011-07-10T00:00:00Z,189
2011-07-09T00:00:00Z,190
2011-07-08T00:00:00Z,221
2011-07-07T00:00:00Z,170
2011-07-06T00:00:00Z,216
2011-07-05T00:00:00Z,179
2011-07-04T00:00:00Z,224
2011-07-03T00:00:00Z,191
2011-07-02T00:00:00Z,172
2011-07-01T00:00:00Z,183
2011-06-30T00:00:00Z,209
2011-06-29T00:00:00Z,183
2011-06-28T00:00:00Z,188
2011-06-27T00:00:00Z,196
2011-06-26T00:00:00Z,137
2011-06-25T00:00:00Z,131
2011-06-24T00:00:00Z,111
2011-06-23T00:00:00Z,119
2011-06-22T00:00:00Z,147
2011-06-21T00:00:00Z,190
2011-06-20T00:00:00Z,145
2011-06-19T00:00:00Z,157
2011-06-18T00:00:00Z,105
2011-06-17T00:00:00Z,152
2011-06-16T00:00:00Z,154
2011-06-15T00:00:00Z,180
2011-06-14T00:00:00Z,178
2011-06-13T00:00:00Z,165
2011-06-12T00:00:00Z,154
2011-06-11T00:00:00Z,133
2011-06-10T00:00:00Z,147
2011-06-09T00:00:00Z,161
2011-06-08T00:00:00Z,176
2011-06-07T00:00:00Z,128
2011-06-06T00:00:00Z,117
2011-06-05T00:00:00Z,97
2011-06-04T00:00:00Z,93
2011-06-03T00:00:00Z,93
2011-06-02T00:00:00Z,102
2011-06-01T00:00:00Z,90
2011-05-31T00:00:00Z,51
2011-05-30T00:00:00Z,61
2011-05-29T00:00:00Z,46
2011-05-28T00:00:00Z,43
2011-05-27T00:00:00Z,51
2011-05-26T00:00:00Z,132
2011-05-25T00:00:00Z,86
2011-05-24T00:00:00Z,87
2011-05-23T00:00:00Z,85
2011-05-22T00:00:00Z,58
2011-05-21T00:00:00Z,40
2011-05-20T00:00:00Z,68
2011-05-19T00:00:00Z,64
2011-05-18T00:00:00Z,83
2011-05-17T00:00:00Z,69
2011-05-16T00:00:00Z,71
2011-05-15T00:00:00Z,71
2011-05-14T00:00:00Z,91
2011-05-13T00:00:00Z,72
2011-05-12T00:00:00Z,69
2011-05-11T00:00:00Z,51
2011-05-10T00:00:00Z,84
2011-05-09T00:00:00Z,58
2011-05-08T00:00:00Z,51
2011-05-07T00:00:00Z,59
2011-05-06T00:00:00Z,58
2011-05-05T00:00:00Z,68
2011-05-04T00:00:00Z,67
2011-05-03T00:00:00Z,78
2011-05-02T00:00:00Z,75
2011-05-01T00:00:00Z,77
2011-04-30T00:00:00Z,79
2011-04-29T00:00:00Z,82
2011-04-28T00:00:00Z,64
2011-04-27T00:00:00Z,75
2011-04-26T00:00:00Z,71
2011-04-25T00:00:00Z,67
2011-04-24T00:00:00Z,46
2011-04-23T00:00:00Z,62
2011-04-22T00:00:00Z,53
2011-04-21T00:00:00Z,41
2011-04-20T00:00:00Z,37
2011-04-19T00:00:00Z,62
2011-04-18T00:00:00Z,66
2011-04-17T00:00:00Z,37
2011-04-16T00:00:00Z,34
2011-04-15T00:00:00Z,35
2011-04-14T00:00:00Z,48
2011-04-13T00:00:00Z,57
2011-04-12T00:00:00Z,47
2011-04-11T00:00:00Z,47
2011-04-10T00:00:00Z,57
2011-04-09T00:00:00Z,50
2011-04-08T00:00:00Z,53
2011-04-07T00:00:00Z,48
2011-04-06T00:00:00Z,41
2011-04-05T00:00:00Z,57
2011-04-04T00:00:00Z,48
2011-04-03T00:00:00Z,45
2011-04-02T00:00:00Z,37
2011-04-01T00:00:00Z,55
2011-03-31T00:00:00Z,57
2011-03-30T00:00:00Z,48
2011-03-29T00:00:00Z,183
2011-03-28T00:00:00Z,65
2011-03-27T00:00:00Z,66
2011-03-26T00:00:00Z,49
2011-03-25T00:00:00Z,62
2011-03-24T00:00:00Z,58
2011-03-23T00:00:00Z,42
2011-03-22T00:00:00Z,51
2011-03-21T00:00:00Z,37
2011-03-20T00:00:00Z,29
2011-03-19T00:00:00Z,30
2011-03-18T00:00:00Z,33
2011-03-17T00:00:00Z,29
2011-03-16T00:00:00Z,42
2011-03-15T00:00:00Z,29
2011-03-14T00:00:00Z,16
2011-03-13T00:00:00Z,16
2011-03-12T00:00:00Z,41
2011-03-11T00:00:00Z,27
2011-03-10T00:00:00Z,15
2011-03-09T00:00:00Z,23
2011-03-08T00:00:00Z,19
2011-03-07T00:00:00Z,28
2011-03-06T00:00:00Z,34
2011-03-05T00:00:00Z,16
2011-03-04T00:00:00Z,16
2011-03-03T00:00:00Z,26
2011-03-02T00:00:00Z,13
2011-03-01T00:00:00Z,17
2011-02-28T00:00:00Z,22
2011-02-27T00:00:00Z,17
2011-02-26T00:00:00Z,24
2011-02-25T00:00:00Z,15
2011-02-24T00:00:00Z,15
2011-02-23T00:00:00Z,12
2011-02-22T00:00:00Z,28
2011-02-21T00:00:00Z,6
2011-02-20T00:00:00Z,12
2011-02-19T00:00:00Z,13
2011-02-18T00:00:00Z,20
2011-02-17T00:00:00Z,16
2011-02-16T00:00:00Z,22
2011-02-15T00:00:00Z,15
2011-02-14T00:00:00Z,17
2011-02-13T00:00:00Z,13
2011-02-12T00:00:00Z,20
2011-02-11T00:00:00Z,31
2011-02-10T00:00:00Z,32
2011-02-09T00:00:00Z,17
2011-02-08T00:00:00Z,16
2011-02-07T00:00:00Z,19
2011-02-06T00:00:00Z,16
2011-02-05T00:00:00Z,29
2011-02-04T00:00:00Z,26
2011-02-03T00:00:00Z,19
2011-02-02T00:00:00Z,15
2011-02-01T00:00:00Z,16
2011-01-31T00:00:00Z,14
2011-01-30T00:00:00Z,13
2011-01-29T00:00:00Z,25
2011-01-28T00:00:00Z,15
2011-01-27T00:00:00Z,17
2011-01-26T00:00:00Z,22
2011-01-25T00:00:00Z,19
2011-01-24T00:00:00Z,40
2011-01-23T00:00:00Z,14
2011-01-22T00:00:00Z,44
2011-01-21T00:00:00Z,31
2011-01-20T00:00:00Z,23
2011-01-19T00:00:00Z,18
2011-01-18T00:00:00Z,9
2011-01-17T00:00:00Z,14
2011-01-16T00:00:00Z,27
2011-01-15T00:00:00Z,17
2011-01-14T00:00:00Z,25
2011-01-13T00:00:00Z,24
2011-01-12T00:00:00Z,14
2011-01-11T00:00:00Z,13
2011-01-10T00:00:00Z,20
2011-01-09T00:00:00Z,27
2011-01-08T00:00:00Z,25
2011-01-07T00:00:00Z,20
2011-01-06T00:00:00Z,16
2011-01-05T00:00:00Z,20
2011-01-04T00:00:00Z,17
2011-01-03T00:00:00Z,35
2011-01-02T00:00:00Z,23
2011-01-01T00:00:00Z,19
2010-12-31T00:00:00Z,19
2010-12-30T00:00:00Z,18
2010-12-29T00:00:00Z,25
2010-12-28T00:00:00Z,14
2010-12-27T00:00:00Z,18
2010-12-26T00:00:00Z,11
2010-12-25T00:00:00Z,13
2010-12-24T00:00:00Z,15
2010-12-23T00:00:00Z,13
2010-12-22T00:00:00Z,16
2010-12-21T00:00:00Z,27
2010-12-20T00:00:00Z,9
2010-12-19T00:00:00Z,12
2010-12-18T00:00:00Z,22
