Datetime,Exchange to Miner Flow (Total)
2019-02-15T00:00:00Z,418.59523163
2019-02-14T00:00:00Z,491.57461504
2019-02-13T00:00:00Z,303.06905452
2019-02-12T00:00:00Z,323.51023947
2019-02-11T00:00:00Z,133.37768386
2019-02-10T00:00:00Z,52.57594059
2019-02-09T00:00:00Z,146.02330611
2019-02-08T00:00:00Z,123.05643468
2019-02-07T00:00:00Z,168.59419901
2019-02-06T00:00:00Z,128.60981509
2019-02-05T00:00:00Z,192.67875062
2019-02-04T00:00:00Z,351.27981514
2019-02-03T00:00:00Z,210.52754621
2019-02-02T00:00:00Z,600.06020478
2019-02-01T00:00:00Z,687.00893671
2019-01-31T00:00:00Z,553.65106324
2019-01-30T00:00:00Z,349.99210948
2019-01-29T00:00:00Z,426.92995533
2019-01-28T00:00:00Z,580.11781705
2019-01-27T00:00:00Z,325.05608329
2019-01-26T00:00:00Z,331.8239943
2019-01-25T00:00:00Z,520.67014275
2019-01-24T00:00:00Z,287.98283102
2019-01-23T00:00:00Z,357.5773601
2019-01-22T00:00:00Z,477.55584869
2019-01-21T00:00:00Z,293.76251051
2019-01-20T00:00:00Z,246.34068744
2019-01-19T00:00:00Z,205.22103236
2019-01-18T00:00:00Z,248.34005497
2019-01-17T00:00:00Z,316.54686348
2019-01-16T00:00:00Z,244.07625461
2019-01-15T00:00:00Z,205.69221844
2019-01-14T00:00:00Z,342.2315381
2019-01-13T00:00:00Z,176.06762693
2019-01-12T00:00:00Z,177.11152329
2019-01-11T00:00:00Z,552.45984143
2019-01-10T00:00:00Z,1700.17655305
2019-01-09T00:00:00Z,557.98547083
2019-01-08T00:00:00Z,448.02604813
2019-01-07T00:00:00Z,313.04726996
2019-01-06T00:00:00Z,277.76647056
2019-01-05T00:00:00Z,91.25209268
2019-01-04T00:00:00Z,444.47610532
2019-01-03T00:00:00Z,325.11275326
2019-01-02T00:00:00Z,815.13177128
2019-01-01T00:00:00Z,523.64473514
2018-12-31T00:00:00Z,351.05354801
2018-12-30T00:00:00Z,165.72352172
2018-12-29T00:00:00Z,175.985516
2018-12-28T00:00:00Z,384.26553099
2018-12-27T00:00:00Z,421.44310386
2018-12-26T00:00:00Z,199.88161967
2018-12-25T00:00:00Z,276.23804588
2018-12-24T00:00:00Z,571.39181399
2018-12-23T00:00:00Z,208.43152822
2018-12-22T00:00:00Z,111.60702296
2018-12-21T00:00:00Z,369.52392391
2018-12-20T00:00:00Z,799.75207636
2018-12-19T00:00:00Z,784.08414095
2018-12-18T00:00:00Z,629.66799774
2018-12-17T00:00:00Z,618.80226545
2018-12-16T00:00:00Z,291.19422699
2018-12-15T00:00:00Z,398.36221896
2018-12-14T00:00:00Z,448.07500744
2018-12-13T00:00:00Z,277.41455889
2018-12-12T00:00:00Z,501.87644302
2018-12-11T00:00:00Z,313.79911598
2018-12-10T00:00:00Z,689.53770102
2018-12-09T00:00:00Z,267.455127
2018-12-08T00:00:00Z,452.55241066
2018-12-07T00:00:00Z,583.36067753
2018-12-06T00:00:00Z,437.79024571
2018-12-05T00:00:00Z,442.26311397
2018-12-04T00:00:00Z,410.32541158
2018-12-03T00:00:00Z,340.94690096
2018-12-02T00:00:00Z,168.76831002
2018-12-01T00:00:00Z,226.52546983
2018-11-30T00:00:00Z,1124.76972696
2018-11-29T00:00:00Z,632.39803526
2018-11-28T00:00:00Z,474.6997229
2018-11-27T00:00:00Z,438.29845928
2018-11-26T00:00:00Z,656.12458433
2018-11-25T00:00:00Z,494.17210878
2018-11-24T00:00:00Z,352.14242878
2018-11-23T00:00:00Z,298.25295859
2018-11-22T00:00:00Z,366.41874211
2018-11-21T00:00:00Z,491.88789279
2018-11-20T00:00:00Z,624.84468436
2018-11-19T00:00:00Z,391.34780942
2018-11-18T00:00:00Z,212.36604976
2018-11-17T00:00:00Z,91.85525608
2018-11-16T00:00:00Z,313.05022609
2018-11-15T00:00:00Z,714.23885994
2018-11-14T00:00:00Z,982.88365295
2018-11-13T00:00:00Z,243.82016589
2018-11-12T00:00:00Z,543.73195892
2018-11-11T00:00:00Z,153.98051723
2018-11-10T00:00:00Z,191.01336866
2018-11-09T00:00:00Z,351.00747054
2018-11-08T00:00:00Z,388.45206227
2018-11-07T00:00:00Z,357.58414025
2018-11-06T00:00:00Z,306.1349157
2018-11-05T00:00:00Z,431.18828874
2018-11-04T00:00:00Z,405.74962537
2018-11-03T00:00:00Z,192.99594426
2018-11-02T00:00:00Z,459.76713373
2018-11-01T00:00:00Z,340.50089644
2018-10-31T00:00:00Z,538.896977
2018-10-30T00:00:00Z,238.06063239
2018-10-29T00:00:00Z,177.14393958
2018-10-28T00:00:00Z,189.28860656
2018-10-27T00:00:00Z,153.73385065
2018-10-26T00:00:00Z,240.60029998
2018-10-25T00:00:00Z,699.12580891
2018-10-24T00:00:00Z,202.31359375
2018-10-23T00:00:00Z,404.88861609
2018-10-22T00:00:00Z,538.12500054
2018-10-21T00:00:00Z,99.66104131
2018-10-20T00:00:00Z,273.56174703
2018-10-19T00:00:00Z,107.66179492
2018-10-18T00:00:00Z,456.13435725
2018-10-17T00:00:00Z,380.74383131
2018-10-16T00:00:00Z,365.41189063
2018-10-15T00:00:00Z,457.6406845
2018-10-14T00:00:00Z,166.69037014
2018-10-13T00:00:00Z,207.73640312
2018-10-12T00:00:00Z,217.79814657
2018-10-11T00:00:00Z,808.30867647
2018-10-10T00:00:00Z,645.21216713
2018-10-09T00:00:00Z,595.9812648
2018-10-08T00:00:00Z,242.35471958
2018-10-07T00:00:00Z,140.91363143
2018-10-06T00:00:00Z,91.63491906
2018-10-05T00:00:00Z,175.148085
2018-10-04T00:00:00Z,139.92513383
2018-10-03T00:00:00Z,256.62071656
2018-10-02T00:00:00Z,129.41427147
2018-10-01T00:00:00Z,133.59482028
2018-09-30T00:00:00Z,177.65466867
2018-09-29T00:00:00Z,304.61444808
2018-09-28T00:00:00Z,260.75034547
2018-09-27T00:00:00Z,356.27676716
2018-09-26T00:00:00Z,537.58588124
2018-09-25T00:00:00Z,295.31054527
2018-09-24T00:00:00Z,118.49459931
2018-09-23T00:00:00Z,67.61061468
2018-09-22T00:00:00Z,149.10719887
2018-09-21T00:00:00Z,906.33615016
2018-09-20T00:00:00Z,412.54139835
2018-09-19T00:00:00Z,540.69695522
2018-09-18T00:00:00Z,508.40144084
2018-09-17T00:00:00Z,334.6384529
2018-09-16T00:00:00Z,100.63032675
2018-09-15T00:00:00Z,93.4240581
2018-09-14T00:00:00Z,236.27525561
2018-09-13T00:00:00Z,1002.40673982
2018-09-12T00:00:00Z,617.41868899
2018-09-11T00:00:00Z,708.78264903
2018-09-10T00:00:00Z,497.48335204
2018-09-09T00:00:00Z,550.23559871
2018-09-08T00:00:00Z,191.44426944
2018-09-07T00:00:00Z,379.4795595
2018-09-06T00:00:00Z,842.83460612
2018-09-05T00:00:00Z,1339.87925017
2018-09-04T00:00:00Z,554.57435436
2018-09-03T00:00:00Z,300.19111027
2018-09-02T00:00:00Z,464.92168677
2018-09-01T00:00:00Z,323.32968566
2018-08-31T00:00:00Z,297.1168793
2018-08-30T00:00:00Z,640.5132315
2018-08-29T00:00:00Z,368.69688795
2018-08-28T00:00:00Z,884.27842299
2018-08-27T00:00:00Z,692.45218561
2018-08-26T00:00:00Z,132.14607431
2018-08-25T00:00:00Z,181.4753399
2018-08-24T00:00:00Z,319.82652367
2018-08-23T00:00:00Z,421.79622941
2018-08-22T00:00:00Z,309.30858568
2018-08-21T00:00:00Z,168.15976469
2018-08-20T00:00:00Z,405.28137504
2018-08-19T00:00:00Z,261.23530505
2018-08-18T00:00:00Z,106.42424932
2018-08-17T00:00:00Z,12635.49155141
2018-08-16T00:00:00Z,255.57112629
2018-08-15T00:00:00Z,1520.91947263
2018-08-14T00:00:00Z,718.43476727
2018-08-13T00:00:00Z,698.11778216
2018-08-12T00:00:00Z,506.52326765
2018-08-11T00:00:00Z,504.02943778
2018-08-10T00:00:00Z,459.62586391
2018-08-09T00:00:00Z,970.14311943
2018-08-08T00:00:00Z,1857.73997153
2018-08-07T00:00:00Z,1231.74851043
2018-08-06T00:00:00Z,382.41122055
2018-08-05T00:00:00Z,183.00025037
2018-08-04T00:00:00Z,331.97585457
2018-08-03T00:00:00Z,701.08122077
2018-08-02T00:00:00Z,417.50814075
2018-08-01T00:00:00Z,1260.33482484
2018-07-31T00:00:00Z,1836.31173933
2018-07-30T00:00:00Z,1163.45207033
2018-07-29T00:00:00Z,157.16882957
2018-07-28T00:00:00Z,306.27117653
2018-07-27T00:00:00Z,781.88667559
2018-07-26T00:00:00Z,827.49193832
2018-07-25T00:00:00Z,1954.66209213
2018-07-24T00:00:00Z,1147.23533079
2018-07-23T00:00:00Z,1642.72449722
2018-07-22T00:00:00Z,234.16578774
2018-07-21T00:00:00Z,699.34823385
2018-07-20T00:00:00Z,1039.0351376
2018-07-19T00:00:00Z,1384.31680464
2018-07-18T00:00:00Z,1727.89777434
2018-07-17T00:00:00Z,1552.91292259
2018-07-16T00:00:00Z,584.84900703
2018-07-15T00:00:00Z,405.50150887
2018-07-14T00:00:00Z,263.38090272
2018-07-13T00:00:00Z,530.14456733
2018-07-12T00:00:00Z,777.28167854
2018-07-11T00:00:00Z,744.83329278
2018-07-10T00:00:00Z,1479.92223478
2018-07-09T00:00:00Z,962.65620463
2018-07-08T00:00:00Z,235.12277538
2018-07-07T00:00:00Z,280.55351799
2018-07-06T00:00:00Z,419.18194254
2018-07-05T00:00:00Z,567.37495995
2018-07-04T00:00:00Z,727.79382299
2018-07-03T00:00:00Z,1034.61663939
2018-07-02T00:00:00Z,783.84654938
2018-07-01T00:00:00Z,238.13790391
2018-06-30T00:00:00Z,928.53566879
2018-06-29T00:00:00Z,381.59619921
2018-06-28T00:00:00Z,372.5232488
2018-06-27T00:00:00Z,1120.54906769
2018-06-26T00:00:00Z,1085.91000335
2018-06-25T00:00:00Z,1893.90128263
2018-06-24T00:00:00Z,632.45411754
2018-06-23T00:00:00Z,397.44655644
2018-06-22T00:00:00Z,1209.87299849
2018-06-21T00:00:00Z,1239.27644977
2018-06-20T00:00:00Z,469.37803754
2018-06-19T00:00:00Z,803.71571976
2018-06-18T00:00:00Z,474.48689091
2018-06-17T00:00:00Z,450.43598349
2018-06-16T00:00:00Z,236.49842813
2018-06-15T00:00:00Z,1561.61827193
2018-06-14T00:00:00Z,665.63235658
2018-06-13T00:00:00Z,910.80449466
2018-06-12T00:00:00Z,844.74864858
2018-06-11T00:00:00Z,1506.2371772
2018-06-10T00:00:00Z,609.6091866
2018-06-09T00:00:00Z,135.9293904
2018-06-08T00:00:00Z,695.71318069
2018-06-07T00:00:00Z,627.92571536
2018-06-06T00:00:00Z,621.82687405
2018-06-05T00:00:00Z,942.25530342
2018-06-04T00:00:00Z,766.05999913
2018-06-03T00:00:00Z,436.98392146
2018-06-02T00:00:00Z,239.39785805
2018-06-01T00:00:00Z,458.3520153
2018-05-31T00:00:00Z,738.51421256
2018-05-30T00:00:00Z,697.5567865
2018-05-29T00:00:00Z,1175.38375859
2018-05-28T00:00:00Z,483.69863523
2018-05-27T00:00:00Z,484.6981236
2018-05-26T00:00:00Z,522.07514923
2018-05-25T00:00:00Z,548.58182245
2018-05-24T00:00:00Z,968.25805801
2018-05-23T00:00:00Z,980.2379055
2018-05-22T00:00:00Z,773.92636123
2018-05-21T00:00:00Z,636.50535658
2018-05-20T00:00:00Z,156.65727579
2018-05-19T00:00:00Z,424.6910464
2018-05-18T00:00:00Z,603.04877268
2018-05-17T00:00:00Z,1057.42127431
2018-05-16T00:00:00Z,1438.44975881
2018-05-15T00:00:00Z,1126.63749763
2018-05-14T00:00:00Z,1026.3499743
2018-05-13T00:00:00Z,831.24231281
2018-05-12T00:00:00Z,389.40944123
2018-05-11T00:00:00Z,1577.02438939
2018-05-10T00:00:00Z,1309.15389229
2018-05-09T00:00:00Z,1041.93917101
2018-05-08T00:00:00Z,870.15397163
2018-05-07T00:00:00Z,1114.318936
2018-05-06T00:00:00Z,776.21299762
2018-05-05T00:00:00Z,434.83608315
2018-05-04T00:00:00Z,794.66470803
2018-05-03T00:00:00Z,766.63961456
2018-05-02T00:00:00Z,477.57846488
2018-05-01T00:00:00Z,441.55777856
2018-04-30T00:00:00Z,593.83361439
2018-04-29T00:00:00Z,853.10893699
2018-04-28T00:00:00Z,588.86646207
2018-04-27T00:00:00Z,737.77356719
2018-04-26T00:00:00Z,962.95816296
2018-04-25T00:00:00Z,1035.83884535
2018-04-24T00:00:00Z,699.60584483
2018-04-23T00:00:00Z,909.00604954
2018-04-22T00:00:00Z,233.04987739
2018-04-21T00:00:00Z,344.57938118
2018-04-20T00:00:00Z,923.49867476
2018-04-19T00:00:00Z,1404.23625412
2018-04-18T00:00:00Z,1762.53949726
2018-04-17T00:00:00Z,952.88155861
2018-04-16T00:00:00Z,1375.4460072
2018-04-15T00:00:00Z,387.39968842
2018-04-14T00:00:00Z,115.51187865
2018-04-13T00:00:00Z,888.71397642
2018-04-12T00:00:00Z,898.51118245
2018-04-11T00:00:00Z,1238.13757207
2018-04-10T00:00:00Z,746.598326
2018-04-09T00:00:00Z,731.4278377
2018-04-08T00:00:00Z,190.54216448
2018-04-07T00:00:00Z,252.09039399
2018-04-06T00:00:00Z,609.49452216
2018-04-05T00:00:00Z,547.75676547
2018-04-04T00:00:00Z,1045.22646035
2018-04-03T00:00:00Z,1738.57360264
2018-04-02T00:00:00Z,273.40405038
2018-04-01T00:00:00Z,295.03076876
2018-03-31T00:00:00Z,917.06939435
2018-03-30T00:00:00Z,601.20475772
2018-03-29T00:00:00Z,1254.45404725
2018-03-28T00:00:00Z,634.74967974
2018-03-27T00:00:00Z,356.13445715
2018-03-26T00:00:00Z,1304.75090312
2018-03-25T00:00:00Z,199.45174027
2018-03-24T00:00:00Z,201.93203976
2018-03-23T00:00:00Z,454.97454823
2018-03-22T00:00:00Z,418.16583548
2018-03-21T00:00:00Z,553.08834311
2018-03-20T00:00:00Z,338.39701952
2018-03-19T00:00:00Z,540.25114392
2018-03-18T00:00:00Z,237.55380937
2018-03-17T00:00:00Z,330.10060773
2018-03-16T00:00:00Z,365.47763172
2018-03-15T00:00:00Z,411.72956279
2018-03-14T00:00:00Z,371.83788396
2018-03-13T00:00:00Z,272.70653824
2018-03-12T00:00:00Z,425.11632263
2018-03-11T00:00:00Z,524.71779487
2018-03-10T00:00:00Z,187.1254314
2018-03-09T00:00:00Z,871.97632091
2018-03-08T00:00:00Z,1317.77840153
2018-03-07T00:00:00Z,545.98980761
2018-03-06T00:00:00Z,485.78371132
2018-03-05T00:00:00Z,292.22678033
2018-03-04T00:00:00Z,134.90738863
2018-03-03T00:00:00Z,230.54766527
2018-03-02T00:00:00Z,201.35432945
2018-03-01T00:00:00Z,394.57745415
2018-02-28T00:00:00Z,199.61466144
2018-02-27T00:00:00Z,491.29188132
2018-02-26T00:00:00Z,447.60021448
2018-02-25T00:00:00Z,157.23868428
2018-02-24T00:00:00Z,480.33494957
2018-02-23T00:00:00Z,438.05684697
2018-02-22T00:00:00Z,921.56549459
2018-02-21T00:00:00Z,422.09273863
2018-02-20T00:00:00Z,1259.97414576
2018-02-19T00:00:00Z,90.16992501
2018-02-18T00:00:00Z,166.55968678
2018-02-17T00:00:00Z,491.48423161
2018-02-16T00:00:00Z,242.65273124
2018-02-15T00:00:00Z,966.76268687
2018-02-14T00:00:00Z,428.8882381
2018-02-13T00:00:00Z,261.79966737
2018-02-12T00:00:00Z,342.49624732
2018-02-11T00:00:00Z,334.87124071
2018-02-10T00:00:00Z,462.44735474
2018-02-09T00:00:00Z,344.24825957
2018-02-08T00:00:00Z,800.96423975
2018-02-07T00:00:00Z,927.77049372
2018-02-06T00:00:00Z,1424.51291536
2018-02-05T00:00:00Z,1173.30922703
2018-02-04T00:00:00Z,305.11905448
2018-02-03T00:00:00Z,156.6474009
2018-02-02T00:00:00Z,268.81733798
2018-02-01T00:00:00Z,786.35693567
2018-01-31T00:00:00Z,418.67562166
2018-01-30T00:00:00Z,941.41807334
2018-01-29T00:00:00Z,694.31848456
2018-01-28T00:00:00Z,156.61657899
2018-01-27T00:00:00Z,172.21781974
2018-01-26T00:00:00Z,1177.29095978
2018-01-25T00:00:00Z,930.30936502
2018-01-24T00:00:00Z,456.83485161
2018-01-23T00:00:00Z,795.97447931
2018-01-22T00:00:00Z,692.82120463
2018-01-21T00:00:00Z,346.58444371
2018-01-20T00:00:00Z,512.07970526
2018-01-19T00:00:00Z,831.95772709
2018-01-18T00:00:00Z,628.08505407
2018-01-17T00:00:00Z,746.74383263
2018-01-16T00:00:00Z,1135.79996636
2018-01-15T00:00:00Z,610.84843005
2018-01-14T00:00:00Z,675.14643182
2018-01-13T00:00:00Z,439.50574387
2018-01-12T00:00:00Z,1024.15911232
2018-01-11T00:00:00Z,764.44891234
2018-01-10T00:00:00Z,726.72522626
2018-01-09T00:00:00Z,897.41975092
2018-01-08T00:00:00Z,811.65605355
2018-01-07T00:00:00Z,502.55705912
2018-01-06T00:00:00Z,400.0173073
2018-01-05T00:00:00Z,577.58580533
2018-01-04T00:00:00Z,594.01445846
2018-01-03T00:00:00Z,619.1288115
2018-01-02T00:00:00Z,672.72976803
2018-01-01T00:00:00Z,293.75206764
2017-12-31T00:00:00Z,450.22810926
2017-12-30T00:00:00Z,878.86139926
2017-12-29T00:00:00Z,360.39550074
2017-12-28T00:00:00Z,559.51148991
2017-12-27T00:00:00Z,951.36713544
2017-12-26T00:00:00Z,511.16150201
2017-12-25T00:00:00Z,961.30221828
2017-12-24T00:00:00Z,395.31962345
2017-12-23T00:00:00Z,493.55486363
2017-12-22T00:00:00Z,603.84410748
2017-12-21T00:00:00Z,688.3001563
2017-12-20T00:00:00Z,358.31134705
2017-12-19T00:00:00Z,402.2580822
2017-12-18T00:00:00Z,425.44819693
2017-12-17T00:00:00Z,317.93886379
2017-12-16T00:00:00Z,217.20909745
2017-12-15T00:00:00Z,250.8232131
2017-12-14T00:00:00Z,487.57222332
2017-12-13T00:00:00Z,360.03894193
2017-12-12T00:00:00Z,441.26546096
2017-12-11T00:00:00Z,200.90436169
2017-12-10T00:00:00Z,360.8905752
2017-12-09T00:00:00Z,408.50182778
2017-12-08T00:00:00Z,412.58842218
2017-12-07T00:00:00Z,380.02032911
2017-12-06T00:00:00Z,435.52207826
2017-12-05T00:00:00Z,672.17256136
2017-12-04T00:00:00Z,171.70871046
2017-12-03T00:00:00Z,131.37304154
2017-12-02T00:00:00Z,191.31081416
2017-12-01T00:00:00Z,170.3959267
2017-11-30T00:00:00Z,326.87240853
2017-11-29T00:00:00Z,580.6556229
2017-11-28T00:00:00Z,433.72490468
2017-11-27T00:00:00Z,302.16901966
2017-11-26T00:00:00Z,235.35403049
2017-11-25T00:00:00Z,232.00672221
2017-11-24T00:00:00Z,592.89225018
2017-11-23T00:00:00Z,245.60441081
2017-11-22T00:00:00Z,283.8982122
2017-11-21T00:00:00Z,599.61517442
2017-11-20T00:00:00Z,425.28973497
2017-11-19T00:00:00Z,279.41212108
2017-11-18T00:00:00Z,308.31538573
2017-11-17T00:00:00Z,291.68813841
2017-11-16T00:00:00Z,465.5153276
2017-11-15T00:00:00Z,589.59310229
2017-11-14T00:00:00Z,398.50207662
2017-11-13T00:00:00Z,559.6702586
2017-11-12T00:00:00Z,449.95820807
2017-11-11T00:00:00Z,253.57545632
2017-11-10T00:00:00Z,505.685062
2017-11-09T00:00:00Z,369.85840557
2017-11-08T00:00:00Z,254.20495762
2017-11-07T00:00:00Z,247.01643252
2017-11-06T00:00:00Z,516.16594158
2017-11-05T00:00:00Z,161.61097245
2017-11-04T00:00:00Z,220.29512709
2017-11-03T00:00:00Z,493.4636021
2017-11-02T00:00:00Z,558.55271432
2017-11-01T00:00:00Z,655.45768623
2017-10-31T00:00:00Z,311.65310021
2017-10-30T00:00:00Z,321.01952713
2017-10-29T00:00:00Z,266.74532884
2017-10-28T00:00:00Z,281.2543526
2017-10-27T00:00:00Z,401.87418527
2017-10-26T00:00:00Z,312.05919263
2017-10-25T00:00:00Z,479.96638841
2017-10-24T00:00:00Z,405.51163612
2017-10-23T00:00:00Z,1719.440199
2017-10-22T00:00:00Z,371.95975768
2017-10-21T00:00:00Z,267.59532421
2017-10-20T00:00:00Z,305.76750469
2017-10-19T00:00:00Z,281.69255653
2017-10-18T00:00:00Z,457.82983868
2017-10-17T00:00:00Z,571.69838224
2017-10-16T00:00:00Z,194.37330117
2017-10-15T00:00:00Z,149.20935071
2017-10-14T00:00:00Z,145.53594626
2017-10-13T00:00:00Z,320.1975296
2017-10-12T00:00:00Z,419.20863828
2017-10-11T00:00:00Z,578.82869215
2017-10-10T00:00:00Z,220.76920812
2017-10-09T00:00:00Z,245.62378311
2017-10-08T00:00:00Z,210.9600748
2017-10-07T00:00:00Z,118.70947584
2017-10-06T00:00:00Z,408.74430719
2017-10-05T00:00:00Z,200.00946938
2017-10-04T00:00:00Z,373.12816038
2017-10-03T00:00:00Z,420.43243964
2017-10-02T00:00:00Z,448.95502403
2017-10-01T00:00:00Z,148.97579987
2017-09-30T00:00:00Z,225.85615341
2017-09-29T00:00:00Z,1427.0365251
2017-09-28T00:00:00Z,634.26783805
2017-09-27T00:00:00Z,699.8761378
2017-09-26T00:00:00Z,899.48639877
2017-09-25T00:00:00Z,705.53267266
2017-09-24T00:00:00Z,296.42641881
2017-09-23T00:00:00Z,225.23360802
2017-09-22T00:00:00Z,450.09787115
2017-09-21T00:00:00Z,813.99423171
2017-09-20T00:00:00Z,911.71186327
2017-09-19T00:00:00Z,1239.61874797
2017-09-18T00:00:00Z,1334.18549275
2017-09-17T00:00:00Z,1056.29313496
2017-09-16T00:00:00Z,1367.57560258
2017-09-15T00:00:00Z,1268.87880195
2017-09-14T00:00:00Z,1465.135446
2017-09-13T00:00:00Z,827.90039158
2017-09-12T00:00:00Z,2341.80537028
2017-09-11T00:00:00Z,1481.60055851
2017-09-10T00:00:00Z,1173.73208319
2017-09-09T00:00:00Z,1115.45532816
2017-09-08T00:00:00Z,1042.67592105
2017-09-07T00:00:00Z,570.01023771
2017-09-06T00:00:00Z,829.07909664
2017-09-05T00:00:00Z,1409.34095591
2017-09-04T00:00:00Z,2014.21610589
2017-09-03T00:00:00Z,541.78153911
2017-09-02T00:00:00Z,679.17655471
2017-09-01T00:00:00Z,719.40226369
2017-08-31T00:00:00Z,580.94523794
2017-08-30T00:00:00Z,660.6215551
2017-08-29T00:00:00Z,559.44451827
2017-08-28T00:00:00Z,516.3160903
2017-08-27T00:00:00Z,583.42043861
2017-08-26T00:00:00Z,598.81365772
2017-08-25T00:00:00Z,835.06504169
2017-08-24T00:00:00Z,419.90969001
2017-08-23T00:00:00Z,427.83084606
2017-08-22T00:00:00Z,559.85019801
2017-08-21T00:00:00Z,708.05641743
2017-08-20T00:00:00Z,544.16798496
2017-08-19T00:00:00Z,460.24820465
2017-08-18T00:00:00Z,738.76478759
2017-08-17T00:00:00Z,754.90580842
2017-08-16T00:00:00Z,930.46228243
2017-08-15T00:00:00Z,891.81701404
2017-08-14T00:00:00Z,617.21440223
2017-08-13T00:00:00Z,458.481538
2017-08-12T00:00:00Z,434.65780435
2017-08-11T00:00:00Z,1890.91156516
2017-08-10T00:00:00Z,326.65324519
2017-08-09T00:00:00Z,620.89338313
2017-08-08T00:00:00Z,954.2493518
2017-08-07T00:00:00Z,1117.99078988
2017-08-06T00:00:00Z,488.60224779
2017-08-05T00:00:00Z,1600.01205731
2017-08-04T00:00:00Z,785.07450604
2017-08-03T00:00:00Z,545.8401025
2017-08-02T00:00:00Z,509.45173416
2017-08-01T00:00:00Z,2075.56981896
2017-07-31T00:00:00Z,295.66562119
2017-07-30T00:00:00Z,279.27104231
2017-07-29T00:00:00Z,306.386556
2017-07-28T00:00:00Z,486.27602247
2017-07-27T00:00:00Z,490.87205465
2017-07-26T00:00:00Z,482.04223056
2017-07-25T00:00:00Z,699.72022099
2017-07-24T00:00:00Z,306.51116293
2017-07-23T00:00:00Z,226.64780472
2017-07-22T00:00:00Z,321.37764106
2017-07-21T00:00:00Z,228.61942217
2017-07-20T00:00:00Z,509.61684216
2017-07-19T00:00:00Z,762.62073187
2017-07-18T00:00:00Z,750.3731855
2017-07-17T00:00:00Z,812.60723434
2017-07-16T00:00:00Z,397.15779598
2017-07-15T00:00:00Z,612.58789306
2017-07-14T00:00:00Z,559.64760962
2017-07-13T00:00:00Z,989.03383448
2017-07-12T00:00:00Z,1092.74943026
2017-07-11T00:00:00Z,1472.55663178
2017-07-10T00:00:00Z,1154.65466689
2017-07-09T00:00:00Z,241.69303783
2017-07-08T00:00:00Z,824.07796984
2017-07-07T00:00:00Z,496.22820156
2017-07-06T00:00:00Z,518.9330672
2017-07-05T00:00:00Z,780.45135855
2017-07-04T00:00:00Z,835.77011739
2017-07-03T00:00:00Z,1211.66977207
2017-07-02T00:00:00Z,390.37347199
2017-07-01T00:00:00Z,298.941633
2017-06-30T00:00:00Z,889.56323024
2017-06-29T00:00:00Z,812.00598436
2017-06-28T00:00:00Z,734.7268547
2017-06-27T00:00:00Z,1363.0501931
2017-06-26T00:00:00Z,1161.88899899
2017-06-25T00:00:00Z,495.15089816
2017-06-24T00:00:00Z,697.64445428
2017-06-23T00:00:00Z,888.21291107
2017-06-22T00:00:00Z,943.13810212
2017-06-21T00:00:00Z,1016.00867715
2017-06-20T00:00:00Z,767.82548474
2017-06-19T00:00:00Z,898.06379802
2017-06-18T00:00:00Z,226.45989528
2017-06-17T00:00:00Z,919.54011256
2017-06-16T00:00:00Z,1017.92767136
2017-06-15T00:00:00Z,1782.55445499
2017-06-14T00:00:00Z,890.46320567
2017-06-13T00:00:00Z,1271.06503135
2017-06-12T00:00:00Z,1458.68776029
2017-06-11T00:00:00Z,547.18989579
2017-06-10T00:00:00Z,682.15640549
2017-06-09T00:00:00Z,654.67429686
2017-06-08T00:00:00Z,858.86435314
2017-06-07T00:00:00Z,1136.66403667
2017-06-06T00:00:00Z,878.58214865
2017-06-05T00:00:00Z,1302.71251526
2017-06-04T00:00:00Z,1392.65098108
2017-06-03T00:00:00Z,1552.57950429
2017-06-02T00:00:00Z,1729.56109305
2017-06-01T00:00:00Z,1950.44463888
2017-05-31T00:00:00Z,1150.08000759
2017-05-30T00:00:00Z,1903.07198225
2017-05-29T00:00:00Z,1269.21184868
2017-05-28T00:00:00Z,1301.36752312
2017-05-27T00:00:00Z,1256.63774097
2017-05-26T00:00:00Z,1969.96356672
2017-05-25T00:00:00Z,1468.8778999
2017-05-24T00:00:00Z,1387.27513868
2017-05-23T00:00:00Z,916.8640384
2017-05-22T00:00:00Z,1044.71983033
2017-05-21T00:00:00Z,547.01075354
2017-05-20T00:00:00Z,335.01849446
2017-05-19T00:00:00Z,342.21584621
2017-05-18T00:00:00Z,589.79261812
2017-05-17T00:00:00Z,641.5575902
2017-05-16T00:00:00Z,590.16360673
2017-05-15T00:00:00Z,432.79962305
2017-05-14T00:00:00Z,294.50389866
2017-05-13T00:00:00Z,361.51032941
2017-05-12T00:00:00Z,841.15177211
2017-05-11T00:00:00Z,604.73294313
2017-05-10T00:00:00Z,587.51116186
2017-05-09T00:00:00Z,799.65769125
2017-05-08T00:00:00Z,667.13827548
2017-05-07T00:00:00Z,521.22315352
2017-05-06T00:00:00Z,387.6879568
2017-05-05T00:00:00Z,644.91157713
2017-05-04T00:00:00Z,507.21623105
2017-05-03T00:00:00Z,720.81766192
2017-05-02T00:00:00Z,528.91635334
2017-05-01T00:00:00Z,489.78967519
2017-04-30T00:00:00Z,227.18922817
2017-04-29T00:00:00Z,264.05659036
2017-04-28T00:00:00Z,414.02932067
2017-04-27T00:00:00Z,420.14152792
2017-04-26T00:00:00Z,392.50160816
