date,Active Sending Addresses
2016-11-11,364524
2016-11-12,354599
2016-11-13,330494
2016-11-14,410684
2016-11-15,413394
2016-11-16,402315
2016-11-17,409916
2016-11-18,395110
2016-11-19,352288
2016-11-20,350841
2016-11-21,379679
2016-11-22,375243
2016-11-23,416269
2016-11-24,478681
2016-11-25,442969
2016-11-26,424944
2016-11-27,360451
2016-11-28,464913
2016-11-29,431491
2016-11-30,417357
2016-12-01,423904
2016-12-02,458217
2016-12-03,464848
2016-12-04,439284
2016-12-05,438036
2016-12-06,484342
2016-12-07,510292
2016-12-08,436066
2016-12-09,409549
2016-12-10,386510
2016-12-11,359779
2016-12-12,415442
2016-12-13,441900
2016-12-14,394896
2016-12-15,396874
2016-12-16,410619
2016-12-17,354245
2016-12-18,369500
2016-12-19,429369
2016-12-20,427301
2016-12-21,479593
2016-12-22,463531
2016-12-23,429470
2016-12-24,361796
2016-12-25,298969
2016-12-26,380420
2016-12-27,430389
2016-12-28,442637
2016-12-29,435815
2016-12-30,430986
2016-12-31,365519
2017-01-01,279373
2017-01-02,460486
2017-01-03,429819
2017-01-04,459464
2017-01-05,426831
2017-01-06,466301
2017-01-07,404935
2017-01-08,384929
2017-01-09,383840
2017-01-10,449727
2017-01-11,414446
2017-01-12,409129
2017-01-13,373237
2017-01-14,374377
2017-01-15,352454
2017-01-16,416502
2017-01-17,436572
2017-01-18,419010
2017-01-19,457247
2017-01-20,430275
2017-01-21,407168
2017-01-22,362467
2017-01-23,414481
2017-01-24,483660
2017-01-25,473429
2017-01-26,497692
2017-01-27,463279
2017-01-28,440055
2017-01-29,445081
2017-01-30,441424
2017-01-31,449279
2017-02-01,533343
2017-02-02,440617
2017-02-03,454582
2017-02-04,430086
2017-02-05,459498
2017-02-06,408734
2017-02-07,464612
2017-02-08,428480
2017-02-09,501606
2017-02-10,432970
2017-02-11,406324
2017-02-12,371179
2017-02-13,441315
2017-02-14,435565
2017-02-15,403916
2017-02-16,455205
2017-02-17,443822
2017-02-18,458794
2017-02-19,385652
2017-02-20,428902
2017-02-21,415997
2017-02-22,403324
2017-02-23,447267
2017-02-24,498186
2017-02-25,475388
2017-02-26,444349
2017-02-27,420247
2017-02-28,446514
2017-03-01,428606
2017-03-02,472855
2017-03-03,457390
2017-03-04,390705
2017-03-05,439245
2017-03-06,425215
2017-03-07,474868
2017-03-08,447587
2017-03-09,458213
2017-03-10,486217
2017-03-11,454052
2017-03-12,397310
2017-03-13,448939
2017-03-14,493865
2017-03-15,442532
2017-03-16,476834
2017-03-17,474956
2017-03-18,452995
2017-03-19,431476
2017-03-20,414013
2017-03-21,448119
2017-03-22,509753
2017-03-23,448344
2017-03-24,479115
2017-03-25,389697
2017-03-26,360552
2017-03-27,383244
2017-03-28,489504
2017-03-29,432879
2017-03-30,465627
2017-03-31,416036
2017-04-01,412309
2017-04-02,418458
2017-04-03,477384
2017-04-04,405046
2017-04-05,490351
2017-04-06,466482
2017-04-07,495505
2017-04-08,377011
2017-04-09,427781
2017-04-10,429674
2017-04-11,496674
2017-04-12,437301
2017-04-13,403951
2017-04-14,437464
2017-04-15,433880
2017-04-16,383017
2017-04-17,380425
2017-04-18,449876
2017-04-19,456354
2017-04-20,460481
2017-04-21,514067
2017-04-22,428526
2017-04-23,405780
2017-04-24,394785
2017-04-25,473507
2017-04-26,484450
2017-04-27,466184
2017-04-28,442676
2017-04-29,524466
2017-04-30,469321
2017-05-01,449566
2017-05-02,499103
2017-05-03,426199
2017-05-04,526979
2017-05-05,406687
2017-05-06,539151
2017-05-07,506257
2017-05-08,560112
2017-05-09,507739
2017-05-10,459544
2017-05-11,429634
2017-05-12,472151
2017-05-13,496535
2017-05-14,548045
2017-05-15,515996
2017-05-16,440703
2017-05-17,506073
2017-05-18,491614
2017-05-19,536262
2017-05-20,564798
2017-05-21,494394
2017-05-22,480609
2017-05-23,554718
2017-05-24,492222
2017-05-25,519358
2017-05-26,498058
2017-05-27,557578
2017-05-28,549413
2017-05-29,470596
2017-05-30,546070
2017-05-31,515652
2017-06-01,540154
2017-06-02,468643
2017-06-03,598281
2017-06-04,475674
2017-06-05,516438
2017-06-06,507019
2017-06-07,579338
2017-06-08,545348
2017-06-09,501820
2017-06-10,454065
2017-06-11,442910
2017-06-12,474699
2017-06-13,478238
2017-06-14,479467
2017-06-15,529211
2017-06-16,477205
2017-06-17,443019
2017-06-18,424662
2017-06-19,497488
2017-06-20,460043
2017-06-21,471676
2017-06-22,497457
2017-06-23,483365
2017-06-24,436613
2017-06-25,359093
2017-06-26,480580
2017-06-27,435434
2017-06-28,509412
2017-06-29,415224
2017-06-30,478539
2017-07-01,444896
2017-07-02,414270
2017-07-03,457444
2017-07-04,455794
2017-07-05,420379
2017-07-06,412276
2017-07-07,454274
2017-07-08,419561
2017-07-09,347840
2017-07-10,463244
2017-07-11,497864
2017-07-12,505543
2017-07-13,443050
2017-07-14,408965
2017-07-15,418043
2017-07-16,415251
2017-07-17,470313
2017-07-18,546005
2017-07-19,478877
2017-07-20,435664
2017-07-21,494112
2017-07-22,447998
2017-07-23,366137
2017-07-24,464993
2017-07-25,452336
2017-07-26,459397
2017-07-27,484137
2017-07-28,464358
2017-07-29,447912
2017-07-30,383894
2017-07-31,463896
2017-08-01,304007
2017-08-02,404894
2017-08-03,397273
2017-08-04,444555
2017-08-05,448351
2017-08-06,344242
2017-08-07,442170
2017-08-08,514274
2017-08-09,458063
2017-08-10,478675
2017-08-11,489298
2017-08-12,446510
2017-08-13,477058
2017-08-14,430352
2017-08-15,507535
2017-08-16,437581
2017-08-17,583467
2017-08-18,464141
2017-08-19,467252
2017-08-20,399898
2017-08-21,391683
2017-08-22,313375
2017-08-23,560333
2017-08-24,350405
2017-08-25,329122
2017-08-26,381434
2017-08-27,497868
2017-08-28,414409
2017-08-29,531264
2017-08-30,550107
2017-08-31,538141
2017-09-01,518284
2017-09-02,432174
2017-09-03,380278
2017-09-04,505489
2017-09-05,509759
2017-09-06,512344
2017-09-07,533044
2017-09-08,542621
2017-09-09,413545
2017-09-10,363587
2017-09-11,482118
2017-09-12,462938
2017-09-13,471070
2017-09-14,517495
2017-09-15,534673
2017-09-16,411949
2017-09-17,371778
2017-09-18,435341
2017-09-19,523969
2017-09-20,398714
2017-09-21,456102
2017-09-22,401105
2017-09-23,356756
2017-09-24,350491
2017-09-25,414079
2017-09-26,479004
2017-09-27,438155
2017-09-28,498372
2017-09-29,459946
2017-09-30,394913
2017-10-01,413866
2017-10-02,527026
2017-10-03,503177
2017-10-04,392514
2017-10-05,457512
2017-10-06,518916
2017-10-07,407885
2017-10-08,447727
2017-10-09,524599
2017-10-10,536679
2017-10-11,487998
2017-10-12,503258
2017-10-13,474910
2017-10-14,478606
2017-10-15,527077
2017-10-16,533530
2017-10-17,545805
2017-10-18,489691
2017-10-19,573935
2017-10-20,522952
2017-10-21,497465
2017-10-22,620911
2017-10-23,556353
2017-10-24,608636
2017-10-25,607960
2017-10-26,450857
2017-10-27,373636
2017-10-28,302187
2017-10-29,553227
2017-10-30,533199
2017-10-31,515174
2017-11-01,584589
2017-11-02,554415
2017-11-03,432873
2017-11-04,486977
2017-11-05,494350
2017-11-06,485935
2017-11-07,557414
2017-11-08,520104
2017-11-09,568448
2017-11-10,453526
2017-11-11,307942
2017-11-12,316228
2017-11-13,519840
2017-11-14,471624
2017-11-15,569118
2017-11-16,548897
2017-11-17,611166
2017-11-18,511465
2017-11-19,590084
2017-11-20,626585
2017-11-21,610871
2017-11-22,541868
2017-11-23,582929
2017-11-24,557043
2017-11-25,590665
2017-11-26,574913
2017-11-27,640222
2017-11-28,600583
2017-11-29,660439
2017-11-30,631810
2017-12-01,652412
2017-12-02,578417
2017-12-03,611244
2017-12-04,685749
2017-12-05,657529
2017-12-06,698671
2017-12-07,575537
2017-12-08,598355
2017-12-09,670014
2017-12-10,644650
2017-12-11,641127
2017-12-12,600130
2017-12-13,745641
2017-12-14,737025
2017-12-15,675609
2017-12-16,718206
2017-12-17,726850
2017-12-18,733448
2017-12-19,553293
2017-12-20,547079
2017-12-21,507175
2017-12-22,625687
2017-12-23,553035
2017-12-24,646967
2017-12-25,562596
2017-12-26,579868
2017-12-27,638320
2017-12-28,614790
2017-12-29,660586
2017-12-30,584929
2017-12-31,636548
2018-01-01,640407
2018-01-02,689876
2018-01-03,632572
2018-01-04,663090
2018-01-05,556831
2018-01-06,676732
2018-01-07,645977
2018-01-08,665084
2018-01-09,660822
2018-01-10,665155
2018-01-11,829956
2018-01-12,791698
2018-01-13,625251
2018-01-14,654489
2018-01-15,611603
2018-01-16,635637
2018-01-17,714561
2018-01-18,696226
2018-01-19,726641
2018-01-20,671555
2018-01-21,707143
2018-01-22,665397
2018-01-23,619145
2018-01-24,651683
2018-01-25,563518
2018-01-26,547025
2018-01-27,539284
2018-01-28,505386
2018-01-29,496910
2018-01-30,577088
2018-01-31,426811
2018-02-01,538308
2018-02-02,592257
2018-02-03,491521
2018-02-04,505465
2018-02-05,658112
2018-02-06,699769
2018-02-07,570933
2018-02-08,529284
2018-02-09,527186
2018-02-10,528204
2018-02-11,610878
2018-02-12,691015
2018-02-13,643351
2018-02-14,705314
2018-02-15,542606
2018-02-16,558191
2018-02-17,557691
2018-02-18,525033
2018-02-19,616922
2018-02-20,474360
2018-02-21,457510
2018-02-22,422242
2018-02-23,515748
2018-02-24,525580
2018-02-25,342906
2018-02-26,443427
2018-02-27,472538
2018-02-28,556738
2018-03-01,567981
2018-03-02,480093
2018-03-03,713850
2018-03-04,597604
2018-03-05,618623
2018-03-06,606662
2018-03-07,684360
2018-03-08,695247
2018-03-09,628333
2018-03-10,625781
2018-03-11,702248
2018-03-12,626697
2018-03-13,554937
2018-03-14,364165
2018-03-15,391223
2018-03-16,355014
2018-03-17,274394
2018-03-18,334463
2018-03-19,372284
2018-03-20,354863
2018-03-21,365282
2018-03-22,379135
2018-03-23,409129
2018-03-24,357902
2018-03-25,276437
2018-03-26,386719
2018-03-27,408363
2018-03-28,349952
2018-03-29,360235
2018-03-30,342732
2018-03-31,321187
2018-04-01,260775
2018-04-02,307204
2018-04-03,392564
2018-04-04,358853
2018-04-05,341887
2018-04-06,383286
2018-04-07,334012
2018-04-08,239963
2018-04-09,359022
2018-04-10,363517
2018-04-11,353333
2018-04-12,415945
2018-04-13,404264
2018-04-14,309840
2018-04-15,391316
2018-04-16,532271
2018-04-17,394293
2018-04-18,376652
2018-04-19,400698
2018-04-20,397244
2018-04-21,415806
2018-04-22,307430
2018-04-23,404380
2018-04-24,522678
2018-04-25,454039
2018-04-26,433603
2018-04-27,435753
2018-04-28,366427
2018-04-29,343796
2018-04-30,425485
2018-05-01,381803
2018-05-02,472063
2018-05-03,433950
2018-05-04,446081
2018-05-05,407366
2018-05-06,339249
2018-05-07,450971
2018-05-08,438996
2018-05-09,394395
2018-05-10,402131
2018-05-11,511928
2018-05-12,381050
2018-05-13,317371
2018-05-14,423295
2018-05-15,421478
2018-05-16,391992
2018-05-17,437416
2018-05-18,466271
2018-05-19,332046
2018-05-20,289945
2018-05-21,421558
2018-05-22,386913
2018-05-23,432532
2018-05-24,365711
2018-05-25,399228
2018-05-26,288128
2018-05-27,266223
2018-05-28,402477
2018-05-29,401946
2018-05-30,391703
2018-05-31,424857
2018-06-01,401810
2018-06-02,336051
2018-06-03,350866
2018-06-04,498919
2018-06-05,442109
2018-06-06,437495
2018-06-07,428971
2018-06-08,420717
2018-06-09,320984
2018-06-10,346624
2018-06-11,387605
2018-06-12,453802
2018-06-13,445566
2018-06-14,387999
2018-06-15,410941
2018-06-16,277497
2018-06-17,277032
2018-06-18,383103
2018-06-19,432949
2018-06-20,383287
2018-06-21,364383
2018-06-22,407597
2018-06-23,304132
2018-06-24,293405
2018-06-25,432339
2018-06-26,420288
2018-06-27,408676
2018-06-28,381924
2018-06-29,377705
2018-06-30,408517
2018-07-01,326089
2018-07-02,444107
2018-07-03,452632
2018-07-04,407761
2018-07-05,359493
2018-07-06,370087
2018-07-07,301936
2018-07-08,319576
2018-07-09,432079
2018-07-10,468920
2018-07-11,433826
2018-07-12,771409
2018-07-13,718880
2018-07-14,645664
2018-07-15,362518
2018-07-16,394719
2018-07-17,491571
2018-07-18,570026
2018-07-19,449066
2018-07-20,436568
2018-07-21,340737
2018-07-22,287640
2018-07-23,515864
2018-07-24,484997
2018-07-25,546413
2018-07-26,429982
2018-07-27,473558
2018-07-28,386262
2018-07-29,305206
2018-07-30,428778
2018-07-31,485256
2018-08-01,489921
2018-08-02,435881
2018-08-03,439147
2018-08-04,349563
2018-08-05,321118
2018-08-06,453932
2018-08-07,509488
2018-08-08,436194
2018-08-09,433443
2018-08-10,450911
2018-08-11,364597
2018-08-12,315390
2018-08-13,419156
2018-08-14,447292
2018-08-15,441381
2018-08-16,422226
2018-08-17,451325
2018-08-18,333867
2018-08-19,324034
2018-08-20,435257
2018-08-21,397816
2018-08-22,429124
2018-08-23,377407
2018-08-24,427494
2018-08-25,377445
2018-08-26,348720
2018-08-27,470142
2018-08-28,466704
2018-08-29,457125
2018-08-30,435117
2018-08-31,445783
2018-09-01,388290
2018-09-02,320520
2018-09-03,423714
2018-09-04,431982
2018-09-05,457208
2018-09-06,469471
2018-09-07,459678
2018-09-08,376024
2018-09-09,340071
2018-09-10,423535
2018-09-11,457060
2018-09-12,417001
2018-09-13,427056
2018-09-14,424131
2018-09-15,379869
2018-09-16,306796
2018-09-17,420369
2018-09-18,441315
2018-09-19,437180
2018-09-20,437664
2018-09-21,500079
2018-09-22,386567
2018-09-23,331593
2018-09-24,410539
2018-09-25,442407
2018-09-26,433853
2018-09-27,439526
2018-09-28,454363
2018-09-29,366674
2018-09-30,346047
2018-10-01,469104
2018-10-02,474469
2018-10-03,410749
2018-10-04,409269
2018-10-05,438778
2018-10-06,392125
2018-10-07,424852
2018-10-08,449776
2018-10-09,425197
2018-10-10,434139
2018-10-11,484680
2018-10-12,488689
2018-10-13,402089
2018-10-14,359825
2018-10-15,490746
2018-10-16,479235
2018-10-17,477054
2018-10-18,459060
2018-10-19,478913
2018-10-20,420123
2018-10-21,379610
2018-10-22,469225
2018-10-23,471798
2018-10-24,425269
2018-10-25,460892
2018-10-26,482428
2018-10-27,409552
2018-10-28,382562
2018-10-29,488375
2018-10-30,481580
2018-10-31,487011
2018-11-01,478043
2018-11-02,523530
2018-11-03,453880
2018-11-04,444687
2018-11-05,479559
2018-11-06,465884
2018-11-07,480229
2018-11-08,483642
2018-11-09,472068
2018-11-10,401332
2018-11-11,400561
2018-11-12,454226
2018-11-13,423909
2018-11-14,478055
2018-11-15,481658
2018-11-16,469214
2018-11-17,397836
2018-11-18,358599
2018-11-19,445604
2018-11-20,524145
2018-11-21,411395
2018-11-22,452744
2018-11-23,426707
2018-11-24,402968
2018-11-25,385659
2018-11-26,426703
2018-11-27,441867
2018-11-28,408627
2018-11-29,408932
2018-11-30,393448
2018-12-01,405066
2018-12-02,349506
2018-12-03,388022
2018-12-04,479167
2018-12-05,420923
2018-12-06,457767
2018-12-07,452217
2018-12-08,370479
2018-12-09,357079
2018-12-10,424356
2018-12-11,437430
2018-12-12,436239
2018-12-13,454651
2018-12-14,505286
2018-12-15,429866
2018-12-16,377144
2018-12-17,497960
2018-12-18,450192
2018-12-19,502238
2018-12-20,445513
2018-12-21,452570
2018-12-22,395880
2018-12-23,360043
2018-12-24,403593
2018-12-25,330896
2018-12-26,373160
2018-12-27,434991
2018-12-28,439476
2018-12-29,390402
2018-12-30,357234
2018-12-31,382687
2019-01-01,285311
2019-01-02,407555
2019-01-03,412237
2019-01-04,398235
2019-01-05,344796
2019-01-06,338685
2019-01-07,412790
2019-01-08,417321
2019-01-09,414040
2019-01-10,436173
2019-01-11,420427
2019-01-12,343898
2019-01-13,317613
2019-01-14,388447
2019-01-15,417802
2019-01-16,442841
2019-01-17,414046
2019-01-18,412407
2019-01-19,352975
2019-01-20,349251
2019-01-21,395630
2019-01-22,403461
2019-01-23,464273
2019-01-24,433786
2019-01-25,418470
2019-01-26,395057
2019-01-27,335309
2019-01-28,436768
2019-01-29,428381
2019-01-30,413822
2019-01-31,432620
2019-02-01,457659
2019-02-02,377284
2019-02-03,350045
2019-02-04,409788
2019-02-05,415149
2019-02-06,478588
2019-02-07,436351
2019-02-08,465405
2019-02-09,384832
2019-02-10,322591
2019-02-11,483099
2019-02-12,592770
2019-02-13,527903
2019-02-14,408638
2019-02-15,412027
2019-02-16,406278
2019-02-17,344784
2019-02-18,469003
2019-02-19,479322
2019-02-20,469205
2019-02-21,425923
2019-02-22,519681
2019-02-23,377154
2019-02-24,377313
2019-02-25,456369
2019-02-26,476172
2019-02-27,464681
2019-02-28,478517
2019-03-01,484020
2019-03-02,418216
2019-03-03,372703
2019-03-04,465807
2019-03-05,479874
2019-03-06,509368
2019-03-07,470185
2019-03-08,483206
2019-03-09,388791
2019-03-10,339362
2019-03-11,496013
2019-03-12,461927
2019-03-13,496059
2019-03-14,512197
2019-03-15,481249
2019-03-16,403890
2019-03-17,341901
2019-03-18,475684
2019-03-19,507984
2019-03-20,507790
2019-03-21,476976
2019-03-22,489215
2019-03-23,386794
2019-03-24,374310
2019-03-25,481018
2019-03-26,442492
2019-03-27,518687
2019-03-28,503341
2019-03-29,504291
2019-03-30,459207
2019-03-31,419375
2019-04-01,442542
2019-04-02,574167
2019-04-03,562537
2019-04-04,521684
2019-04-05,584681
2019-04-06,463366
2019-04-07,404608
2019-04-08,507667
2019-04-09,513568
2019-04-10,509995
2019-04-11,529061
2019-04-12,512938
2019-04-13,380804
2019-04-14,394824
2019-04-15,521665
2019-04-16,522293
2019-04-17,503073
2019-04-18,485877
2019-04-19,505504
2019-04-20,478555
2019-04-21,487690
2019-04-22,410670
2019-04-23,445725
2019-04-24,595155
2019-04-25,482788
2019-04-26,501404
2019-04-27,393601
2019-04-28,375364
2019-04-29,515192
2019-04-30,564158
2019-05-01,499927
2019-05-02,529164
2019-05-03,535217
2019-05-04,427607
2019-05-05,399234
2019-05-06,511630
2019-05-07,482014
2019-05-08,555566
2019-05-09,533953
2019-05-10,469099
2019-05-11,500455
2019-05-12,565219
2019-05-13,577978
2019-05-14,567493
2019-05-15,533105
2019-05-16,539306
2019-05-17,581371
2019-05-18,570699
2019-05-19,492656
2019-05-20,531758
2019-05-21,574427
2019-05-22,572886
2019-05-23,537171
2019-05-24,569502
2019-05-25,464432
2019-05-26,430108
2019-05-27,572398
2019-05-28,624405
2019-05-29,578113
2019-05-30,551497
2019-05-31,449394
2019-06-01,574189
2019-06-02,450418
2019-06-03,453214
2019-06-04,574184
2019-06-05,584095
2019-06-06,538918
2019-06-07,577248
2019-06-08,407473
2019-06-09,358444
2019-06-10,514383
2019-06-11,555281
2019-06-12,514956
2019-06-13,589709
2019-06-14,704390
2019-06-15,563975
2019-06-16,450773
2019-06-17,488116
2019-06-18,628865
2019-06-19,600849
2019-06-20,526642
2019-06-21,533327
2019-06-22,526855
2019-06-23,597273
2019-06-24,656017
2019-06-25,570750
2019-06-26,640343
2019-06-27,525620
2019-06-28,656578
2019-06-29,568119
2019-06-30,436762
2019-07-01,529641
2019-07-02,587653
2019-07-03,595536
2019-07-04,543891
2019-07-05,519596
2019-07-06,416793
2019-07-07,385032
2019-07-08,540931
2019-07-09,520607
2019-07-10,491549
2019-07-11,489394
2019-07-12,599005
2019-07-13,428180
2019-07-14,377605
2019-07-15,483107
2019-07-16,511739
2019-07-17,475309
2019-07-18,461413
2019-07-19,476014
2019-07-20,488454
2019-07-21,349346
2019-07-22,451044
2019-07-23,462383
2019-07-24,493149
2019-07-25,517919
2019-07-26,482017
2019-07-27,375535
2019-07-28,341885
2019-07-29,480732
2019-07-30,490124
2019-07-31,516496
2019-08-01,506661
2019-08-02,514624
2019-08-03,406123
2019-08-04,382137
2019-08-05,515994
2019-08-06,567603
2019-08-07,534119
2019-08-08,565860
2019-08-09,495681
2019-08-10,398612
2019-08-11,346461
2019-08-12,415018
2019-08-13,607454
2019-08-14,514768
2019-08-15,473646
2019-08-16,447324
2019-08-17,365154
2019-08-18,336958
2019-08-19,458604
2019-08-20,491436
2019-08-21,482995
2019-08-22,524026
2019-08-23,511764
2019-08-24,489066
2019-08-25,324631
2019-08-26,489817
2019-08-27,484325
2019-08-28,468655
2019-08-29,489852
2019-08-30,485258
2019-08-31,392485
2019-09-01,365270
2019-09-02,476941
2019-09-03,525816
2019-09-04,498906
2019-09-05,485635
2019-09-06,522464
2019-09-07,401817
2019-09-08,361317
2019-09-09,518921
2019-09-10,549971
2019-09-11,542252
2019-09-12,484088
2019-09-13,509568
2019-09-14,428902
2019-09-15,358313
2019-09-16,520355
2019-09-17,528653
2019-09-18,607630
2019-09-19,480026
2019-09-20,480783
2019-09-21,424164
2019-09-22,368331
2019-09-23,458290
2019-09-24,571009
2019-09-25,546591
2019-09-26,503755
2019-09-27,456940
2019-09-28,416026
2019-09-29,357115
2019-09-30,481876
2019-10-01,511578
2019-10-02,464604
2019-10-03,460469
2019-10-04,458633
2019-10-05,404619
2019-10-06,353051
2019-10-07,487814
2019-10-08,475180
2019-10-09,449020
2019-10-10,485898
2019-10-11,478576
2019-10-12,372159
2019-10-13,331890
2019-10-14,446406
2019-10-15,460568
2019-10-16,490955
2019-10-17,488486
2019-10-18,441002
2019-10-19,396663
2019-10-20,358201
2019-10-21,476982
2019-10-22,476922
2019-10-23,498897
2019-10-24,470407
2019-10-25,534075
2019-10-26,522366
2019-10-27,381833
2019-10-28,504522
2019-10-29,486435
2019-10-30,479217
2019-10-31,466350
2019-11-01,538210
2019-11-02,412623
2019-11-03,412534
2019-11-04,490637
2019-11-05,535706
2019-11-06,571856
2019-11-07,537070
2019-11-08,482593
2019-11-09,494692
2019-11-10,375403
2019-11-11,460716
2019-11-12,436974
2019-11-13,506042
2019-11-14,505318
2019-11-15,489795
2019-11-16,436391
2019-11-17,390681
2019-11-18,447305
2019-11-19,578252
2019-11-20,450677
2019-11-21,523091
2019-11-22,520864
2019-11-23,453025
2019-11-24,344907
2019-11-25,425844
2019-11-26,516866
2019-11-27,572891
2019-11-28,458067
2019-11-29,474646
2019-11-30,432872
2019-12-01,379655
2019-12-02,482756
2019-12-03,497426
2019-12-04,495215
2019-12-05,489078
2019-12-06,507280
2019-12-07,442213
2019-12-08,380652
2019-12-09,529656
2019-12-10,555088
2019-12-11,553881
2019-12-12,479779
2019-12-13,489108
2019-12-14,413559
2019-12-15,445436
2019-12-16,543538
2019-12-17,649065
2019-12-18,489740
2019-12-19,495415
2019-12-20,467201
2019-12-21,395206
2019-12-22,381280
2019-12-23,473044
2019-12-24,440495
2019-12-25,359283
2019-12-26,423514
2019-12-27,466783
2019-12-28,399026
2019-12-29,373391
2019-12-30,490687
2019-12-31,453406
2020-01-01,328016
2020-01-02,456644
2020-01-03,489094
2020-01-04,403523
2020-01-05,377443
2020-01-06,485585
2020-01-07,515241
2020-01-08,484950
2020-01-09,527305
2020-01-10,512921
2020-01-11,416729
2020-01-12,375123
2020-01-13,450753
2020-01-14,579845
2020-01-15,513555
2020-01-16,491616
2020-01-17,509933
2020-01-18,400597
2020-01-19,416990
2020-01-20,487853
2020-01-21,512576
2020-01-22,540609
2020-01-23,528855
2020-01-24,501427
2020-01-25,439922
2020-01-26,375397
2020-01-27,468082
2020-01-28,566112
2020-01-29,519271
2020-01-30,514771
2020-01-31,524097
2020-02-01,478142
2020-02-02,493871
2020-02-03,598875
2020-02-04,517030
2020-02-05,570796
2020-02-06,500360
2020-02-07,600904
2020-02-08,476683
2020-02-09,445238
2020-02-10,454414
2020-02-11,607410
2020-02-12,541061
2020-02-13,568812
2020-02-14,477565
2020-02-15,497543
2020-02-16,424646
2020-02-17,522717
2020-02-18,537547
2020-02-19,537370
2020-02-20,518464
2020-02-21,520190
2020-02-22,434018
2020-02-23,398650
2020-02-24,514771
2020-02-25,487023
2020-02-26,516535
2020-02-27,530526
2020-02-28,542552
2020-02-29,435780
2020-03-01,435285
2020-03-02,552534
2020-03-03,581410
2020-03-04,606561
2020-03-05,530249
2020-03-06,543547
2020-03-07,441624
2020-03-08,416658
2020-03-09,546933
2020-03-10,545490
2020-03-11,467284
2020-03-12,604780
2020-03-13,492893
2020-03-14,507588
2020-03-15,434424
2020-03-16,461690
2020-03-17,493103
2020-03-18,376733
2020-03-19,439251
2020-03-20,444729
2020-03-21,419847
2020-03-22,335084
2020-03-23,422175
2020-03-24,473989
2020-03-25,336340
2020-03-26,619681
2020-03-27,586272
2020-03-28,385994
2020-03-29,360558
2020-03-30,519210
2020-03-31,557558
2020-04-01,546284
2020-04-02,532363
2020-04-03,488625
2020-04-04,413109
2020-04-05,365207
2020-04-06,493379
2020-04-07,663377
2020-04-08,507575
2020-04-09,466025
2020-04-10,482095
2020-04-11,397374
2020-04-12,385762
2020-04-13,518125
2020-04-14,553066
2020-04-15,646395
2020-04-16,567277
2020-04-17,556147
2020-04-18,594669
2020-04-19,468658
2020-04-20,559138
2020-04-21,530440
2020-04-22,445984
2020-04-23,607436
2020-04-24,575918
2020-04-25,550205
2020-04-26,452821
2020-04-27,559412
2020-04-28,625671
2020-04-29,552961
2020-04-30,570868
2020-05-01,583268
2020-05-02,674214
2020-05-03,627912
2020-05-04,569046
2020-05-05,648524
2020-05-06,635511
2020-05-07,647977
2020-05-08,588358
2020-05-09,576568
2020-05-10,585861
2020-05-11,653311
2020-05-12,615601
2020-05-13,522859
2020-05-14,531173
2020-05-15,542501
2020-05-16,560653
2020-05-17,490361
2020-05-18,621347
2020-05-19,560607
2020-05-20,535129
2020-05-21,590035
2020-05-22,484937
2020-05-23,535139
2020-05-24,559465
2020-05-25,542744
2020-05-26,561248
2020-05-27,608253
2020-05-28,552223
2020-05-29,551132
2020-05-30,633675
2020-05-31,545591
2020-06-01,581334
2020-06-02,560024
2020-06-03,616449
2020-06-04,601691
2020-06-05,613386
2020-06-06,506657
2020-06-07,442383
2020-06-08,663213
2020-06-09,628891
2020-06-10,588891
2020-06-11,726843
2020-06-12,603786
2020-06-13,538918
2020-06-14,437788
2020-06-15,536387
2020-06-16,635373
2020-06-17,585376
2020-06-18,535371
2020-06-19,621474
2020-06-20,489992
2020-06-21,476035
2020-06-22,522513
2020-06-23,700051
2020-06-24,621188
2020-06-25,574071
2020-06-26,632146
2020-06-27,500544
2020-06-28,431853
2020-06-29,623956
2020-06-30,594559
2020-07-01,713762
2020-07-02,632900
2020-07-03,630537
2020-07-04,534814
2020-07-05,518927
2020-07-06,659345
2020-07-07,617300
2020-07-08,658494
2020-07-09,698856
2020-07-10,655235
2020-07-11,591670
2020-07-12,488763
2020-07-13,570179
2020-07-14,615273
2020-07-15,607515
2020-07-16,592245
2020-07-17,504673
2020-07-18,553496
2020-07-19,583327
2020-07-20,595249
2020-07-21,548351
2020-07-22,620205
2020-07-23,604216
2020-07-24,691869
2020-07-25,635398
2020-07-26,693703
2020-07-27,637444
2020-07-28,641600
2020-07-29,639366
2020-07-30,586251
2020-07-31,670316
2020-08-01,611274
2020-08-02,629662
2020-08-03,721500
2020-08-04,628854
2020-08-05,580503
2020-08-06,720264
2020-08-07,684157
2020-08-08,632996
2020-08-09,626578
2020-08-10,598278
2020-08-11,688946
2020-08-12,699414
2020-08-13,587940
2020-08-14,710662
2020-08-15,639571
2020-08-16,606819
2020-08-17,521152
2020-08-18,607755
2020-08-19,595249
2020-08-20,614884
2020-08-21,730314
2020-08-22,600070
2020-08-23,627673
2020-08-24,573179
2020-08-25,576730
2020-08-26,643519
2020-08-27,555615
2020-08-28,705151
2020-08-29,658913
2020-08-30,544734
2020-08-31,560006
2020-09-01,648523
2020-09-02,618090
2020-09-03,579680
2020-09-04,625856
2020-09-05,599225
2020-09-06,695953
2020-09-07,759461
2020-09-08,630743
