Datetime,Tokens Transferred (Total)
2024-07-15T00:00:00Z,949320.61010431
2024-07-14T00:00:00Z,545830.22242608
2024-07-13T00:00:00Z,538813.98698809
2024-07-12T00:00:00Z,737221.0045233
2024-07-11T00:00:00Z,797054.2239891
2024-07-10T00:00:00Z,843965.2232363
2024-07-09T00:00:00Z,823811.03815748
2024-07-08T00:00:00Z,934503.28035277
2024-07-07T00:00:00Z,533109.49247119
2024-07-06T00:00:00Z,538310.62757049
2024-07-05T00:00:00Z,985090.63559218
2024-07-04T00:00:00Z,877512.58574127
2024-07-03T00:00:00Z,737196.77825213
2024-07-02T00:00:00Z,633719.23032608
2024-07-01T00:00:00Z,664384.28447208
2024-06-30T00:00:00Z,372837.45626292
2024-06-29T00:00:00Z,452787.49057204
2024-06-28T00:00:00Z,769552.40667133
2024-06-27T00:00:00Z,1233303.60780895
2024-06-26T00:00:00Z,714650.12109526
2024-06-25T00:00:00Z,623128.50194089
2024-06-24T00:00:00Z,925515.57352261
2024-06-23T00:00:00Z,353420.2177188
2024-06-22T00:00:00Z,359225.48639325
2024-06-21T00:00:00Z,689905.60121972
2024-06-20T00:00:00Z,627653.61307793
2024-06-19T00:00:00Z,609318.84543018
2024-06-18T00:00:00Z,820533.82613725
2024-06-17T00:00:00Z,758034.89167537
2024-06-16T00:00:00Z,454305.17003429
2024-06-15T00:00:00Z,473767.02520487
2024-06-14T00:00:00Z,728999.25244221
2024-06-13T00:00:00Z,579730.86763816
2024-06-12T00:00:00Z,674303.67766661
2024-06-11T00:00:00Z,826764.56726704
2024-06-10T00:00:00Z,678988.17093489
2024-06-09T00:00:00Z,413913.92101107
2024-06-08T00:00:00Z,509161.42299027
2024-06-07T00:00:00Z,679972.51062579
2024-06-06T00:00:00Z,774834.88739088
2024-06-05T00:00:00Z,998301.36405767
2024-06-04T00:00:00Z,856415.08192405
2024-06-03T00:00:00Z,908174.33229142
2024-06-02T00:00:00Z,582402.73439239
2024-06-01T00:00:00Z,433478.14466784
2024-05-31T00:00:00Z,850053.59974913
2024-05-30T00:00:00Z,714246.16580819
2024-05-29T00:00:00Z,717284.39300393
2024-05-28T00:00:00Z,1030415.22961436
2024-05-27T00:00:00Z,574153.31835876
2024-05-26T00:00:00Z,510083.89918118
2024-05-25T00:00:00Z,361906.71798813
2024-05-24T00:00:00Z,640925.45023868
2024-05-23T00:00:00Z,650035.27776599
2024-05-22T00:00:00Z,765984.72892565
2024-05-21T00:00:00Z,982786.32539116
2024-05-20T00:00:00Z,805686.83406489
2024-05-19T00:00:00Z,541044.52628675
2024-05-18T00:00:00Z,531582.43110308
2024-05-17T00:00:00Z,832725.61579192
2024-05-16T00:00:00Z,883748.11453571
2024-05-15T00:00:00Z,837315.52286283
2024-05-14T00:00:00Z,692673.25316511
2024-05-13T00:00:00Z,771684.10349128
2024-05-12T00:00:00Z,493284.11039261
2024-05-11T00:00:00Z,433695.35787227
2024-05-10T00:00:00Z,706800.90685564
2024-05-09T00:00:00Z,699183.10828191
2024-05-08T00:00:00Z,666094.30719597
2024-05-07T00:00:00Z,699617.92287879
2024-05-06T00:00:00Z,672261.72350645
2024-05-05T00:00:00Z,443111.49083809
2024-05-04T00:00:00Z,453178.68881282
2024-05-03T00:00:00Z,690266.26951679
2024-05-02T00:00:00Z,737481.42339853
2024-05-01T00:00:00Z,885097.97722723
2024-04-30T00:00:00Z,951047.7160228
2024-04-29T00:00:00Z,771862.16823803
2024-04-28T00:00:00Z,563653.94891629
2024-04-27T00:00:00Z,556070.70314143
2024-04-26T00:00:00Z,783806.93187593
2024-04-25T00:00:00Z,614211.83872296
2024-04-24T00:00:00Z,785682.6384666
2024-04-23T00:00:00Z,734044.34768043
2024-04-22T00:00:00Z,694279.65154666
2024-04-21T00:00:00Z,478179.65266192
2024-04-20T00:00:00Z,384910.88638511
2024-04-19T00:00:00Z,810854.69599592
2024-04-18T00:00:00Z,988201.6012706
2024-04-17T00:00:00Z,996239.67012081
2024-04-16T00:00:00Z,1027507.99527808
2024-04-15T00:00:00Z,937527.40397315
2024-04-14T00:00:00Z,670662.49684237
2024-04-13T00:00:00Z,638650.43021551
2024-04-12T00:00:00Z,797846.51848786
2024-04-11T00:00:00Z,813412.49691207
2024-04-10T00:00:00Z,772838.15771264
2024-04-09T00:00:00Z,836128.51142328
2024-04-08T00:00:00Z,981678.687021
2024-04-07T00:00:00Z,553880.5484316
2024-04-06T00:00:00Z,598003.1718897
2024-04-05T00:00:00Z,961602.06785009
2024-04-04T00:00:00Z,863836.91819259
2024-04-03T00:00:00Z,909105.61727755
2024-04-02T00:00:00Z,1088970.57926416
2024-04-01T00:00:00Z,1262812.72548757
2024-03-31T00:00:00Z,455729.11171977
2024-03-30T00:00:00Z,520205.39824478
2024-03-29T00:00:00Z,922132.08825088
2024-03-28T00:00:00Z,972844.87498877
2024-03-27T00:00:00Z,985658.12306113
2024-03-26T00:00:00Z,1160924.21481841
2024-03-25T00:00:00Z,1249499.71415815
2024-03-24T00:00:00Z,512769.32637865
2024-03-23T00:00:00Z,715736.75151253
2024-03-22T00:00:00Z,879966.4106704
2024-03-21T00:00:00Z,870492.75061685
2024-03-20T00:00:00Z,1108003.2181794
2024-03-19T00:00:00Z,1100759.54319178
2024-03-18T00:00:00Z,961001.27596492
2024-03-17T00:00:00Z,684444.71809398
2024-03-16T00:00:00Z,632126.29025946
2024-03-15T00:00:00Z,1153570.02507632
2024-03-14T00:00:00Z,1275568.34561052
2024-03-13T00:00:00Z,1626008.32174775
2024-03-12T00:00:00Z,1381978.22269443
2024-03-11T00:00:00Z,1356859.11914998
2024-03-10T00:00:00Z,723493.29428694
2024-03-09T00:00:00Z,677882.43171478
2024-03-08T00:00:00Z,1201241.01618493
2024-03-07T00:00:00Z,1243799.77720595
2024-03-06T00:00:00Z,1420466.48479379
2024-03-05T00:00:00Z,1676248.47159231
2024-03-04T00:00:00Z,1218503.75065856
2024-03-03T00:00:00Z,636076.48930013
2024-03-02T00:00:00Z,596544.80197641
2024-03-01T00:00:00Z,1183726.02164268
2024-02-29T00:00:00Z,1356942.79269712
2024-02-28T00:00:00Z,1540558.69977676
2024-02-27T00:00:00Z,1245828.18192524
2024-02-26T00:00:00Z,970678.95271258
2024-02-25T00:00:00Z,539556.51029323
2024-02-24T00:00:00Z,533050.37370932
2024-02-23T00:00:00Z,799377.57379967
2024-02-22T00:00:00Z,914708.88289668
2024-02-21T00:00:00Z,1025909.70616679
2024-02-20T00:00:00Z,998318.79613143
2024-02-19T00:00:00Z,828351.64883399
2024-02-18T00:00:00Z,575126.08680356
2024-02-17T00:00:00Z,558842.01901572
2024-02-16T00:00:00Z,934994.55133776
2024-02-15T00:00:00Z,976298.54939373
2024-02-14T00:00:00Z,1230337.15402294
2024-02-13T00:00:00Z,1072962.19199708
2024-02-12T00:00:00Z,970915.09238241
2024-02-11T00:00:00Z,636416.09150037
2024-02-10T00:00:00Z,627874.72030695
2024-02-09T00:00:00Z,1043805.29808678
2024-02-08T00:00:00Z,959505.37139389
2024-02-07T00:00:00Z,844276.04119477
2024-02-06T00:00:00Z,930871.59390305
2024-02-05T00:00:00Z,847447.43877621
2024-02-04T00:00:00Z,542778.67918306
2024-02-03T00:00:00Z,597058.83823134
2024-02-02T00:00:00Z,854118.34467319
2024-02-01T00:00:00Z,978881.18997994
2024-01-31T00:00:00Z,1363640.79545841
2024-01-30T00:00:00Z,1130965.13596098
2024-01-29T00:00:00Z,913802.72706624
2024-01-28T00:00:00Z,452363.43089088
2024-01-27T00:00:00Z,643765.74786602
2024-01-26T00:00:00Z,1067410.65739181
2024-01-25T00:00:00Z,1010215.76135936
2024-01-24T00:00:00Z,1108876.44369163
2024-01-23T00:00:00Z,974366.88460301
2024-01-22T00:00:00Z,1100199.69913961
2024-01-21T00:00:00Z,568755.80106021
2024-01-20T00:00:00Z,531035.34662375
2024-01-19T00:00:00Z,943017.37582274
2024-01-18T00:00:00Z,1134847.17701305
2024-01-17T00:00:00Z,1211364.41229081
2024-01-16T00:00:00Z,920767.32570705
2024-01-15T00:00:00Z,706550.01481407
2024-01-14T00:00:00Z,505092.72167436
2024-01-13T00:00:00Z,709390.62253047
2024-01-12T00:00:00Z,1448194.71292745
2024-01-11T00:00:00Z,1150831.46425006
2024-01-10T00:00:00Z,1313650.85705895
2024-01-09T00:00:00Z,1140479.20346275
2024-01-08T00:00:00Z,846955.11081974
2024-01-07T00:00:00Z,573421.69053682
2024-01-06T00:00:00Z,562082.52460139
2024-01-05T00:00:00Z,785246.43917174
2024-01-04T00:00:00Z,1053398.4655698
2024-01-03T00:00:00Z,858388.60465358
2024-01-02T00:00:00Z,848431.34729444
2024-01-01T00:00:00Z,530115.40016792
2023-12-31T00:00:00Z,575583.83473424
2023-12-30T00:00:00Z,622157.76983857
2023-12-29T00:00:00Z,813148.12580887
2023-12-28T00:00:00Z,699041.30776203
2023-12-27T00:00:00Z,768999.56143576
2023-12-26T00:00:00Z,791533.87915473
2023-12-25T00:00:00Z,482426.14988259
2023-12-24T00:00:00Z,554944.61303574
2023-12-23T00:00:00Z,454025.3355904
2023-12-22T00:00:00Z,840860.25198987
2023-12-21T00:00:00Z,738986.47218919
2023-12-20T00:00:00Z,817530.3427722
2023-12-19T00:00:00Z,738326.5405983
2023-12-18T00:00:00Z,760457.39413507
2023-12-17T00:00:00Z,438313.98407628
2023-12-16T00:00:00Z,561673.87017357
2023-12-15T00:00:00Z,761695.57268868
2023-12-14T00:00:00Z,831615.66022931
2023-12-13T00:00:00Z,842200.92547927
2023-12-12T00:00:00Z,932181.9651193
2023-12-11T00:00:00Z,988262.4824846
2023-12-10T00:00:00Z,541554.62502052
2023-12-09T00:00:00Z,619157.08401033
2023-12-08T00:00:00Z,987913.08519354
2023-12-07T00:00:00Z,882889.46225004
2023-12-06T00:00:00Z,1014931.20375405
2023-12-05T00:00:00Z,980168.96273445
2023-12-04T00:00:00Z,1102682.63856004
2023-12-03T00:00:00Z,734868.80891183
2023-12-02T00:00:00Z,751434.92150233
2023-12-01T00:00:00Z,1033503.5089365
2023-11-30T00:00:00Z,891791.56021328
2023-11-29T00:00:00Z,876708.25991303
2023-11-28T00:00:00Z,817386.05810009
2023-11-27T00:00:00Z,850647.18016
2023-11-26T00:00:00Z,672533.77993615
2023-11-25T00:00:00Z,643472.04445223
2023-11-24T00:00:00Z,892860.90533459
2023-11-23T00:00:00Z,717939.75140565
2023-11-22T00:00:00Z,925330.86017321
2023-11-21T00:00:00Z,960261.3931718
2023-11-20T00:00:00Z,934616.36759312
2023-11-19T00:00:00Z,562062.71948461
2023-11-18T00:00:00Z,488165.52651549
2023-11-17T00:00:00Z,752107.1011196
2023-11-16T00:00:00Z,869659.59271954
2023-11-15T00:00:00Z,829510.42087444
2023-11-14T00:00:00Z,939967.22472918
2023-11-13T00:00:00Z,786653.78390444
2023-11-12T00:00:00Z,614504.6366858
2023-11-11T00:00:00Z,690936.28189768
2023-11-10T00:00:00Z,841295.27059813
2023-11-09T00:00:00Z,1098794.15047638
2023-11-08T00:00:00Z,859161.19733854
2023-11-07T00:00:00Z,793278.45298654
2023-11-06T00:00:00Z,778410.91201122
2023-11-05T00:00:00Z,547279.82194463
2023-11-04T00:00:00Z,619881.68418687
2023-11-03T00:00:00Z,843914.99421616
2023-11-02T00:00:00Z,840199.28653337
2023-11-01T00:00:00Z,840079.22882281
2023-10-31T00:00:00Z,793336.77400802
2023-10-30T00:00:00Z,970406.70861548
2023-10-29T00:00:00Z,631166.48478236
2023-10-28T00:00:00Z,623077.53052503
2023-10-27T00:00:00Z,865578.44247641
2023-10-26T00:00:00Z,929254.96498559
2023-10-25T00:00:00Z,1042757.61918084
2023-10-24T00:00:00Z,1448331.12715712
2023-10-23T00:00:00Z,1142474.08584938
2023-10-22T00:00:00Z,634987.22804266
2023-10-21T00:00:00Z,634812.68662309
2023-10-20T00:00:00Z,1022895.82759763
2023-10-19T00:00:00Z,862941.61547462
2023-10-18T00:00:00Z,823586.14881186
2023-10-17T00:00:00Z,870205.32248108
2023-10-16T00:00:00Z,979950.09356627
2023-10-15T00:00:00Z,520360.72717515
2023-10-14T00:00:00Z,723041.55144733
2023-10-13T00:00:00Z,648083.3175885
2023-10-12T00:00:00Z,759731.12375575
2023-10-11T00:00:00Z,874875.90471057
2023-10-10T00:00:00Z,831226.32248976
2023-10-09T00:00:00Z,748447.13320646
2023-10-08T00:00:00Z,632449.11421759
2023-10-07T00:00:00Z,807914.78196829
2023-10-06T00:00:00Z,1059461.48828159
2023-10-05T00:00:00Z,1074621.86032133
2023-10-04T00:00:00Z,981422.84653474
2023-10-03T00:00:00Z,838352.08667085
2023-10-02T00:00:00Z,1105443.40962817
2023-10-01T00:00:00Z,554293.25897087
2023-09-30T00:00:00Z,652717.38828629
2023-09-29T00:00:00Z,888883.65178522
2023-09-28T00:00:00Z,810268.16220971
2023-09-27T00:00:00Z,760697.32368382
2023-09-26T00:00:00Z,662399.42584416
2023-09-25T00:00:00Z,816574.42872716
2023-09-24T00:00:00Z,483336.28069137
2023-09-23T00:00:00Z,474246.18913307
2023-09-22T00:00:00Z,640234.02108299
2023-09-21T00:00:00Z,713077.64143702
2023-09-20T00:00:00Z,933956.69778091
2023-09-19T00:00:00Z,856831.97983824
2023-09-18T00:00:00Z,785824.87097923
2023-09-17T00:00:00Z,578381.41806034
2023-09-16T00:00:00Z,645484.65513738
2023-09-15T00:00:00Z,861426.82197798
2023-09-14T00:00:00Z,765382.68648947
2023-09-13T00:00:00Z,673695.0859456
2023-09-12T00:00:00Z,818294.84977931
2023-09-11T00:00:00Z,734765.1672661
2023-09-10T00:00:00Z,636682.12170732
2023-09-09T00:00:00Z,550956.17769939
2023-09-08T00:00:00Z,643668.91743128
2023-09-07T00:00:00Z,695546.13625234
2023-09-06T00:00:00Z,696357.95192607
2023-09-05T00:00:00Z,709947.93748553
2023-09-04T00:00:00Z,646257.61850126
2023-09-03T00:00:00Z,484508.64213621
2023-09-02T00:00:00Z,605971.53852679
2023-09-01T00:00:00Z,927225.38453826
2023-08-31T00:00:00Z,818857.20828952
2023-08-30T00:00:00Z,995937.09435259
2023-08-29T00:00:00Z,995359.01060703
2023-08-28T00:00:00Z,905887.66223659
2023-08-27T00:00:00Z,786647.41571302
2023-08-26T00:00:00Z,577726.32895781
2023-08-25T00:00:00Z,781308.74200082
2023-08-24T00:00:00Z,859348.59399889
2023-08-23T00:00:00Z,1063243.81687321
2023-08-22T00:00:00Z,1051630.54684168
2023-08-21T00:00:00Z,1017034.6597468
2023-08-20T00:00:00Z,602793.91210819
2023-08-19T00:00:00Z,663089.78004543
2023-08-18T00:00:00Z,1006569.72013264
2023-08-17T00:00:00Z,1218004.26820395
2023-08-16T00:00:00Z,910716.39207699
2023-08-15T00:00:00Z,801602.17385544
2023-08-14T00:00:00Z,857363.21723812
2023-08-13T00:00:00Z,622867.75105879
2023-08-12T00:00:00Z,734640.56511774
2023-08-11T00:00:00Z,817681.44451206
2023-08-10T00:00:00Z,940278.66734305
2023-08-09T00:00:00Z,872138.3436616
2023-08-08T00:00:00Z,898047.48550269
2023-08-07T00:00:00Z,893511.46795171
2023-08-06T00:00:00Z,504716.63147384
2023-08-05T00:00:00Z,580343.40608231
2023-08-04T00:00:00Z,659717.06844349
2023-08-03T00:00:00Z,689691.75341322
2023-08-02T00:00:00Z,688205.73247819
2023-08-01T00:00:00Z,756721.43948841
2023-07-31T00:00:00Z,797106.91372508
2023-07-30T00:00:00Z,624776.07887553
2023-07-29T00:00:00Z,535838.15001104
2023-07-28T00:00:00Z,785744.91827144
2023-07-27T00:00:00Z,738761.00492533
2023-07-26T00:00:00Z,700105.75085799
2023-07-25T00:00:00Z,691042.53696351
2023-07-24T00:00:00Z,751906.45518446
2023-07-23T00:00:00Z,534592.60474727
2023-07-22T00:00:00Z,525885.79912243
2023-07-21T00:00:00Z,743611.18368271
2023-07-20T00:00:00Z,863306.0661644
2023-07-19T00:00:00Z,893822.29950308
2023-07-18T00:00:00Z,1108672.5635972
2023-07-17T00:00:00Z,864686.88751802
2023-07-16T00:00:00Z,685727.91552325
2023-07-15T00:00:00Z,679925.71707455
2023-07-14T00:00:00Z,945493.64904177
2023-07-13T00:00:00Z,929571.16798606
2023-07-12T00:00:00Z,903599.00408562
2023-07-11T00:00:00Z,815126.4366418
2023-07-10T00:00:00Z,912812.13646161
2023-07-09T00:00:00Z,720689.48821376
2023-07-08T00:00:00Z,706998.03874111
2023-07-07T00:00:00Z,923403.57801523
2023-07-06T00:00:00Z,928040.09521069
2023-07-05T00:00:00Z,854639.57235404
2023-07-04T00:00:00Z,864439.19130059
2023-07-03T00:00:00Z,928188.95843726
2023-07-02T00:00:00Z,588882.66837789
2023-07-01T00:00:00Z,759795.49751929
2023-06-30T00:00:00Z,1146713.10915329
2023-06-29T00:00:00Z,1140423.02489936
2023-06-28T00:00:00Z,931168.22796972
2023-06-27T00:00:00Z,989118.55368401
2023-06-26T00:00:00Z,1041257.19395669
2023-06-25T00:00:00Z,775209.93738321
2023-06-24T00:00:00Z,728619.25082434
2023-06-23T00:00:00Z,1058574.95613595
2023-06-22T00:00:00Z,1174529.73536288
2023-06-21T00:00:00Z,1218299.5058428
2023-06-20T00:00:00Z,1060119.17038714
2023-06-19T00:00:00Z,956965.41105361
2023-06-18T00:00:00Z,754520.93813641
2023-06-17T00:00:00Z,676298.31947888
2023-06-16T00:00:00Z,991809.84217124
2023-06-15T00:00:00Z,930719.11860703
2023-06-14T00:00:00Z,959305.93479674
2023-06-13T00:00:00Z,1001007.20814614
2023-06-12T00:00:00Z,1166720.3613821
2023-06-11T00:00:00Z,1024471.9492082
2023-06-10T00:00:00Z,1030671.17627336
2023-06-09T00:00:00Z,1117928.88558098
2023-06-08T00:00:00Z,1058424.07048099
2023-06-07T00:00:00Z,1019893.13909193
2023-06-06T00:00:00Z,1352690.96415719
2023-06-05T00:00:00Z,1535521.17457276
2023-06-04T00:00:00Z,961639.3916376
2023-06-03T00:00:00Z,819062.73546158
2023-06-02T00:00:00Z,1255046.1627136
2023-06-01T00:00:00Z,1099433.08949765
2023-05-31T00:00:00Z,1389979.5124187
2023-05-30T00:00:00Z,1011539.76517682
2023-05-29T00:00:00Z,879568.76569984
2023-05-28T00:00:00Z,629627.19368226
2023-05-27T00:00:00Z,541025.64744605
2023-05-26T00:00:00Z,719962.33634255
2023-05-25T00:00:00Z,848199.39877594
2023-05-24T00:00:00Z,990842.17847083
2023-05-23T00:00:00Z,947227.63835351
2023-05-22T00:00:00Z,836337.75831011
2023-05-21T00:00:00Z,531381.15623676
2023-05-20T00:00:00Z,487766.89934947
2023-05-19T00:00:00Z,730668.36610246
2023-05-18T00:00:00Z,834054.90428433
2023-05-17T00:00:00Z,835811.19473797
2023-05-16T00:00:00Z,883134.61024413
2023-05-15T00:00:00Z,717655.33717769
2023-05-14T00:00:00Z,520715.5700715
2023-05-13T00:00:00Z,526853.99356352
2023-05-12T00:00:00Z,960686.06238348
2023-05-11T00:00:00Z,853743.82761242
2023-05-10T00:00:00Z,846467.13167463
2023-05-09T00:00:00Z,745027.25875401
2023-05-08T00:00:00Z,799684.44651696
2023-05-07T00:00:00Z,1019240.55991372
2023-05-06T00:00:00Z,871856.87794228
2023-05-05T00:00:00Z,821011.54555626
2023-05-04T00:00:00Z,838061.21551132
2023-05-03T00:00:00Z,950482.63695849
2023-05-02T00:00:00Z,672359.25398513
2023-05-01T00:00:00Z,815730.30025001
2023-04-30T00:00:00Z,676013.35377067
2023-04-29T00:00:00Z,588683.18405953
2023-04-28T00:00:00Z,862598.09750188
2023-04-27T00:00:00Z,868244.50619724
2023-04-26T00:00:00Z,896421.35700793
2023-04-25T00:00:00Z,796891.3206239
2023-04-24T00:00:00Z,814449.30563133
2023-04-23T00:00:00Z,486704.50506062
2023-04-22T00:00:00Z,552640.52645114
2023-04-21T00:00:00Z,837359.57979706
2023-04-20T00:00:00Z,788133.4475423
2023-04-19T00:00:00Z,785265.69039674
2023-04-18T00:00:00Z,798397.0488181
2023-04-17T00:00:00Z,1099237.31663625
2023-04-16T00:00:00Z,633876.91951076
2023-04-15T00:00:00Z,767131.30129447
2023-04-14T00:00:00Z,1028431.27512827
2023-04-13T00:00:00Z,777984.89955801
2023-04-12T00:00:00Z,1181479.73222952
2023-04-11T00:00:00Z,962298.384008
2023-04-10T00:00:00Z,947094.62722741
2023-04-09T00:00:00Z,590139.39036282
2023-04-08T00:00:00Z,582304.69098398
2023-04-07T00:00:00Z,771803.16471479
2023-04-06T00:00:00Z,1030407.78039532
2023-04-05T00:00:00Z,1116548.87896648
2023-04-04T00:00:00Z,1097507.55685619
2023-04-03T00:00:00Z,1064047.33266953
2023-04-02T00:00:00Z,752741.56890055
2023-04-01T00:00:00Z,786755.27305519
2023-03-31T00:00:00Z,1076483.9817021
2023-03-30T00:00:00Z,1513199.67211104
2023-03-29T00:00:00Z,1119267.37275912
2023-03-28T00:00:00Z,1144383.84163812
2023-03-27T00:00:00Z,1117969.87589364
2023-03-26T00:00:00Z,735487.11878964
2023-03-25T00:00:00Z,740702.01121559
2023-03-24T00:00:00Z,1092180.19843504
2023-03-23T00:00:00Z,1043481.41375059
2023-03-22T00:00:00Z,1049574.19428598
2023-03-21T00:00:00Z,1158023.32877597
2023-03-20T00:00:00Z,1313163.38135378
2023-03-19T00:00:00Z,884734.77730576
2023-03-18T00:00:00Z,784417.7849886
2023-03-17T00:00:00Z,1148360.76546241
2023-03-16T00:00:00Z,862925.76137374
2023-03-15T00:00:00Z,982429.96779705
2023-03-14T00:00:00Z,1167914.07337002
2023-03-13T00:00:00Z,1159410.1965311
2023-03-12T00:00:00Z,668279.77660453
2023-03-11T00:00:00Z,938552.96111706
2023-03-10T00:00:00Z,995590.50287538
2023-03-09T00:00:00Z,843347.10924887
2023-03-08T00:00:00Z,867207.52652416
2023-03-07T00:00:00Z,932850.62933167
2023-03-06T00:00:00Z,768978.63289868
2023-03-05T00:00:00Z,582616.57236203
2023-03-04T00:00:00Z,573072.8607794
2023-03-03T00:00:00Z,950576.02827687
2023-03-02T00:00:00Z,818001.75334914
2023-03-01T00:00:00Z,842420.83294572
2023-02-28T00:00:00Z,839171.05652229
2023-02-27T00:00:00Z,761521.34544363
2023-02-26T00:00:00Z,549637.7172209
2023-02-25T00:00:00Z,569307.74106535
2023-02-24T00:00:00Z,849548.26963442
2023-02-23T00:00:00Z,838992.86114282
2023-02-22T00:00:00Z,812402.02178126
2023-02-21T00:00:00Z,834573.89904887
2023-02-20T00:00:00Z,697360.84871583
2023-02-19T00:00:00Z,497494.76075974
2023-02-18T00:00:00Z,605181.09011449
2023-02-17T00:00:00Z,929371.07460353
2023-02-16T00:00:00Z,1008824.54010576
2023-02-15T00:00:00Z,813480.46618937
2023-02-14T00:00:00Z,763536.39568077
2023-02-13T00:00:00Z,871963.35349563
2023-02-12T00:00:00Z,709130.59104834
2023-02-11T00:00:00Z,823509.17502485
2023-02-10T00:00:00Z,1381086.22619955
2023-02-09T00:00:00Z,827172.23381018
2023-02-08T00:00:00Z,658763.60359644
2023-02-07T00:00:00Z,630028.1441802
2023-02-06T00:00:00Z,670811.85614196
2023-02-05T00:00:00Z,539634.54329769
2023-02-04T00:00:00Z,506553.09766523
2023-02-03T00:00:00Z,808991.49395353
2023-02-02T00:00:00Z,775549.56283823
2023-02-01T00:00:00Z,911043.48129323
2023-01-31T00:00:00Z,907604.50580655
2023-01-30T00:00:00Z,923508.28187132
2023-01-29T00:00:00Z,572129.13430383
2023-01-28T00:00:00Z,516385.01030037
2023-01-27T00:00:00Z,788123.65892217
2023-01-26T00:00:00Z,783102.17115218
2023-01-25T00:00:00Z,846412.54450139
2023-01-24T00:00:00Z,758403.84698118
2023-01-23T00:00:00Z,847781.56554009
2023-01-22T00:00:00Z,649153.35197191
2023-01-21T00:00:00Z,838066.97063334
2023-01-20T00:00:00Z,826205.54411699
2023-01-19T00:00:00Z,813913.99619687
2023-01-18T00:00:00Z,899151.64757952
2023-01-17T00:00:00Z,1005191.2059353
2023-01-16T00:00:00Z,827919.57099138
2023-01-15T00:00:00Z,751436.75609081
2023-01-14T00:00:00Z,922712.43557163
2023-01-13T00:00:00Z,1085023.82444359
2023-01-12T00:00:00Z,1083995.1370959
2023-01-11T00:00:00Z,860508.19581225
2023-01-10T00:00:00Z,975281.30934747
2023-01-09T00:00:00Z,1052392.25920436
2023-01-08T00:00:00Z,712560.26012405
2023-01-07T00:00:00Z,745420.40181786
2023-01-06T00:00:00Z,995598.02103723
2023-01-05T00:00:00Z,879442.7046126
2023-01-04T00:00:00Z,872470.21890521
2023-01-03T00:00:00Z,825749.06593581
2023-01-02T00:00:00Z,686143.92827717
2023-01-01T00:00:00Z,556098.54181113
2022-12-31T00:00:00Z,625369.2832829
2022-12-30T00:00:00Z,885851.15709523
2022-12-29T00:00:00Z,868261.98254254
2022-12-28T00:00:00Z,871968.2118955
2022-12-27T00:00:00Z,740288.02553766
2022-12-26T00:00:00Z,659075.50746582
2022-12-25T00:00:00Z,574449.90138485
2022-12-24T00:00:00Z,605090.8627148
2022-12-23T00:00:00Z,883709.76209883
2022-12-22T00:00:00Z,820748.47163055
2022-12-21T00:00:00Z,863900.71242464
2022-12-20T00:00:00Z,991628.1811551
2022-12-19T00:00:00Z,1048028.09437124
2022-12-18T00:00:00Z,706295.42467472
2022-12-17T00:00:00Z,787398.19176189
2022-12-16T00:00:00Z,1122011.78860252
2022-12-15T00:00:00Z,1034462.45101014
2022-12-14T00:00:00Z,1371372.57302094
2022-12-13T00:00:00Z,1261897.95673742
2022-12-12T00:00:00Z,868557.91435386
2022-12-11T00:00:00Z,628655.84596109
