date,timestamp_utc,Fund Holdings
2026-01-07,2026-01-07T00:00:00Z,6251605.523070984
2026-01-08,2026-01-08T00:00:00Z,6204170.481209685
2026-01-09,2026-01-09T00:00:00Z,6190220.02408124
2026-01-10,2026-01-10T00:00:00Z,6190220.02408124
2026-01-11,2026-01-11T00:00:00Z,6190220.02408124
2026-01-12,2026-01-12T00:00:00Z,6140862.561189552
2026-01-13,2026-01-13T00:00:00Z,6163703.812699751
2026-01-14,2026-01-14T00:00:00Z,6248968.727770284
2026-01-15,2026-01-15T00:00:00Z,6292281.994382965
2026-01-16,2026-01-16T00:00:00Z,6301921.14144107
2026-01-17,2026-01-17T00:00:00Z,6301921.14144107
2026-01-18,2026-01-18T00:00:00Z,6301921.14144107
2026-01-19,2026-01-19T00:00:00Z,6302258.5411100695
2026-01-20,2026-01-20T00:00:00Z,6260136.992003403
2026-01-21,2026-01-21T00:00:00Z,6144142.893078757
2026-01-22,2026-01-22T00:00:00Z,6111255.81259328
2026-01-23,2026-01-23T00:00:00Z,6118837.784431439
2026-01-24,2026-01-24T00:00:00Z,6118837.784431439
2026-01-25,2026-01-25T00:00:00Z,6118837.784431439
2026-01-26,2026-01-26T00:00:00Z,6096066.232562443
2026-01-27,2026-01-27T00:00:00Z,6123598.0293584615
2026-01-28,2026-01-28T00:00:00Z,6131182.946956743
2026-01-29,2026-01-29T00:00:00Z,6110344.574685557
2026-01-30,2026-01-30T00:00:00Z,6034763.124988079
2026-01-31,2026-01-31T00:00:00Z,6034763.124988079
2026-02-01,2026-02-01T00:00:00Z,6034763.124988079
2026-02-02,2026-02-02T00:00:00Z,5970386.77970274
2026-02-03,2026-02-03T00:00:00Z,5996988.066200252
2026-02-04,2026-02-04T00:00:00Z,5950392.855666887
2026-02-05,2026-02-05T00:00:00Z,5933752.520221764
2026-02-06,2026-02-06T00:00:00Z,5892399.331833376
2026-02-07,2026-02-07T00:00:00Z,5892399.331833376
2026-02-08,2026-02-08T00:00:00Z,5892399.331833376
2026-02-09,2026-02-09T00:00:00Z,5930919.429754261
2026-02-10,2026-02-10T00:00:00Z,5920277.077115223
2026-02-11,2026-02-11T00:00:00Z,5895199.007737319
2026-02-12,2026-02-12T00:00:00Z,5846934.845423587
2026-02-13,2026-02-13T00:00:00Z,5831485.53649676
2026-02-14,2026-02-14T00:00:00Z,5831485.53649676
2026-02-15,2026-02-15T00:00:00Z,5831485.53649676
2026-02-16,2026-02-16T00:00:00Z,5831485.53649676
2026-02-17,2026-02-17T00:00:00Z,5862221.061856128
2026-02-18,2026-02-18T00:00:00Z,5827473.007996775
2026-02-19,2026-02-19T00:00:00Z,5770227.713242978
2026-02-20,2026-02-20T00:00:00Z,5773471.119593349
2026-02-21,2026-02-21T00:00:00Z,5773471.119593349
2026-02-22,2026-02-22T00:00:00Z,5773471.119593349
2026-02-23,2026-02-23T00:00:00Z,5750346.116278509
2026-02-24,2026-02-24T00:00:00Z,5758300.862531545
2026-02-25,2026-02-25T00:00:00Z,5827134.413453022
2026-02-26,2026-02-26T00:00:00Z,5826363.428478944
2026-02-27,2026-02-27T00:00:00Z,5823128.882685801
2026-02-28,2026-02-28T00:00:00Z,5823128.882685801
2026-03-01,2026-03-01T00:00:00Z,5823128.882685801
2026-03-02,2026-03-02T00:00:00Z,5832793.812111018
2026-03-03,2026-03-03T00:00:00Z,5796048.000995603
2026-03-04,2026-03-04T00:00:00Z,5769359.993061088
2026-03-05,2026-03-05T00:00:00Z,5778982.797535354
2026-03-06,2026-03-06T00:00:00Z,5818754.737945508
2026-03-07,2026-03-07T00:00:00Z,5818754.737945508
2026-03-08,2026-03-08T00:00:00Z,5818754.737945508
2026-03-09,2026-03-09T00:00:00Z,5855295.740771084
2026-03-10,2026-03-10T00:00:00Z,5822688.719772944
2026-03-11,2026-03-11T00:00:00Z,5860329.539548055
2026-03-12,2026-03-12T00:00:00Z,5861026.825154712
2026-03-13,2026-03-13T00:00:00Z,5861056.903687593
2026-03-14,2026-03-14T00:00:00Z,5861056.903687593
2026-03-15,2026-03-15T00:00:00Z,5861056.903687593
2026-03-16,2026-03-16T00:00:00Z,5862377.512109173
2026-03-17,2026-03-17T00:00:00Z,5901723.806748636
2026-03-18,2026-03-18T00:00:00Z,5868226.797932998
2026-03-19,2026-03-19T00:00:00Z,5813672.598453155
2026-03-20,2026-03-20T00:00:00Z,5790621.762813139
2026-03-21,2026-03-21T00:00:00Z,5790621.762813139
2026-03-22,2026-03-22T00:00:00Z,5790621.762813139
2026-03-23,2026-03-23T00:00:00Z,5781196.7630584445
2026-03-24,2026-03-24T00:00:00Z,5740546.201899677
2026-03-25,2026-03-25T00:00:00Z,5753923.898479557
2026-03-26,2026-03-26T00:00:00Z,5642390.7760049375
2026-03-27,2026-03-27T00:00:00Z,5647092.770345353
2026-03-28,2026-03-28T00:00:00Z,5647092.770345353
2026-03-29,2026-03-29T00:00:00Z,5647092.770345353
2026-03-30,2026-03-30T00:00:00Z,5610154.814911676
2026-03-31,2026-03-31T00:00:00Z,5618051.760725236
2026-04-01,2026-04-01T00:00:00Z,5623848.970115194
2026-04-02,2026-04-02T00:00:00Z,5595733.194210473
2026-04-03,2026-04-03T00:00:00Z,5595733.194210473
2026-04-04,2026-04-04T00:00:00Z,5595733.194210473
2026-04-05,2026-04-05T00:00:00Z,5595733.194210473
2026-04-06,2026-04-06T00:00:00Z,5685410.982168909
2026-04-07,2026-04-07T00:00:00Z,5469011.587478813
2026-04-08,2026-04-08T00:00:00Z,5604148.522400016
2026-04-09,2026-04-09T00:00:00Z,5602948.912914097
