date,timestamp_utc,Exchange Inflow (Top10)
2024-09-24,2024-09-24T00:00:00Z,1059137490.278946
2024-09-25,2024-09-25T00:00:00Z,765204661.992034
2024-09-26,2024-09-26T00:00:00Z,862604860.254825
2024-09-27,2024-09-27T00:00:00Z,885280994.6258401
2024-09-28,2024-09-28T00:00:00Z,428157831.3782929
2024-09-29,2024-09-29T00:00:00Z,1037815418.2310898
2024-09-30,2024-09-30T00:00:00Z,1418139026.4415672
2024-10-01,2024-10-01T00:00:00Z,640428462.2254399
2024-10-02,2024-10-02T00:00:00Z,577898773.819224
2024-10-03,2024-10-03T00:00:00Z,573400087.897548
2024-10-04,2024-10-04T00:00:00Z,550540529.678563
2024-10-05,2024-10-05T00:00:00Z,227314699.57877892
2024-10-06,2024-10-06T00:00:00Z,273452113.735292
2024-10-07,2024-10-07T00:00:00Z,346425110.358274
2024-10-08,2024-10-08T00:00:00Z,1444420883.3912437
2024-10-09,2024-10-09T00:00:00Z,1030255870.783872
2024-10-10,2024-10-10T00:00:00Z,535044476.828074
2024-10-11,2024-10-11T00:00:00Z,1105774148.82863
2024-10-12,2024-10-12T00:00:00Z,375567306.7358471
2024-10-13,2024-10-13T00:00:00Z,318887062.38778204
2024-10-14,2024-10-14T00:00:00Z,2570376904.6519494
2024-10-15,2024-10-15T00:00:00Z,1039451050.539778
2024-10-16,2024-10-16T00:00:00Z,2597445610.9928813
2024-10-17,2024-10-17T00:00:00Z,424205537.855205
2024-10-18,2024-10-18T00:00:00Z,437718123.841241
2024-10-19,2024-10-19T00:00:00Z,328488027.361272
2024-10-20,2024-10-20T00:00:00Z,4264138997.456476
2024-10-21,2024-10-21T00:00:00Z,799585803.2264788
2024-10-22,2024-10-22T00:00:00Z,575790885.9258059
2024-10-23,2024-10-23T00:00:00Z,444080136.396506
2024-10-24,2024-10-24T00:00:00Z,444774591.407696
2024-10-25,2024-10-25T00:00:00Z,537090865.4288261
2024-10-26,2024-10-26T00:00:00Z,479541103.6902791
2024-10-27,2024-10-27T00:00:00Z,286477477.615808
2024-10-28,2024-10-28T00:00:00Z,505974541.124624
2024-10-29,2024-10-29T00:00:00Z,541326348.3016341
2024-10-30,2024-10-30T00:00:00Z,939631738.6539102
2024-10-31,2024-10-31T00:00:00Z,408563590.968402
2024-11-01,2024-11-01T00:00:00Z,365940598.333276
2024-11-02,2024-11-02T00:00:00Z,243563689.711083
2024-11-03,2024-11-03T00:00:00Z,329758117.5917281
2024-11-04,2024-11-04T00:00:00Z,454494405.32156897
2024-11-05,2024-11-05T00:00:00Z,372788403.510808
2024-11-06,2024-11-06T00:00:00Z,2064172903.4781072
2024-11-07,2024-11-07T00:00:00Z,2492708529.8023663
2024-11-08,2024-11-08T00:00:00Z,1579344259.367122
2024-11-09,2024-11-09T00:00:00Z,909078890.438992
2024-11-10,2024-11-10T00:00:00Z,926665420.775747
2024-11-11,2024-11-11T00:00:00Z,2124395848.1295831
2024-11-12,2024-11-12T00:00:00Z,2203099567.962168
2024-11-13,2024-11-13T00:00:00Z,2715040320.716
2024-11-14,2024-11-14T00:00:00Z,1804213713.0669744
2024-11-15,2024-11-15T00:00:00Z,1066187561.680693
2024-11-16,2024-11-16T00:00:00Z,904300535.7099112
2024-11-17,2024-11-17T00:00:00Z,2439425393.121585
2024-11-18,2024-11-18T00:00:00Z,2388041082.6073675
2024-11-19,2024-11-19T00:00:00Z,2894668970.2687345
2024-11-20,2024-11-20T00:00:00Z,1211304265.832052
2024-11-21,2024-11-21T00:00:00Z,3138481423.0900984
2024-11-22,2024-11-22T00:00:00Z,1459633662.330229
2024-11-23,2024-11-23T00:00:00Z,1346800211.1333086
2024-11-24,2024-11-24T00:00:00Z,1046673632.067987
2024-11-25,2024-11-25T00:00:00Z,984516221.8082662
2024-11-26,2024-11-26T00:00:00Z,894434201.121602
2024-11-27,2024-11-27T00:00:00Z,773413438.782515
2024-11-28,2024-11-28T00:00:00Z,2196250914.318068
2024-11-29,2024-11-29T00:00:00Z,1577014393.603797
2024-11-30,2024-11-30T00:00:00Z,891758080.670639
2024-12-01,2024-12-01T00:00:00Z,799350618.915803
2024-12-02,2024-12-02T00:00:00Z,791371125.636161
2024-12-03,2024-12-03T00:00:00Z,3355206116.3593426
2024-12-04,2024-12-04T00:00:00Z,1925196404.4650607
2024-12-05,2024-12-05T00:00:00Z,1154796856.4539502
2024-12-06,2024-12-06T00:00:00Z,837997088.1391269
2024-12-07,2024-12-07T00:00:00Z,1234952121.6138
2024-12-08,2024-12-08T00:00:00Z,686327823.35946
2024-12-09,2024-12-09T00:00:00Z,1008191929.4891598
2024-12-10,2024-12-10T00:00:00Z,1219738557.1070652
2024-12-11,2024-12-11T00:00:00Z,1095107540.7692506
2024-12-12,2024-12-12T00:00:00Z,2025794635.186442
2024-12-13,2024-12-13T00:00:00Z,1274177557.167175
2024-12-14,2024-12-14T00:00:00Z,437745422.485696
2024-12-15,2024-12-15T00:00:00Z,1086025278.143026
2024-12-16,2024-12-16T00:00:00Z,1574996033.869809
2024-12-17,2024-12-17T00:00:00Z,1226341370.829018
2024-12-18,2024-12-18T00:00:00Z,1169679530.0772078
2024-12-19,2024-12-19T00:00:00Z,1131778672.145356
2024-12-20,2024-12-20T00:00:00Z,1220471319.2022712
2024-12-21,2024-12-21T00:00:00Z,1609855040.095415
2024-12-22,2024-12-22T00:00:00Z,1219510686.22771
2024-12-23,2024-12-23T00:00:00Z,1295584212.662974
2024-12-24,2024-12-24T00:00:00Z,1057419032.3618453
2024-12-25,2024-12-25T00:00:00Z,1125316109.0823293
2024-12-26,2024-12-26T00:00:00Z,1377625326.022906
2024-12-27,2024-12-27T00:00:00Z,1267281865.182099
2024-12-28,2024-12-28T00:00:00Z,1450631876.8912222
2024-12-29,2024-12-29T00:00:00Z,711899630.0834237
2024-12-30,2024-12-30T00:00:00Z,2676653853.4166584
2024-12-31,2024-12-31T00:00:00Z,397103160.851075
2025-01-01,2025-01-01T00:00:00Z,316732548.3988941
2025-01-02,2025-01-02T00:00:00Z,501717495.251583
2025-01-03,2025-01-03T00:00:00Z,749681033.41787
2025-01-04,2025-01-04T00:00:00Z,669089664.619019
2025-01-05,2025-01-05T00:00:00Z,164455069.745195
2025-01-06,2025-01-06T00:00:00Z,1308055252.5367308
2025-01-07,2025-01-07T00:00:00Z,1360164208.4508948
2025-01-08,2025-01-08T00:00:00Z,1138518831.6631548
2025-01-09,2025-01-09T00:00:00Z,1310723822.989114
2025-01-10,2025-01-10T00:00:00Z,888202321.764313
2025-01-11,2025-01-11T00:00:00Z,710912592.629024
2025-01-12,2025-01-12T00:00:00Z,523155254.009806
2025-01-13,2025-01-13T00:00:00Z,1430026940.1628814
2025-01-14,2025-01-14T00:00:00Z,361857025.21244097
2025-01-15,2025-01-15T00:00:00Z,1105969626.14202
2025-01-16,2025-01-16T00:00:00Z,1245346589.8197763
2025-01-17,2025-01-17T00:00:00Z,1530962929.588129
2025-01-18,2025-01-18T00:00:00Z,929555750.15522
2025-01-19,2025-01-19T00:00:00Z,1257076137.3423462
2025-01-20,2025-01-20T00:00:00Z,1056610910.5590358
2025-01-21,2025-01-21T00:00:00Z,1114651725.1576862
2025-01-22,2025-01-22T00:00:00Z,1049241346.3476928
2025-01-23,2025-01-23T00:00:00Z,1128149005.356727
2025-01-24,2025-01-24T00:00:00Z,855577582.318334
2025-01-25,2025-01-25T00:00:00Z,530903502.34645104
2025-01-26,2025-01-26T00:00:00Z,517146691.738592
2025-01-27,2025-01-27T00:00:00Z,2245225651.647614
2025-01-28,2025-01-28T00:00:00Z,1171177660.7266688
2025-01-29,2025-01-29T00:00:00Z,869065994.663063
2025-01-30,2025-01-30T00:00:00Z,549080541.266725
2025-01-31,2025-01-31T00:00:00Z,681866975.915099
2025-02-01,2025-02-01T00:00:00Z,1046139513.050604
2025-02-02,2025-02-02T00:00:00Z,698392204.757975
2025-02-03,2025-02-03T00:00:00Z,1654695004.5248208
2025-02-04,2025-02-04T00:00:00Z,848134586.515493
2025-02-05,2025-02-05T00:00:00Z,1958022358.2393987
2025-02-06,2025-02-06T00:00:00Z,993440162.1502448
2025-02-07,2025-02-07T00:00:00Z,808501361.911684
2025-02-08,2025-02-08T00:00:00Z,551602756.6476251
2025-02-09,2025-02-09T00:00:00Z,466399253.336439
2025-02-10,2025-02-10T00:00:00Z,624050768.932632
2025-02-11,2025-02-11T00:00:00Z,841057139.8470769
2025-02-12,2025-02-12T00:00:00Z,866490337.927019
2025-02-13,2025-02-13T00:00:00Z,753935532.877473
2025-02-14,2025-02-14T00:00:00Z,2264334442.371763
2025-02-15,2025-02-15T00:00:00Z,584038129.528492
2025-02-16,2025-02-16T00:00:00Z,275679957.1412029
2025-02-17,2025-02-17T00:00:00Z,855280129.551902
2025-02-18,2025-02-18T00:00:00Z,922413711.893264
2025-02-19,2025-02-19T00:00:00Z,946140721.3176568
2025-02-20,2025-02-20T00:00:00Z,949893446.670403
2025-02-21,2025-02-21T00:00:00Z,1803220835.76412
2025-02-22,2025-02-22T00:00:00Z,1880455530.225862
2025-02-23,2025-02-23T00:00:00Z,1835258787.662371
2025-02-24,2025-02-24T00:00:00Z,909586554.983395
2025-02-25,2025-02-25T00:00:00Z,1287208688.5858612
2025-02-26,2025-02-26T00:00:00Z,1186491076.4501162
2025-02-27,2025-02-27T00:00:00Z,1676889739.1969204
2025-02-28,2025-02-28T00:00:00Z,1154820082.7074227
2025-03-01,2025-03-01T00:00:00Z,1350970535.933583
2025-03-02,2025-03-02T00:00:00Z,577545300.9642329
2025-03-03,2025-03-03T00:00:00Z,752495909.987874
2025-03-04,2025-03-04T00:00:00Z,858830439.942663
2025-03-05,2025-03-05T00:00:00Z,647079582.4983131
2025-03-06,2025-03-06T00:00:00Z,1410256268.201664
2025-03-07,2025-03-07T00:00:00Z,995698077.7770352
2025-03-08,2025-03-08T00:00:00Z,717432086.979286
2025-03-09,2025-03-09T00:00:00Z,546563665.051539
2025-03-10,2025-03-10T00:00:00Z,1065401230.301003
2025-03-11,2025-03-11T00:00:00Z,998797385.1420028
2025-03-12,2025-03-12T00:00:00Z,1100404437.639512
2025-03-13,2025-03-13T00:00:00Z,1126611034.9275208
2025-03-14,2025-03-14T00:00:00Z,626688984.516365
2025-03-15,2025-03-15T00:00:00Z,1146107049.9288154
2025-03-16,2025-03-16T00:00:00Z,531824399.952952
2025-03-17,2025-03-17T00:00:00Z,790351076.4468511
2025-03-18,2025-03-18T00:00:00Z,954177830.172356
2025-03-19,2025-03-19T00:00:00Z,2206823790.58072
2025-03-20,2025-03-20T00:00:00Z,1083225592.4115028
2025-03-21,2025-03-21T00:00:00Z,1134615525.3516138
2025-03-22,2025-03-22T00:00:00Z,1397799116.809556
2025-03-23,2025-03-23T00:00:00Z,986995632.458801
2025-03-24,2025-03-24T00:00:00Z,993616536.870409
2025-03-25,2025-03-25T00:00:00Z,724680304.612416
2025-03-26,2025-03-26T00:00:00Z,1060856522.617994
2025-03-27,2025-03-27T00:00:00Z,724177399.9937271
2025-03-28,2025-03-28T00:00:00Z,977260875.88966
2025-03-29,2025-03-29T00:00:00Z,590943876.7727672
2025-03-30,2025-03-30T00:00:00Z,1554797833.398378
2025-03-31,2025-03-31T00:00:00Z,1644306173.8908043
2025-04-01,2025-04-01T00:00:00Z,1041465123.388689
2025-04-02,2025-04-02T00:00:00Z,742128622.565168
2025-04-03,2025-04-03T00:00:00Z,1694449700.8427207
2025-04-04,2025-04-04T00:00:00Z,963306715.707146
2025-04-05,2025-04-05T00:00:00Z,821616760.057795
2025-04-06,2025-04-06T00:00:00Z,1192815172.725428
2025-04-07,2025-04-07T00:00:00Z,1747476691.458695
2025-04-08,2025-04-08T00:00:00Z,742081726.4284459
2025-04-09,2025-04-09T00:00:00Z,697183590.4514309
2025-04-10,2025-04-10T00:00:00Z,607769925.8344699
2025-04-11,2025-04-11T00:00:00Z,860311836.5624549
2025-04-12,2025-04-12T00:00:00Z,2426365924.984537
2025-04-13,2025-04-13T00:00:00Z,1174241392.6082551
2025-04-14,2025-04-14T00:00:00Z,1681612891.7294009
2025-04-15,2025-04-15T00:00:00Z,588655490.725135
2025-04-16,2025-04-16T00:00:00Z,631537457.697489
2025-04-17,2025-04-17T00:00:00Z,892083039.279678
2025-04-18,2025-04-18T00:00:00Z,823428626.2488132
2025-04-19,2025-04-19T00:00:00Z,505964429.638069
2025-04-20,2025-04-20T00:00:00Z,600407789.9289039
2025-04-21,2025-04-21T00:00:00Z,2319307268.517884
2025-04-22,2025-04-22T00:00:00Z,1524199474.486547
2025-04-23,2025-04-23T00:00:00Z,1351090077.0582922
2025-04-24,2025-04-24T00:00:00Z,1208384934.196724
2025-04-25,2025-04-25T00:00:00Z,936346109.352862
2025-04-26,2025-04-26T00:00:00Z,591231755.766679
2025-04-27,2025-04-27T00:00:00Z,1380106854.4477842
2025-04-28,2025-04-28T00:00:00Z,723434028.858033
2025-04-29,2025-04-29T00:00:00Z,774745726.826745
2025-04-30,2025-04-30T00:00:00Z,944201278.339385
2025-05-01,2025-05-01T00:00:00Z,657230255.523604
2025-05-02,2025-05-02T00:00:00Z,975940987.639617
2025-05-03,2025-05-03T00:00:00Z,734253394.633512
2025-05-04,2025-05-04T00:00:00Z,810356484.3992059
2025-05-05,2025-05-05T00:00:00Z,985554660.1029488
2025-05-06,2025-05-06T00:00:00Z,756222439.8104341
2025-05-07,2025-05-07T00:00:00Z,1852554012.338865
2025-05-08,2025-05-08T00:00:00Z,1740483300.603271
2025-05-09,2025-05-09T00:00:00Z,1529501451.198701
2025-05-10,2025-05-10T00:00:00Z,832775402.9464899
2025-05-11,2025-05-11T00:00:00Z,627419713.47628
2025-05-12,2025-05-12T00:00:00Z,772207896.8999879
2025-05-13,2025-05-13T00:00:00Z,1264978287.5747333
2025-05-14,2025-05-14T00:00:00Z,1101634207.9936495
2025-05-15,2025-05-15T00:00:00Z,3749206415.6566906
2025-05-16,2025-05-16T00:00:00Z,1148810316.171771
2025-05-17,2025-05-17T00:00:00Z,2039099087.0158849
2025-05-18,2025-05-18T00:00:00Z,681792446.285209
2025-05-19,2025-05-19T00:00:00Z,874725239.1061059
2025-05-20,2025-05-20T00:00:00Z,791503148.846131
2025-05-21,2025-05-21T00:00:00Z,1062054782.075986
2025-05-22,2025-05-22T00:00:00Z,895547780.292685
2025-05-23,2025-05-23T00:00:00Z,2071272256.966413
2025-05-24,2025-05-24T00:00:00Z,981674081.2938248
2025-05-25,2025-05-25T00:00:00Z,902869791.52345
2025-05-26,2025-05-26T00:00:00Z,779612712.5856241
2025-05-27,2025-05-27T00:00:00Z,717375836.4644529
2025-05-28,2025-05-28T00:00:00Z,959262540.418545
2025-05-29,2025-05-29T00:00:00Z,937784958.118223
2025-05-30,2025-05-30T00:00:00Z,952185100.7249588
2025-05-31,2025-05-31T00:00:00Z,709490039.0735689
2025-06-01,2025-06-01T00:00:00Z,475191040.92665
2025-06-02,2025-06-02T00:00:00Z,681701764.5237101
2025-06-03,2025-06-03T00:00:00Z,731234968.683458
2025-06-04,2025-06-04T00:00:00Z,887646934.1000512
2025-06-05,2025-06-05T00:00:00Z,877992359.363746
2025-06-06,2025-06-06T00:00:00Z,672192539.9076319
2025-06-07,2025-06-07T00:00:00Z,1400191024.2915552
2025-06-08,2025-06-08T00:00:00Z,672722994.5746472
2025-06-09,2025-06-09T00:00:00Z,2210586109.495668
2025-06-10,2025-06-10T00:00:00Z,1486556696.6380842
2025-06-11,2025-06-11T00:00:00Z,1204677170.0310051
2025-06-12,2025-06-12T00:00:00Z,1041569241.98568
2025-06-13,2025-06-13T00:00:00Z,744374955.8137441
2025-06-14,2025-06-14T00:00:00Z,580760935.6164879
2025-06-15,2025-06-15T00:00:00Z,1167456924.507676
2025-06-16,2025-06-16T00:00:00Z,738268882.615782
2025-06-17,2025-06-17T00:00:00Z,1159080879.072803
2025-06-18,2025-06-18T00:00:00Z,1235502807.4229448
2025-06-19,2025-06-19T00:00:00Z,460678405.37107897
2025-06-20,2025-06-20T00:00:00Z,957936991.4415568
2025-06-21,2025-06-21T00:00:00Z,1085648416.154328
2025-06-22,2025-06-22T00:00:00Z,2952841475.8239613
2025-06-23,2025-06-23T00:00:00Z,4117859404.760451
2025-06-24,2025-06-24T00:00:00Z,1624559319.341044
2025-06-25,2025-06-25T00:00:00Z,2500776885.7258463
2025-06-26,2025-06-26T00:00:00Z,2713586781.644002
2025-06-27,2025-06-27T00:00:00Z,1535856876.65811
2025-06-28,2025-06-28T00:00:00Z,1589031797.336692
2025-06-29,2025-06-29T00:00:00Z,683015408.744117
2025-06-30,2025-06-30T00:00:00Z,1508295114.287469
2025-07-01,2025-07-01T00:00:00Z,1363686932.067351
2025-07-02,2025-07-02T00:00:00Z,1456448139.0960362
2025-07-03,2025-07-03T00:00:00Z,1054042138.425376
2025-07-04,2025-07-04T00:00:00Z,1461877924.903495
2025-07-05,2025-07-05T00:00:00Z,533432249.253952
2025-07-06,2025-07-06T00:00:00Z,470068327.383163
2025-07-07,2025-07-07T00:00:00Z,783103709.794052
2025-07-08,2025-07-08T00:00:00Z,650082111.085711
2025-07-09,2025-07-09T00:00:00Z,832972571.5668651
2025-07-10,2025-07-10T00:00:00Z,883017360.2224782
2025-07-11,2025-07-11T00:00:00Z,1065019329.728912
2025-07-12,2025-07-12T00:00:00Z,642231116.717748
2025-07-13,2025-07-13T00:00:00Z,1053852325.116287
2025-07-14,2025-07-14T00:00:00Z,1168266878.444927
2025-07-15,2025-07-15T00:00:00Z,1672912764.2196076
2025-07-16,2025-07-16T00:00:00Z,4056233384.2290792
2025-07-17,2025-07-17T00:00:00Z,4375870342.766475
2025-07-18,2025-07-18T00:00:00Z,1943628353.702834
2025-07-19,2025-07-19T00:00:00Z,1290081097.731841
2025-07-20,2025-07-20T00:00:00Z,1313553395.982491
2025-07-21,2025-07-21T00:00:00Z,729499595.841308
2025-07-22,2025-07-22T00:00:00Z,648612253.168884
2025-07-23,2025-07-23T00:00:00Z,2863821138.6813903
2025-07-24,2025-07-24T00:00:00Z,1415528755.422759
2025-07-25,2025-07-25T00:00:00Z,1808368762.939221
2025-07-26,2025-07-26T00:00:00Z,1559514714.3480318
2025-07-27,2025-07-27T00:00:00Z,607838081.5501221
2025-07-28,2025-07-28T00:00:00Z,2159609456.121374
2025-07-29,2025-07-29T00:00:00Z,2626532908.120141
2025-07-30,2025-07-30T00:00:00Z,1483442745.679943
2025-07-31,2025-07-31T00:00:00Z,1092432811.872032
2025-08-01,2025-08-01T00:00:00Z,1285259855.689963
2025-08-02,2025-08-02T00:00:00Z,830805502.556247
2025-08-03,2025-08-03T00:00:00Z,638126891.567058
2025-08-04,2025-08-04T00:00:00Z,778856410.9992849
2025-08-05,2025-08-05T00:00:00Z,840714989.9129289
2025-08-06,2025-08-06T00:00:00Z,764706883.921267
2025-08-07,2025-08-07T00:00:00Z,893222386.9065729
2025-08-08,2025-08-08T00:00:00Z,848893605.554439
2025-08-09,2025-08-09T00:00:00Z,712995926.933773
2025-08-10,2025-08-10T00:00:00Z,902579501.991482
2025-08-11,2025-08-11T00:00:00Z,905358708.780445
2025-08-12,2025-08-12T00:00:00Z,3467575970.0491514
2025-08-13,2025-08-13T00:00:00Z,1170910501.160105
2025-08-14,2025-08-14T00:00:00Z,5783759023.710119
2025-08-15,2025-08-15T00:00:00Z,2399148973.123449
2025-08-16,2025-08-16T00:00:00Z,2019472636.584423
2025-08-17,2025-08-17T00:00:00Z,1914272514.0047417
2025-08-18,2025-08-18T00:00:00Z,2203247815.07305
2025-08-19,2025-08-19T00:00:00Z,2064875368.46237
2025-08-20,2025-08-20T00:00:00Z,1469819093.421711
2025-08-21,2025-08-21T00:00:00Z,1645067552.357595
2025-08-22,2025-08-22T00:00:00Z,10988369457.823582
2025-08-23,2025-08-23T00:00:00Z,2243315273.385475
2025-08-24,2025-08-24T00:00:00Z,2298083476.9117336
2025-08-25,2025-08-25T00:00:00Z,2560292005.195507
2025-08-26,2025-08-26T00:00:00Z,872455256.349546
2025-08-27,2025-08-27T00:00:00Z,3512406044.884446
2025-08-28,2025-08-28T00:00:00Z,1442950878.8423278
2025-08-29,2025-08-29T00:00:00Z,2363078286.644984
2025-08-30,2025-08-30T00:00:00Z,982966358.907054
2025-08-31,2025-08-31T00:00:00Z,721731444.7686081
2025-09-01,2025-09-01T00:00:00Z,1255587090.5662267
2025-09-02,2025-09-02T00:00:00Z,3164169470.4051
2025-09-03,2025-09-03T00:00:00Z,2731110279.113992
2025-09-04,2025-09-04T00:00:00Z,1821304925.64402
2025-09-05,2025-09-05T00:00:00Z,1915239533.744569
2025-09-06,2025-09-06T00:00:00Z,1158523248.64657
2025-09-07,2025-09-07T00:00:00Z,732104688.950986
2025-09-08,2025-09-08T00:00:00Z,1325231070.450987
2025-09-09,2025-09-09T00:00:00Z,1774401830.61998
2025-09-10,2025-09-10T00:00:00Z,793664995.553193
2025-09-11,2025-09-11T00:00:00Z,1288097979.426734
2025-09-12,2025-09-12T00:00:00Z,4042425827.687171
2025-09-13,2025-09-13T00:00:00Z,508958448.9734801
2025-09-14,2025-09-14T00:00:00Z,490504854.239026
2025-09-15,2025-09-15T00:00:00Z,675000498.239157
2025-09-16,2025-09-16T00:00:00Z,1930317496.641273
2025-09-17,2025-09-17T00:00:00Z,1685936070.8659751
2025-09-18,2025-09-18T00:00:00Z,1186659446.509628
2025-09-19,2025-09-19T00:00:00Z,1594552014.7229478
2025-09-20,2025-09-20T00:00:00Z,432201425.206921
2025-09-21,2025-09-21T00:00:00Z,494564654.231064
2025-09-22,2025-09-22T00:00:00Z,983100033.516245
2025-09-23,2025-09-23T00:00:00Z,620507289.035143
2025-09-24,2025-09-24T00:00:00Z,710996846.752652
2025-09-25,2025-09-25T00:00:00Z,670515931.738755
2025-09-26,2025-09-26T00:00:00Z,567512754.012056
2025-09-27,2025-09-27T00:00:00Z,530067373.928452
2025-09-28,2025-09-28T00:00:00Z,382946432.34102297
2025-09-29,2025-09-29T00:00:00Z,577821058.495922
2025-09-30,2025-09-30T00:00:00Z,804564348.6929221
2025-10-01,2025-10-01T00:00:00Z,590016859.5870521
2025-10-02,2025-10-02T00:00:00Z,932712723.459624
2025-10-03,2025-10-03T00:00:00Z,796608561.5822849
2025-10-04,2025-10-04T00:00:00Z,370221456.43656
2025-10-05,2025-10-05T00:00:00Z,484725434.1436219
2025-10-06,2025-10-06T00:00:00Z,825590607.463711
2025-10-07,2025-10-07T00:00:00Z,598268553.276324
2025-10-08,2025-10-08T00:00:00Z,764186886.1013141
2025-10-09,2025-10-09T00:00:00Z,1995700471.067288
2025-10-10,2025-10-10T00:00:00Z,1658865880.79476
2025-10-11,2025-10-11T00:00:00Z,1779431763.1181698
2025-10-12,2025-10-12T00:00:00Z,1331828277.28085
2025-10-13,2025-10-13T00:00:00Z,1338401911.495824
2025-10-14,2025-10-14T00:00:00Z,1133729111.4165552
2025-10-15,2025-10-15T00:00:00Z,1087676131.961478
2025-10-16,2025-10-16T00:00:00Z,641297970.368446
2025-10-17,2025-10-17T00:00:00Z,884525376.5478691
2025-10-18,2025-10-18T00:00:00Z,744665168.830997
2025-10-19,2025-10-19T00:00:00Z,787478505.3679171
2025-10-20,2025-10-20T00:00:00Z,546763344.206026
2025-10-21,2025-10-21T00:00:00Z,759960857.8080649
2025-10-22,2025-10-22T00:00:00Z,2834519525.401873
2025-10-23,2025-10-23T00:00:00Z,1703343793.5889883
2025-10-24,2025-10-24T00:00:00Z,673219411.632437
2025-10-25,2025-10-25T00:00:00Z,754752959.4480021
2025-10-26,2025-10-26T00:00:00Z,1156463591.4258378
2025-10-27,2025-10-27T00:00:00Z,667650064.5499351
2025-10-28,2025-10-28T00:00:00Z,678093633.109765
2025-10-29,2025-10-29T00:00:00Z,758718191.745817
2025-10-30,2025-10-30T00:00:00Z,633729465.651291
2025-10-31,2025-10-31T00:00:00Z,721838155.965792
2025-11-01,2025-11-01T00:00:00Z,863647000.621146
2025-11-02,2025-11-02T00:00:00Z,539052401.689493
2025-11-03,2025-11-03T00:00:00Z,756264529.689402
2025-11-04,2025-11-04T00:00:00Z,857517588.1548659
2025-11-05,2025-11-05T00:00:00Z,725080875.3423439
2025-11-06,2025-11-06T00:00:00Z,788543605.362342
2025-11-07,2025-11-07T00:00:00Z,1239276074.2596889
2025-11-08,2025-11-08T00:00:00Z,649760287.661224
2025-11-09,2025-11-09T00:00:00Z,516102752.095468
2025-11-10,2025-11-10T00:00:00Z,725949823.017828
2025-11-11,2025-11-11T00:00:00Z,849271325.901548
2025-11-12,2025-11-12T00:00:00Z,858482779.335304
2025-11-13,2025-11-13T00:00:00Z,700202094.3824309
2025-11-14,2025-11-14T00:00:00Z,869128170.442587
2025-11-15,2025-11-15T00:00:00Z,455513370.275806
2025-11-16,2025-11-16T00:00:00Z,2313303261.3909063
2025-11-17,2025-11-17T00:00:00Z,1655801870.3438258
2025-11-18,2025-11-18T00:00:00Z,1911187903.047723
2025-11-19,2025-11-19T00:00:00Z,1563486771.2964082
2025-11-20,2025-11-20T00:00:00Z,1474683514.592423
2025-11-21,2025-11-21T00:00:00Z,1050181831.349551
2025-11-22,2025-11-22T00:00:00Z,476655380.46516496
2025-11-23,2025-11-23T00:00:00Z,556125139.171625
2025-11-24,2025-11-24T00:00:00Z,933653101.7346108
2025-11-25,2025-11-25T00:00:00Z,940645438.6124088
2025-11-26,2025-11-26T00:00:00Z,898157338.9918171
2025-11-27,2025-11-27T00:00:00Z,1074055040.164932
2025-11-28,2025-11-28T00:00:00Z,2391986903.141685
2025-11-29,2025-11-29T00:00:00Z,528745941.4190461
2025-11-30,2025-11-30T00:00:00Z,358232322.86626405
2025-12-01,2025-12-01T00:00:00Z,550216634.6673579
2025-12-02,2025-12-02T00:00:00Z,1629702889.448604
2025-12-03,2025-12-03T00:00:00Z,2689409765.939924
2025-12-04,2025-12-04T00:00:00Z,934144065.952425
2025-12-05,2025-12-05T00:00:00Z,884108966.464572
2025-12-06,2025-12-06T00:00:00Z,1004469671.862703
2025-12-07,2025-12-07T00:00:00Z,460531459.08124405
2025-12-08,2025-12-08T00:00:00Z,2890120392.6509337
2025-12-09,2025-12-09T00:00:00Z,2070874070.116839
2025-12-10,2025-12-10T00:00:00Z,1303522680.1620288
2025-12-11,2025-12-11T00:00:00Z,1208132106.3263562
2025-12-12,2025-12-12T00:00:00Z,998057603.200078
2025-12-13,2025-12-13T00:00:00Z,793164977.379004
2025-12-14,2025-12-14T00:00:00Z,894491974.0497822
2025-12-15,2025-12-15T00:00:00Z,1182609969.366226
2025-12-16,2025-12-16T00:00:00Z,1056979431.92515
2025-12-17,2025-12-17T00:00:00Z,1148028120.89762
2025-12-18,2025-12-18T00:00:00Z,1458221431.803016
2025-12-19,2025-12-19T00:00:00Z,1071591408.458425
2025-12-20,2025-12-20T00:00:00Z,1010393811.946967
2025-12-21,2025-12-21T00:00:00Z,638190662.82989
2025-12-22,2025-12-22T00:00:00Z,995902969.227591
2025-12-23,2025-12-23T00:00:00Z,955409723.5980588
2025-12-24,2025-12-24T00:00:00Z,956079165.830984
2025-12-25,2025-12-25T00:00:00Z,805512276.2469319
2025-12-26,2025-12-26T00:00:00Z,649904650.0121989
2025-12-27,2025-12-27T00:00:00Z,277869874.04921
2025-12-28,2025-12-28T00:00:00Z,256472947.794005
2025-12-29,2025-12-29T00:00:00Z,776333123.731562
2025-12-30,2025-12-30T00:00:00Z,3077770522.694798
2025-12-31,2025-12-31T00:00:00Z,1624436213.546331
2026-01-01,2026-01-01T00:00:00Z,1523176490.280399
2026-01-02,2026-01-02T00:00:00Z,675859603.9865069
2026-01-03,2026-01-03T00:00:00Z,422860103.089457
2026-01-04,2026-01-04T00:00:00Z,483693856.324984
