date,Exchange Reserve
2025-05-15,20730991.6585392
2025-05-16,20497401.61696121
2025-05-17,20498576.584520143
2025-05-18,20473227.81593449
2025-05-19,20463672.183601893
2025-05-20,20479680.57150078
2025-05-21,20454063.532187108
2025-05-22,20507048.77285848
2025-05-23,20638296.46512025
2025-05-24,20682867.15088228
2025-05-25,20667386.65395945
2025-05-26,20670824.8252672
2025-05-27,20767817.344086304
2025-05-28,20812752.15625314
2025-05-29,20916768.330739547
2025-05-30,20807350.040580645
2025-05-31,20772765.691505823
2025-06-01,20774461.93569545
2025-06-02,20652468.080431085
2025-06-03,20532663.531798657
2025-06-04,20477859.191693746
2025-06-05,20605015.47694148
2025-06-06,20605169.943077154
2025-06-07,20578756.55899193
2025-06-08,20587364.47152509
2025-06-09,20754525.49207341
2025-06-10,20749291.859789204
2025-06-11,20705394.61811282
2025-06-12,20661652.442831103
2025-06-13,20525688.95093913
2025-06-14,20592156.80302293
2025-06-15,20591781.230395705
2025-06-16,20502478.174475502
2025-06-17,20630389.841394696
2025-06-18,20663262.14382407
2025-06-19,20710698.72228728
2025-06-20,20917975.434430625
2025-06-21,20889609.93195977
2025-06-22,20861780.045769013
2025-06-23,20752427.01457686
2025-06-24,20788451.599362742
2025-06-25,20762574.29584803
2025-06-26,20852217.216197018
2025-06-27,20915230.27902344
2025-06-28,20982090.316298027
2025-06-29,20975331.21733909
2025-06-30,20923993.76232076
2025-07-01,20978673.852938443
2025-07-02,20939557.570314374
2025-07-03,20927626.934843138
2025-07-04,20904978.873787336
2025-07-05,20890332.9017304
2025-07-06,20888479.635291774
2025-07-07,20791781.44739507
2025-07-08,20816807.16263703
2025-07-09,20846210.54215086
2025-07-10,20853882.51333045
2025-07-11,20820647.17257324
2025-07-12,20824583.292955328
2025-07-13,20799671.566149503
2025-07-14,20711527.92379636
2025-07-15,20703143.06146576
2025-07-16,20673202.276566625
2025-07-17,20653640.97173165
2025-07-18,20592221.601426907
2025-07-19,20558944.16009631
2025-07-20,20691437.48026701
2025-07-21,20617378.73888823
2025-07-22,20605236.0557754
2025-07-23,20534418.414387178
2025-07-24,20319816.726977725
2025-07-25,20226891.210222807
2025-07-26,20242776.849132217
2025-07-27,20266310.31651156
2025-07-28,20283778.44221056
2025-07-29,20249604.43206166
2025-07-30,20238494.688864067
2025-07-31,20048620.95570378
2025-08-01,20251658.03962602
2025-08-02,20231063.986027308
2025-08-03,20255956.461103167
2025-08-04,20246620.46135232
2025-08-05,20294484.306043908
2025-08-06,20274865.35185681
2025-08-07,20236492.741808087
2025-08-08,20299093.878644664
2025-08-09,20343642.38842883
2025-08-10,20356734.86501693
2025-08-11,20228704.671619706
2025-08-12,20041946.05728639
2025-08-13,20111854.043316364
2025-08-14,19904934.9777438
2025-08-15,19765416.390142187
2025-08-16,19790129.70292884
2025-08-17,19772028.285173506
2025-08-18,19782020.752139013
2025-08-19,19870018.862692434
2025-08-20,19899537.05066144
2025-08-21,19897028.01106041
2025-08-22,19703866.441621304
2025-08-23,19861828.84045643
2025-08-24,19704394.573586963
2025-08-25,19644741.99218925
2025-08-26,19351753.811009813
2025-08-27,19223222.42988632
2025-08-28,19226484.305243243
2025-08-29,19192280.27200252
2025-08-30,19134725.158137504
2025-08-31,19059268.478897102
2025-09-01,18865345.57406773
2025-09-02,18781317.189032365
2025-09-03,18767721.580859795
2025-09-04,18729736.103456177
2025-09-05,18752494.701116543
2025-09-06,18779806.501775965
2025-09-07,18776960.992408726
2025-09-08,18691804.835675195
2025-09-09,18746237.0207514
2025-09-10,18716601.85514138
2025-09-11,18673025.728305034
2025-09-12,18698783.697455127
2025-09-13,18726286.969415154
2025-09-14,18752782.373951413
2025-09-15,18782823.78543367
2025-09-16,18677138.24762276
2025-09-17,18727535.09642421
2025-09-18,18640928.88670321
2025-09-19,18588652.28643106
2025-09-20,18573296.164352983
2025-09-21,18526010.31405779
2025-09-22,18521365.89127192
2025-09-23,18555689.631284207
2025-09-24,18426971.50758327
2025-09-25,18268832.80792506
2025-09-26,18236913.254309088
2025-09-27,18221781.24442568
2025-09-28,18229307.998019293
2025-09-29,18203180.21326688
2025-09-30,18065446.473372832
2025-10-01,17858983.588279545
2025-10-02,17840600.14653132
2025-10-03,17757621.487759545
2025-10-04,17766601.145491272
2025-10-05,17850282.761317916
2025-10-06,17791525.408494383
2025-10-07,17839251.649737637
2025-10-08,17632650.74096103
2025-10-09,17648605.388156235
2025-10-10,17651210.582044907
2025-10-11,17586549.76027808
2025-10-12,17580600.698726557
2025-10-13,17435879.59262493
2025-10-14,17488092.47740483
2025-10-15,17254624.755387306
2025-10-16,17261371.10917729
2025-10-17,17288647.64894828
2025-10-18,17266007.800698668
2025-10-19,17293945.083071396
2025-10-20,17375463.024154972
2025-10-21,17356593.7930753
2025-10-22,17331992.06661933
2025-10-23,17334502.597535174
2025-10-24,17352524.00114305
2025-10-25,17383633.151093204
2025-10-26,17308802.263364222
2025-10-27,17350341.50455261
2025-10-28,17248040.640583947
2025-10-29,17245112.80622283
2025-10-30,17271066.107050512
2025-10-31,17302109.822205998
2025-11-01,17167375.291988462
2025-11-02,17154158.688301872
2025-11-03,17198396.88027923
2025-11-04,17111116.963891704
2025-11-05,17053525.690409247
2025-11-06,17098223.066521455
2025-11-07,17113981.60521162
2025-11-08,17127344.062641416
2025-11-09,17126540.740560345
2025-11-10,17060532.524879638
2025-11-11,16949171.56856918
2025-11-12,16942192.31772875
2025-11-13,16911952.25133638
2025-11-14,16910285.263858616
2025-11-15,16965888.068926845
2025-11-16,16923152.651651908
2025-11-17,16956891.11424026
2025-11-18,17008120.798207946
2025-11-19,17141490.056550454
2025-11-20,17136817.23663684
2025-11-21,17124114.651786596
2025-11-22,17076507.762086518
2025-11-23,17002033.509885997
2025-11-24,16892942.26488987
2025-11-25,16822780.563775126
2025-11-26,16853318.88640077
2025-11-27,16834738.47545183
2025-11-28,16649101.78820767
2025-11-29,16627813.704528922
2025-11-30,16616319.919506824
2025-12-01,16585177.522340184
2025-12-02,16588391.786889931
2025-12-03,16557347.45382363
2025-12-04,16550402.032595487
2025-12-05,16674905.10940145
2025-12-06,16664779.345045844
2025-12-07,16662049.188710216
2025-12-08,16542352.895593874
2025-12-09,16615321.000381466
2025-12-10,16598790.347024592
2025-12-11,16562099.89642895
2025-12-12,16421561.812732762
2025-12-13,16402789.15920666
2025-12-14,16363907.876132378
2025-12-15,16298774.44214915
2025-12-16,16310091.881319515
2025-12-17,16358058.244970646
2025-12-18,16397202.03950916
2025-12-19,16413563.337134358
2025-12-20,16416138.645753294
2025-12-21,16398493.093380624
2025-12-22,16425469.957021866
2025-12-23,16579029.030973362
2025-12-24,16733902.910216304
2025-12-25,16740994.190268813
2025-12-26,16772771.673123728
2025-12-27,16783389.33574445
2025-12-28,16794880.525073357
2025-12-29,16712400.375488982
2025-12-30,16838670.6896082
2025-12-31,16850046.029150028
2026-01-01,16784062.415467426
2026-01-02,16735615.600228248
2026-01-03,16746254.6711189
2026-01-04,16617164.72304546
2026-01-05,16635157.617244402
2026-01-06,16550169.861101547
2026-01-07,16612756.426512577
2026-01-08,16639822.510841431
2026-01-09,16675381.914744249
2026-01-10,16686381.246783327
2026-01-11,16718080.52625708
2026-01-12,16620605.145598022
2026-01-13,16577839.729059186
2026-01-14,16571836.32926364
2026-01-15,16548758.586928103
2026-01-16,16525449.238293882
2026-01-17,16476781.338940589
2026-01-18,16458084.951093292
2026-01-19,16407812.038560707
2026-01-20,16336312.232483536
2026-01-21,16402330.961862106
2026-01-22,16409879.337329224
2026-01-23,16414218.945036344
2026-01-24,16429866.261101983
2026-01-25,16338642.60959121
2026-01-26,16314730.8739782
2026-01-27,16292735.609992988
2026-01-28,16268576.290628508
2026-01-29,16277871.742276426
2026-01-30,16310766.221857067
2026-01-31,16252173.499317344
2026-02-01,16303933.39116472
2026-02-02,16277629.17638859
2026-02-03,16336550.72115638
2026-02-04,16394758.06949697
2026-02-05,16211543.88882088
2026-02-06,16371324.644129789
2026-02-07,16146620.186313594
2026-02-08,16089262.878299205
2026-02-09,16040634.347281482
2026-02-10,16032021.207344877
2026-02-11,16008869.832453333
2026-02-12,16027655.261928463
2026-02-13,16088930.236847982
2026-02-14,16059874.901564334
2026-02-15,16195568.478611195
2026-02-16,16165071.43632341
2026-02-17,16223976.340368154
2026-02-18,16127846.992533095
2026-02-19,16146460.121162629
2026-02-20,16105045.64165295
2026-02-21,16105664.063847972
2026-02-22,16073614.889370576
2026-02-23,16133884.66299484
2026-02-24,16123439.876015564
2026-02-25,16067144.783108031
2026-02-26,16037998.86667577
2026-02-27,16003609.465875162
2026-02-28,15968603.597050322
2026-03-01,15977201.395835483
2026-03-02,15941812.789639862
2026-03-03,16000236.881566422
2026-03-04,15945620.400089487
2026-03-05,15972231.670769118
2026-03-06,16017874.773381116
2026-03-07,16123760.546181384
2026-03-08,16108221.048376445
2026-03-09,16097842.039003205
2026-03-10,16041004.333418597
2026-03-11,16081966.627836918
2026-03-12,15986108.035504192
2026-03-13,15936126.742294952
2026-03-14,15922996.348529505
2026-03-15,15890679.701535037
2026-03-16,15907829.009699311
2026-03-17,15850400.6708855
2026-03-18,15824289.16659615
2026-03-19,15842283.9939586
2026-03-20,15874421.548493745
2026-03-21,15864205.70764072
2026-03-22,15036841.671065966
2026-03-23,15066899.41105092
2026-03-24,15002628.068224411
2026-03-25,14985608.809027506
2026-03-26,15005658.434937997
2026-03-27,15019793.245886572
2026-03-28,15009023.070651673
2026-03-29,15013892.494802063
2026-03-30,15008918.849971406
2026-03-31,14887622.639757492
2026-04-01,14814247.942375176
2026-04-02,14839646.8224112
2026-04-03,14837429.61331908
2026-04-04,14828533.44255036
2026-04-05,14810038.912319051
2026-04-06,14877318.809363537
2026-04-07,14905415.534288492
2026-04-08,14951083.26412512
2026-04-09,14916474.056267058
2026-04-10,14905915.364638582
2026-04-11,14912363.503390005
