date,timestamp_utc,Exchange Outflow (Total)
2016-11-20,2016-11-20T00:00:00Z,382651.3114038488
2016-11-21,2016-11-21T00:00:00Z,265853.0530535956
2016-11-22,2016-11-22T00:00:00Z,1919076.0436038915
2016-11-23,2016-11-23T00:00:00Z,299271.85577930434
2016-11-24,2016-11-24T00:00:00Z,367237.5110355182
2016-11-25,2016-11-25T00:00:00Z,312071.4784030797
2016-11-26,2016-11-26T00:00:00Z,167936.9967339674
2016-11-27,2016-11-27T00:00:00Z,289977.0648527704
2016-11-28,2016-11-28T00:00:00Z,308452.6348585413
2016-11-29,2016-11-29T00:00:00Z,671922.1450432112
2016-11-30,2016-11-30T00:00:00Z,719967.3068957345
2016-12-01,2016-12-01T00:00:00Z,424569.5232580572
2016-12-02,2016-12-02T00:00:00Z,1034273.2758807294
2016-12-03,2016-12-03T00:00:00Z,1643411.904090038
2016-12-04,2016-12-04T00:00:00Z,454767.6548606793
2016-12-05,2016-12-05T00:00:00Z,1067769.1353950028
2016-12-06,2016-12-06T00:00:00Z,2675922.200780245
2016-12-07,2016-12-07T00:00:00Z,1413598.7439734717
2016-12-08,2016-12-08T00:00:00Z,1225892.7329402426
2016-12-09,2016-12-09T00:00:00Z,809658.2967552021
2016-12-10,2016-12-10T00:00:00Z,337645.6065954499
2016-12-11,2016-12-11T00:00:00Z,122308.95014143037
2016-12-12,2016-12-12T00:00:00Z,596722.9536472955
2016-12-13,2016-12-13T00:00:00Z,318550.73742235184
2016-12-14,2016-12-14T00:00:00Z,253041.90301732824
2016-12-15,2016-12-15T00:00:00Z,448828.56069503934
2016-12-16,2016-12-16T00:00:00Z,359614.4258169636
2016-12-17,2016-12-17T00:00:00Z,535773.4407784904
2016-12-18,2016-12-18T00:00:00Z,221590.71404163536
2016-12-19,2016-12-19T00:00:00Z,457179.2986541758
2016-12-20,2016-12-20T00:00:00Z,356355.7544947856
2016-12-21,2016-12-21T00:00:00Z,893577.8146281173
2016-12-22,2016-12-22T00:00:00Z,903733.8931363772
2016-12-23,2016-12-23T00:00:00Z,2683546.950084473
2016-12-24,2016-12-24T00:00:00Z,264767.6274465508
2016-12-25,2016-12-25T00:00:00Z,581856.9268363909
2016-12-26,2016-12-26T00:00:00Z,381048.1191604429
2016-12-27,2016-12-27T00:00:00Z,647225.074792355
2016-12-28,2016-12-28T00:00:00Z,967092.9929061048
2016-12-29,2016-12-29T00:00:00Z,1302918.685208592
2016-12-30,2016-12-30T00:00:00Z,1140487.962652065
2016-12-31,2016-12-31T00:00:00Z,513826.2671754584
2017-01-01,2017-01-01T00:00:00Z,851014.0901075869
2017-01-02,2017-01-02T00:00:00Z,554048.1213947809
2017-01-03,2017-01-03T00:00:00Z,1098462.9680992446
2017-01-04,2017-01-04T00:00:00Z,1706376.5433527138
2017-01-05,2017-01-05T00:00:00Z,1604857.9680831246
2017-01-06,2017-01-06T00:00:00Z,1586445.2418509806
2017-01-07,2017-01-07T00:00:00Z,1146019.3875113756
2017-01-08,2017-01-08T00:00:00Z,545391.9612505274
2017-01-09,2017-01-09T00:00:00Z,1532548.2186477669
2017-01-10,2017-01-10T00:00:00Z,547759.9895205238
2017-01-11,2017-01-11T00:00:00Z,708973.4751704219
2017-01-12,2017-01-12T00:00:00Z,868270.5449361397
2017-01-13,2017-01-13T00:00:00Z,659896.9278927264
2017-01-14,2017-01-14T00:00:00Z,432885.1748632343
2017-01-15,2017-01-15T00:00:00Z,171758.24906176465
2017-01-16,2017-01-16T00:00:00Z,265384.7250932812
2017-01-17,2017-01-17T00:00:00Z,706879.068580637
2017-01-18,2017-01-18T00:00:00Z,461275.2237680869
2017-01-19,2017-01-19T00:00:00Z,406943.0269912946
2017-01-20,2017-01-20T00:00:00Z,2041827.570133037
2017-01-21,2017-01-21T00:00:00Z,421731.6167467752
2017-01-22,2017-01-22T00:00:00Z,505929.5275643485
2017-01-23,2017-01-23T00:00:00Z,385076.0486609543
2017-01-24,2017-01-24T00:00:00Z,405927.7864025962
2017-01-25,2017-01-25T00:00:00Z,495674.4316785676
2017-01-26,2017-01-26T00:00:00Z,527693.1705570671
2017-01-27,2017-01-27T00:00:00Z,485960.5936264127
2017-01-28,2017-01-28T00:00:00Z,301857.3946449024
2017-01-29,2017-01-29T00:00:00Z,293768.6055594377
2017-01-30,2017-01-30T00:00:00Z,347147.76666600857
2017-01-31,2017-01-31T00:00:00Z,855131.7591031273
2017-02-01,2017-02-01T00:00:00Z,756164.6648738142
2017-02-02,2017-02-02T00:00:00Z,925432.9067978654
2017-02-03,2017-02-03T00:00:00Z,1097314.490598275
2017-02-04,2017-02-04T00:00:00Z,963283.539888334
2017-02-05,2017-02-05T00:00:00Z,204374.1735833585
2017-02-06,2017-02-06T00:00:00Z,730570.3324826612
2017-02-07,2017-02-07T00:00:00Z,656908.1084632033
2017-02-08,2017-02-08T00:00:00Z,553544.1203958415
2017-02-09,2017-02-09T00:00:00Z,730642.6484016298
2017-02-10,2017-02-10T00:00:00Z,1223689.7025249936
2017-02-11,2017-02-11T00:00:00Z,478366.294984246
2017-02-12,2017-02-12T00:00:00Z,346587.56774323294
2017-02-13,2017-02-13T00:00:00Z,447787.6920360817
2017-02-14,2017-02-14T00:00:00Z,1973797.0749764128
2017-02-15,2017-02-15T00:00:00Z,1092523.3784381594
2017-02-16,2017-02-16T00:00:00Z,1083472.992721644
2017-02-17,2017-02-17T00:00:00Z,636847.1074130074
2017-02-18,2017-02-18T00:00:00Z,412565.8373684183
2017-02-19,2017-02-19T00:00:00Z,447849.2910003716
2017-02-20,2017-02-20T00:00:00Z,791657.4978576147
2017-02-21,2017-02-21T00:00:00Z,903768.401704084
2017-02-22,2017-02-22T00:00:00Z,576239.6371451992
2017-02-23,2017-02-23T00:00:00Z,507785.71610829176
2017-02-24,2017-02-24T00:00:00Z,1012192.121489143
2017-02-25,2017-02-25T00:00:00Z,746404.9323133421
2017-02-26,2017-02-26T00:00:00Z,754537.6289413949
2017-02-27,2017-02-27T00:00:00Z,3001191.4431944066
2017-02-28,2017-02-28T00:00:00Z,2082705.826556129
2017-03-01,2017-03-01T00:00:00Z,1758148.0521046747
2017-03-02,2017-03-02T00:00:00Z,3750668.054287012
2017-03-03,2017-03-03T00:00:00Z,2640818.8179497123
2017-03-04,2017-03-04T00:00:00Z,865671.8623752679
2017-03-05,2017-03-05T00:00:00Z,616880.2923047062
2017-03-06,2017-03-06T00:00:00Z,1470579.2524693012
2017-03-07,2017-03-07T00:00:00Z,1477455.650862116
2017-03-08,2017-03-08T00:00:00Z,1600156.0653965657
2017-03-09,2017-03-09T00:00:00Z,1151080.47014302
2017-03-10,2017-03-10T00:00:00Z,1720157.2313132428
2017-03-11,2017-03-11T00:00:00Z,1928297.220889005
2017-03-12,2017-03-12T00:00:00Z,1445579.30286201
2017-03-13,2017-03-13T00:00:00Z,3746449.1833910686
2017-03-14,2017-03-14T00:00:00Z,2088185.2383321573
2017-03-15,2017-03-15T00:00:00Z,1592329.227570674
2017-03-16,2017-03-16T00:00:00Z,4200156.443737933
2017-03-17,2017-03-17T00:00:00Z,4412756.95323713
2017-03-18,2017-03-18T00:00:00Z,2733038.923674051
2017-03-19,2017-03-19T00:00:00Z,1090662.0708713608
2017-03-20,2017-03-20T00:00:00Z,1530089.000438065
2017-03-21,2017-03-21T00:00:00Z,1252891.8645788764
2017-03-22,2017-03-22T00:00:00Z,1183982.9498742786
2017-03-23,2017-03-23T00:00:00Z,1073178.2156516546
2017-03-24,2017-03-24T00:00:00Z,1791695.4772190133
2017-03-25,2017-03-25T00:00:00Z,1486094.3233924184
2017-03-26,2017-03-26T00:00:00Z,1096236.278395777
2017-03-27,2017-03-27T00:00:00Z,1061948.4606727352
2017-03-28,2017-03-28T00:00:00Z,1254233.4202563926
2017-03-29,2017-03-29T00:00:00Z,1588653.683657995
2017-03-30,2017-03-30T00:00:00Z,1649513.563487806
2017-03-31,2017-03-31T00:00:00Z,2837593.570450679
2017-04-01,2017-04-01T00:00:00Z,830424.5065366826
2017-04-02,2017-04-02T00:00:00Z,1640343.1786482364
2017-04-03,2017-04-03T00:00:00Z,2781569.698112856
2017-04-04,2017-04-04T00:00:00Z,1443424.6800921955
2017-04-05,2017-04-05T00:00:00Z,1339858.6892823563
2017-04-06,2017-04-06T00:00:00Z,1952919.8424812232
2017-04-07,2017-04-07T00:00:00Z,1254456.525638302
2017-04-08,2017-04-08T00:00:00Z,895798.9667648153
2017-04-09,2017-04-09T00:00:00Z,606187.8644149828
2017-04-10,2017-04-10T00:00:00Z,1329761.516944219
2017-04-11,2017-04-11T00:00:00Z,605028.8703553939
2017-04-12,2017-04-12T00:00:00Z,719719.5360664119
2017-04-13,2017-04-13T00:00:00Z,1058227.124644705
2017-04-14,2017-04-14T00:00:00Z,1199461.5863296844
2017-04-15,2017-04-15T00:00:00Z,865286.4069957912
2017-04-16,2017-04-16T00:00:00Z,400725.7173423227
2017-04-17,2017-04-17T00:00:00Z,748792.7101657247
2017-04-18,2017-04-18T00:00:00Z,1456766.32739751
2017-04-19,2017-04-19T00:00:00Z,1283791.9818822227
2017-04-20,2017-04-20T00:00:00Z,1243990.091507245
2017-04-21,2017-04-21T00:00:00Z,595161.5406754732
2017-04-22,2017-04-22T00:00:00Z,917476.6510557604
2017-04-23,2017-04-23T00:00:00Z,425114.2569981135
2017-04-24,2017-04-24T00:00:00Z,743907.0367928218
2017-04-25,2017-04-25T00:00:00Z,532699.8839044371
2017-04-26,2017-04-26T00:00:00Z,1499129.9122051916
2017-04-27,2017-04-27T00:00:00Z,1162044.254926825
2017-04-28,2017-04-28T00:00:00Z,1680491.4740702135
2017-04-29,2017-04-29T00:00:00Z,1183787.45577041
2017-04-30,2017-04-30T00:00:00Z,1054380.773381662
2017-05-01,2017-05-01T00:00:00Z,4675379.741431648
2017-05-02,2017-05-02T00:00:00Z,1361659.133769208
2017-05-03,2017-05-03T00:00:00Z,1189219.1503897398
2017-05-04,2017-05-04T00:00:00Z,2358731.667809935
2017-05-05,2017-05-05T00:00:00Z,3451284.2693401813
2017-05-06,2017-05-06T00:00:00Z,1074762.7235192312
2017-05-07,2017-05-07T00:00:00Z,756745.5263402262
2017-05-08,2017-05-08T00:00:00Z,1228651.0254659243
2017-05-09,2017-05-09T00:00:00Z,1795179.0645671366
2017-05-10,2017-05-10T00:00:00Z,1141432.4476143245
2017-05-11,2017-05-11T00:00:00Z,1028019.2047146292
2017-05-12,2017-05-12T00:00:00Z,1027350.7691141292
2017-05-13,2017-05-13T00:00:00Z,440846.504604137
2017-05-14,2017-05-14T00:00:00Z,927529.2010308309
2017-05-15,2017-05-15T00:00:00Z,1513100.19179884
2017-05-16,2017-05-16T00:00:00Z,1067032.4831156174
2017-05-17,2017-05-17T00:00:00Z,1507460.1966499165
2017-05-18,2017-05-18T00:00:00Z,947521.9540781096
2017-05-19,2017-05-19T00:00:00Z,1818770.888025123
2017-05-20,2017-05-20T00:00:00Z,828469.7477105857
2017-05-21,2017-05-21T00:00:00Z,2213019.0820777942
2017-05-22,2017-05-22T00:00:00Z,2531093.864584588
2017-05-23,2017-05-23T00:00:00Z,1026601.0858757584
2017-05-24,2017-05-24T00:00:00Z,1502502.758805833
2017-05-25,2017-05-25T00:00:00Z,1820723.520082384
2017-05-26,2017-05-26T00:00:00Z,2543145.260238891
2017-05-27,2017-05-27T00:00:00Z,1630122.135071798
2017-05-28,2017-05-28T00:00:00Z,853429.7477170564
2017-05-29,2017-05-29T00:00:00Z,802579.2871028638
2017-05-30,2017-05-30T00:00:00Z,1704561.74367778
2017-05-31,2017-05-31T00:00:00Z,1634448.9840024957
2017-06-01,2017-06-01T00:00:00Z,1552152.0987416292
2017-06-02,2017-06-02T00:00:00Z,1613156.275937838
2017-06-03,2017-06-03T00:00:00Z,821548.6845676115
2017-06-04,2017-06-04T00:00:00Z,878420.8516980795
2017-06-05,2017-06-05T00:00:00Z,991794.0182523588
2017-06-06,2017-06-06T00:00:00Z,1143108.9703057688
2017-06-07,2017-06-07T00:00:00Z,722794.1357031212
2017-06-08,2017-06-08T00:00:00Z,735167.3028299888
2017-06-09,2017-06-09T00:00:00Z,804441.5153042385
2017-06-10,2017-06-10T00:00:00Z,1217795.8440973673
2017-06-11,2017-06-11T00:00:00Z,1270186.963901398
2017-06-12,2017-06-12T00:00:00Z,1892045.0662175112
2017-06-13,2017-06-13T00:00:00Z,1211567.1196412274
2017-06-14,2017-06-14T00:00:00Z,1027166.955997334
2017-06-15,2017-06-15T00:00:00Z,1278296.1487164523
2017-06-16,2017-06-16T00:00:00Z,856875.4452122749
2017-06-17,2017-06-17T00:00:00Z,802484.5347362669
2017-06-18,2017-06-18T00:00:00Z,828101.5041726434
2017-06-19,2017-06-19T00:00:00Z,843169.1440646484
2017-06-20,2017-06-20T00:00:00Z,1285355.486698639
2017-06-21,2017-06-21T00:00:00Z,1006465.536491842
2017-06-22,2017-06-22T00:00:00Z,1486288.5739862637
2017-06-23,2017-06-23T00:00:00Z,1164635.6875619018
2017-06-24,2017-06-24T00:00:00Z,818740.6070504977
2017-06-25,2017-06-25T00:00:00Z,941636.1194499788
2017-06-26,2017-06-26T00:00:00Z,1362384.5195995364
2017-06-27,2017-06-27T00:00:00Z,1198004.4314745243
2017-06-28,2017-06-28T00:00:00Z,994486.9115908614
2017-06-29,2017-06-29T00:00:00Z,753474.6715599376
2017-06-30,2017-06-30T00:00:00Z,1058822.7601457003
2017-07-01,2017-07-01T00:00:00Z,750445.7391044883
2017-07-02,2017-07-02T00:00:00Z,985114.1827876994
2017-07-03,2017-07-03T00:00:00Z,800645.7627106865
2017-07-04,2017-07-04T00:00:00Z,906457.6963031114
2017-07-05,2017-07-05T00:00:00Z,831950.6504073694
2017-07-06,2017-07-06T00:00:00Z,708499.6122130253
2017-07-07,2017-07-07T00:00:00Z,711484.4871391798
2017-07-08,2017-07-08T00:00:00Z,753046.1661050671
2017-07-09,2017-07-09T00:00:00Z,485576.573021306
2017-07-10,2017-07-10T00:00:00Z,1125300.442970843
2017-07-11,2017-07-11T00:00:00Z,1739297.1837640724
2017-07-12,2017-07-12T00:00:00Z,1534579.4925865238
2017-07-13,2017-07-13T00:00:00Z,1244491.8311144789
2017-07-14,2017-07-14T00:00:00Z,952677.4132008709
2017-07-15,2017-07-15T00:00:00Z,802528.239274419
2017-07-16,2017-07-16T00:00:00Z,2107263.99251874
2017-07-17,2017-07-17T00:00:00Z,1113645.3443697554
2017-07-18,2017-07-18T00:00:00Z,1407387.870081268
2017-07-19,2017-07-19T00:00:00Z,1579772.241040093
2017-07-20,2017-07-20T00:00:00Z,1128552.9710872811
2017-07-21,2017-07-21T00:00:00Z,829797.5635058077
2017-07-22,2017-07-22T00:00:00Z,876374.895958729
2017-07-23,2017-07-23T00:00:00Z,858693.2749612691
2017-07-24,2017-07-24T00:00:00Z,801449.5392914413
2017-07-25,2017-07-25T00:00:00Z,1098568.63076694
2017-07-26,2017-07-26T00:00:00Z,686214.0096789076
2017-07-27,2017-07-27T00:00:00Z,864860.9621946204
2017-07-28,2017-07-28T00:00:00Z,1457277.29764393
2017-07-29,2017-07-29T00:00:00Z,952244.8332652296
2017-07-30,2017-07-30T00:00:00Z,639637.9687958794
2017-07-31,2017-07-31T00:00:00Z,885790.3100135239
2017-08-01,2017-08-01T00:00:00Z,1425318.109436636
2017-08-02,2017-08-02T00:00:00Z,771653.740501909
2017-08-03,2017-08-03T00:00:00Z,1117582.7323383996
2017-08-04,2017-08-04T00:00:00Z,748549.9119965154
2017-08-05,2017-08-05T00:00:00Z,1118117.875298655
2017-08-06,2017-08-06T00:00:00Z,887262.2270711977
2017-08-07,2017-08-07T00:00:00Z,1121179.405966972
2017-08-08,2017-08-08T00:00:00Z,974756.5430788668
2017-08-09,2017-08-09T00:00:00Z,1268917.1934501168
2017-08-10,2017-08-10T00:00:00Z,814874.3791625156
2017-08-11,2017-08-11T00:00:00Z,1247869.0101870454
2017-08-12,2017-08-12T00:00:00Z,828491.1069221946
2017-08-13,2017-08-13T00:00:00Z,1097018.9091469515
2017-08-14,2017-08-14T00:00:00Z,987065.709395715
2017-08-15,2017-08-15T00:00:00Z,1115708.1783886068
2017-08-16,2017-08-16T00:00:00Z,1514044.768969379
2017-08-17,2017-08-17T00:00:00Z,1073908.092754954
2017-08-18,2017-08-18T00:00:00Z,1207373.105810751
2017-08-19,2017-08-19T00:00:00Z,986918.9402027804
2017-08-20,2017-08-20T00:00:00Z,690780.8635421678
2017-08-21,2017-08-21T00:00:00Z,1376970.3585080395
2017-08-22,2017-08-22T00:00:00Z,880188.2152730471
2017-08-23,2017-08-23T00:00:00Z,783428.7196856654
2017-08-24,2017-08-24T00:00:00Z,1220966.0789902238
2017-08-25,2017-08-25T00:00:00Z,806408.5432895056
2017-08-26,2017-08-26T00:00:00Z,664126.2917324277
2017-08-27,2017-08-27T00:00:00Z,802694.9109076116
2017-08-28,2017-08-28T00:00:00Z,1115198.248787969
2017-08-29,2017-08-29T00:00:00Z,1151003.3280359835
2017-08-30,2017-08-30T00:00:00Z,1265842.3303562363
2017-08-31,2017-08-31T00:00:00Z,1124532.9164366163
2017-09-01,2017-09-01T00:00:00Z,906193.2634780856
2017-09-02,2017-09-02T00:00:00Z,1048465.145941175
2017-09-03,2017-09-03T00:00:00Z,1030782.1021019346
2017-09-04,2017-09-04T00:00:00Z,1468263.5079168698
2017-09-05,2017-09-05T00:00:00Z,1510764.231373255
2017-09-06,2017-09-06T00:00:00Z,1338733.7066230508
2017-09-07,2017-09-07T00:00:00Z,751203.6217182033
2017-09-08,2017-09-08T00:00:00Z,1003562.1066519484
2017-09-09,2017-09-09T00:00:00Z,2318510.72806446
2017-09-10,2017-09-10T00:00:00Z,707697.6897558518
2017-09-11,2017-09-11T00:00:00Z,882511.4594052504
2017-09-12,2017-09-12T00:00:00Z,910695.8745399044
2017-09-13,2017-09-13T00:00:00Z,914686.6408813418
2017-09-14,2017-09-14T00:00:00Z,1472114.5188506353
2017-09-15,2017-09-15T00:00:00Z,2183129.3726596856
2017-09-16,2017-09-16T00:00:00Z,961392.8815524312
2017-09-17,2017-09-17T00:00:00Z,746700.1165447163
2017-09-18,2017-09-18T00:00:00Z,1006189.6392167768
2017-09-19,2017-09-19T00:00:00Z,772496.3844051904
2017-09-20,2017-09-20T00:00:00Z,634245.3709684312
2017-09-21,2017-09-21T00:00:00Z,748821.0627754077
2017-09-22,2017-09-22T00:00:00Z,488942.6593462846
2017-09-23,2017-09-23T00:00:00Z,437091.35705134826
2017-09-24,2017-09-24T00:00:00Z,603339.4350657887
2017-09-25,2017-09-25T00:00:00Z,809928.464066595
2017-09-26,2017-09-26T00:00:00Z,786699.8266547183
2017-09-27,2017-09-27T00:00:00Z,757204.7654153596
2017-09-28,2017-09-28T00:00:00Z,648415.2199459503
2017-09-29,2017-09-29T00:00:00Z,500561.4714098412
2017-09-30,2017-09-30T00:00:00Z,409558.5592440091
2017-10-01,2017-10-01T00:00:00Z,469404.1166926314
2017-10-02,2017-10-02T00:00:00Z,974229.6227448116
2017-10-03,2017-10-03T00:00:00Z,661315.5998806576
2017-10-04,2017-10-04T00:00:00Z,581301.7784006096
2017-10-05,2017-10-05T00:00:00Z,348829.920225811
2017-10-06,2017-10-06T00:00:00Z,477551.4900465979
2017-10-07,2017-10-07T00:00:00Z,311576.30094054434
2017-10-08,2017-10-08T00:00:00Z,425223.1513690608
2017-10-09,2017-10-09T00:00:00Z,701786.9497676598
2017-10-10,2017-10-10T00:00:00Z,636412.1345727599
2017-10-11,2017-10-11T00:00:00Z,489205.6115957298
2017-10-12,2017-10-12T00:00:00Z,781194.1973385273
2017-10-13,2017-10-13T00:00:00Z,1079565.705486061
2017-10-14,2017-10-14T00:00:00Z,791165.7668897138
2017-10-15,2017-10-15T00:00:00Z,633817.5482641798
2017-10-16,2017-10-16T00:00:00Z,498753.81880435575
2017-10-17,2017-10-17T00:00:00Z,1158247.5010985632
2017-10-18,2017-10-18T00:00:00Z,1076205.2893734595
2017-10-19,2017-10-19T00:00:00Z,545364.066289034
2017-10-20,2017-10-20T00:00:00Z,675148.2285066937
2017-10-21,2017-10-21T00:00:00Z,455605.9514457815
2017-10-22,2017-10-22T00:00:00Z,435674.5918529579
2017-10-23,2017-10-23T00:00:00Z,880797.8368910812
2017-10-24,2017-10-24T00:00:00Z,847064.2540745818
2017-10-25,2017-10-25T00:00:00Z,607663.5488487536
2017-10-26,2017-10-26T00:00:00Z,615518.6164786011
2017-10-27,2017-10-27T00:00:00Z,380630.7284016647
2017-10-28,2017-10-28T00:00:00Z,318402.9948548101
2017-10-29,2017-10-29T00:00:00Z,486781.4000182106
2017-10-30,2017-10-30T00:00:00Z,697900.5818820144
2017-10-31,2017-10-31T00:00:00Z,449727.466657898
2017-11-01,2017-11-01T00:00:00Z,643644.8109345433
2017-11-02,2017-11-02T00:00:00Z,1155049.2682388662
2017-11-03,2017-11-03T00:00:00Z,789835.1276938905
2017-11-04,2017-11-04T00:00:00Z,443405.05198496894
2017-11-05,2017-11-05T00:00:00Z,440284.44386767165
2017-11-06,2017-11-06T00:00:00Z,980013.929017403
2017-11-07,2017-11-07T00:00:00Z,922416.01663827
2017-11-08,2017-11-08T00:00:00Z,1869295.854198109
2017-11-09,2017-11-09T00:00:00Z,1258936.639922044
2017-11-10,2017-11-10T00:00:00Z,1189942.6426927112
2017-11-11,2017-11-11T00:00:00Z,1027628.9292524168
2017-11-12,2017-11-12T00:00:00Z,1926679.744377552
2017-11-13,2017-11-13T00:00:00Z,1244276.1483093952
2017-11-14,2017-11-14T00:00:00Z,1059785.7652477145
2017-11-15,2017-11-15T00:00:00Z,991791.9149965652
2017-11-16,2017-11-16T00:00:00Z,890572.7080051586
2017-11-17,2017-11-17T00:00:00Z,719000.119165108
2017-11-18,2017-11-18T00:00:00Z,593368.4039895593
2017-11-19,2017-11-19T00:00:00Z,853815.7595912623
2017-11-20,2017-11-20T00:00:00Z,2025942.5395160213
2017-11-21,2017-11-21T00:00:00Z,1112738.9730932182
2017-11-22,2017-11-22T00:00:00Z,1473824.9384661266
2017-11-23,2017-11-23T00:00:00Z,1594839.4047185497
2017-11-24,2017-11-24T00:00:00Z,1408922.8578312683
2017-11-25,2017-11-25T00:00:00Z,1066911.4168240633
2017-11-26,2017-11-26T00:00:00Z,775867.0007423313
2017-11-27,2017-11-27T00:00:00Z,1145951.7344256863
2017-11-28,2017-11-28T00:00:00Z,1285042.7842157022
2017-11-29,2017-11-29T00:00:00Z,1501865.822822949
2017-11-30,2017-11-30T00:00:00Z,1421357.3305660083
2017-12-01,2017-12-01T00:00:00Z,888642.5273136473
2017-12-02,2017-12-02T00:00:00Z,733608.7330562024
2017-12-03,2017-12-03T00:00:00Z,586683.4640884589
2017-12-04,2017-12-04T00:00:00Z,860644.6374635897
2017-12-05,2017-12-05T00:00:00Z,1055896.1301050186
2017-12-06,2017-12-06T00:00:00Z,1482470.6628465804
2017-12-07,2017-12-07T00:00:00Z,1860722.8864189847
2017-12-08,2017-12-08T00:00:00Z,1561547.9326970845
2017-12-09,2017-12-09T00:00:00Z,897367.7223385605
2017-12-10,2017-12-10T00:00:00Z,780311.6400420481
2017-12-11,2017-12-11T00:00:00Z,868700.47063057
2017-12-12,2017-12-12T00:00:00Z,1705448.6808449195
2017-12-13,2017-12-13T00:00:00Z,1629017.4725196972
2017-12-14,2017-12-14T00:00:00Z,1605453.170642201
2017-12-15,2017-12-15T00:00:00Z,1302263.0815211048
2017-12-16,2017-12-16T00:00:00Z,928360.349919433
2017-12-17,2017-12-17T00:00:00Z,671082.2928129637
2017-12-18,2017-12-18T00:00:00Z,1096209.2206589072
2017-12-19,2017-12-19T00:00:00Z,1359524.4626454697
2017-12-20,2017-12-20T00:00:00Z,1495159.2543944402
2017-12-21,2017-12-21T00:00:00Z,1164369.8157523032
2017-12-22,2017-12-22T00:00:00Z,1702240.875361625
2017-12-23,2017-12-23T00:00:00Z,847467.1265591667
2017-12-24,2017-12-24T00:00:00Z,886753.7084625538
2017-12-25,2017-12-25T00:00:00Z,1175961.24033294
2017-12-26,2017-12-26T00:00:00Z,1077741.5880631085
2017-12-27,2017-12-27T00:00:00Z,977676.8942189256
2017-12-28,2017-12-28T00:00:00Z,1069986.922936138
2017-12-29,2017-12-29T00:00:00Z,1074647.9380573677
2017-12-30,2017-12-30T00:00:00Z,1213613.24432298
2017-12-31,2017-12-31T00:00:00Z,882769.4482242526
2018-01-01,2018-01-01T00:00:00Z,858394.9924977188
2018-01-02,2018-01-02T00:00:00Z,1423833.0282731962
2018-01-03,2018-01-03T00:00:00Z,1227791.3535432715
2018-01-04,2018-01-04T00:00:00Z,1836201.8732680583
2018-01-05,2018-01-05T00:00:00Z,1431552.0393927312
2018-01-06,2018-01-06T00:00:00Z,1051704.0673964769
2018-01-07,2018-01-07T00:00:00Z,1340595.6002816444
2018-01-08,2018-01-08T00:00:00Z,1898327.333052294
2018-01-09,2018-01-09T00:00:00Z,1768985.7722890584
2018-01-10,2018-01-10T00:00:00Z,1784854.3426971703
2018-01-11,2018-01-11T00:00:00Z,1636119.2424492347
2018-01-12,2018-01-12T00:00:00Z,1399050.1022066467
2018-01-13,2018-01-13T00:00:00Z,1084981.282203138
2018-01-14,2018-01-14T00:00:00Z,836420.1780596387
2018-01-15,2018-01-15T00:00:00Z,1504414.9954654125
2018-01-16,2018-01-16T00:00:00Z,1255708.4856535431
2018-01-17,2018-01-17T00:00:00Z,1811167.843788432
2018-01-18,2018-01-18T00:00:00Z,1326136.222784241
2018-01-19,2018-01-19T00:00:00Z,1199025.0422005453
2018-01-20,2018-01-20T00:00:00Z,844381.4695265217
2018-01-21,2018-01-21T00:00:00Z,960089.2020723008
2018-01-22,2018-01-22T00:00:00Z,815638.3003823928
2018-01-23,2018-01-23T00:00:00Z,954228.327677847
2018-01-24,2018-01-24T00:00:00Z,1008997.0762529968
