date,timestamp_utc,Fees Burnt USD (Total)
2024-10-21,2024-10-21T00:00:00Z,2364285.234112094
2024-10-22,2024-10-22T00:00:00Z,2759858.328661056
2024-10-23,2024-10-23T00:00:00Z,3254642.2904272256
2024-10-24,2024-10-24T00:00:00Z,2566371.158832718
2024-10-25,2024-10-25T00:00:00Z,1953914.569192737
2024-10-26,2024-10-26T00:00:00Z,1399854.8237328194
2024-10-27,2024-10-27T00:00:00Z,1463369.3609964645
2024-10-28,2024-10-28T00:00:00Z,2686915.3172122403
2024-10-29,2024-10-29T00:00:00Z,3268832.222411653
2024-10-30,2024-10-30T00:00:00Z,3588290.8461224493
2024-10-31,2024-10-31T00:00:00Z,2630368.4418280646
2024-11-01,2024-11-01T00:00:00Z,2205286.744353196
2024-11-02,2024-11-02T00:00:00Z,1359515.9153288847
2024-11-03,2024-11-03T00:00:00Z,1207093.397714755
2024-11-04,2024-11-04T00:00:00Z,1451342.5073397132
2024-11-05,2024-11-05T00:00:00Z,1752009.3920528272
2024-11-06,2024-11-06T00:00:00Z,6091425.48064673
2024-11-07,2024-11-07T00:00:00Z,5185121.177312519
2024-11-08,2024-11-08T00:00:00Z,4288641.661112153
2024-11-09,2024-11-09T00:00:00Z,3122326.7740172427
2024-11-10,2024-11-10T00:00:00Z,5747448.451124658
2024-11-11,2024-11-11T00:00:00Z,8992771.115517657
2024-11-12,2024-11-12T00:00:00Z,10019826.952764189
2024-11-13,2024-11-13T00:00:00Z,15198806.120677836
2024-11-14,2024-11-14T00:00:00Z,9775323.47667637
2024-11-15,2024-11-15T00:00:00Z,6209559.519155655
2024-11-16,2024-11-16T00:00:00Z,4248372.927527445
2024-11-17,2024-11-17T00:00:00Z,3296413.8009508555
2024-11-18,2024-11-18T00:00:00Z,4682611.206517887
2024-11-19,2024-11-19T00:00:00Z,4808805.498502006
2024-11-20,2024-11-20T00:00:00Z,4139339.4844259177
2024-11-21,2024-11-21T00:00:00Z,5797249.052637468
2024-11-22,2024-11-22T00:00:00Z,4410207.58095033
2024-11-23,2024-11-23T00:00:00Z,4713150.796648883
2024-11-24,2024-11-24T00:00:00Z,3231222.7953191367
2024-11-25,2024-11-25T00:00:00Z,4576119.740807775
2024-11-26,2024-11-26T00:00:00Z,3738913.067880477
2024-11-27,2024-11-27T00:00:00Z,5505626.311019277
2024-11-28,2024-11-28T00:00:00Z,3775906.011662345
2024-11-29,2024-11-29T00:00:00Z,3850004.1247137655
2024-11-30,2024-11-30T00:00:00Z,3862505.516258226
2024-12-01,2024-12-01T00:00:00Z,5303231.463321139
2024-12-02,2024-12-02T00:00:00Z,10136255.42135154
2024-12-03,2024-12-03T00:00:00Z,9942279.381463945
2024-12-04,2024-12-04T00:00:00Z,10347636.990407769
2024-12-05,2024-12-05T00:00:00Z,9098299.821265124
2024-12-06,2024-12-06T00:00:00Z,8935003.49472943
2024-12-07,2024-12-07T00:00:00Z,5522111.302408631
2024-12-08,2024-12-08T00:00:00Z,4315418.136552263
2024-12-09,2024-12-09T00:00:00Z,10685530.704732832
2024-12-10,2024-12-10T00:00:00Z,9819115.261597903
2024-12-11,2024-12-11T00:00:00Z,7748444.997272165
2024-12-12,2024-12-12T00:00:00Z,8135108.809586326
2024-12-13,2024-12-13T00:00:00Z,6115056.207860574
2024-12-14,2024-12-14T00:00:00Z,3697933.9249124415
2024-12-15,2024-12-15T00:00:00Z,3482595.924747225
2024-12-16,2024-12-16T00:00:00Z,6785051.016466776
2024-12-17,2024-12-17T00:00:00Z,6822437.525094493
2024-12-18,2024-12-18T00:00:00Z,6863334.886321343
2024-12-19,2024-12-19T00:00:00Z,7549984.116747312
2024-12-20,2024-12-20T00:00:00Z,7364625.386334944
2024-12-21,2024-12-21T00:00:00Z,2822999.874609044
2024-12-22,2024-12-22T00:00:00Z,2146621.9741788674
2024-12-23,2024-12-23T00:00:00Z,3455355.0349888047
2024-12-24,2024-12-24T00:00:00Z,2455801.6220291373
2024-12-25,2024-12-25T00:00:00Z,1944803.3667749849
2024-12-26,2024-12-26T00:00:00Z,2198306.944540001
2024-12-27,2024-12-27T00:00:00Z,2047364.4897229928
2024-12-28,2024-12-28T00:00:00Z,1539110.1358148244
2024-12-29,2024-12-29T00:00:00Z,1462880.5941305105
2024-12-30,2024-12-30T00:00:00Z,2246056.927004881
2024-12-31,2024-12-31T00:00:00Z,3132970.37394742
2025-01-01,2025-01-01T00:00:00Z,5969085.291270744
2025-01-02,2025-01-02T00:00:00Z,8057748.884320523
2025-01-03,2025-01-03T00:00:00Z,4344152.128469656
2025-01-04,2025-01-04T00:00:00Z,3415351.297624849
2025-01-05,2025-01-05T00:00:00Z,2757309.34016501
2025-01-06,2025-01-06T00:00:00Z,5047349.121371285
2025-01-07,2025-01-07T00:00:00Z,3596242.409179388
2025-01-08,2025-01-08T00:00:00Z,3029050.161226139
2025-01-09,2025-01-09T00:00:00Z,2433242.04621632
2025-01-10,2025-01-10T00:00:00Z,2059072.773403924
2025-01-11,2025-01-11T00:00:00Z,1059591.8943880082
2025-01-12,2025-01-12T00:00:00Z,819839.2664886441
2025-01-13,2025-01-13T00:00:00Z,2403376.664608969
2025-01-14,2025-01-14T00:00:00Z,2000907.1621024352
2025-01-15,2025-01-15T00:00:00Z,2763820.0838674144
2025-01-16,2025-01-16T00:00:00Z,2234300.130728699
2025-01-17,2025-01-17T00:00:00Z,2973749.126287774
2025-01-18,2025-01-18T00:00:00Z,5056727.466610049
2025-01-19,2025-01-19T00:00:00Z,13726989.9203505
2025-01-20,2025-01-20T00:00:00Z,12257973.855113083
2025-01-21,2025-01-21T00:00:00Z,4775790.639215264
2025-01-22,2025-01-22T00:00:00Z,3203905.4754240285
2025-01-23,2025-01-23T00:00:00Z,3628403.270505941
2025-01-24,2025-01-24T00:00:00Z,3543918.1733795777
2025-01-25,2025-01-25T00:00:00Z,1928222.3675716177
2025-01-26,2025-01-26T00:00:00Z,1569921.4182417756
2025-01-27,2025-01-27T00:00:00Z,3171969.8436155976
2025-01-28,2025-01-28T00:00:00Z,1707877.7678652275
2025-01-29,2025-01-29T00:00:00Z,1103866.5610755952
2025-01-30,2025-01-30T00:00:00Z,1102641.126141918
2025-01-31,2025-01-31T00:00:00Z,1456640.136428336
2025-02-01,2025-02-01T00:00:00Z,814241.236889323
2025-02-02,2025-02-02T00:00:00Z,2288171.0828029886
2025-02-03,2025-02-03T00:00:00Z,9830484.051663002
2025-02-04,2025-02-04T00:00:00Z,884364.7999247347
2025-02-05,2025-02-05T00:00:00Z,535695.8809023168
2025-02-06,2025-02-06T00:00:00Z,586730.6444859928
2025-02-07,2025-02-07T00:00:00Z,451973.2131780509
2025-02-08,2025-02-08T00:00:00Z,306717.3806039331
2025-02-09,2025-02-09T00:00:00Z,322283.8483503285
2025-02-10,2025-02-10T00:00:00Z,347319.1590874482
2025-02-11,2025-02-11T00:00:00Z,461186.5362934553
2025-02-12,2025-02-12T00:00:00Z,535893.4632372918
2025-02-13,2025-02-13T00:00:00Z,494042.99004696414
2025-02-14,2025-02-14T00:00:00Z,374140.94669009966
2025-02-15,2025-02-15T00:00:00Z,266855.5706023594
2025-02-16,2025-02-16T00:00:00Z,250263.71576790643
2025-02-17,2025-02-17T00:00:00Z,2810540.3670635256
2025-02-18,2025-02-18T00:00:00Z,431694.6627842213
2025-02-19,2025-02-19T00:00:00Z,278285.487552004
2025-02-20,2025-02-20T00:00:00Z,319191.9721230373
2025-02-21,2025-02-21T00:00:00Z,691630.2714038434
2025-02-22,2025-02-22T00:00:00Z,266268.94335801934
2025-02-23,2025-02-23T00:00:00Z,281198.9393536382
2025-02-24,2025-02-24T00:00:00Z,419809.535755696
2025-02-25,2025-02-25T00:00:00Z,932202.109103984
2025-02-26,2025-02-26T00:00:00Z,437640.6795428333
2025-02-27,2025-02-27T00:00:00Z,239719.0173005381
2025-02-28,2025-02-28T00:00:00Z,528697.471255369
2025-03-01,2025-03-01T00:00:00Z,232467.6043297963
2025-03-02,2025-03-02T00:00:00Z,1270211.349122682
2025-03-03,2025-03-03T00:00:00Z,418768.5600505101
2025-03-04,2025-03-04T00:00:00Z,463530.7943864844
2025-03-05,2025-03-05T00:00:00Z,215364.1798967827
2025-03-06,2025-03-06T00:00:00Z,255997.35773922247
2025-03-07,2025-03-07T00:00:00Z,267328.62908800016
2025-03-08,2025-03-08T00:00:00Z,192458.8092766818
2025-03-09,2025-03-09T00:00:00Z,199952.2962830348
2025-03-10,2025-03-10T00:00:00Z,883785.0537355109
2025-03-11,2025-03-11T00:00:00Z,422253.47276022896
2025-03-12,2025-03-12T00:00:00Z,180848.2382960671
2025-03-13,2025-03-13T00:00:00Z,157842.64187415963
2025-03-14,2025-03-14T00:00:00Z,148155.63187112036
2025-03-15,2025-03-15T00:00:00Z,117861.37641183872
2025-03-16,2025-03-16T00:00:00Z,126437.48118359264
2025-03-17,2025-03-17T00:00:00Z,133323.00598495046
2025-03-18,2025-03-18T00:00:00Z,118807.35218234349
2025-03-19,2025-03-19T00:00:00Z,189264.71474498304
2025-03-20,2025-03-20T00:00:00Z,154638.73162447294
2025-03-21,2025-03-21T00:00:00Z,111932.11493802816
2025-03-22,2025-03-22T00:00:00Z,105089.16103421236
2025-03-23,2025-03-23T00:00:00Z,100482.88087938032
2025-03-24,2025-03-24T00:00:00Z,189093.0642995236
2025-03-25,2025-03-25T00:00:00Z,141560.7259866223
2025-03-26,2025-03-26T00:00:00Z,169269.21194527938
2025-03-27,2025-03-27T00:00:00Z,158649.879007174
2025-03-28,2025-03-28T00:00:00Z,154870.4278688702
2025-03-29,2025-03-29T00:00:00Z,113418.0462802659
2025-03-30,2025-03-30T00:00:00Z,98124.60244045226
2025-03-31,2025-03-31T00:00:00Z,173190.78416296028
2025-04-01,2025-04-01T00:00:00Z,226803.38271454125
2025-04-02,2025-04-02T00:00:00Z,211615.4632251755
2025-04-03,2025-04-03T00:00:00Z,228341.7035897276
2025-04-04,2025-04-04T00:00:00Z,144530.3812014341
2025-04-05,2025-04-05T00:00:00Z,101576.969587837
2025-04-06,2025-04-06T00:00:00Z,571189.8628321569
2025-04-07,2025-04-07T00:00:00Z,1177349.1500719849
2025-04-08,2025-04-08T00:00:00Z,184518.39989437
2025-04-09,2025-04-09T00:00:00Z,695236.1443401816
2025-04-10,2025-04-10T00:00:00Z,510051.5637936979
2025-04-11,2025-04-11T00:00:00Z,188292.6396172628
2025-04-12,2025-04-12T00:00:00Z,145714.1396834742
2025-04-13,2025-04-13T00:00:00Z,101685.78746911912
2025-04-14,2025-04-14T00:00:00Z,313995.1474449855
2025-04-15,2025-04-15T00:00:00Z,123334.63682600136
2025-04-16,2025-04-16T00:00:00Z,99443.773545478
2025-04-17,2025-04-17T00:00:00Z,102668.40592530556
2025-04-18,2025-04-18T00:00:00Z,80493.74483263167
2025-04-19,2025-04-19T00:00:00Z,76386.27318343478
2025-04-20,2025-04-20T00:00:00Z,71619.08739124342
2025-04-21,2025-04-21T00:00:00Z,111227.47886666846
2025-04-22,2025-04-22T00:00:00Z,471973.6477406613
2025-04-23,2025-04-23T00:00:00Z,321913.1654975864
2025-04-24,2025-04-24T00:00:00Z,533447.6308564509
2025-04-25,2025-04-25T00:00:00Z,297303.06742179417
2025-04-26,2025-04-26T00:00:00Z,138383.25113804903
2025-04-27,2025-04-27T00:00:00Z,94933.89244698791
2025-04-28,2025-04-28T00:00:00Z,137605.35382552343
2025-04-29,2025-04-29T00:00:00Z,126377.73600342948
2025-04-30,2025-04-30T00:00:00Z,155581.5132916532
2025-05-01,2025-05-01T00:00:00Z,199231.19779174431
2025-05-02,2025-05-02T00:00:00Z,133093.0134878841
2025-05-03,2025-05-03T00:00:00Z,91370.39983451994
2025-05-04,2025-05-04T00:00:00Z,102813.12848698774
2025-05-05,2025-05-05T00:00:00Z,112564.169360007
2025-05-06,2025-05-06T00:00:00Z,184976.332452407
2025-05-07,2025-05-07T00:00:00Z,357528.8024130518
2025-05-08,2025-05-08T00:00:00Z,2101657.0381042627
2025-05-09,2025-05-09T00:00:00Z,1443582.2729833317
2025-05-10,2025-05-10T00:00:00Z,1139637.4261457778
2025-05-11,2025-05-11T00:00:00Z,1145529.1096733543
2025-05-12,2025-05-12T00:00:00Z,1627661.305753232
2025-05-13,2025-05-13T00:00:00Z,1408652.1630856164
2025-05-14,2025-05-14T00:00:00Z,726046.5824169038
2025-05-15,2025-05-15T00:00:00Z,914936.637217536
2025-05-16,2025-05-16T00:00:00Z,616244.7532435495
2025-05-17,2025-05-17T00:00:00Z,249886.2088483373
2025-05-18,2025-05-18T00:00:00Z,258556.59068110705
2025-05-19,2025-05-19T00:00:00Z,407201.05428718886
2025-05-20,2025-05-20T00:00:00Z,482413.3295132957
2025-05-21,2025-05-21T00:00:00Z,807258.7008614044
2025-05-22,2025-05-22T00:00:00Z,1251714.2181246642
2025-05-23,2025-05-23T00:00:00Z,752247.8293079606
2025-05-24,2025-05-24T00:00:00Z,191448.99587237457
2025-05-25,2025-05-25T00:00:00Z,182067.4479065865
2025-05-26,2025-05-26T00:00:00Z,371588.26028600265
2025-05-27,2025-05-27T00:00:00Z,1332293.1353605068
2025-05-28,2025-05-28T00:00:00Z,1119748.0825943353
2025-05-29,2025-05-29T00:00:00Z,1041402.1141383852
2025-05-30,2025-05-30T00:00:00Z,1079517.6327703253
2025-05-31,2025-05-31T00:00:00Z,412483.5897263104
2025-06-01,2025-06-01T00:00:00Z,380182.7674038355
2025-06-02,2025-06-02T00:00:00Z,906403.047464428
2025-06-03,2025-06-03T00:00:00Z,1034758.2372604928
2025-06-04,2025-06-04T00:00:00Z,976885.6270255768
2025-06-05,2025-06-05T00:00:00Z,1331145.578487978
2025-06-06,2025-06-06T00:00:00Z,641357.02626571
2025-06-07,2025-06-07T00:00:00Z,302089.1629294393
2025-06-08,2025-06-08T00:00:00Z,228550.0514021489
2025-06-09,2025-06-09T00:00:00Z,848527.3637847182
2025-06-10,2025-06-10T00:00:00Z,1297687.3733138356
2025-06-11,2025-06-11T00:00:00Z,1043283.6253957384
2025-06-12,2025-06-12T00:00:00Z,959825.1207988124
2025-06-13,2025-06-13T00:00:00Z,717382.8113678979
2025-06-14,2025-06-14T00:00:00Z,170215.1602023576
2025-06-15,2025-06-15T00:00:00Z,178920.3520135224
2025-06-16,2025-06-16T00:00:00Z,480667.2821647655
2025-06-17,2025-06-17T00:00:00Z,527040.5341957759
2025-06-18,2025-06-18T00:00:00Z,339761.11349738453
2025-06-19,2025-06-19T00:00:00Z,435785.0006333077
2025-06-20,2025-06-20T00:00:00Z,390512.6835080301
2025-06-21,2025-06-21T00:00:00Z,197871.2551182779
2025-06-22,2025-06-22T00:00:00Z,617304.9507289085
2025-06-23,2025-06-23T00:00:00Z,1250913.9366412875
2025-06-24,2025-06-24T00:00:00Z,1257770.5287398435
2025-06-25,2025-06-25T00:00:00Z,1194295.5348841674
2025-06-26,2025-06-26T00:00:00Z,552584.5387372772
2025-06-27,2025-06-27T00:00:00Z,334182.75713889976
2025-06-28,2025-06-28T00:00:00Z,141363.3752706823
2025-06-29,2025-06-29T00:00:00Z,128281.36637850475
2025-06-30,2025-06-30T00:00:00Z,571328.4298123688
2025-07-01,2025-07-01T00:00:00Z,421968.4323253504
2025-07-02,2025-07-02T00:00:00Z,440368.2017590221
2025-07-03,2025-07-03T00:00:00Z,347750.7482810288
2025-07-04,2025-07-04T00:00:00Z,252447.54388157625
2025-07-05,2025-07-05T00:00:00Z,102633.39570461446
2025-07-06,2025-07-06T00:00:00Z,124328.7038071414
2025-07-07,2025-07-07T00:00:00Z,518470.3355175758
2025-07-08,2025-07-08T00:00:00Z,393767.5251529373
2025-07-09,2025-07-09T00:00:00Z,887723.9970134099
2025-07-10,2025-07-10T00:00:00Z,1461725.3715611023
2025-07-11,2025-07-11T00:00:00Z,1547507.1359527437
2025-07-12,2025-07-12T00:00:00Z,323113.04795966053
2025-07-13,2025-07-13T00:00:00Z,352807.11091057444
2025-07-14,2025-07-14T00:00:00Z,1419633.3273722832
2025-07-15,2025-07-15T00:00:00Z,1009775.6163399352
2025-07-16,2025-07-16T00:00:00Z,2198244.072630351
2025-07-17,2025-07-17T00:00:00Z,3117711.3065365613
2025-07-18,2025-07-18T00:00:00Z,1954310.684889616
2025-07-19,2025-07-19T00:00:00Z,441331.5971996056
2025-07-20,2025-07-20T00:00:00Z,801804.1889878423
2025-07-21,2025-07-21T00:00:00Z,971628.6576294416
2025-07-22,2025-07-22T00:00:00Z,644596.0479989502
2025-07-23,2025-07-23T00:00:00Z,543640.8278711156
2025-07-24,2025-07-24T00:00:00Z,432741.9016549217
2025-07-25,2025-07-25T00:00:00Z,248226.50335369812
2025-07-26,2025-07-26T00:00:00Z,161983.27563515728
2025-07-27,2025-07-27T00:00:00Z,163447.43523889722
2025-07-28,2025-07-28T00:00:00Z,324288.37833405985
2025-07-29,2025-07-29T00:00:00Z,942876.2517451555
2025-07-30,2025-07-30T00:00:00Z,1394335.8204723513
2025-07-31,2025-07-31T00:00:00Z,1431206.7860477418
2025-08-01,2025-08-01T00:00:00Z,370895.44037578575
2025-08-02,2025-08-02T00:00:00Z,173410.5971151689
2025-08-03,2025-08-03T00:00:00Z,138697.38481235303
2025-08-04,2025-08-04T00:00:00Z,243508.61486498304
2025-08-05,2025-08-05T00:00:00Z,564289.027350378
2025-08-06,2025-08-06T00:00:00Z,263279.5027203767
2025-08-07,2025-08-07T00:00:00Z,357510.8728920741
2025-08-08,2025-08-08T00:00:00Z,501794.799894577
2025-08-09,2025-08-09T00:00:00Z,427549.37768839777
2025-08-10,2025-08-10T00:00:00Z,302310.18856105953
2025-08-11,2025-08-11T00:00:00Z,523624.4361798561
2025-08-12,2025-08-12T00:00:00Z,996335.1623683996
2025-08-13,2025-08-13T00:00:00Z,1321764.3906107626
2025-08-14,2025-08-14T00:00:00Z,1283359.2316706304
2025-08-15,2025-08-15T00:00:00Z,519331.9981879592
2025-08-16,2025-08-16T00:00:00Z,171729.1521643383
2025-08-17,2025-08-17T00:00:00Z,148416.62583211964
2025-08-18,2025-08-18T00:00:00Z,308702.59480896406
2025-08-19,2025-08-19T00:00:00Z,314710.6079007856
2025-08-20,2025-08-20T00:00:00Z,433982.92738031066
2025-08-21,2025-08-21T00:00:00Z,262328.5402382768
2025-08-22,2025-08-22T00:00:00Z,1460577.2498771609
2025-08-23,2025-08-23T00:00:00Z,288021.4052165213
2025-08-24,2025-08-24T00:00:00Z,330472.5224826514
2025-08-25,2025-08-25T00:00:00Z,397618.83746752783
2025-08-26,2025-08-26T00:00:00Z,413211.28962362383
2025-08-27,2025-08-27T00:00:00Z,579252.9507775411
2025-08-28,2025-08-28T00:00:00Z,416354.6015959412
2025-08-29,2025-08-29T00:00:00Z,357004.2445408215
2025-08-30,2025-08-30T00:00:00Z,134771.50485944722
2025-08-31,2025-08-31T00:00:00Z,138514.94740053566
2025-09-01,2025-09-01T00:00:00Z,4717266.79497895
2025-09-02,2025-09-02T00:00:00Z,276494.1256623624
2025-09-03,2025-09-03T00:00:00Z,382899.0421051487
2025-09-04,2025-09-04T00:00:00Z,385406.8961699536
2025-09-05,2025-09-05T00:00:00Z,305686.9463662032
2025-09-06,2025-09-06T00:00:00Z,169609.78553416507
2025-09-07,2025-09-07T00:00:00Z,109702.75211299324
2025-09-08,2025-09-08T00:00:00Z,359945.2983203468
2025-09-09,2025-09-09T00:00:00Z,342707.99983472173
2025-09-10,2025-09-10T00:00:00Z,402150.82431785774
2025-09-11,2025-09-11T00:00:00Z,239398.9454429784
2025-09-12,2025-09-12T00:00:00Z,326772.10256166715
2025-09-13,2025-09-13T00:00:00Z,170849.70991289688
2025-09-14,2025-09-14T00:00:00Z,123723.05827960708
2025-09-15,2025-09-15T00:00:00Z,958328.7673215236
2025-09-16,2025-09-16T00:00:00Z,501698.2850740785
2025-09-17,2025-09-17T00:00:00Z,360694.8147331855
2025-09-18,2025-09-18T00:00:00Z,1274347.2496557853
2025-09-19,2025-09-19T00:00:00Z,353056.945905973
2025-09-20,2025-09-20T00:00:00Z,152531.5024986026
2025-09-21,2025-09-21T00:00:00Z,100273.6459112705
2025-09-22,2025-09-22T00:00:00Z,321848.5435414203
2025-09-23,2025-09-23T00:00:00Z,221714.13631709025
2025-09-24,2025-09-24T00:00:00Z,202671.9687494656
2025-09-25,2025-09-25T00:00:00Z,891265.4244962467
2025-09-26,2025-09-26T00:00:00Z,321742.4305416147
2025-09-27,2025-09-27T00:00:00Z,141474.41667282805
2025-09-28,2025-09-28T00:00:00Z,220009.82262742348
2025-09-29,2025-09-29T00:00:00Z,2042279.72856737
2025-09-30,2025-09-30T00:00:00Z,428404.63130516425
2025-10-01,2025-10-01T00:00:00Z,393432.6933015504
2025-10-02,2025-10-02T00:00:00Z,449440.1687545987
2025-10-03,2025-10-03T00:00:00Z,348398.9334606319
2025-10-04,2025-10-04T00:00:00Z,94348.30560843198
2025-10-05,2025-10-05T00:00:00Z,96679.15315648937
2025-10-06,2025-10-06T00:00:00Z,592528.8705942545
2025-10-07,2025-10-07T00:00:00Z,507571.8639775323
2025-10-08,2025-10-08T00:00:00Z,224076.3361225397
2025-10-09,2025-10-09T00:00:00Z,317998.4380704065
2025-10-10,2025-10-10T00:00:00Z,9775977.56542943
2025-10-11,2025-10-11T00:00:00Z,1268667.477530116
2025-10-12,2025-10-12T00:00:00Z,336194.5851203472
2025-10-13,2025-10-13T00:00:00Z,301115.36936722824
2025-10-14,2025-10-14T00:00:00Z,362372.7961305208
2025-10-15,2025-10-15T00:00:00Z,301074.02249464346
2025-10-16,2025-10-16T00:00:00Z,360701.8568876376
2025-10-17,2025-10-17T00:00:00Z,802303.2924284331
2025-10-18,2025-10-18T00:00:00Z,90527.86917510597
2025-10-19,2025-10-19T00:00:00Z,83375.08172657725
2025-10-20,2025-10-20T00:00:00Z,107500.62097056712
2025-10-21,2025-10-21T00:00:00Z,210376.68740610764
2025-10-22,2025-10-22T00:00:00Z,124176.43977051548
2025-10-23,2025-10-23T00:00:00Z,103188.38751924416
2025-10-24,2025-10-24T00:00:00Z,136332.37532773975
2025-10-25,2025-10-25T00:00:00Z,57456.25321608237
2025-10-26,2025-10-26T00:00:00Z,77416.05919318263
2025-10-27,2025-10-27T00:00:00Z,421489.83769551455
2025-10-28,2025-10-28T00:00:00Z,137187.14109139147
2025-10-29,2025-10-29T00:00:00Z,217263.1773540704
2025-10-30,2025-10-30T00:00:00Z,319963.84095795226
2025-10-31,2025-10-31T00:00:00Z,138463.0171540743
2025-11-01,2025-11-01T00:00:00Z,52578.929817181386
2025-11-02,2025-11-02T00:00:00Z,74229.58880985307
2025-11-03,2025-11-03T00:00:00Z,635805.544107683
2025-11-04,2025-11-04T00:00:00Z,1430376.4316619472
2025-11-05,2025-11-05T00:00:00Z,370385.0794840068
2025-11-06,2025-11-06T00:00:00Z,1161621.6091826782
2025-11-07,2025-11-07T00:00:00Z,631843.0080789266
2025-11-08,2025-11-08T00:00:00Z,77744.45537258206
2025-11-09,2025-11-09T00:00:00Z,55473.3804133552
2025-11-10,2025-11-10T00:00:00Z,213727.54019382884
2025-11-11,2025-11-11T00:00:00Z,151544.2185434185
2025-11-12,2025-11-12T00:00:00Z,143761.68863546455
2025-11-13,2025-11-13T00:00:00Z,306092.5053149445
2025-11-14,2025-11-14T00:00:00Z,314402.63766165107
2025-11-15,2025-11-15T00:00:00Z,40324.67803923649
2025-11-16,2025-11-16T00:00:00Z,73935.20662247333
2025-11-17,2025-11-17T00:00:00Z,234049.9723900004
2025-11-18,2025-11-18T00:00:00Z,180977.62359203983
2025-11-19,2025-11-19T00:00:00Z,254568.23284292952
2025-11-20,2025-11-20T00:00:00Z,373248.04357842857
2025-11-21,2025-11-21T00:00:00Z,537989.0386969995
2025-11-22,2025-11-22T00:00:00Z,43501.424026385685
2025-11-23,2025-11-23T00:00:00Z,38744.16288538199
2025-11-24,2025-11-24T00:00:00Z,114810.15244630937
2025-11-25,2025-11-25T00:00:00Z,104375.0886299706
2025-11-26,2025-11-26T00:00:00Z,50513.6135897404
2025-11-27,2025-11-27T00:00:00Z,35397.18766374572
2025-11-28,2025-11-28T00:00:00Z,50060.04014664695
2025-11-29,2025-11-29T00:00:00Z,27007.42091060424
2025-11-30,2025-11-30T00:00:00Z,25801.10917320341
2025-12-01,2025-12-01T00:00:00Z,113791.70648158176
2025-12-02,2025-12-02T00:00:00Z,70578.34428813739
2025-12-03,2025-12-03T00:00:00Z,27255.102899840607
2025-12-04,2025-12-04T00:00:00Z,25575.407398560284
2025-12-05,2025-12-05T00:00:00Z,26264.575828223016
2025-12-06,2025-12-06T00:00:00Z,17302.729944796003
2025-12-07,2025-12-07T00:00:00Z,201970.6586583043
2025-12-08,2025-12-08T00:00:00Z,218145.86147122708
2025-12-09,2025-12-09T00:00:00Z,196449.05662571505
2025-12-10,2025-12-10T00:00:00Z,124330.33999548524
2025-12-11,2025-12-11T00:00:00Z,92738.52884001812
2025-12-12,2025-12-12T00:00:00Z,62555.4418821984
2025-12-13,2025-12-13T00:00:00Z,26774.78584625836
2025-12-14,2025-12-14T00:00:00Z,29937.446242471804
2025-12-15,2025-12-15T00:00:00Z,63212.03958250286
2025-12-16,2025-12-16T00:00:00Z,30307.71179433204
2025-12-17,2025-12-17T00:00:00Z,48979.97789152022
2025-12-18,2025-12-18T00:00:00Z,43543.06642698549
2025-12-19,2025-12-19T00:00:00Z,83023.4738921542
2025-12-20,2025-12-20T00:00:00Z,17166.387135070177
2025-12-21,2025-12-21T00:00:00Z,18762.742071102333
2025-12-22,2025-12-22T00:00:00Z,22958.009707911675
2025-12-23,2025-12-23T00:00:00Z,27268.391291463493
2025-12-24,2025-12-24T00:00:00Z,22733.55297789389
2025-12-25,2025-12-25T00:00:00Z,20543.74424098521
2025-12-26,2025-12-26T00:00:00Z,36252.28117714691
2025-12-27,2025-12-27T00:00:00Z,19888.32289813398
2025-12-28,2025-12-28T00:00:00Z,19460.98602470397
2025-12-29,2025-12-29T00:00:00Z,46096.890272436256
2025-12-30,2025-12-30T00:00:00Z,40613.12117554498
2025-12-31,2025-12-31T00:00:00Z,42662.681285796
2026-01-01,2026-01-01T00:00:00Z,31259.17849797437
2026-01-02,2026-01-02T00:00:00Z,60751.97203963931
2026-01-03,2026-01-03T00:00:00Z,37309.99297795375
2026-01-04,2026-01-04T00:00:00Z,30875.1270843596
2026-01-05,2026-01-05T00:00:00Z,72142.63843201323
2026-01-06,2026-01-06T00:00:00Z,142417.97798592568
2026-01-07,2026-01-07T00:00:00Z,58658.01584029489
2026-01-08,2026-01-08T00:00:00Z,62844.33264719588
2026-01-09,2026-01-09T00:00:00Z,40793.35303382366
2026-01-10,2026-01-10T00:00:00Z,22003.86657688182
2026-01-11,2026-01-11T00:00:00Z,24064.02975848826
2026-01-12,2026-01-12T00:00:00Z,41038.78822610638
2026-01-13,2026-01-13T00:00:00Z,81073.84149813966
2026-01-14,2026-01-14T00:00:00Z,105363.61283573856
2026-01-15,2026-01-15T00:00:00Z,123025.16702881716
2026-01-16,2026-01-16T00:00:00Z,40063.22164522307
2026-01-17,2026-01-17T00:00:00Z,27467.27964013844
2026-01-18,2026-01-18T00:00:00Z,23640.33338829732
2026-01-19,2026-01-19T00:00:00Z,63355.40909186336
2026-01-20,2026-01-20T00:00:00Z,75120.16548158618
2026-01-21,2026-01-21T00:00:00Z,145433.98936575913
2026-01-22,2026-01-22T00:00:00Z,64607.048000582174
2026-01-23,2026-01-23T00:00:00Z,58349.28811876466
2026-01-24,2026-01-24T00:00:00Z,41515.114445309744
2026-01-25,2026-01-25T00:00:00Z,45848.95193214666
2026-01-26,2026-01-26T00:00:00Z,71249.07394913695
2026-01-27,2026-01-27T00:00:00Z,62517.50008153361
