date,timestamp_utc,Fees Burnt (Total)
2024-10-20,2024-10-20T00:00:00Z,948.0922680787424
2024-10-21,2024-10-21T00:00:00Z,887.0338089949058
2024-10-22,2024-10-22T00:00:00Z,1052.9737499893429
2024-10-23,2024-10-23T00:00:00Z,1290.4648878374803
2024-10-24,2024-10-24T00:00:00Z,1012.7250045710264
2024-10-25,2024-10-25T00:00:00Z,802.1179452102512
2024-10-26,2024-10-26T00:00:00Z,564.5812965151287
2024-10-27,2024-10-27T00:00:00Z,584.2555623929177
2024-10-28,2024-10-28T00:00:00Z,1047.2587046023946
2024-10-29,2024-10-29T00:00:00Z,1239.522721688379
2024-10-30,2024-10-30T00:00:00Z,1350.0785115323258
2024-10-31,2024-10-31T00:00:00Z,1045.886347254129
2024-11-01,2024-11-01T00:00:00Z,878.4485712573107
2024-11-02,2024-11-02T00:00:00Z,545.3906349527522
2024-11-03,2024-11-03T00:00:00Z,491.2326111383565
2024-11-04,2024-11-04T00:00:00Z,605.4878085786063
2024-11-05,2024-11-05T00:00:00Z,723.1026403128207
2024-11-06,2024-11-06T00:00:00Z,2236.0930241345795
2024-11-07,2024-11-07T00:00:00Z,1789.8098167181522
2024-11-08,2024-11-08T00:00:00Z,1447.1102075762012
2024-11-09,2024-11-09T00:00:00Z,998.1349698908862
2024-11-10,2024-11-10T00:00:00Z,1803.9431107918456
2024-11-11,2024-11-11T00:00:00Z,2664.6707231366395
2024-11-12,2024-11-12T00:00:00Z,3085.8810118291563
2024-11-13,2024-11-13T00:00:00Z,4763.2161374550815
2024-11-14,2024-11-14T00:00:00Z,3195.47066248952
2024-11-15,2024-11-15T00:00:00Z,2009.161110515752
2024-11-16,2024-11-16T00:00:00Z,1355.864445450604
2024-11-17,2024-11-17T00:00:00Z,1071.3496576683333
2024-11-18,2024-11-18T00:00:00Z,1459.0037317658175
2024-11-19,2024-11-19T00:00:00Z,1545.9028960039252
2024-11-20,2024-11-20T00:00:00Z,1347.5681974959132
2024-11-21,2024-11-21T00:00:00Z,1725.7111536218338
2024-11-22,2024-11-22T00:00:00Z,1324.207995912248
2024-11-23,2024-11-23T00:00:00Z,1387.3735826396469
2024-11-24,2024-11-24T00:00:00Z,960.2538861565312
2024-11-25,2024-11-25T00:00:00Z,1340.4180691348524
2024-11-26,2024-11-26T00:00:00Z,1124.1091092879894
2024-11-27,2024-11-27T00:00:00Z,1505.6336306345918
2024-11-28,2024-11-28T00:00:00Z,1055.0302793660169
2024-11-29,2024-11-29T00:00:00Z,1071.311092414682
2024-11-30,2024-11-30T00:00:00Z,1042.195226190204
2024-12-01,2024-12-01T00:00:00Z,1429.3357958657343
2024-12-02,2024-12-02T00:00:00Z,2781.121967494992
2024-12-03,2024-12-03T00:00:00Z,2748.314467040843
2024-12-04,2024-12-04T00:00:00Z,2692.1833547498386
2024-12-05,2024-12-05T00:00:00Z,2401.2916111101467
2024-12-06,2024-12-06T00:00:00Z,2230.925616453076
2024-12-07,2024-12-07T00:00:00Z,1380.4846399874457
2024-12-08,2024-12-08T00:00:00Z,1076.9467468626774
2024-12-09,2024-12-09T00:00:00Z,2876.881253158526
2024-12-10,2024-12-10T00:00:00Z,2704.6741591418136
2024-12-11,2024-12-11T00:00:00Z,2020.621579029921
2024-12-12,2024-12-12T00:00:00Z,2095.3193625436543
2024-12-13,2024-12-13T00:00:00Z,1565.2116269625574
2024-12-14,2024-12-14T00:00:00Z,955.692643000387
2024-12-15,2024-12-15T00:00:00Z,879.927387415629
2024-12-16,2024-12-16T00:00:00Z,1701.6299043737954
2024-12-17,2024-12-17T00:00:00Z,1752.487367334966
2024-12-18,2024-12-18T00:00:00Z,1893.0364914086413
2024-12-19,2024-12-19T00:00:00Z,2210.819058473784
2024-12-20,2024-12-20T00:00:00Z,2121.895790977901
2024-12-21,2024-12-21T00:00:00Z,845.9140194100327
2024-12-22,2024-12-22T00:00:00Z,654.7475879013871
2024-12-23,2024-12-23T00:00:00Z,1010.9010451830458
2024-12-24,2024-12-24T00:00:00Z,703.4352318674686
2024-12-25,2024-12-25T00:00:00Z,556.623769265827
2024-12-26,2024-12-26T00:00:00Z,659.0390365995779
2024-12-27,2024-12-27T00:00:00Z,615.1037866038827
2024-12-28,2024-12-28T00:00:00Z,452.6890217438949
2024-12-29,2024-12-29T00:00:00Z,436.6480085106096
2024-12-30,2024-12-30T00:00:00Z,669.4351403571226
2024-12-31,2024-12-31T00:00:00Z,940.5738138276377
2025-01-01,2025-01-01T00:00:00Z,1780.0621680835447
2025-01-02,2025-01-02T00:00:00Z,2334.215614656184
2025-01-03,2025-01-03T00:00:00Z,1204.093322326354
2025-01-04,2025-01-04T00:00:00Z,933.9904252408112
2025-01-05,2025-01-05T00:00:00Z,758.4617658931221
2025-01-06,2025-01-06T00:00:00Z,1368.224104753211
2025-01-07,2025-01-07T00:00:00Z,1063.4914672665066
2025-01-08,2025-01-08T00:00:00Z,910.5812884847554
2025-01-09,2025-01-09T00:00:00Z,755.1254789987847
2025-01-10,2025-01-10T00:00:00Z,630.3818927611399
2025-01-11,2025-01-11T00:00:00Z,322.791231861627
2025-01-12,2025-01-12T00:00:00Z,251.025083770122
2025-01-13,2025-01-13T00:00:00Z,765.5685303790594
2025-01-14,2025-01-14T00:00:00Z,620.5474338553161
2025-01-15,2025-01-15T00:00:00Z,800.8326977793662
2025-01-16,2025-01-16T00:00:00Z,675.4671520319556
2025-01-17,2025-01-17T00:00:00Z,855.8895078740095
2025-01-18,2025-01-18T00:00:00Z,1530.282300436797
2025-01-19,2025-01-19T00:00:00Z,4274.595406173258
2025-01-20,2025-01-20T00:00:00Z,3735.539825946778
2025-01-21,2025-01-21T00:00:00Z,1435.1582953183847
2025-01-22,2025-01-22T00:00:00Z,988.48863720469
2025-01-23,2025-01-23T00:00:00Z,1086.598121501558
2025-01-24,2025-01-24T00:00:00Z,1070.7122151925885
2025-01-25,2025-01-25T00:00:00Z,581.0222261844544
2025-01-26,2025-01-26T00:00:00Z,485.629530620217
2025-01-27,2025-01-27T00:00:00Z,996.7251372249788
2025-01-28,2025-01-28T00:00:00Z,555.2769712701327
2025-01-29,2025-01-29T00:00:00Z,354.50659964836524
2025-01-30,2025-01-30T00:00:00Z,339.4996525690508
2025-01-31,2025-01-31T00:00:00Z,441.3880990234974
2025-02-01,2025-02-01T00:00:00Z,261.2132314545037
2025-02-02,2025-02-02T00:00:00Z,797.8291106020838
2025-02-03,2025-02-03T00:00:00Z,3409.8924021361427
2025-02-04,2025-02-04T00:00:00Z,323.68180630541855
2025-02-05,2025-02-05T00:00:00Z,192.11597955539392
2025-02-06,2025-02-06T00:00:00Z,218.34239350449565
2025-02-07,2025-02-07T00:00:00Z,172.3234607181286
2025-02-08,2025-02-08T00:00:00Z,116.46474991130458
2025-02-09,2025-02-09T00:00:00Z,122.6457648575154
2025-02-10,2025-02-10T00:00:00Z,130.48316562807733
2025-02-11,2025-02-11T00:00:00Z,177.04900241203208
2025-02-12,2025-02-12T00:00:00Z,195.70120423465863
2025-02-13,2025-02-13T00:00:00Z,184.5876510687789
2025-02-14,2025-02-14T00:00:00Z,137.25536759051107
2025-02-15,2025-02-15T00:00:00Z,99.0682786611533
2025-02-16,2025-02-16T00:00:00Z,93.96422028327105
2025-02-17,2025-02-17T00:00:00Z,1024.2212801597054
2025-02-18,2025-02-18T00:00:00Z,161.6585526806694
2025-02-19,2025-02-19T00:00:00Z,102.43590506022537
2025-02-20,2025-02-20T00:00:00Z,116.54718447703333
2025-02-21,2025-02-21T00:00:00Z,259.901737101167
2025-02-22,2025-02-22T00:00:00Z,96.35230219911516
2025-02-23,2025-02-23T00:00:00Z,99.71698360794736
2025-02-24,2025-02-24T00:00:00Z,166.81368277003176
2025-02-25,2025-02-25T00:00:00Z,373.9824459649332
2025-02-26,2025-02-26T00:00:00Z,187.3594093642707
2025-02-27,2025-02-27T00:00:00Z,103.85204914958052
2025-02-28,2025-02-28T00:00:00Z,235.94691901675424
2025-03-01,2025-03-01T00:00:00Z,104.85394651510492
2025-03-02,2025-03-02T00:00:00Z,504.191465424788
2025-03-03,2025-03-03T00:00:00Z,194.9918634556916
2025-03-04,2025-03-04T00:00:00Z,213.3201185165964
2025-03-05,2025-03-05T00:00:00Z,96.08174996380905
2025-03-06,2025-03-06T00:00:00Z,116.22228764550886
2025-03-07,2025-03-07T00:00:00Z,124.80406633470872
2025-03-08,2025-03-08T00:00:00Z,87.23806326321815
2025-03-09,2025-03-09T00:00:00Z,98.84701070640428
2025-03-10,2025-03-10T00:00:00Z,473.4352885878249
2025-03-11,2025-03-11T00:00:00Z,219.42876877104308
2025-03-12,2025-03-12T00:00:00Z,94.78175123124456
2025-03-13,2025-03-13T00:00:00Z,84.63037759818911
2025-03-14,2025-03-14T00:00:00Z,77.43233986784878
2025-03-15,2025-03-15T00:00:00Z,60.836919807130855
2025-03-16,2025-03-16T00:00:00Z,67.00127545644864
2025-03-17,2025-03-17T00:00:00Z,69.14547591400314
2025-03-18,2025-03-18T00:00:00Z,61.48729282228626
2025-03-19,2025-03-19T00:00:00Z,91.9114952803002
2025-03-20,2025-03-20T00:00:00Z,77.99663632719624
2025-03-21,2025-03-21T00:00:00Z,56.96192434019399
2025-03-22,2025-03-22T00:00:00Z,53.06631585894579
2025-03-23,2025-03-23T00:00:00Z,50.02790219070273
2025-03-24,2025-03-24T00:00:00Z,90.8396076752076
2025-03-25,2025-03-25T00:00:00Z,68.4951998488655
2025-03-26,2025-03-26T00:00:00Z,84.15639336112952
2025-03-27,2025-03-27T00:00:00Z,79.16751450436581
2025-03-28,2025-03-28T00:00:00Z,81.67434252232071
2025-03-29,2025-03-29T00:00:00Z,62.05995284649602
2025-03-30,2025-03-30T00:00:00Z,54.28909532758804
2025-03-31,2025-03-31T00:00:00Z,95.05530149613642
2025-04-01,2025-04-01T00:00:00Z,119.0462670693258
2025-04-02,2025-04-02T00:00:00Z,117.9005607940596
2025-04-03,2025-04-03T00:00:00Z,125.71976376522572
2025-04-04,2025-04-04T00:00:00Z,79.56180061751857
2025-04-05,2025-04-05T00:00:00Z,56.25696616661437
2025-04-06,2025-04-06T00:00:00Z,361.5811984234553
2025-04-07,2025-04-07T00:00:00Z,758.356372325457
2025-04-08,2025-04-08T00:00:00Z,125.30821337135556
2025-04-09,2025-04-09T00:00:00Z,416.5481588442398
2025-04-10,2025-04-10T00:00:00Z,335.2432620851133
2025-04-11,2025-04-11T00:00:00Z,120.24062098710704
2025-04-12,2025-04-12T00:00:00Z,88.6378488758331
2025-04-13,2025-04-13T00:00:00Z,63.6693882877626
2025-04-14,2025-04-14T00:00:00Z,193.3693000285338
2025-04-15,2025-04-15T00:00:00Z,77.63610674270738
2025-04-16,2025-04-16T00:00:00Z,63.04610747808319
2025-04-17,2025-04-17T00:00:00Z,64.86694812382865
2025-04-18,2025-04-18T00:00:00Z,50.68237897138977
2025-04-19,2025-04-19T00:00:00Z,47.38013100004697
2025-04-20,2025-04-20T00:00:00Z,45.16551144659508
2025-04-21,2025-04-21T00:00:00Z,70.41831073942457
2025-04-22,2025-04-22T00:00:00Z,268.62727757556075
2025-04-23,2025-04-23T00:00:00Z,179.254468355296
2025-04-24,2025-04-24T00:00:00Z,301.36585147236366
2025-04-25,2025-04-25T00:00:00Z,166.48641096222116
2025-04-26,2025-04-26T00:00:00Z,75.95838897013579
2025-04-27,2025-04-27T00:00:00Z,52.98339751267602
2025-04-28,2025-04-28T00:00:00Z,76.44232537314315
2025-04-29,2025-04-29T00:00:00Z,70.27357606319842
2025-04-30,2025-04-30T00:00:00Z,86.73581337390104
2025-05-01,2025-05-01T00:00:00Z,108.34993878025692
2025-05-02,2025-05-02T00:00:00Z,72.21766987362746
2025-05-03,2025-05-03T00:00:00Z,49.820360346489565
2025-05-04,2025-05-04T00:00:00Z,56.718269872167966
2025-05-05,2025-05-05T00:00:00Z,61.75652194423988
2025-05-06,2025-05-06T00:00:00Z,101.80467130614112
2025-05-07,2025-05-07T00:00:00Z,197.36428820796843
2025-05-08,2025-05-08T00:00:00Z,951.9408708974028
2025-05-09,2025-05-09T00:00:00Z,615.507850618598
2025-05-10,2025-05-10T00:00:00Z,441.2129899725029
2025-05-11,2025-05-11T00:00:00Z,455.4499537335339
2025-05-12,2025-05-12T00:00:00Z,652.2103370803876
2025-05-13,2025-05-13T00:00:00Z,525.6400548416378
2025-05-14,2025-05-14T00:00:00Z,278.1463073606988
2025-05-15,2025-05-15T00:00:00Z,358.9661482932236
2025-05-16,2025-05-16T00:00:00Z,242.83064385965048
2025-05-17,2025-05-17T00:00:00Z,100.9351567018742
2025-05-18,2025-05-18T00:00:00Z,103.48090855963916
2025-05-19,2025-05-19T00:00:00Z,161.06353751299582
2025-05-20,2025-05-20T00:00:00Z,191.08792973134584
2025-05-21,2025-05-21T00:00:00Z,316.3676467354239
2025-05-22,2025-05-22T00:00:00Z,469.8225353465819
2025-05-23,2025-05-23T00:00:00Z,297.9007273221255
2025-05-24,2025-05-24T00:00:00Z,75.6439530147674
2025-05-25,2025-05-25T00:00:00Z,71.37764642148869
2025-05-26,2025-05-26T00:00:00Z,144.90606401895872
2025-05-27,2025-05-27T00:00:00Z,500.7893376118684
2025-05-28,2025-05-28T00:00:00Z,417.622292913614
2025-05-29,2025-05-29T00:00:00Z,396.0449971835529
2025-05-30,2025-05-30T00:00:00Z,426.413317388592
2025-05-31,2025-05-31T00:00:00Z,163.0908874384046
2025-06-01,2025-06-01T00:00:00Z,149.68910568578465
2025-06-02,2025-06-02T00:00:00Z,347.47090315751865
2025-06-03,2025-06-03T00:00:00Z,398.9599377608849
2025-06-04,2025-06-04T00:00:00Z,374.6263229042375
2025-06-05,2025-06-05T00:00:00Z,551.0071972287617
2025-06-06,2025-06-06T00:00:00Z,258.78981811942464
2025-06-07,2025-06-07T00:00:00Z,119.56990769782708
2025-06-08,2025-06-08T00:00:00Z,91.03193542111464
2025-06-09,2025-06-09T00:00:00Z,316.4773674860176
2025-06-10,2025-06-10T00:00:00Z,461.0810009465354
2025-06-11,2025-06-11T00:00:00Z,376.3723792482821
2025-06-12,2025-06-12T00:00:00Z,363.07073090902986
2025-06-13,2025-06-13T00:00:00Z,278.0696777161268
2025-06-14,2025-06-14T00:00:00Z,67.2379195154827
2025-06-15,2025-06-15T00:00:00Z,70.22728034227544
2025-06-16,2025-06-16T00:00:00Z,188.8526748351969
2025-06-17,2025-06-17T00:00:00Z,209.72849372092944
2025-06-18,2025-06-18T00:00:00Z,134.5442633083569
2025-06-19,2025-06-19T00:00:00Z,172.78303251895773
2025-06-20,2025-06-20T00:00:00Z,162.26100598219935
2025-06-21,2025-06-21T00:00:00Z,86.15711674220664
2025-06-22,2025-06-22T00:00:00Z,277.0601823101079
2025-06-23,2025-06-23T00:00:00Z,518.4059168738459
2025-06-24,2025-06-24T00:00:00Z,513.4191456806187
2025-06-25,2025-06-25T00:00:00Z,493.5547285752252
2025-06-26,2025-06-26T00:00:00Z,228.59952477271463
2025-06-27,2025-06-27T00:00:00Z,137.8570933832045
2025-06-28,2025-06-28T00:00:00Z,58.00172075266081
2025-06-29,2025-06-29T00:00:00Z,51.29701768183261
2025-06-30,2025-06-30T00:00:00Z,229.800920001164
2025-07-01,2025-07-01T00:00:00Z,175.4317070281731
2025-07-02,2025-07-02T00:00:00Z,171.29137962779458
2025-07-03,2025-07-03T00:00:00Z,134.16411736458934
2025-07-04,2025-07-04T00:00:00Z,100.63349076821493
2025-07-05,2025-07-05T00:00:00Z,40.77810432209272
2025-07-06,2025-07-06T00:00:00Z,48.36078164077555
2025-07-07,2025-07-07T00:00:00Z,203.92044474503257
2025-07-08,2025-07-08T00:00:00Z,150.47913911816653
2025-07-09,2025-07-09T00:00:00Z,320.5115703160453
2025-07-10,2025-07-10T00:00:00Z,495.3532922268236
2025-07-11,2025-07-11T00:00:00Z,522.9810293668718
2025-07-12,2025-07-12T00:00:00Z,109.77294603365868
2025-07-13,2025-07-13T00:00:00Z,118.73309383197726
2025-07-14,2025-07-14T00:00:00Z,471.0075049490808
2025-07-15,2025-07-15T00:00:00Z,321.5968026907411
2025-07-16,2025-07-16T00:00:00Z,651.8938264768536
2025-07-17,2025-07-17T00:00:00Z,896.1127938264452
2025-07-18,2025-07-18T00:00:00Z,550.6635395475242
2025-07-19,2025-07-19T00:00:00Z,122.79279497151576
2025-07-20,2025-07-20T00:00:00Z,213.3496310213847
2025-07-21,2025-07-21T00:00:00Z,258.14998726965825
2025-07-22,2025-07-22T00:00:00Z,171.9812464676989
2025-07-23,2025-07-23T00:00:00Z,149.77816654261642
2025-07-24,2025-07-24T00:00:00Z,116.6899503375477
2025-07-25,2025-07-25T00:00:00Z,66.63519968936474
2025-07-26,2025-07-26T00:00:00Z,43.28428420463901
2025-07-27,2025-07-27T00:00:00Z,42.199434757533
2025-07-28,2025-07-28T00:00:00Z,85.34311898126381
2025-07-29,2025-07-29T00:00:00Z,248.5634278334993
2025-07-30,2025-07-30T00:00:00Z,366.0100961927389
2025-07-31,2025-07-31T00:00:00Z,386.4927493542265
2025-08-01,2025-08-01T00:00:00Z,106.38559651398197
2025-08-02,2025-08-02T00:00:00Z,51.11306124060464
2025-08-03,2025-08-03T00:00:00Z,39.65680127607159
2025-08-04,2025-08-04T00:00:00Z,65.44597664992168
2025-08-05,2025-08-05T00:00:00Z,156.24496975800463
2025-08-06,2025-08-06T00:00:00Z,71.47324973695034
2025-08-07,2025-08-07T00:00:00Z,91.41352842813812
2025-08-08,2025-08-08T00:00:00Z,125.1091658918043
2025-08-09,2025-08-09T00:00:00Z,100.31564761161088
2025-08-10,2025-08-10T00:00:00Z,71.1050708854581
2025-08-11,2025-08-11T00:00:00Z,123.96667176947597
2025-08-12,2025-08-12T00:00:00Z,217.0783445503729
2025-08-13,2025-08-13T00:00:00Z,278.2302023313691
2025-08-14,2025-08-14T00:00:00Z,282.0418085453721
2025-08-15,2025-08-15T00:00:00Z,116.91056444181284
2025-08-16,2025-08-16T00:00:00Z,38.8094281768124
2025-08-17,2025-08-17T00:00:00Z,33.14592242608892
2025-08-18,2025-08-18T00:00:00Z,71.54129987077232
2025-08-19,2025-08-19T00:00:00Z,77.22417981017955
2025-08-20,2025-08-20T00:00:00Z,100.08138979080974
2025-08-21,2025-08-21T00:00:00Z,62.10313066163246
2025-08-22,2025-08-22T00:00:00Z,302.3698231630341
2025-08-23,2025-08-23T00:00:00Z,60.3009476206213
2025-08-24,2025-08-24T00:00:00Z,69.06452887608545
2025-08-25,2025-08-25T00:00:00Z,90.84351889878218
2025-08-26,2025-08-26T00:00:00Z,89.75607042862922
2025-08-27,2025-08-27T00:00:00Z,128.53271847559853
2025-08-28,2025-08-28T00:00:00Z,92.28828864654736
2025-08-29,2025-08-29T00:00:00Z,81.8777057569132
2025-08-30,2025-08-30T00:00:00Z,30.81120600804689
2025-08-31,2025-08-31T00:00:00Z,31.49278287536113
2025-09-01,2025-09-01T00:00:00Z,1092.7957606437928
2025-09-02,2025-09-02T00:00:00Z,63.908472784537445
2025-09-03,2025-09-03T00:00:00Z,86.00774013665969
2025-09-04,2025-09-04T00:00:00Z,89.67037691708279
2025-09-05,2025-09-05T00:00:00Z,70.96608116503904
2025-09-06,2025-09-06T00:00:00Z,39.6847533640811
2025-09-07,2025-09-07T00:00:00Z,25.47829924515387
2025-09-08,2025-09-08T00:00:00Z,83.59233609740193
2025-09-09,2025-09-09T00:00:00Z,79.53089863293243
2025-09-10,2025-09-10T00:00:00Z,92.4465596542951
2025-09-11,2025-09-11T00:00:00Z,53.663385532094445
2025-09-12,2025-09-12T00:00:00Z,69.30672817896672
2025-09-13,2025-09-13T00:00:00Z,36.59314904351251
2025-09-14,2025-09-14T00:00:00Z,26.818837787542137
2025-09-15,2025-09-15T00:00:00Z,211.812695754168
2025-09-16,2025-09-16T00:00:00Z,111.4300542541753
2025-09-17,2025-09-17T00:00:00Z,78.55253815295814
2025-09-18,2025-09-18T00:00:00Z,277.706802791727
2025-09-19,2025-09-19T00:00:00Z,78.94745439332662
2025-09-20,2025-09-20T00:00:00Z,34.031268096920925
2025-09-21,2025-09-21T00:00:00Z,22.551623998361645
2025-09-22,2025-09-22T00:00:00Z,76.59913924607855
2025-09-23,2025-09-23T00:00:00Z,53.23043346584796
2025-09-24,2025-09-24T00:00:00Z,48.79419808478226
2025-09-25,2025-09-25T00:00:00Z,229.9766504633234
2025-09-26,2025-09-26T00:00:00Z,79.64453689997111
2025-09-27,2025-09-27T00:00:00Z,35.19188070977695
2025-09-28,2025-09-28T00:00:00Z,53.10766661214724
2025-09-29,2025-09-29T00:00:00Z,484.340031423571
2025-09-30,2025-09-30T00:00:00Z,103.3451448267556
2025-10-01,2025-10-01T00:00:00Z,90.45178790792107
2025-10-02,2025-10-02T00:00:00Z,100.18210078366374
2025-10-03,2025-10-03T00:00:00Z,77.15646445862758
2025-10-04,2025-10-04T00:00:00Z,21.02250185000611
2025-10-05,2025-10-05T00:00:00Z,21.413059864666323
2025-10-06,2025-10-06T00:00:00Z,126.45523152787176
2025-10-07,2025-10-07T00:00:00Z,114.0743353863343
2025-10-08,2025-10-08T00:00:00Z,49.504691599663936
2025-10-09,2025-10-09T00:00:00Z,72.77235192577207
2025-10-10,2025-10-10T00:00:00Z,2550.137308764221
2025-10-11,2025-10-11T00:00:00Z,338.249338706803
2025-10-12,2025-10-12T00:00:00Z,80.89044980903762
2025-10-13,2025-10-13T00:00:00Z,70.93626171835672
2025-10-14,2025-10-14T00:00:00Z,87.81381708710396
2025-10-15,2025-10-15T00:00:00Z,75.42891522035113
2025-10-16,2025-10-16T00:00:00Z,92.60844193715832
2025-10-17,2025-10-17T00:00:00Z,209.05568486995045
2025-10-18,2025-10-18T00:00:00Z,23.23664118802931
2025-10-19,2025-10-19T00:00:00Z,20.928785878164447
2025-10-20,2025-10-20T00:00:00Z,27.00769192805905
2025-10-21,2025-10-21T00:00:00Z,54.30082269384848
2025-10-22,2025-10-22T00:00:00Z,32.622926519626695
2025-10-23,2025-10-23T00:00:00Z,26.73887308219641
2025-10-24,2025-10-24T00:00:00Z,34.631470829077976
2025-10-25,2025-10-25T00:00:00Z,14.531661687188612
2025-10-26,2025-10-26T00:00:00Z,18.616442295747085
2025-10-27,2025-10-27T00:00:00Z,102.3022288478284
2025-10-28,2025-10-28T00:00:00Z,34.45660149140587
2025-10-29,2025-10-29T00:00:00Z,55.628465460876185
2025-10-30,2025-10-30T00:00:00Z,84.10976095998268
2025-10-31,2025-10-31T00:00:00Z,35.93024584993829
2025-11-01,2025-11-01T00:00:00Z,13.57580800102077
2025-11-02,2025-11-02T00:00:00Z,19.00455619417773
2025-11-03,2025-11-03T00:00:00Z,176.4742032192038
2025-11-04,2025-11-04T00:00:00Z,435.2541781880829
2025-11-05,2025-11-05T00:00:00Z,108.17777451907354
2025-11-06,2025-11-06T00:00:00Z,350.4674399415238
2025-11-07,2025-11-07T00:00:00Z,183.9811330853281
2025-11-08,2025-11-08T00:00:00Z,22.863967598769367
2025-11-09,2025-11-09T00:00:00Z,15.484380033818384
2025-11-10,2025-11-10T00:00:00Z,59.92931376128365
2025-11-11,2025-11-11T00:00:00Z,44.36056906463045
2025-11-12,2025-11-12T00:00:00Z,42.10780498224593
2025-11-13,2025-11-13T00:00:00Z,94.7830982313761
2025-11-14,2025-11-14T00:00:00Z,101.0526604012495
2025-11-15,2025-11-15T00:00:00Z,12.73721871989302
2025-11-16,2025-11-16T00:00:00Z,23.90957801351198
2025-11-17,2025-11-17T00:00:00Z,77.2989810239766
2025-11-18,2025-11-18T00:00:00Z,57.964994105839146
2025-11-19,2025-11-19T00:00:00Z,84.22899142381112
2025-11-20,2025-11-20T00:00:00Z,131.85278285784392
2025-11-21,2025-11-21T00:00:00Z,194.64452180029167
2025-11-22,2025-11-22T00:00:00Z,15.709326000082072
2025-11-23,2025-11-23T00:00:00Z,13.81473368136218
2025-11-24,2025-11-24T00:00:00Z,38.83602312742205
2025-11-25,2025-11-25T00:00:00Z,35.284976700459254
2025-11-26,2025-11-26T00:00:00Z,16.693029774539365
2025-11-27,2025-11-27T00:00:00Z,11.740769522950186
2025-11-28,2025-11-28T00:00:00Z,16.51480788180962
2025-11-29,2025-11-29T00:00:00Z,9.03321632870358
2025-11-30,2025-11-30T00:00:00Z,8.625030639332175
2025-12-01,2025-12-01T00:00:00Z,40.65859214509863
2025-12-02,2025-12-02T00:00:00Z,23.55153458974841
2025-12-03,2025-12-03T00:00:00Z,8.545578732686351
2025-12-04,2025-12-04T00:00:00Z,8.161719314912233
2025-12-05,2025-12-05T00:00:00Z,8.691239094591062
2025-12-06,2025-12-06T00:00:00Z,5.693794426809765
2025-12-07,2025-12-07T00:00:00Z,65.98130504807736
2025-12-08,2025-12-08T00:00:00Z,69.81965577999347
2025-12-09,2025-12-09T00:00:00Z,59.20165447378408
2025-12-10,2025-12-10T00:00:00Z,37.39687823220555
2025-12-11,2025-12-11T00:00:00Z,28.650802921171035
2025-12-12,2025-12-12T00:00:00Z,20.27678304352751
2025-12-13,2025-12-13T00:00:00Z,8.596363868263838
2025-12-14,2025-12-14T00:00:00Z,9.772696885615268
2025-12-15,2025-12-15T00:00:00Z,21.321818229117675
2025-12-16,2025-12-16T00:00:00Z,10.23269069312261
2025-12-17,2025-12-17T00:00:00Z,17.27511214011351
2025-12-18,2025-12-18T00:00:00Z,15.403546656733347
2025-12-19,2025-12-19T00:00:00Z,27.87959235060289
2025-12-20,2025-12-20T00:00:00Z,5.766574768661037
2025-12-21,2025-12-21T00:00:00Z,6.251595211289586
2025-12-22,2025-12-22T00:00:00Z,7.633326922474561
2025-12-23,2025-12-23T00:00:00Z,9.202914917547751
2025-12-24,2025-12-24T00:00:00Z,7.718257002511673
2025-12-25,2025-12-25T00:00:00Z,7.078363542534593
2025-12-26,2025-12-26T00:00:00Z,12.391413791246888
2025-12-27,2025-12-27T00:00:00Z,6.7494129224952015
2025-12-28,2025-12-28T00:00:00Z,6.599757475041151
2025-12-29,2025-12-29T00:00:00Z,15.707842226445734
2025-12-30,2025-12-30T00:00:00Z,13.67356577161631
2025-12-31,2025-12-31T00:00:00Z,14.379470935765736
2026-01-01,2026-01-01T00:00:00Z,10.419717727548324
2026-01-02,2026-01-02T00:00:00Z,19.445887502395493
2026-01-03,2026-01-03T00:00:00Z,11.937306875705216
2026-01-04,2026-01-04T00:00:00Z,9.823924404046473
2026-01-05,2026-01-05T00:00:00Z,22.37193357768142
2026-01-06,2026-01-06T00:00:00Z,43.23536284618407
2026-01-07,2026-01-07T00:00:00Z,18.52950055455428
2026-01-08,2026-01-08T00:00:00Z,20.24778425443271
2026-01-09,2026-01-09T00:00:00Z,13.226584434865732
2026-01-10,2026-01-10T00:00:00Z,7.135722575866498
2026-01-11,2026-01-11T00:00:00Z,7.714464971869869
2026-01-12,2026-01-12T00:00:00Z,13.272913849848017
2026-01-13,2026-01-13T00:00:00Z,24.398012900152427
2026-01-14,2026-01-14T00:00:00Z,31.41315602621445
2026-01-15,2026-01-15T00:00:00Z,37.082793063031474
2026-01-16,2026-01-16T00:00:00Z,12.159543789643145
2026-01-17,2026-01-17T00:00:00Z,8.301062590203632
2026-01-18,2026-01-18T00:00:00Z,7.201496430348703
2026-01-19,2026-01-19T00:00:00Z,19.876169524199064
2026-01-20,2026-01-20T00:00:00Z,25.58294785262374
2026-01-21,2026-01-21T00:00:00Z,48.81023138252544
2026-01-22,2026-01-22T00:00:00Z,21.895963858170024
2026-01-23,2026-01-23T00:00:00Z,19.7312144662579
2026-01-24,2026-01-24T00:00:00Z,14.068171130192315
2026-01-25,2026-01-25T00:00:00Z,16.285690656450363
2026-01-26,2026-01-26T00:00:00Z,24.338401896255125
2026-01-27,2026-01-27T00:00:00Z,20.6760269808284
