date,0 ~ 1 USD,1 ~ 10 USD,10 ~ 100 USD,100 ~ 1K USD,1K ~ 10K USD,10K ~ 100K USD,100K ~ 1M USD,1M ~ USD
2022-11-21,11708.36760897,385119.68688941,15874689.39405071,95351706.7668564,301309670.3617286,1298951620.6269112,3796121680.95112,22446562880.95034
2022-11-22,11611.61762045,371293.61956283,13953672.97755486,89178995.04915495,280793457.48424524,1235166012.4514265,4053311204.6142616,18717313784.111465
2022-11-23,12488.41110615,502812.64476894,20096068.23612307,96978469.23195598,282189137.7090389,1257383853.5123963,4124180639.438156,15125876101.252789
2022-11-24,9817.37445321,1104652.26022648,17554153.82992104,79095840.26026171,255646369.6842906,1214304003.7397676,3572819019.943829,10271016495.12402
2022-11-25,14591.26722429,646269.2676249,14861371.32580367,80179437.0637258,271485975.5719687,1301217454.6633732,3197914896.5547543,20154969134.868366
2022-11-26,13785.034439,671430.46968898,13260341.78069987,70492034.43060681,216243984.56671515,1038799961.6413856,2752833147.123416,9061094181.56574
2022-11-27,13047.51752263,377400.7954343,14665092.36093716,76735791.09169488,202133416.18805537,959790167.1591272,2470071584.6315136,7729133919.922481
2022-11-28,11527.18242851,362637.32868942,16415855.9974017,89683778.5331875,289241008.8349183,1296756078.374321,3279574788.6215243,11026597293.042233
2022-11-29,11170.31244698,365977.59717498,15076532.49933647,87125551.08834352,308387572.4794071,1374156199.714748,3666170970.475304,10021508901.608232
2022-11-30,9442.67605968,333785.75971951,14514236.42924671,88448800.92418519,309840558.0488905,1338266179.2785008,3642337615.351721,9256999235.583458
2022-12-01,12060.83424845,400916.57399838,16470917.08368834,102110570.49894148,334153852.02405345,1403716184.726761,3676874425.379783,9648509219.28611
2022-12-02,9889.21999817,305257.3902992,15111996.79566306,86677875.22583209,288345444.4574632,1295557863.3295174,3522691861.069577,8602455319.825022
2022-12-03,13237.79639885,433037.26202226,14994617.45963556,83287677.78082533,249010300.74127728,1081373387.686283,2580221724.2357044,7641224596.670262
2022-12-04,13475.92409117,315345.79887013,14082930.4451975,71586507.39521958,206495691.4984048,959395256.0979636,2207941417.9947004,6088475008.064387
2022-12-05,12032.56037153,347242.2837875,15313125.04797554,93694285.25594832,310371124.9543824,1358904778.582369,3490156976.706063,10548141868.926607
2022-12-06,10283.52350067,352138.31900354,15153374.4978038,84421074.16759384,286863111.04653406,1262039097.8079815,3510746026.186147,8529114522.051167
2022-12-07,14663.05247227,390118.14849994,15105214.50217603,89587362.55799308,295994299.58602816,1311693825.076489,3735912044.15057,9618107765.733612
2022-12-08,12539.21124555,386335.8576393,14022649.10041639,82741036.82997504,288347689.71744186,1210832164.210807,3290167045.9390244,11059151563.258776
2022-12-09,20055.94981011,330516.61277224,15035186.97833824,81792725.21092609,282422111.08548725,1346203322.3986912,3109468750.787999,10297953279.950754
2022-12-10,41604.86351174,332172.335485,18995821.51045761,74960219.91614853,232780998.05014747,1043962831.204198,2556573165.679657,7645112152.09552
2022-12-11,11667.20620656,329745.23020287,12613465.84124763,66263029.0517941,211134829.924672,924495411.606038,2247058963.9667687,7322259546.6093855
2022-12-12,14217.5407869,403992.54346877,14959484.48092295,82369280.81572184,282153989.62595344,1282826902.8898995,2957614263.991294,10150106393.546194
2022-12-13,15121.80417274,386977.78248844,14847031.40822751,90989104.36695956,332976489.9685516,1526966381.41078,3962107065.632242,16153075613.412325
2022-12-14,13662.35113851,398368.72265674,14266323.16243975,93103953.57359149,329657135.530774,1464662106.149969,3464870656.553796,19165382448.87897
2022-12-15,16092.9681691,362585.48695975,13985204.85153248,88302512.82150616,304611789.85341024,1372767865.4706757,3342787429.482429,13038455919.031054
2022-12-16,9120.51999576,327376.88780928,12522234.99430328,77983595.26248918,293577347.73178065,1362738151.62612,3352518258.2438927,14005203673.57403
2022-12-17,17249.8449242,388721.23700548,15992980.77477121,87496819.8773819,276149776.4423549,1200607178.8748071,2684024804.7066407,8883494308.39651
2022-12-18,10094.91170278,293632.7503252,13660797.68628986,62686624.01962976,198828771.3995464,1017972076.9329758,2204026864.439292,8321886902.434886
2022-12-19,15178.94675287,548533.94106373,14595155.56870088,78619364.61134107,285571868.66740686,1202926114.4009027,3331185403.9635262,12556493348.610762
2022-12-20,24227.04883769,360285.66030297,14273612.23176862,86481906.41312706,285216508.0347523,1327172465.342094,3669455130.1363993,11260836413.55277
2022-12-21,15801.41787067,365014.34755483,14935944.44454194,85422196.83118093,301862720.29185873,1303650244.0326464,3152590029.982664,9677508278.070845
2022-12-22,13733.64114288,350775.67362954,14274983.6185488,83903459.96194209,295035482.23049283,1337557975.0026274,3222573149.5940685,8806706930.057873
2022-12-23,13480.40923096,310718.3490538,13289185.87811791,84222295.28890716,293803957.8748968,1413115933.7728577,3007133339.930359,10059698451.935778
2022-12-24,8277.35248316,250318.11031577,11523555.03221782,63107074.78337248,208505132.14831537,941345986.6946536,1898105981.217857,7061304226.362945
2022-12-25,12497.36547823,339130.99067917,13181850.94732501,61757748.12236567,189199003.63857687,904057915.3452716,2009902244.7231944,6482113604.628471
2022-12-26,11424.8895763,393895.90086443,13076597.95793814,65709951.07647169,234367334.1799912,1041223249.6583804,2486961802.996088,7262859937.433251
2022-12-27,12323.95530618,392850.91285931,13215482.86074146,70325850.0553686,269634271.0380576,1243855441.8878353,2889653254.5606203,7949681169.278997
2022-12-28,17462.39995391,407104.89837929,14316562.90860802,85127249.84602857,299393732.12559974,1339223026.3863704,3308601957.3719325,9465358853.380013
2022-12-29,13107.44194344,416728.33040671,15029974.71940045,90352902.56179196,287787732.94770646,1297499553.1408284,2855563461.4789586,9860082043.265017
2022-12-30,23375.07046509,527784.9894359,18724789.00145731,99565900.67549986,319011635.7980005,1451248115.8274057,2819798882.330745,9943274519.56061
2022-12-31,16217.70457183,362165.31987438,14905529.7919922,76743168.17259458,247633888.95032603,1138694067.1029265,2541747295.5039644,6341849301.904618
2023-01-01,15380.70458235,344689.57393974,11627135.87220148,55930915.30245593,187590588.5699092,764259547.0296075,2169955157.34812,6017348905.670082
2023-01-02,16500.05942873,508030.00219035,13647912.51572878,71235123.31836118,232564847.28517485,1003558334.8647212,2617222313.00417,7512210174.09158
2023-01-03,14580.76934764,419923.62515704,16977031.81925935,80777125.44987772,257710309.5838882,1217284927.77073,3636606874.842863,8569335070.473103
2023-01-04,14463.38515939,370072.40111749,14173553.67119213,92867726.312877,283559251.0957103,1588387982.4209208,4117682903.107694,8580793153.442928
2023-01-05,17471.78490128,405366.10022023,15691731.89279117,87240034.31234968,279545524.20452696,1239648269.3880868,3362266063.282156,9815440738.422342
2023-01-06,16716.01203227,497096.23536526,16377987.18995524,83120543.99865796,270565468.21924835,1253696593.599156,3156062006.703556,11969903359.788551
2023-01-07,15930.02008863,322131.08514596,12498125.09032119,69787564.1127139,215737221.23904905,1019506985.6559896,2178134601.332812,9128833617.429527
2023-01-08,14049.14690627,308106.47846996,11676596.88791542,63659043.40392265,207259085.3722632,956695832.1982782,2003298102.3624325,8833277654.058458
2023-01-09,34539.99339809,384932.49702621,15831413.31307113,84910317.93258989,290039566.5425283,1299403334.5153737,3117733249.833505,13331489718.754265
2023-01-10,41479.4907687,662896.94117429,19983773.67896712,93459341.7603661,307359158.88772064,1642271617.7257535,3023574372.853389,11776884534.097189
2023-01-11,37871.61410686,287249.7362197,15948043.0192142,86241142.4692233,271259569.71544427,1521649924.7094429,2908006025.9652724,10225109405.4863
2023-01-12,25128.08409889,488090.06048483,15691752.51634781,96538961.72533332,353899229.4124192,1517260884.9506457,3719009272.521072,14214738874.736292
2023-01-13,22178.12396133,406533.76710715,17713944.54376875,97978489.93718424,333365624.8075014,1665189019.463547,3670363370.4050207,14965013131.46847
2023-01-14,18974.2048096,407089.10228907,14727194.97284742,91445309.75096184,320058882.98015344,1576123446.0587802,3598412481.265428,13613723656.967665
2023-01-15,15186.47229413,312308.72016136,11017642.11193897,65224313.02263221,229569767.30022523,1025282002.227888,2465328580.242662,11824479866.002134
2023-01-16,18192.63617968,364025.31769583,15858110.5571744,88708684.82802399,302455675.00887465,1329232159.3873868,3458700548.239777,12228103817.31071
2023-01-17,22918.66693216,364215.68267839,15724648.2140799,89865279.74478975,312012903.02512515,1418600444.408755,3242098146.373467,16245951768.4212
2023-01-18,18076.36367129,357932.50254835,13862855.99047407,102652113.78866012,315249291.04701763,1512967899.2350783,3254006257.1608715,13784062680.107468
2023-01-19,19177.57075627,369535.9712241,13488494.35884799,101621288.92246366,289160593.6443732,1345352680.1838148,3439489667.8159466,11779642947.547812
2023-01-20,18713.52097468,324875.61518614,12898161.05422538,85293506.77099478,280676695.6501266,1318521497.371101,3481868272.9794574,12478358998.464598
2023-01-21,22093.46228923,321235.48188613,12950212.98415361,79746239.93209249,271685429.9780232,1313273990.0975585,3178400518.979576,14354029153.127764
2023-01-22,19220.86252874,367193.36084754,14389419.1968269,87747603.43002838,233778560.2744437,953432770.53695,2532878930.8567905,10978634207.497458
2023-01-23,21910.44558033,346862.08712006,14337150.71894025,86269324.617306,281427471.727084,1259970635.1650538,3176949135.066612,14540073808.49617
2023-01-24,20392.37690226,333817.86584185,13514751.05956878,84715672.21999496,285567670.7592201,1372527575.1181302,2957280609.3766303,12700901426.423471
2023-01-25,21155.61039088,362773.49098658,13745818.42394845,89485523.92991972,289833253.31116295,1421866082.616794,3374777982.354628,14027307996.16015
2023-01-26,23645.18321623,337094.84946675,13447333.40488195,84879263.97553472,277317796.29969025,1325013843.662302,3132990626.8320827,13229390652.874365
2023-01-27,19925.41366615,341876.76116481,13412432.34821079,88088965.77346995,279820683.17520684,1324069154.1486826,3395130573.5355487,13038118062.35393
2023-01-28,19202.34555251,347333.46642911,13156585.4217274,80780863.47044197,231048397.7146656,1043032583.7189442,2478497063.233361,8045036123.908261
2023-01-29,18273.56582274,385797.41580459,12600816.80797849,72480122.11585674,223124930.1721908,1061498670.3352472,2797358257.4735284,9264495437.694893
2023-01-30,26742.5006675,360146.04468923,14582409.70628194,94982612.7098985,290412806.10805035,1255580653.8115644,3067939356.9800944,16742374624.407806
2023-01-31,18249.65865147,318180.60338797,13339598.99379636,87416770.26426601,296164412.2269099,1396128834.5693314,3520282446.99051,15532787149.377045
2023-02-01,30344.8565419,428450.58014245,16016158.50311544,108869849.31197342,317777729.4711018,1470417364.4399428,3356546651.18173,15829478885.292952
2023-02-02,26586.46567288,379557.52744364,14354236.50327216,96144129.44196372,324115206.23485106,1474316798.2037308,3617347334.210102,12947788466.708311
2023-02-03,17159.07860868,335093.31379931,14006091.77348755,102041909.17856903,290126794.39796937,1339695393.1314535,3309605380.24346,13934199159.053282
2023-02-04,28804.23337383,424050.73816595,15821232.10389823,84124748.82728273,246000123.5995128,1098387902.1862056,3193529479.5062737,7207993460.831877
2023-02-05,15059.53923769,363626.28828534,12557657.39541278,66067070.29224687,204833465.408142,953167901.0069264,2467819948.261872,8805998724.256123
2023-02-06,18361.75006396,357383.39892049,13519186.58536715,82247466.35823293,271177227.3462745,1123371521.0512912,3180919867.863982,10697574172.325464
2023-02-07,8984.8279854,315507.01196828,12812229.18730495,78897913.6256234,278201003.04837936,1297319850.2686198,3479234464.954143,9337596431.904575
2023-02-08,18315.67391032,356313.8187643,12146505.15046261,84627187.33409613,277987297.64040816,1244059839.6055803,3340476451.482549,10252381676.609222
2023-02-09,15157.27038735,496261.47801563,13833787.13180319,97851715.37102002,292575541.1189111,1359978618.7939649,3669178075.2265015,13201280117.026278
2023-02-10,11220.2590045,319722.05067102,12033287.42462825,91530084.2700528,283465515.73555857,1309976404.715911,3396485749.4964523,24967754142.72951
2023-02-11,12374.84341881,373498.37089429,12233783.79081849,70121120.7629736,227155290.49725768,1016910244.2817614,2575339438.937033,13962166962.28904
2023-02-12,10445.88872218,416029.77213237,12144215.48566455,67175062.47199304,206160289.87896308,911651773.6044904,2271966974.860768,12035838455.030272
2023-02-13,8329.35336513,406605.60213742,14901063.23247327,79165207.61647516,287965258.550988,1232179657.964181,3117119923.7025647,14161172939.60622
2023-02-14,8489.0422087,373793.14427287,11883148.45678611,73606277.89732787,263448306.20216748,1237735922.5893545,3635421736.576997,11527628482.904524
2023-02-15,6858.76308988,433376.77179445,13657108.04758491,89970880.18600757,318712055.0781124,1412988047.7565,4334634093.785122,12460824556.77134
2023-02-16,12223.08022118,477169.06039945,16281631.27242074,106176355.55427247,370747543.6064318,1632878778.4841,4258510144.162883,18443301337.94419
2023-02-17,11402.36544069,461464.6122662,17188077.17323216,103843965.5259534,303951730.55640894,1345004627.0436072,3500822970.574339,17058443991.408155
2023-02-18,13015.57359177,523831.76376628,16981392.82753747,119701664.3676072,236948484.1067217,1108179665.3094647,2782717460.9935985,10633025291.363155
2023-02-19,11189.05157331,390565.52062211,14003481.79714018,94106952.95843372,208851957.65907443,922331100.0752932,2744452037.541452,8270788854.664873
2023-02-20,7487.02322132,411139.63083641,14659827.18780289,81783795.3956269,267395677.5888949,1136641720.7153463,3158717491.342354,12542005811.0564
2023-02-21,9147.88756996,409580.77501074,23382160.43960168,98979116.03535576,285625262.778291,1303452080.0809774,3762559498.175732,15121314798.971386
2023-02-22,7980.67039918,368690.60965085,16161812.55004237,88603229.70466883,285694447.5882327,1293676534.2925406,3370313692.719352,14443023327.618313
2023-02-23,10727.18435022,582797.56119842,23152047.90298625,92550102.64955217,284801381.5240597,1266116534.7190204,3519021887.053229,15053717874.97492
2023-02-24,8723.77182599,342789.34776048,15619729.66885628,85014657.44571649,281155037.05006313,1321863731.5808406,3606979579.692303,14753553893.367792
2023-02-25,7237.97639513,329968.25746975,11216882.39400358,66717294.70213552,219287991.94119465,1091744116.2682598,2506744974.0106044,9229062974.81207
2023-02-26,9110.67363037,497550.117049,14470909.05373902,75671122.2248308,212041176.68409213,935790971.0021195,2332028019.417902,9210045174.087368
2023-02-27,7577.16143697,386730.8221977,16433453.44954861,82724304.11573434,263111596.36823773,1202406353.413545,3314585342.4790306,12968520054.967138
2023-02-28,8726.65038142,420884.94219411,13386023.93926343,82783921.0031339,287133350.9361452,1324582636.8609507,3711228766.191096,14184443225.08959
2023-03-01,12033.86032925,564840.90305097,13955094.26416032,94683229.93839478,331911877.0102421,1397168013.093028,3703727189.525901,14336057439.566502
