date,0 ~ 0.01 BTC,0.01 ~ 0.1 BTC,0.1 ~ 1 BTC,1 ~ 10 BTC,10 ~ 100 BTC,100 ~ 1K BTC,1K ~ 10K BTC,10K ~ BTC
2025-08-02,853.02506189,2420.31944987,12053.63021618,36581.59791142,169530.08152596,77496.50115626,71579.36444549,97543.28460303
2025-08-03,737.37445685,1998.51257475,11101.1505714,34013.68791868,152404.75532616,73295.58409866,74057.47422506,117165.40578741
2025-08-04,935.89692358,2805.01683173,13982.05260893,48374.28349808,208066.88819801,199724.13840317,130962.94560752,78127.50744062
2025-08-05,988.81132595,2851.40599297,13607.31074873,45015.54110153,220535.94712243,129317.16333575,124565.60901841,72623.64958502
2025-08-06,1013.07798589,2818.02262572,14626.32266777,47556.54959889,185458.71561696,117016.17881083,115259.49491547,142759.82708067
2025-08-07,1105.61720554,2971.87569425,13792.45913225,59455.2153549,168699.03971727,121071.78034325,139277.46264278,98135.48062403
2025-08-08,1029.85197637,2848.97967544,13663.48523275,59872.5080781,168397.21350484,143103.65493976,157098.01987182,78608.50857331
2025-08-09,897.01401489,2340.8430184,11828.8448223,43604.28885388,132450.48329916,63454.42540989,105016.32135824,78646.17837533
2025-08-10,878.29029622,2227.93796641,11227.82773823,38548.83649486,149252.29240806,50418.18346757,85410.66494996,118011.5485645
2025-08-11,1066.18541251,3227.65149107,15667.68600769,59790.1823082,201947.62544097,131698.96769881,200391.24757198,137415.90051168
2025-08-12,970.38007424,2984.72840013,14167.54282208,54932.69915511,183921.67225535,126654.49467086,223730.75328892,97990.59888214
2025-08-13,996.35791536,3226.73668381,15519.63112791,55143.57436412,200082.17784014,131780.60058257,130034.40936681,184785.80157575
2025-08-14,1035.76243173,3223.46088824,15461.71792441,58128.26145932,205832.40683027,144962.32727739,160077.11682312,92249.45980248
2025-08-15,1159.63532078,2815.12588556,13439.05798898,54151.59449639,188106.29689791,161415.75143839,105815.1811948,59020.68255223
2025-08-16,977.95386741,2321.81371997,10856.38084983,36768.74349356,141244.02123827,66602.5436125,69096.91170804,102714.44161458
2025-08-17,876.78620647,2042.94864927,10153.47430508,35159.77365586,138037.41620835,53349.26732907,42071.28066684,137785.51793339
2025-08-18,1152.5185116,2927.95524505,16252.05244667,49959.02185172,184279.90166921,154593.07444734,103221.98668574,126263.25165512
2025-08-19,1067.36754965,2865.37259774,13622.76766455,53322.54621395,191537.82675171,161368.13109469,117410.87839597,78774.45966313
2025-08-20,1054.03505182,2928.1343696,13787.29871431,53296.24088159,188434.01331032,122794.1021763,96742.58157799,102820.03631347
2025-08-21,1016.8847682,2945.38662023,13705.09792004,56165.96551689,210456.50004851,131554.17762459,107657.0109993,80142.60617777
2025-08-22,1063.19746185,2955.86397181,14160.9969078,56964.76937541,218569.64125543,165278.5410689,140527.6904057,98704.14984377
2025-08-23,983.62289994,2331.05175489,11858.04684848,41578.81736367,168737.81461074,76669.82809393,135935.12176774,85082.95131545
2025-08-24,907.38993125,2023.37713197,10366.38449294,43261.48967274,172745.4439565,105153.23958013,163691.86979692,84832.87305005
2025-08-25,1061.77621438,2829.8940897,14497.82800886,58120.20081708,208119.30179886,144486.24409555,162324.70901984,79124.60040552
2025-08-26,1109.17991392,2875.95144905,14474.08232704,56820.92848139,199336.2591491,135546.55719456,190470.27511882,98769.75339128
2025-08-27,1245.22025786,2939.18845939,14219.58148383,57185.63730729,177988.84329509,108201.36680913,149389.01033465,98746.91361317
2025-08-28,1217.78981626,3099.96599536,14824.52959562,53784.41975071,185510.82479772,96028.19309311,169645.77803182,118615.04993251
2025-08-29,1206.60674378,3277.59027188,15202.61067102,63112.55587902,195703.70951173,193204.62159131,243262.05738598,114652.80154852
2025-08-30,1096.84706095,2446.50699567,11129.23884667,41870.81317355,137406.65036414,116922.35488526,127034.33501511,110100.7328563
2025-08-31,857.28348012,2325.76358198,11143.16191689,38377.90219557,139945.3612025,77689.04318386,90040.61651466,142724.7779696
2025-09-01,1005.67924016,2832.37416929,13574.63569046,53802.5561694,165208.08922863,101006.15896696,138017.318386,138488.04235124
2025-09-02,1032.31927885,2897.44744923,13357.18835905,58163.98659665,174788.9764359,115656.62653223,130696.67445016,137795.20259945
2025-09-03,1325.6043753,3521.42236264,14706.91366443,61484.26727754,177214.87838209,132892.34514599,160377.66692019,97910.59093954
2025-09-04,1107.21335085,2869.8472254,13087.21199017,52060.32984231,181978.07041667,124812.34271174,247702.076764,117341.67815713
2025-09-05,1135.42310013,3054.64749091,14882.28021149,52351.018009,192704.74315641,198278.41570223,248077.4846591,117068.51265594
2025-09-06,935.61446664,2270.21901825,11083.43045393,35632.60771045,119945.33140009,96604.44764364,122558.31162205,78003.10866055
2025-09-07,914.0703983,2218.69653098,9947.37049865,40433.07426304,115233.39372116,90099.79884842,134948.39763362,78000.99521196
2025-09-08,1052.29997327,3048.79949312,13817.60489055,58441.39335223,160611.12829274,161178.63585727,199517.86702794,116952.89110995
2025-09-09,1115.43781886,3182.51515721,13780.50108374,50342.42362234,178431.39273192,194243.95026603,228256.66738047,111062.69562737
2025-09-10,1020.39772935,3037.91344259,14072.96818054,53053.69897966,195201.89572214,184807.16916756,110802.9502207,155899.04994419
2025-09-11,1021.4832619,2963.39098493,13873.57494632,53578.53336871,189625.50667371,182852.04451902,106602.51741126,77829.77862729
2025-09-12,972.18794452,2810.11001724,13599.83925492,56252.46183683,184807.18818012,167821.92720051,89108.61926676,58348.10304159
2025-09-13,1071.85429354,2504.71387878,11647.98241994,46883.62161427,127009.92380381,118270.63110621,42834.45734066,155637.0223634
2025-09-14,889.8374617,2049.26021628,10285.52708292,42065.82153445,117795.57669082,82903.50025073,39741.35691411,97280.84797981
2025-09-15,1052.70920317,2917.47507635,13459.20876404,53934.81068871,177526.28477492,170265.83488594,112833.85884266,213901.67383659
2025-09-16,1123.00470472,3037.08617417,14251.7064132,50769.28464544,159993.5025605,158033.34266788,161517.12913611,77742.72601449
2025-09-17,1057.06459138,2903.88988138,14129.97411335,56123.93853822,150164.81409009,184733.81679918,114685.8976937,77736.7969015
2025-09-18,1279.66543206,3704.61582331,15734.85475932,49192.8114594,198771.855455,241131.70117467,103193.40360264,97157.55818051
2025-09-19,1377.46021943,2997.28086536,13973.21312633,49089.76448119,221701.16936234,245538.55327163,110425.81783306,77712.56376847
2025-09-20,896.60221016,2122.52082673,9918.61687096,37588.00461322,160148.85975718,145606.98580594,52523.02009344,110966.15792913
2025-09-21,886.4070308,2205.94663206,9937.98025287,36432.85471194,167319.46702271,90574.45369192,59202.06135398,77755.16050362
2025-09-22,1129.89461501,3020.60461677,14043.74546096,54317.75970754,244965.03947725,186475.47803905,125210.84897587,94924.94709097
2025-09-23,954.28939893,2907.01370443,13183.93118308,52391.97812626,249840.1570754,182536.50321973,134604.11463265,52613.21154406
2025-09-24,940.70115137,2886.81366464,12891.40242263,55509.09367725,225982.25386902,147118.07906796,146913.93013107,77867.76497151
2025-09-25,1041.68293745,3109.63291461,15227.23104141,60050.72142529,251382.54804718,180703.64163734,121209.68713414,139380.97554443
2025-09-26,1043.96057984,3019.24420008,14950.86246594,58826.98729863,272872.16346355,196717.21068025,154680.67392916,231166.52573856
2025-09-27,947.56892643,2244.17286147,11251.47396172,38983.49463451,201066.62513432,107821.88159132,30406.69538085,111143.65423394
2025-09-28,853.5820063,2183.83491429,10706.70032384,38174.72747903,197049.06132089,75943.09370199,32355.82317528,97437.3272267
2025-09-29,1007.34719301,3075.14224632,14299.85828405,57747.26982233,256445.7618054,135247.30688816,96426.56310986,130692.94788629
2025-09-30,1042.96596424,3158.83665801,14991.83087006,61930.31625401,255065.21222703,187840.67379491,128637.5018833,122056.16829135
2025-10-01,1135.3505293,3395.38750681,15451.17685283,69132.97289718,252882.58065255,186059.50976092,170154.01426174,149821.03734656
2025-10-02,1066.83434409,3532.17681012,17678.01262709,72766.33852393,267747.9049622,174184.31633207,150303.47500987,193074.70158666
2025-10-03,1029.95897029,3242.63061484,16472.33984533,67930.44875679,267707.05705199,219108.69582632,211732.13755931,217508.32609369
2025-10-04,1033.40063673,2929.43341798,13357.01225525,40662.7672181,196285.9993423,143656.83457989,75978.39054751,113761.93286489
2025-10-05,900.31673336,2818.29803624,13993.23818879,45432.62039381,216253.56873542,182924.97936912,79100.26567395,96758.42595346
2025-10-06,991.72684993,3301.72518392,16587.76982365,63161.24431208,259672.79686564,235382.83314583,103310.47372328,116353.52355776
2025-10-07,1051.67628952,3408.2916331,15575.32147476,62260.76750237,216086.35400846,221133.30652727,141854.67378403,109895.90903052
2025-10-08,1038.54858725,2922.576694,14633.34716734,60233.49969705,231145.30112202,211697.00524096,190077.44332058,160200.59393283
2025-10-09,930.67058693,2869.52934063,15199.05541198,58604.18933668,222110.96737364,190711.0896306,120003.86855266,102593.21237745
2025-10-10,1041.93954109,3161.67913651,15595.90855167,65661.1830364,266073.52990339,208682.55812369,112137.9749893,77671.61443021
2025-10-11,997.88691774,2928.53356706,14790.75835507,65725.50478479,270896.20541335,193650.82277571,202294.62340613,102219.36200221
2025-10-12,896.56929566,2309.33935683,12269.62838648,46825.91287678,208300.4568861,91065.60484419,235071.99670577,97419.29517317
2025-10-13,971.47482475,2771.67488949,13865.41927051,55823.05979983,240607.67656089,140629.51374389,240938.4744054,148686.00837256
2025-10-14,1083.86849457,2890.52100441,13976.85148507,61016.2905073,272586.11871786,230166.949672,331046.34542686,273319.14425731
2025-10-15,956.28292923,2979.5557767,14294.78607965,60908.97796046,288433.59678506,224524.2117107,168898.72783299,123523.44591691
2025-10-16,1095.16049843,3010.7882052,15325.57997074,67185.9059134,264218.18196547,174263.86744501,176188.9830846,153513.92281387
2025-10-17,1192.25459953,3455.70732632,17235.61156458,68485.31880358,307041.28689209,200676.93670007,294355.07427645,130581.42734004
2025-10-18,1024.9505127,2273.83198622,11965.37615135,44515.85642368,236281.90589907,93679.12815869,79658.45497171,78267.45644626
2025-10-19,868.75868112,2126.21236626,10932.80792768,38763.84210012,227767.30159463,68583.72866487,92635.98657103,164324.56559137
2025-10-20,983.89411635,2852.58602946,13652.76278833,57246.79277714,261328.56310398,140541.44617889,130816.18328142,58703.01442778
2025-10-21,1034.46195276,3084.27449319,14774.98401821,58027.27184484,294415.70889888,188127.71627452,154900.17089092,135980.97914773
2025-10-22,1045.85090733,2896.69028291,14364.03539098,56903.46403095,242108.51903117,181154.37408099,128951.55791473,113271.43574043
2025-10-23,991.53741737,2921.87969013,14553.47689101,55980.21229536,222350.29149947,206943.2308937,72070.80582756,120986.20927667
2025-10-24,1149.8798934,3028.4164336,13889.09533055,60229.18705739,215861.34932233,169643.26647107,124835.15774628,78258.62962499
2025-10-25,819.56223746,2262.12083454,9928.21931891,43062.74262196,167427.33299297,117043.26054459,59053.42985726,117376.39605375
2025-10-26,767.81789701,2197.57440486,10187.70503434,39609.90731174,183384.67188763,126711.19881588,79757.33706321,136835.41927088
2025-10-27,1050.22227652,3085.64512895,14683.89047683,63946.72568743,234458.94707653,233576.73183326,112615.49119539,97450.34242971
2025-10-28,1112.44531614,2848.27777683,13177.53489703,65627.28625625,234650.80482998,204340.93997695,97077.27619096,116662.8492994
2025-10-29,933.3338032,2853.20598151,13699.96807148,67632.54172914,209212.3764495,182554.90440194,102565.30718101,97177.43435274
2025-10-30,1046.34123157,3070.31928745,15027.77565436,65632.11422433,278534.84564477,209695.57250535,140837.58126569,88784.45507964
2025-10-31,1142.49217381,3122.64587737,14441.80884538,64577.17376067,273068.97323835,233640.3693315,182581.90508646,58307.35848536
2025-11-01,982.28841553,2844.46664109,11672.11593714,49006.59042518,215188.53421935,140131.43901812,102257.43428241,77830.78626735
2025-11-02,840.96606962,2250.97467799,11109.00361929,45471.76159416,191996.65783589,83250.00953584,105338.64028964,77848.55692455
2025-11-03,1230.5195097,3230.8524758,16096.00089433,64530.44894017,271249.72425621,178569.00389721,198429.84813121,158366.1674417
2025-11-04,1061.04634186,4329.21728172,19964.95308059,86462.37681138,284781.45503083,271695.52931245,344640.83342268,170091.15341592
2025-11-05,1007.83884264,3418.97468661,17848.1093545,79093.05388375,268882.27151397,215358.1225793,242602.48338926,127423.91791729
2025-11-06,1085.99001871,3135.00860662,15185.30674847,78800.5457856,234013.58113601,199384.95433758,222455.32546213,98796.4055997
2025-11-07,1052.50046,3383.61880968,16434.81922225,81265.31469419,264030.96553487,263281.65170401,220694.11624976,105117.15902823
2025-11-08,913.71260404,2343.33195543,11527.2293679,46433.27014129,221574.79751697,82721.81414079,99003.23546472,136041.11841106
2025-11-09,904.4003271,2397.41274293,11979.92439023,46425.54295615,195969.79424971,81051.51683994,121012.56707033,77691.48055949
2025-11-10,1124.30855294,3157.29790949,15414.44184077,62802.01574719,252486.30479393,207355.13177822,177850.41989582,58265.64207393
2025-11-11,1021.6695207,2954.73193851,14119.56032757,54410.43104102,329947.40191335,187067.589265,227833.22986981,135973.12455458
2025-11-12,991.57792763,3290.80874018,14282.24423255,57276.38424044,315700.7705586,146259.73800652,180193.75956474,108509.05445626
2025-11-13,1103.35544575,3170.48764144,15350.23108815,67478.21742502,340506.02035247,154662.41718958,185818.86110754,158075.79963184
2025-11-14,1157.11082753,3873.71045805,19518.77385564,86795.72494948,393902.83579068,302601.2928569,320190.65056497,77816.39775798
2025-11-15,1021.13819793,2846.34540253,13657.6792353,53667.59273659,270696.69784608,131195.70861024,121666.18975981,77711.33079909
2025-11-16,981.61269562,2663.7242983,14295.88661468,50682.8728203,272838.49547093,105108.99418807,160512.5276006,116591.43668005
2025-11-17,1092.86001469,3617.52046431,18094.06852134,73027.01305543,353011.40831998,249671.93566204,219718.22737135,144804.87392214
2025-11-18,1094.09417072,3556.79170121,18873.42472983,74793.0139589,393289.09005386,294598.37382955,290124.87492755,266449.59702947
2025-11-19,1015.05426972,3391.13943149,16561.928096,72478.03916529,365787.3223272,259736.28675031,239553.48843473,214144.36711399
2025-11-20,1055.72008966,3500.31208113,17277.57776428,76453.30315789,383032.76527333,229715.62519991,316471.77262746,77681.82171352
2025-11-21,1226.49354757,4250.2346334,21908.02983722,100655.50199446,425795.12406421,398083.29930116,446036.36552694,97163.7665402
2025-11-22,1054.03398207,2761.4665241,13368.4169079,62324.15446952,460391.74586763,569460.64351555,267926.80872889,58293.78775208
2025-11-23,798.31917896,2498.05524658,12125.65723876,55257.19345699,400530.89100224,139136.84823886,249918.81722993,58337.7149947
2025-11-24,919.38322854,3184.97718617,15495.4584239,75401.56871911,337826.95624671,196133.10104112,173886.70603785,58391.36449241
2025-11-25,947.54684923,3101.86330668,14319.96914035,63106.1636189,309736.33759206,166856.61088744,118337.41344304,107652.87878336
2025-11-26,1100.03761931,3417.62589663,15810.41212584,72655.02346741,318619.91244856,155267.63127903,146138.15474986,117226.32420502
2025-11-27,1015.44149571,3191.64528069,15236.79533631,67419.94800298,305838.87209047,125440.08743214,97265.80667285,110451.27892285
2025-11-28,1122.81575598,3169.37800472,14610.05087518,63463.94260276,297554.35477557,148292.11947269,165188.4126489,130344.09816643
2025-11-29,1014.79952362,2615.75792913,12500.21720737,57335.00490846,232276.18116593,66642.11068388,109717.73674135,78084.62477283
2025-11-30,955.55612344,2529.14091009,11865.57075397,53794.38408129,249867.53655805,90979.2211622,83117.64627975,117117.23885319
2025-12-01,1160.15938567,3693.21890839,17452.34012451,80857.96231902,336070.59590259,198152.20338847,141486.28756669,78040.62622786
2025-12-02,1074.04077492,3491.18230755,16644.15231385,76252.36539289,349526.64327808,156241.09193209,175635.51445159,142296.26323759
2025-12-03,1039.50332314,3362.07116041,16470.22388286,71024.017848,332719.42862305,241601.33122112,116953.29348604,117326.94369359
2025-12-04,996.04461392,3127.81137096,14092.10239794,55266.26559807,266240.68016809,148056.10950963,79985.145127,78290.26144643
2025-12-05,1039.79407266,2962.48040903,12716.40893801,62219.17272798,246988.01590283,156881.74137798,108806.66216499,117417.96307797
2025-12-06,937.41733606,2368.45072674,10734.38180529,44996.92201451,231821.91693363,45096.71855437,68518.24621111,91632.61266167
2025-12-07,777.84710081,2259.07945871,10320.88364653,44610.38836603,208744.75283639,37517.21972477,70315.45952021,78371.60980434
2025-12-08,923.60865037,2870.8192606,13857.41744921,63563.73585212,231340.95338483,107782.03442933,151042.28374249,212987.06970972
2025-12-09,962.97044065,3330.9172755,15889.20929086,61927.85351117,258060.00119419,182010.22366629,143419.46893515,110609.76121476
2025-12-10,1014.76154912,3373.75091446,15511.81176341,71489.22562968,246161.91809586,234135.08959496,122489.35251189,220208.75848833
2025-12-11,997.83387167,3100.70567279,15005.9944531,62363.26671335,243769.58200546,180522.05729519,97062.64294895,170825.05742013
2025-12-12,1034.45582307,3119.33062474,14600.79255181,58254.95231467,266482.6276041,172256.3668887,85489.09740578,100945.53341748
2025-12-13,870.99522183,2541.97283953,11663.23693673,43164.355573,263661.21150824,108495.76408087,59387.57807245,58727.89202034
2025-12-14,791.36653558,2356.56475598,11706.02883779,39339.9039331,240178.12064704,94232.7847274,57207.05815983,97956.78406498
2025-12-15,989.40658312,3298.73322166,15263.10845364,64565.06069419,264733.86700129,148012.75134886,97770.42066287,125452.56720344
2025-12-16,971.67850841,3264.4327258,15172.97401253,61356.44724228,315084.3041034,188661.83069899,83918.54686978,111187.02395082
2025-12-17,991.19479532,3266.53527129,15076.69733457,62639.18956712,310044.16304078,176068.66187132,176262.65130387,137260.3398035
2025-12-18,1078.71944911,3355.17660013,15046.66856725,58080.20615223,315007.67619624,158153.16684852,199886.43825922,78364.56389376
2025-12-19,1074.57603358,3388.11186866,14935.11267625,61804.60247978,262574.77975936,156451.71102791,226085.75631803,121120.48668729
2025-12-20,967.22985568,2717.48588618,12781.08588928,39942.80233849,277989.67826689,87667.99384286,137755.07373401,147108.58337678
2025-12-21,826.58534009,2520.77615852,11386.60036156,37699.2146259,233230.48482738,54436.40461272,92505.24919768,97837.36101273
2025-12-22,1022.62213446,3086.95905096,14529.19598312,61070.44567631,271816.54463544,147128.60384412,158675.17238379,78237.78650775
2025-12-23,1007.04967301,3288.59906968,14751.07915044,63202.90395382,280260.52824785,181724.17383382,176089.85870578,78331.04966249
2025-12-24,940.39149849,3229.53267134,13557.83861504,63082.2259106,246261.09378284,170102.75827111,189239.23060151,78463.24141789
2025-12-25,832.57237443,2519.19712256,10714.26352373,50878.25355052,207516.20883297,49532.85145556,79634.07547527,78502.44962116
2025-12-26,969.46423407,2889.85142271,12016.1468336,56771.53985304,256671.56217589,109804.67131783,179182.08222133,159225.28219603
2025-12-27,917.51106395,2570.55796998,11216.10634301,46579.11313569,209200.26780746,57366.05204304,113223.47536461,19636.09646318
2025-12-28,978.68669025,2502.23349484,11227.06885674,38135.52925589,228581.62180214,25345.00316514,128001.33848191,78725.13622443
2025-12-29,1103.58540737,3415.9831658,15540.97726137,57860.27399343,324389.32219005,187029.60432497,293481.17525142,152866.72237809
2025-12-30,1066.14761506,3351.76384143,14899.89244758,57873.53578096,299249.19854625,184425.35220051,205842.20803096,91750.58065266
2025-12-31,1057.75474317,3233.61136731,14480.55760563,55808.02988424,311236.85999965,212375.76664789,257422.87698004,118734.46473399
2026-01-01,910.44305811,2336.33037822,10061.99620764,42602.44820738,218285.05865613,96765.98354826,95236.49425559,137881.57815763
2026-01-02,1011.53104968,2859.42170024,12192.9157545,49821.16923848,264774.10649714,147036.46234919,88749.53521205,247908.85684107
2026-01-03,965.35461968,2526.64993895,9937.32765029,40846.29619613,223151.32605525,51733.66800818,84746.40406318,196467.12914154
2026-01-04,921.88218562,2388.04324102,10427.78053617,42173.19044009,216599.43128331,55720.49958506,113787.88357265,215998.20115541
2026-01-05,968.80953794,3177.76901913,14556.658161,62396.659753,282550.3088301,199378.76422189,166640.20034323,117622.21591164
2026-01-06,1001.32338181,2998.91226001,13590.17659679,60757.08487084,268111.36653732,163406.07208781,149073.40272361,98918.6488639
2026-01-07,956.54670934,2847.62002027,12688.69745167,53616.24362908,282361.09748273,188425.20124558,156102.45522474,104740.47010211
2026-01-08,883.04896606,2696.43987967,12734.73474623,52760.05616327,251420.23272802,141992.33450283,110810.12114964,78652.98353583
2026-01-09,971.77297105,2890.59589186,12844.16817009,58348.45568176,288818.61301112,163769.2402487,86848.04453215,131176.56677045
2026-01-10,952.88992603,2400.96442443,10367.30311586,41336.39653475,221828.73424607,69328.90205765,60782.77256459,105409.81305257
2026-01-11,702.80732724,2057.32458786,9733.02304584,38922.29768885,202304.23936273,69385.98953276,39633.56697295,118095.26926058
2026-01-12,1052.60331592,2798.83413298,13043.33494053,60593.10083007,250334.91323092,136473.27661647,81747.03438462,78731.78344259
2026-01-13,986.288635,3287.48972,14591.22614039,57048.34068199,359075.67512267,243223.75498741,176818.16401517,151127.73708293
2026-01-14,974.65424209,3490.33918506,16270.99044103,65918.37998507,298857.45294543,336716.54900032,257521.66800581,88686.19678449
2026-01-15,997.26294056,3191.77901875,16121.02460931,63731.44603196,264101.27376247,370965.81969594,176201.89927914,137732.755496
2026-01-16,978.98529563,2923.249983,13246.62086975,55779.18415871,302090.33537204,220351.17417912,114644.07707999,78757.12543885
2026-01-17,834.87379404,2370.3963,10539.52460306,36817.84269448,216301.44180837,99017.91675066,89229.73794893,91809.14048079
2026-01-18,727.37850979,2088.49766895,10922.49826257,37705.5341915,224386.79333931,36438.10337614,80650.94207354,78837.03893413
2026-01-19,843.52129136,2997.86445151,13422.94924927,62853.29464508,236073.48275166,97744.28925441,91447.84619635,59111.61157138
2026-01-20,875.51335273,2769.28533302,13477.81336253,59653.175411,264864.75546977,156225.87595987,199484.75523297,157775.99257242
2026-01-21,903.19674469,3043.13593587,13691.7961568,53327.18633076,317278.81004466,208766.024588,134763.12019591,69279.41616535
2026-01-22,907.49553376,2683.1274651,13529.1527536,58176.54420198,282994.6428374,177683.48492078,138276.94337806,98087.03087018
2026-01-23,975.09000241,2774.89148269,12819.28408279,51487.06940151,270071.98108961,155377.84497717,144408.59384259,276461.39553126
2026-01-24,741.59014222,2088.72623107,9603.66484428,38285.59070216,181710.91151187,71029.18386321,51960.8994255,59285.99274214
2026-01-25,727.35992456,2180.39023146,10682.84834607,48182.92261881,207944.75273811,89491.81252244,116410.34432081,98825.75511927
2026-01-26,904.60938759,2804.83138611,14264.63019718,60110.89968825,269361.07608486,159085.34484143,145820.47735828,79105.05136013
2026-01-27,861.40219858,2926.80886866,13647.77856534,58053.64574624,264005.81185056,99716.26451691,174678.0460994,98983.81083068
2026-01-28,862.85083582,2876.1541858,13771.89804622,55527.93536788,245684.11428658,131370.90203129,189115.79243122,92176.35633427
2026-01-29,977.00061656,3089.91681117,15229.49323815,64813.25307323,319996.64986731,154287.51614912,165110.41102994,79415.31637475
2026-01-30,1072.39838867,3360.64188512,16974.23968493,69332.20825836,335453.63737182,223016.13683393,286389.26901163,40062.15376932
2026-01-31,1042.35769613,3251.53243198,15883.93616187,60469.76382775,316041.2719061,168751.26849426,251358.18572599,98310.77877695
2026-02-01,891.61888723,2788.26673239,14337.58353404,69195.62297457,261103.01054312,147940.25241291,232777.80004506,80260.44675754
2026-02-02,1014.53999551,3441.51588922,16556.31485902,72642.74944711,325777.42720214,279742.84388211,393711.78981053,100271.55225561
2026-02-03,1064.05249117,3506.01136877,17014.14406016,70127.45164101,300704.78201473,249253.91823893,420005.00927624,125488.61791127
2026-02-04,1040.27066488,3555.47806491,17303.29984997,74029.17971532,316298.22043904,281574.16489305,371400.91045401,100356.16070846
2026-02-05,1133.30161558,4992.19327982,27731.36673595,114577.29617473,453007.59752231,522474.29763821,587502.17563327,186995.18522191
2026-02-06,1283.509891,4699.23052722,25105.81936326,106902.82420318,503948.92364214,457881.38829642,581239.38144977,53113.26990197
2026-02-07,1046.58471198,2799.10693698,13777.74073987,62631.81210087,308728.82943349,183353.29120617,377385.71621669,152723.27996249
2026-02-08,966.25471187,2423.25989878,12240.27938259,53479.76354394,285926.43003431,107469.29733284,341496.40292763,53471.88842764
2026-02-09,1017.50574305,3110.39703352,15801.45145287,74949.77089127,338152.72170049,230529.64630374,297139.98122984,142099.48362939
2026-02-10,998.36096516,3032.75406576,14215.37477482,73030.00874789,306286.00010402,213551.37230143,225114.43301044,114551.857511
