date,timestamp_utc,Supply in Profit
2026-02-06,2026-02-06T00:00:00Z,11234327.46948928
2026-02-07,2026-02-07T00:00:00Z,11062550.49342855
2026-02-08,2026-02-08T00:00:00Z,11205990.00955477
2026-02-09,2026-02-09T00:00:00Z,11183568.62474485
2026-02-10,2026-02-10T00:00:00Z,10970764.62507953
2026-02-11,2026-02-11T00:00:00Z,10729010.0494466
2026-02-12,2026-02-12T00:00:00Z,10662006.82520403
2026-02-13,2026-02-13T00:00:00Z,11159768.60418782
2026-02-14,2026-02-14T00:00:00Z,11389992.7704133
2026-02-15,2026-02-15T00:00:00Z,11064760.13186428
2026-02-16,2026-02-16T00:00:00Z,11246984.54472274
2026-02-17,2026-02-17T00:00:00Z,10820975.86171472
2026-02-18,2026-02-18T00:00:00Z,10628335.6650559
2026-02-19,2026-02-19T00:00:00Z,10790170.98568345
2026-02-20,2026-02-20T00:00:00Z,11219464.4574591
2026-02-21,2026-02-21T00:00:00Z,11201397.21138558
2026-02-22,2026-02-22T00:00:00Z,11044479.45092104
2026-02-23,2026-02-23T00:00:00Z,10311309.25842353
2026-02-24,2026-02-24T00:00:00Z,10246458.27994632
2026-02-25,2026-02-25T00:00:00Z,11272199.10988844
2026-02-26,2026-02-26T00:00:00Z,11008685.66652364
2026-02-27,2026-02-27T00:00:00Z,10661153.22805609
2026-02-28,2026-02-28T00:00:00Z,10904441.17489409
2026-03-01,2026-03-01T00:00:00Z,10638214.43533913
2026-03-02,2026-03-02T00:00:00Z,11514099.76612419
2026-03-03,2026-03-03T00:00:00Z,11509216.76266576
2026-03-04,2026-03-04T00:00:00Z,11980788.34782869
2026-03-05,2026-03-05T00:00:00Z,11789558.14651062
2026-03-06,2026-03-06T00:00:00Z,11310173.74022115
2026-03-07,2026-03-07T00:00:00Z,10894091.71154752
2026-03-08,2026-03-08T00:00:00Z,10571735.5903477
2026-03-09,2026-03-09T00:00:00Z,11398551.92899835
2026-03-10,2026-03-10T00:00:00Z,11721301.39974266
2026-03-11,2026-03-11T00:00:00Z,11776175.14099472
2026-03-12,2026-03-12T00:00:00Z,11959846.03240734
2026-03-13,2026-03-13T00:00:00Z,11924838.22138309
2026-03-14,2026-03-14T00:00:00Z,12039310.51817967
2026-03-15,2026-03-15T00:00:00Z,12279205.39898645
2026-03-16,2026-03-16T00:00:00Z,12336919.82516141
2026-03-17,2026-03-17T00:00:00Z,12214728.30639075
2026-03-18,2026-03-18T00:00:00Z,11900650.5409077
2026-03-19,2026-03-19T00:00:00Z,11523756.89588331
2026-03-20,2026-03-20T00:00:00Z,11813822.95551116
2026-03-21,2026-03-21T00:00:00Z,11603525.25312113
2026-03-22,2026-03-22T00:00:00Z,11045971.01426962
2026-03-23,2026-03-23T00:00:00Z,11959237.56084609
2026-03-24,2026-03-24T00:00:00Z,11899580.66757499
2026-03-25,2026-03-25T00:00:00Z,12126679.62539888
2026-03-26,2026-03-26T00:00:00Z,11157250.55836658
2026-03-27,2026-03-27T00:00:00Z,10574623.57908139
2026-03-28,2026-03-28T00:00:00Z,10611010.61203803
2026-03-29,2026-03-29T00:00:00Z,10411167.29479905
2026-03-30,2026-03-30T00:00:00Z,10712699.36563752
2026-03-31,2026-03-31T00:00:00Z,11389410.55424804
2026-04-01,2026-04-01T00:00:00Z,11255215.80592254
2026-04-02,2026-04-02T00:00:00Z,10819827.64936001
2026-04-03,2026-04-03T00:00:00Z,10865732.96960446
2026-04-04,2026-04-04T00:00:00Z,11048944.37662622
2026-04-05,2026-04-05T00:00:00Z,11660458.66810479
2026-04-06,2026-04-06T00:00:00Z,11494612.20971241
2026-04-07,2026-04-07T00:00:00Z,12442060.28052197
2026-04-08,2026-04-08T00:00:00Z,12144908.09290294
2026-04-09,2026-04-09T00:00:00Z,12372021.26811057
2026-04-10,2026-04-10T00:00:00Z,12434482.53717285
